MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	ONLINE_EQUIV_IN_CGP	ONLINE_EQUIV_CGP_SYS_NO	ONLINE_EQUIV_PURL	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Main entry; Subject added entry--topical term; Subject added entry--geographic name	110; 650; 651	Acts and resolutions of the seventh Legislative Assembly of Porto Rico	001175992	62368778		Language material	a	No attempt to code	|	Monograph/item	m	W			War Department			W 75.12:7						1916		FALSE		FALSE								
Main entry; Subject added entry--geographic name; Subject added entry--corporate name	110; 651; 610	Report of the Director of Sanitation of Porto Rico	001181284	74808756		Language material	a	No attempt to code	|	Serial	s	W			War Department			W 75.13/1:						-1917		FALSE		FALSE								
Main entry; Subject added entry--topical term	110; 650	Annual report of the auditor of the island of Porto Rico to the Secretary of War, Washington, D.C. for the fiscal year ending June 30	001200839	1342797050		Language material	a	No attempt to code	|	Monograph/item	m	W			War Department			W 75.6/1:						19uu		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Aliens are illegally entering the U.S. mainland through Puerto Rico and the U.S. Virgin Islands: Immigration and Naturalization Service, Department of Justice	000000554	2139479		Language material	a	No attempt to code	|	Monograph/item	m	GA			Government Accountability Office			GA 1.13:GGD-76-5	GA 1.13:GGD-76-5					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Seed source variation in Puerto Rico and Virgin Islands grown mahoganies	000001522	2123459		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.78:ITF-17	A 13.78:ITF-17					1973		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Domestic satellite rate integration of Alaska, Hawaii, and Puerto Rico: hearing before the Subcommittee on Communications of the Committee on Commerce, United States Senate, Ninety-fourth Congress, first session, on S. Res. 318 ... December 9, 1975 ...	000003605	2211105		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.C 73/2:94-52	Y 4.C 73/2:94-52					1976		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--corporate name; Title statement	650; 610; 245	Aircraft accident report: Puerto Rico International Airlines, Inc., DeHavilland DH-114, N554PR, Ponce, Puerto Rico June 24, 1972	000005613	2312949		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 1.112:75-17	TD 1.112:75-17					1975		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--corporate name; Title statement	650; 610; 245	Aircraft accident report: Puerto Rico International Airlines Inc., DeHavilland DH-114, N 570PR San Juan, Puerto Rico, July 11, 1975	000007123	2411193		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 1.112:76-13	TD 1.112:76-13					1975		FALSE		FALSE								
Title statement	245	Characteristics of state plans for aid to families with dependent children under the Social security act, Title IV-A, and for Guam, Puerto Rico & Virgin Islands...	000008099	2093024		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 17.402:C 43/2	HE 17.402:C 43/2					1976?		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Hydrologic characteristics of lagoons at San Juan, Puerto Rico, during a January 1974 tidal cycle	000009477	2131993		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 49.42/4:38-75	I 49.42/4:38-75					1976		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Puerto Rico Federal relations act, establishment of a Constitution for the Virgin Islands and Guam: hearing before the Committee on Interior and Insular Affairs, United States Senate, Ninety-fourth Congress, second session, on S. 2998 ... H.R. 9460 ... H.R. 9491 ... April 12, 1976.	000009748	2517444		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/13:P 96/18	Y 4.IN 8/13:P 96/18					1976		FALSE		FALSE								
Title statement	245	Sedimentation of Loiza Reservoir, Puerto Rico	000010068	2571162		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.15:153	A 57.15:153					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Men's and boy's clothing and related products industry in Puerto Rico: an economic report	000010769	2497087		Language material	a	No attempt to code	|	Monograph/item	m	L			Department of Labor			L 36.202:C 62/2/975	L 36.202:C 62/2/975					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Smaller Foraminifera from deep wells on Puerto Rico and St. Croix	000012101	1056772		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:863	I 19.16:863					1976		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Karst landforms of Puerto Rico	000012103	1094875		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:899	I 19.16:899					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	San Juan Harbor, Puerto Rico: Communication from the Assistant Secretary of the Army (Civil Works) transmitting a letter from the Chief of Engineers, Department of the Army, dated October 10, 1975, submitting a report on San Juan Harbor, Puerto Rico, requested by a resolution of the House Committee on Public Works adopted Septem	000013226	2661337		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.22:SA 5 J/3	D 103.22:SA 5 J/3					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	San Juan Harbor, Puerto Rico: Communication from the Assistant Secretary of the Army (Civil Works) transmitting a letter from the Chief of Engineers, Department of the Army, dated October 10, 1975, submitting a report on San Juan Harbor, Puerto Rico, requested by a resolution of the House Committee on Public Works adopted Septem	000014258	2661346		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.DOC.574	94-2:H.DOC.574					1976		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Flood hazard information: Rio Expiritu Santo, Puerto Rico floodway.	000014656	2739656		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:P 96/6	D 103.47:P 96/6					1976		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Flood hazard information: Rio Grande de Loiza, Puerto Rico floodway.	000014657	2725393		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:P 96/7	D 103.47:P 96/7					1975		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of the Humacao area of eastern Puerto Rico	000017626	2926424		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:H 88	A 57.38:H 88		102 (Rev. 1957)			1977		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Puerto Rico statehood act of 1977: communication from the President of the United States ...	000019281	2857960		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			95-1:H.DOC.49	95-1:H.DOC.49		996			1977		FALSE		FALSE								
Title statement	245	Sedimentation of Cidra Reservoir, Puerto Rico	000019702	3078112		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.15:154	A 57.15:154		121-D			1977		FALSE		FALSE								
Title statement	245	New Climate for agricultural bargaining: proceedings, 21st National Conference of Bargaining and Marketing Cooperatives, January 14-15, 1977, San Juan, Puerto Rico.	000019749	3075053		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 89.20:28	A 89.20:28		64-B			1977		FALSE		FALSE								
Title statement	245	Quality control in AFDC and the adult programs (Guam, Puerto Rico, V.I.)	000020958	2999136		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 17.8:Q 2/SEC.3-A			0512-A-03			1976		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Compact of permanent union between Puerto Rico and the United States: hearings before the Subcommittee on Territorial and Insular Affairs of the Committee on Interior and Insular Affairs, House of Repesentatives, Ninety-fourth Congress, second session, on H.R. 11200 and H.R. 11201 ... January 20 and February 9, 1976.	000024198	3060017		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/14:94-44/	Y 4.IN 8/14:94-44/PT.2		1023			1976-		FALSE		FALSE								
Title statement	245	Characteristics of State plans for aid to families with dependent children under the Social security act, Title IV-A: and for Guam, Puerto Rico & Virgin Islands--old age assistance, aid to the blind, aid to the permanently & totally disabled, under titles I, X, XIV, and XVI (AABD) of the Social security act.	000027351	3270260		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 3.402:C 43/976	HE 3.402:C 43/976		512-B-2			1977?		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Río Abajo, Pitahaya, and Daguao Formations in eastern Puerto Rico: a description of three largely volcaniclastic units, which are assigned an early Cretaceous age	000027582	2837692		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.3:1435-B			0620			1977		TRUE	885281884	TRUE	001131478	https://purl.fdlp.gov/GPO/gpo146648						
Subject added entry--topical term; Title statement	650; 245	Education industry in Puerto Rico: an economic report	000027677	2486085		Language material	a	No attempt to code	|	Monograph/item	m	L			Department of Labor			L 36.202:P 96/5	L 36.202:P 96/5					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Hospital and related institutions industry in Puerto Rico: an economic report	000027678	2502878		Language material	a	No attempt to code	|	Monograph/item	m	L			Department of Labor			L 36.202:P 96/6	L 36.202:P 96/6					1976		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--corporate name; Title statement	650; 610; 245	Information on a Department of Agriculture claim against the Commonwealth of Puerto Rico: a report of the Comptroller General of the United States.	000028624	3429760		Language material	a	No attempt to code	|	Monograph/item	m	GA			Government Accountability Office			GA 1.13:CED-77-40	GA 1.13:CED-77-40		546-D (microfiche)			1977		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Monthly normals of temperature, precipitation, and heating and cooling degree days 1941-1970: Puerto Rico and Virgin Islands.	000031040	2106011		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.286:P 96/941-70	C 55.286:P 96/941-70					1973		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Monthly averages of temperature and precipitation for state climatic divisions 1941-1970: Puerto Rico and Virgin Islands.	000031084	3522971		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.286/2:P 96/941-70	C 55.286/2:P 96/941-70					1973		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Medicaid amendments relating to Puerto Rico, the Virgin Islands, and Guam: report	000032654	3506536		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			95-1:H.RP.771	95-1:H.RP.771		1008-A			1977		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Rare and endangered plants of Puerto Rico: a committee report.	000033032	3327145		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.2:P 96/8	A 57.2:P 96/8					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Hydrogeology of the karst of Puerto Rico	000034116	2373263		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:1012	I 19.16:1012		624			1978		FALSE		FALSE								
Title statement	245	Remarks of Stephen S. Gardner, Vice Chairman, Board of Governors of the Federal Reserve System, at the Bankers' Association for Foreign Trade, 55th annual meeting, Dorado Beach, Puerto Rico, May 2, 1977	000035723	3699598		Language material	a	No attempt to code	|	Monograph/item	m	FR			Federal Reserve System Board of Governors			FR 1.23:G 17/4	FR 1.23:G 17/4					1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Increase Medicaid assistance to Puerto Rico, the Virgin Islands, and Guam: Hearing before the Subcommittee on Health and the Environment of the Committee on Interstate and Foreign Commerce, House of Representatives, Ninety-fifth Congress, first session, on H.R. 3871 a bill to amend the Social Security Act to provide that Federal assistance to Puerto Rico, the Virgin Island	000036814	3627237		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/4:95-37	Y 4.IN 8/4:95-37		1019			1977		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Rare and endangered animal species of Puerto Rico: a committee report.	000039230	3891386		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.2:P 96/7	A 57.2:P 96/7					1977		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Food service in Puerto Rico's schools	000041670	3951839	1225711115	Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 105.25:13			0021-N-2			1978		TRUE	624382145	FALSE	None	None						
Added entry--corporate name; Title statement; Subject added entry--topical term; Varying form of title; General note	710; 245; 650; 246; 500	Flood plain information: Rio Matilde, Ponce, Puerto Rico.	000041946	2882130		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:P 77/4	D 103.47:P 77/4/ERRATA	D 103.47:P 77/4				1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Coamo, Puerto Rico.	000044556	4041646		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:C 63	HH 10.9:C 63		594-C-42			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: Espiritu Santo River basin, Puerto Rico.	000044559	4041801		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:ES 6	HH 10.9:ES 6		594-C-42			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Jayuya, Puerto Rico.	000044570	3980695		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:J 33	HH 10.9:J 33		594-C-42			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: Rio Yauco basin, Commonwealth of Puerto Rico.	000044597	4041776		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:R 47/2	HH 10.9:R 47/2		594-C-42			1978		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Proposed coastal management program for the Commonwealth of Puerto Rico: Draft environmental impact statement.	000046703	4089174	757693070	Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.34:P 96/V.1			0250-E-18			1977		TRUE	624475769	FALSE	None	None						
Subject added entry--topical term; Title statement	650; 245	Problems persist in the Puerto Rico food stamp program, the nation's largest: report	000047841	4063231		Language material	a	No attempt to code	|	Monograph/item	m	GA			Government Accountability Office			GA 1.13:CED-78-84	GA 1.13:CED-78-84		546-D (microfiche)			1978		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Health care needs of veterans in Puerto Rico and the Virgin Islands should be assessed: report	000047873	4060027		Language material	a	No attempt to code	|	Monograph/item	m	GA			Government Accountability Office			GA 1.13:HRD-78-84	GA 1.13:HRD-78-84		546-D (microfiche)			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Utuado, Puerto Rico.	000048311	4086652		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:UT 8	HH 10.9:UT 8		594-C-42			1978		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Women's outerwear, needlework, and miscellaneous fabricated textile products industry in Puerto Rico: an economic report.	000048591	2499806		Language material	a	No attempt to code	|	Monograph/item	m	L			Department of Labor			L 36.202:OU 8	L 36.202:OU 8					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Apparel industry in Puerto Rico: a general background report	000048592	4093825		Language material	a	No attempt to code	|	Monograph/item	m	L			Department of Labor			L 36.202:P 96/3	L 36.202:P 96/3					1975		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	History of dredging and filling of lagoons in the San Juan area, Puerto Rico	000050826	2998600		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:38-76	I 19.42/4:38-76					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Retail trade industry in Puerto Rico: an economic report.	000051015	3726730		Language material	a	No attempt to code	|	Monograph/item	m	L			Department of Labor			L 36.202:P 96	L 36.202:P 96					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Oversight hearing on facility construction needs in Puerto Rico: hearing before the Subcommittee on Postsecondary Education of the Committee on Education and Labor, House of Representatives, Ninety-fifth Congress, second session ... San Juan, Puerto Rico, March 4, 1978.	000051429	4217084		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.ED 8/1:P 96/13	Y 4.ED 8/1:P 96/13		1015			1978		FALSE		FALSE								
Added entry--corporate name; Title statement; Subject added entry--topical term; General note; Subject added entry--geographic name	710; 245; 650; 500; 651	Coastal management program for the Commonwealth of Puerto Rico: final environmental impact statement	000051900	4268200		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.34/2:P 96			0250-E-18			1978		TRUE	784683979	FALSE	None	None						
Subject added entry--topical term; Title statement	650; 245	Non-rubber footwear and the rubber and plastics footwear industries in Puerto Rico: an economic report.	000053118	3725599		Language material	a	No attempt to code	|	Monograph/item	m	L			Department of Labor			L 36.202:P 96/2	L 36.202:P 96/2					1976		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Cost of living allowance (Virgin Islands and Puerto Rico): hearings before the Subcommittee on Compensation and Employee Benefits of the Committee on Post Office and Civil Service, House of Representatives, Ninety-fifth Congress, second session, February 10 and 13, 1978.	000053686	4263295		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.P 84/10:95-71	Y 4.P 84/10:95-71		1022			1978		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Trees of the Caribbean National Forest, Puerto Rico	000055702	4177982		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.78:ITF-20	A 13.78:ITF-20					1976		FALSE		FALSE								
Title statement	245	Medicaid amendments relating to Puerto Rico, the Virgin Islands, and Guam: report together with additional views to accompany H.R. 9434.	000057371	4330837		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			95-2:S.RP.1310	95-2:S.RP.1310		1008-A			1978		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Electrical analog simulation of the aquifers along the south coast of Puerto Rico	000058430	4456183		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.76:76-4						1976		FALSE		FALSE								
Title statement	245	Act to designate the Federal building and United States courthouse in Hato Rey, Puerto Rico, the "Federico Degetau Federal Building"	000059228	4432562		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			95-2:PUB.LAW 324	95-2:PUB.LAW 324		575			1978		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of San Juan area of Puerto Rico	000061175	4617717		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:SA 5 J	A 57.38:SA 5 J		102 (Rev. 1957)			1978		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Child health assessment act and increased medicaid funding for Puerto Rico: hearing before the Subcommittee on Health of the Committee on Finance, United States Senate, Ninety-fifth Congress, second session, on H.R. 9434 ... S. 1392 ... August 14, 1978.	000064417	4733062		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.F 49:C 43/10	Y 4.F 49:C 43/10		1038			1978		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Puerto Rico Nuclear Center annual report	000065120	4819865		Language material	a	No attempt to code	|	Serial	s	E			Department of Energy			E 1.28:CEER-5	E 1.28:CEER-5		429-T-4			1976		FALSE		FALSE								
Title statement	245	Characteristics of state plans for aid to families with dependent children under the Social security act title IV-A: and for Guam, Puerto Rico, & Virgin Islands; old age assistance, aid to the blind, aid to the permanently & totally disabled, under titles I, X, XIV, and XVI (AABD) of the Social security act.	000065570	4816562		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 3.2:ST 2	HE 3.2:ST 2		516			1978		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Rum industry and rum distillery wastes in Puerto Rico and the Virgin Islands: effects on the marine environment and treatment options	000067362	4966199		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.2:C 19	EP 1.2:C 19		431-I-1			1979		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; Title statement	710; 650; 245	Minerals in the economy of Puerto Rico	000067878	4334340		Language material	a	No attempt to code	|	Serial	s	I			Department of the Interior			I 28.37/4:P 96/979	I 28.37/4:P 96/979		639-C			1978		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Economic impact of effluent regulations on the rum industry, Puerto Rico and U.S. Virgin Islands	000070485	5259569		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.2:P 96/5	EP 1.2:P 96/5		431-I-1			1979		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Student eligibility and other problems in Federally funded and operated schools in Puerto Rico: report	000072152	5061442		Language material	a	No attempt to code	|	Monograph/item	m	GA			Government Accountability Office			GA 1.13:HRD-78-173	GA 1.13:HRD-78-173		546-D (microfiche)			1979		FALSE		FALSE								
Title statement	245	Cedrela provenance trial in Puerto Rico and St. Croix: establishment phase	000073098	5365036		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.79:ITF-16	A 13.79:ITF-16		83-B (microfiche)			1978		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	1977 economic census of outlying areas: construction industries, Puerto Rico.	000076117	5466456		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.253/2:OAC 77-3			0147-A-1			1979		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Use of Spanish in Federal courts in Puerto Rico: hearings before the Subcommittee on Civil and Constitutional Rights of the Committee on the Judiciary, House of Representatives, Ninety-fifth Congress, second session ... November 28 and 29, and May 17, 1979.	000081151	5467785		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.J 89/1:95/58	Y 4.J 89/1:95/58		1020			1979		FALSE		FALSE								
