MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Main entry; Title statement; Name of publisher, distributor, etc.	110; 245; 260/264$b	Forest inventory statistics: 125 Tennessee Valley counties, 1975.	000053551	4284629		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:18/176	Y 3.T 25:18/176					1976		FALSE							
Main entry; Title statement; Name of publisher, distributor, etc.; Subject added entry--topical term	110; 245; 260/264$b; 650	Developing the Tennessee Valley's natural resources	000053552	4257819		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:27 R 31/7	Y 3.T 25:27 R 31/7					1975		FALSE							
Main entry; Title statement; Name of publisher, distributor, etc.; Subject added entry--topical term	110; 245; 260/264$b; 650	Directory of primary wood-using industries of the Tennessee Valley counties in Alabama, Georgia, Kentucky, Mississippi, North Carolina, and Virginia	000053553	4267363		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:27 W 85/4	Y 3.T 25:27 W 85/4					1975		FALSE							
Main entry; Name of publisher, distributor, etc.; Subject added entry--topical term	110; 260/264$b; 650	Environmental radioactivity levels: Sequoyah Nuclear Plant, August 1975-January 1976.	000053554	4284969		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:44/RH-76-4-SQ 2	Y 3.T 25:44/RH-76-4-SQ 2					1976		FALSE							
Main entry; Name of publisher, distributor, etc.; Subject added entry--topical term	110; 260/264$b; 650	Maury-Shelby 500-kV transmission line	000053555	3886120		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:45 M 44	Y 3.T 25:45 M 44					1977		FALSE							
Subject added entry--corporate name; Main entry; Name of publisher, distributor, etc.	610; 110; 260/264$b	West Point-Miller 500-kV transmission line	000053556	2918773		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:45 W 52	Y 3.T 25:45 W 52					1977		FALSE							
Main entry; Subject added entry--topical term	110; 650	Civic crisis -- civic challenge: police-community relations in Memphis	000055807	4263462		Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:C 86/4	CR 1.2:C 86/4		288-A			1978		FALSE							
Main entry; Name of publisher, distributor, etc.; Subject added entry--topical term	110; 260/264$b; 650	Fish inventory data: Cherokee Reservoir, 1975.	000056978	4147479		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:40 C 42	Y 3.T 25:40 C 42					1976		FALSE							
Main entry; Title statement; Name of publisher, distributor, etc.; Subject added entry--topical term	110; 245; 260/264$b; 650	Forest inventory statistics: Anderson-Knox-Union County unit, East Tennessee.	000060541	4506605		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:18/175	Y 3.T 25:18/175					1976		FALSE							
Main entry; Name of publisher, distributor, etc.	110; 260/264$b	Browns Ferry Nuclear Plant	000060542	4506584		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:44/RH-76-2-BF 1	Y 3.T 25:44/RH-76-2-BF 1					1975-		FALSE							
Main entry; Name of publisher, distributor, etc.; Subject added entry--topical term	110; 260/264$b; 650	Hartsville nuclear plants	000060543	3057833		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:45 H 25/V.1-2	Y 3.T 25:45 H 25/V.1-2					1975		FALSE							
Name of publisher, distributor, etc.; Main entry; Subject added entry--topical term; Varying form of title; Title statement	260/264$b; 110; 650; 246; 245	Volunteer, Tennessee, 500kV substation and transmission line connections	000060544	3739020		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:45 V 88	Y 3.T 25:45 V 88					1976		FALSE							
General note; Main entry; Title statement; Subject added entry--topical term	500; 110; 245; 650	Tennessee Valley region	000066967	4968259		Language material	a	No attempt to code	|	Monograph/item	m	E			Department of Energy			E 1.18:0064/1-2	E 1.18:0064/		0429-P			1978		FALSE							
Main entry; Name of publisher, distributor, etc.	110; 260/264$b	Hydrilla: a water weed menace.	000068297	4934642		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:2 H 99/4	Y 3.T 25:2 H 99/4					1978?		FALSE							
Main entry; Name of publisher, distributor, etc.; Added entry--corporate name	110; 260/264$b; 710	Your guide to better forest management	000068298	4951769		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:6-2 F 76	Y 3.T 25:6-2 F 76					1976		FALSE							
Main entry; Name of publisher, distributor, etc.; Subject added entry--topical term	110; 260/264$b; 650	Cherokee-Douglas Lakes, Davy Crockett Lake: recreation map	000068299	4923218		Cartographic material	e	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:7 C 42	Y 3.T 25:7 C 42		1082-D			1977		FALSE							
Main entry; Name of publisher, distributor, etc.	110; 260/264$b	Statistics, TVA power distributors, fiscal years 1973-1977	000071347	5180291		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:30 P 87/4/973-77	Y 3.T 25:30 P 87/4/973-77					1978?		FALSE							
Main entry	110	Development program for MHD direct coal-fired power generation test facility	000073832	5294048		Language material	a	No attempt to code	|	Monograph/item	m	E			Department of Energy			E 1.28:FE-1760-	E 1.28:FE-1760-32		429-T-4			1977-		FALSE							
Main entry; Name of publisher, distributor, etc.; Subject added entry--topical term	110; 260/264$b; 650	Nickajack Lake recreation map	000075327	5355625		Cartographic material	e	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:7 N 53	Y 3.T 25:7 N 53		1082-D			1977		FALSE							
Main entry; Name of publisher, distributor, etc.; Subject added entry--topical term	110; 260/264$b; 650	Watts Bar Lake recreation map	000075328	5355579		Cartographic material	e	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:7 W 34	Y 3.T 25:7 W 34		1082-D			1979		FALSE							
Main entry; Name of publisher, distributor, etc.	110; 260/264$b	Wheeler and Wilson Lakes recreation map	000075329	5355678		Cartographic material	e	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:7 W 56/2	Y 3.T 25:7 W 56/2		1082-D			1977		FALSE							
Main entry; Name of publisher, distributor, etc.; Subject added entry--topical term	110; 260/264$b; 650	Fish inventory data: Normandy Reservoir, 1976.	000075331	4169241		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:40 N 78	Y 3.T 25:40 N 78					1977		FALSE							
Main entry; Name of publisher, distributor, etc.; Subject added entry--topical term	110; 260/264$b; 650	Norris Lake recreation map	000077263	5457270		Cartographic material	e	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:7 N 79/3	Y 3.T 25:7 N 79/3		1082-D			1978		FALSE							
Subject added entry--corporate name; Main entry; Name of publisher, distributor, etc.	610; 110; 260/264$b	Financial statements	000086656	2081592	185058339	Language material	a	No attempt to code	|	Serial	s	Y			Congress			Y 3.T 25:1-2/						1940		FALSE							
Main entry; Title statement; Name of publisher, distributor, etc.; Subject added entry--topical term	110; 245; 260/264$b; 650	Precipitation in Tennessee River Basin	000086660	2914434		Language material	a	No attempt to code	|	Serial	s	Y			Congress			Y 3.T 25:14/	Y 3.T 25:14/978					19uu		FALSE							
Main entry	110	Development program for MHD direct coal-fired power generation test facility	000089396	5293911		Language material	a	No attempt to code	|	Monograph/item	m	E			Department of Energy			E 1.28:FE-1760-	E 1.28:FE-1760-31		429-T-4			1977-		FALSE							
Main entry; Name of publisher, distributor, etc.; Subject added entry--topical term	110; 260/264$b; 650	Fishing on TVA lakes	000090603	4469587		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:2 F 53/11	Y 3.T 25:2 F 53/11					1978		FALSE							
Subject added entry--geographic name; Main entry; Name of publisher, distributor, etc.; Subject added entry--topical term	651; 110; 260/264$b; 650	Recreation areas on TVA lakes	000092961	6326558		Cartographic material	e	No data		Monograph/item	m	Y			Congress			Y 3.T 25:2 R 24/6	Y 3.T 25:2 R 24/6		1082			1980		FALSE							
Main entry; Name of publisher, distributor, etc.	110; 260/264$b	Environmental radioactivity levels: Bellefonte Nuclear Plant, 1978.	000092967	6283261		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:44/RH-79-8-BL 1	Y 3.T 25:44/RH-79-8-BL 1					1980		FALSE							
Main entry	110	Evaluation of the direct reduction seed regeneration process ;: topical report	000101317	6695587		Language material	a	No attempt to code	|	Monograph/item	m	E			Department of Energy			E 1.28:FE-1760-36	E 1.28:FE-1760-36		429-T-4 (microfiche)			1978		FALSE							
Subject added entry--corporate name; Main entry; Name of publisher, distributor, etc.; Subject added entry--topical term	610; 110; 260/264$b; 650	Power annual report	000102392	1211317		Language material	a	No attempt to code	|	Serial	s	Y			Congress			Y 3.T 25:1-7/	Y 3.T 25:1-7/979		1082-A			1960		FALSE							
Main entry; Title statement; Subject added entry--topical term	110; 245; 650	Engineering data, TVA water control projects: and other major hydro developments in the Tennessee and Cumberland Valleys.	000118958	6885216		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:16/55/V.1/PT.1-	Y 3.T 25:16/55/V.1/PT.1-2		1083-A			30 cm		FALSE							
Main entry; Subject added entry--topical term	110; 650	Melton Hill Lake recreation map	000120288	7932477		Cartographic material	e	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:7 M 49	Y 3.T 25:7 M 49		1082-D			1980		FALSE							
Subject added entry--corporate name; Main entry	610; 110	Annual report	000130980	3131097		Language material	a	No attempt to code	|	Serial	s	Y			Congress			Y 3.T 25:1-14/	Y 3.T 25:1-14/980					19uu		FALSE							
Main entry; Subject added entry--topical term	110; 650	Final cost of Cumberland Steam Plant, units 1 and 2	000130981	7810152		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:2 ST 8/6	Y 3.T 25:2 ST 8/6					1977		FALSE							
Main entry; Title statement; Added entry--corporate name; Subject added entry--topical term	110; 245; 710; 650	Important farmland in Grainger County, Tennessee	000131544	8360827		Cartographic material	e	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.69:G 77	A 57.69:G 77					1980		FALSE							
Main entry; Title statement; Added entry--corporate name; Subject added entry--topical term	110; 245; 710; 650	Important farmland in Lake County, Tennessee	000131545	8360810		Cartographic material	e	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.69:L 14/4	A 57.69:L 14/4					1980		FALSE							
Main entry; Title statement; Added entry--corporate name; Subject added entry--topical term	110; 245; 710; 650	Important farmland in Rhea County, Tennessee	000131548	8360796		Cartographic material	e	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.69:R 34	A 57.69:R 34					1980		FALSE							
Main entry; Title statement; Added entry--corporate name; Subject added entry--topical term	110; 245; 710; 650	Important farmland in Warren County, Tennessee	000131549	8360838		Cartographic material	e	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.69:W 25/2	A 57.69:W 25/2					1980		FALSE							
Main entry; Title statement; Added entry--corporate name; Subject added entry--topical term	110; 245; 710; 650	Important farmland in Williamson County, Tennessee	000131550	8358710		Cartographic material	e	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.69:W 67/2	A 57.69:W 67/2					1980		FALSE							
Subject added entry--corporate name; Main entry; Added entry--corporate name; Subject added entry--topical term	610; 110; 710; 650	OEDC annual report	000136078	8402728		Language material	a	No attempt to code	|	Serial	s	Y			Congress			Y 3.T 25:1-15/	Y 3.T 25:1-15/977					19uu		FALSE							
Main entry; Title statement; Added entry--corporate name; Subject added entry--topical term	110; 245; 710; 650	Important farmland in Benton County, Tennessee	000141285	8674825		Cartographic material	e	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.69:B 44/6	A 57.69:B 44/6					1981		FALSE							
Main entry; Title statement; Added entry--corporate name; Subject added entry--topical term	110; 245; 710; 650	Important farmland in Coffee County, Tennessee	000141287	8674756		Cartographic material	e	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.69:C 65	A 57.69:C 65					1981		FALSE							
Main entry; Title statement; Added entry--corporate name; Subject added entry--topical term	110; 245; 710; 650	Important farmland in Dekalb County, Tennessee	000141288	8663298		Cartographic material	e	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.69:D 36	A 57.69:D 36					1981		FALSE							
Main entry; Title statement; Added entry--corporate name; Subject added entry--topical term	110; 245; 710; 650	Important farmland in Fentress County, Tennessee	000141290	8674787		Cartographic material	e	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.69:F 36	A 57.69:F 36					1981		FALSE							
Main entry; Title statement; Added entry--corporate name; Subject added entry--topical term	110; 245; 710; 650	Important farmland in Greene County, Tennessee	000141291	8674867		Cartographic material	e	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.69:G 83/3	A 57.69:G 83/3					1981		FALSE							
Main entry; Title statement; Added entry--corporate name; Subject added entry--topical term	110; 245; 710; 650	Important farmland in Perry County, Tennessee	000141292	8674777		Cartographic material	e	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.69:P 42	A 57.69:P 42					1981		FALSE							
Main entry; Title statement; Added entry--corporate name; Subject added entry--topical term	110; 245; 710; 650	Important farmland in Pickett County, Tennessee	000141293	8674813		Cartographic material	e	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.69:P 58/3	A 57.69:P 58/3					1981		FALSE							
Main entry; Title statement; Added entry--corporate name; Subject added entry--topical term	110; 245; 710; 650	Important farmland in Robertson County, Tennessee	000141294	8674801		Cartographic material	e	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.69:R 54	A 57.69:R 54					1981		FALSE							
Main entry; Added entry--corporate name; General note; Subject added entry--corporate name; Title statement	110; 710; 500; 610; 245	Wind resource analysis for the Tennessee Valley region	000145635	8030061		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:7 W 72/V.1-4	Y 3.T 25:7 W 72/V.1-4					1981		FALSE							
Main entry; Title statement; Added entry--corporate name; Subject added entry--topical term	110; 245; 710; 650	Important farmlands, Giles County, Tennessee	000150420	8910432		Cartographic material	e	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.69:G 39	A 57.69:G 39					1978		FALSE							
Main entry; Subject added entry--topical term	110; 650	Affirmative action and equal employment, Knoxville and Oak Ridge: a report	000161084	9115371		Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:AF 2/4	CR 1.2:AF 2/4					1982		FALSE							
Main entry; Title statement; Name of publisher, distributor, etc.; Subject added entry--topical term	110; 245; 260/264$b; 650	Tennessee Valley water resources: a strategy for the 1980s and beyond.	000191119	10295163		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:2 W 29/10	Y 3.T 25:2 W 29/10		1082 (microfiche)			1983		FALSE							
Main entry; Name of publisher, distributor, etc.	110; 260/264$b	Power factor controller laboratory performance test report	000193044	10937445		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:2 P 87/6	Y 3.T 25:2 P 87/6		1082 (microfiche)			1984?		FALSE							
Main entry; Subject added entry--topical term	110; 650	Water quality management plan for Cherokee reservoir	000197516	10920082		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:2 C 42/2/DRAFT	Y 3.T 25:2 C 42/2/DRAFT		1082 (microfiche)			1984		FALSE							
Subject added entry--corporate name; Main entry; Name of publisher, distributor, etc.	610; 110; 260/264$b	Education & training	000197517	11134909		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:2 ED 8/4	Y 3.T 25:2 ED 8/4		1082			1984?		FALSE							
Main entry; Added entry--corporate name; Subject added entry--topical term	110; 710; 650	123 Jackson Avenue restoration	000197526	11145076		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:2 J 13/2	Y 3.T 25:2 J 13/2		1082 (microfiche)			1982?		FALSE							
