MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	ONLINE_EQUIV_IN_CGP	ONLINE_EQUIV_CGP_SYS_NO	ONLINE_EQUIV_PURL	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Title statement; Main entry; Subject added entry--topical term; Varying form of title; General note	245; 110; 650; 246; 500	Technical assistance: agreement between the United States of America and Georgia, signed at Tbilisi July 31, 1992.Vilnius August 3, 1992 with related note.	000495466	40218143		Language material	a	No attempt to code	|	Monograph/item	m	S			Department of State			S 9.10:12468			0899			1998?	99-0011-P.	FALSE		FALSE								
Main entry; Subject added entry--topical term; Title statement	110; 650; 245	Bigotry and violence in Georgia	000501024	40867968		Language material	a	Microfiche	b	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:B 48/2			0288-A (MF)			1989	99-0241-M.	FALSE		FALSE								
Main entry; Subject added entry--geographic name; Varying form of title; Title statement	110; 651; 246; 245	Trade, agreement between the United States of America and Georgia signed at Tbilisi March 1, 1993 with exchanges of letters	000501084	40884551		Language material	a	No attempt to code	|	Monograph/item	m	S			Department of State			S 9.10:12489			0899			1999?	99-0138-P.	FALSE		FALSE								
Main entry; Subject added entry--topical term; Varying form of title; Title statement	110; 650; 246; 245	Aviation, transport services: agreements between the United States of America and Georgia, extending the agreement of June 1, 1990, effected by exchange of notes, signed at Tbilisi March 10 and 24, 1993.	000504641	41340833		Language material	a	No attempt to code	|	Monograph/item	m	S			Department of State			S 9.10:12492	S 9.10:12492		0899			1999?	99-0205-P.	FALSE		FALSE								
Main entry	110	Ruminant Livestock Efficiency Program annual conference proceedings: November 3-5, 1998.	000508420	41954253		Language material	a	Microfiche	b	Monograph/item	m	EP			Environmental Protection Agency			EP 1.2:R 86/2	EP 1.2:R 86/2		0431-I-01 (MF)			1998		FALSE		FALSE								
Main entry; Subject added entry--geographic name; Varying form of title; Title statement	110; 651; 246; 245	Employment, agreement between the United States of America and Georgia, effected by exchange of notes, signed at Washington December 5, 1994 and June 20, 1995	000517902	43450921		Language material	a	No attempt to code	|	Monograph/item	m	S			Department of State			S 9.10:12667	S 9.10:12667		0899			2000?	2000-0120-P.	FALSE		FALSE								
Subject added entry--corporate name; Title statement; Main entry; Subject added entry--topical term; General note	610; 245; 110; 650; 500	Georgia annual report	000563448	56504001		Language material	a	Electronic	s	Serial	s	A			Department of Agriculture			A 57.81/10:	A 57.81/10:(DATE)		0120-C-10 (online)			19uu		NA		FALSE			https://purl.fdlp.gov/GPO/LPS48834					
Main entry; Subject added entry--topical term; Subject added entry--geographic name; Title statement	110; 650; 651; 245	Investment treaty with Georgia: message from the President of the United States transmitting the treaty between the government of the United States of America and the government of the Republic of Georgia concerning the encouragement and reciprocal protection of investment, with annex signed at Washington on March 7, 1994.	000571017	32941023		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/4:104-13			0996-A	0996-A (online)	0996-B (MF)	1995	95-0258-P.	NA		FALSE			https://purl.fdlp.gov/GPO/LPS54554					
Main entry; Subject added entry--topical term; Title statement	110; 650; 245	Desegregation of public school districts in Georgia: 35 public school districts have unitary status, 74 districts remain under court jurisdiction	000631587	299152546		Language material	a	Electronic	s	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:SCH 6/28			0288-A (online)			2008		NA		FALSE			https://purl.fdlp.gov/GPO/LPS107961					
Main entry; Subject added entry--topical term; Subject added entry--geographic name; Subject added entry--corporate name	110; 650; 651; 610	Annual report fy	000636626	317697743		Language material	a	Electronic	s	Serial	s	ID			United States Agency for International Development			ID 1.27:G 29/			0900-I-18 (online)			2003		NA		FALSE			https://purl.fdlp.gov/GPO/LPS106185					
Main entry; Subject added entry--topical term; Subject added entry--geographic name; Subject added entry--corporate name	110; 650; 651; 610	Operational plan	000636629	317673909		Language material	a	Electronic	s	Serial	s	ID			United States Agency for International Development			ID 1.27:G 29/			0900-I-18 (online)			2006		NA		FALSE			https://purl.fdlp.gov/GPO/LPS110905					
Main entry; Varying form of title; Subject added entry--corporate name; Title statement	110; 246; 610; 245	Peace Corps: agreement between the United States of America and Georgia signed at Tbilisi April 24, 2001.	000660554	502281647		Language material	a	Electronic	s	Monograph/item	m	S			Department of State			S 9.10:13147			0899-A-01 (online)			2003?		NA		FALSE			https://purl.fdlp.gov/GPO/LPS118959					
Main entry; Subject added entry--topical term; Title statement	110; 650; 245	Equal opportunity in Federally assisted agricultural programs in Georgia	000678879			Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:AG 8			0288-A			1967		FALSE		FALSE								
Main entry; Subject added entry--topical term; Title statement	110; 650; 245	Toward equal opportunity in housing in Atlanta, Ga.: report of Georgia State Advisory Committee.	000679719			Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:H 81/8						1968		FALSE		FALSE								
Main entry; Subject added entry--topical term; Title statement	110; 650; 245	Georgia prisons: report of Georgia Advisory Committee	000680603			Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:P 93/3			0288-A			1976		FALSE		FALSE								
Main entry; Subject added entry--topical term; Varying form of title; Title statement	110; 650; 246; 245	Defense: agreement between the United States of America and Georgia effected by exchange of notes dated at Tbilisi June 4 and July 15, 1999.	000695006	642358199		Language material	a	Electronic	s	Monograph/item	m	S			Department of State			S 9.10:13052			0899-A-01 (online)			1999?		NA		FALSE			https://purl.fdlp.gov/GPO/LPS121612			http://www.state.gov/documents/organization/123927.pdf		
Main entry; General note	110; 500	Long-term storage of military rations	000773576	10224748		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 106.2:ST 7/2						1962		TRUE	1029574390	FALSE	None	None						
Main entry; Varying form of title; Title statement	110; 246; 245	Scientific cooperation: earth sciences : memorandum of Understanding between the United States of America and Georgia ; signed at Reston, July 21 and August 9, 2006, with annexes between the United States of America and Bangladesh ; signed at Dhaka, September 26, 2004, with exchange of notes.	000840163	753978634		Language material	a	Online	o	Monograph/item	m	S			Department of State			S 9.10:06-809			0899-A-01 (online)			2011?		NA		FALSE			https://purl.fdlp.gov/GPO/gpo12966			http://permanent.access.gpo.gov/gpo12966/171878.pdf		
Main entry; Subject added entry--topical term; Varying form of title; Title statement	110; 650; 246; 245	International Criminal Court: Article 98 : agreement between the United States of America and Georgia; signed at Tbilisi, February 10, 2003.	000849975	759519094		Language material	a	Online	o	Monograph/item	m	S			Department of State			S 9.10:03-626			0899-A-01 (online)			2011?		NA		FALSE			https://purl.fdlp.gov/GPO/gpo14892			http://permanent.access.gpo.gov/gpo14892/176320.pdf		
Main entry; Subject added entry--geographic name; Varying form of title; Title statement	110; 651; 246; 245	Defense: cooperation : agreement between the United States of America and Georgia; signed at Tbilisi, November 10, 2002, with annex.	000850239	759601180		Language material	a	Online	o	Monograph/item	m	S			Department of State			S 9.10:03-325			0899-A-01 (online)			2011?		NA		FALSE			https://purl.fdlp.gov/GPO/gpo14910			http://permanent.access.gpo.gov/gpo14910/175015.pdf		
Main entry; Subject added entry--topical term; Varying form of title; Title statement	110; 650; 246; 245	Weapons: proliferation : agreement between the United States of America and Georgia, signed at Washington, July 17, 1997, and agreement extending the agreement, effected by exchange of notes at Tbilisi, May 16 and 17, 2002, and agreement extending and amending the agreement, as extended, effected by exchange	000907129	856144348		Language material	a	Online	o	Monograph/item	m	S			Department of State			S 9.10:97-1110			0899-A-01 (online)			2012?		NA		FALSE			https://purl.fdlp.gov/GPO/gpo39190			http://permanent.access.gpo.gov/gpo39190/193335.pdf		
Subject added entry--corporate name; Title statement; Name of publisher, distributor, etc.; Main entry; Subject added entry--topical term	610; 245; 260/264$b; 110; 650	Georgia Farm Service Agency newsletter	000923160	1142634181		Language material	a	Online	o	Serial	s	A			Department of Agriculture			A 112.25:			0068-E-12 (online)			200u		NA		FALSE			https://purl.fdlp.gov/GPO/gpo132004	https://purl.fdlp.gov/GPO/gpo132335		https://www.fsa.usda.gov/state-offices/Georgia/newsletters/index	https://search.usa.gov/search?utf8=%E2%9C%93&affiliate=usdafarmserviceagency&query=%22Georgia+Farm+Service+Agency+Newsletter%22	
Subject added entry--corporate name; Title statement; Name of publisher, distributor, etc.; Main entry; Subject added entry--topical term	610; 245; 260/264$b; 110; 650	Georgia Farm Service Agency newsletter	001082726	1142634019		Language material	a	No attempt to code	|	Serial	s	A			Department of Agriculture			A 112.25:						200u		TRUE	1142634181	TRUE	000923160	https://purl.fdlp.gov/GPO/gpo132004; https://purl.fdlp.gov/GPO/gpo132335						
Main entry; Title statement	110; 245	Report of the select committee appointed on the 17th ultimo, to consider of certain treaties with the Creek and Cherokee Indians, and the Articles of Agreement and Cession entered into on the 24th April, 1802, between the United States and the State of Georgia ; accompanied with resolutions making a	001140222	1065796507		Language material	a	Online	o	Monograph/item	m	Y			Congress			17-2:H.RP.1	Y 1.1/2:86					1822		NA		FALSE			https://purl.fdlp.gov/GPO/gpo166658			https://www.govinfo.gov/content/pkg/SERIALSET-00086_00_00-002-0001-0000/pdf/SERIALSET-00086_00_00-002-0001-0000.pdf		
Main entry; Title statement	110; 245	Report of the select committee appointed on the 17th ultimo, to consider of certain treaties with the Creek and Cherokee Indians, and the Articles of Agreement and Cession entered into on the 24th April, 1802, between the United States and the State of Georgia ; accompanied with resolutions making a	001140361	1065825340		Language material	a	Online	o	Monograph/item	m	Y			Congress			17-1:H.RP.10	Y 1.1/2:70					1822		NA		FALSE			https://purl.fdlp.gov/GPO/gpo166743			https://www.govinfo.gov/content/pkg/SERIALSET-00070_00_00-011-0010-0000/pdf/SERIALSET-00070_00_00-011-0010-0000.pdf		
Main entry; Added entry--corporate name; General note; Title statement	110; 710; 500; 245	Report of the select committee of the House of Representatives, to which were referred the messages of the President U.S. of the 5th and 8th February, and 2d March, 1827, with accompanying documents and a report and resolutions of the Legislature of Georgia. March 3, 1827. Read, and laid upon the ta	001182669	1065572405		Language material	a	Online	o	Monograph/item	m	Y			Congress			Y 1.1/2:161	19-2:H.RP.98					1827		NA		FALSE			https://purl.fdlp.gov/GPO/gpo196707			https://www.govinfo.gov/content/pkg/SERIALSET-00161_00_00-001-0098-0000/pdf/SERIALSET-00161_00_00-001-0098-0000.pdf		
Main entry; Subject added entry--topical term; Varying form of title; Title statement	110; 650; 246; 245	Civil asset forfeiture and its impact on communities of color in Georgia: a report of the Georgia Advisory Committee to the U.S. Commission on Civil Rights.	001255074	1418728743		Language material	a	Online	o	Monograph/item	m	CR			Civil Rights Commission			CR 1.8/2-2:G 29/F 76			0288-A-17 (online)			2022		NA		FALSE			https://purl.fdlp.gov/GPO/gpo222025			https://www.usccr.gov/files/2022-11/2022_civil-asset-forfeiture-in-ga_report.pdf		
Subject added entry--topical term; Title statement	650; 245	How to keep one-third of Georgia in pine	000000055	2017986		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.78:SE-144	A 13.78:SE-144					1975		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of Miller and Seminole Counties, Georgia	000000058	2102785		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:M 61	A 57.38:M 61					1976		FALSE		FALSE								
Added entry--corporate name; Title statement	710; 245	Mineral cycling in southeastern ecosystems: proceedings of a symposium held at Augusta, Georgia, May 1-3, 1974	000000497	1735286		Language material	a	No attempt to code	|	Monograph/item	m	ER			Energy Research and Development Administration			ER 1.11:CONF-740513	ER 1.11:CONF-740513					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Silurian-Devonian pelecypods and Paleozoic stratigraphy of subsurface rocks in Florida and Georgia: and related Silurian pelecypods from Bolivia and Turkey	000000820	1009507		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:879			0624			1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Ecological survey of the coastal region of Georgia	000002932	1419599		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.80:3	I 29.80:3					1974		FALSE		FALSE								
Title statement	245	Nomination: hearing before the Committee on Labor and Public Welfare, United States Senate, Ninety-fourth Congress, second session, on W. J. Usery, jr., of Georgia, to be Secretary of Labor, January 28, 1976.	000003819	2194485		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.L 11/2:N 72/5/976/	Y 4.L 11/2:N 72/5/976/					1976		FALSE		FALSE								
Title statement	245	Nomination of Georgiana H. Sheldon to be a Civil Service Commissioner: hearing before the Committee on Post Office and Civil Service, United States Senate, Ninety-fourth Congress, second session, on the nomination of Georginan H. Sheldon to be a United States Civil Service Commissioner, February 19, 1976.	000003849	2215774		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.P 84/11:SH 4	Y 4.P 84/11:SH 4					1976		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of Schley and Sumter Counties, Georgia	000004615	1243345		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:SCH 2	A 57.38:SCH 2					1974		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Storm tide frequency analysis for the coast of Georgia	000004751	1247863		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.13/2:NWS HYDRO-19	C 55.13/2:NWS HYDRO-19					1974		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood plain information: Willeo Creek vicinity of Roswell, Georgia.	000004921	2339676		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:R 73/2	D 103.47:R 73/2					1975		FALSE		FALSE								
Title statement	245	Municipal government wage survey: Atlanta, Georgia, May 1970.	000005408	2329790		Language material	a	No attempt to code	|	Monograph/item	m	L			Department of Labor			L 2.105:AT 6	L 2.105:AT 6					1970		FALSE		FALSE								
Title statement	245	Municipal government wage survey: Atlanta, Georgia, May 1975	000005409	2326295		Language material	a	No attempt to code	|	Monograph/item	m	L			Department of Labor			L 2.105:AT 6/975	L 2.105:AT 6/975					1975		FALSE		FALSE								
Title statement	245	Making the Constitution work for all Americans: a report of the proceedings of Regional Civil Rights Conference III sponsored by the U.S. Commission on Civil Rights in Atlanta, Georgia, April 16-18, 1975.	000006449	2316039		Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:C 76/8	CR 1.2:C 76/8					1976		FALSE		FALSE								
Title statement	245	Progress of selected Florida and Georgia families in the expanded Food and nutrition education program	000007641	2462174		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 93.21:636	A 93.21:636					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Federal outlays in Georgia;: a report of the Federal Government's impact by state, county and large city.	000007750	1929631		Language material	a	No attempt to code	|	Serial	s	CSA			Community Services Administration			CSA 1.10:G 29/975	CSA 1.10:G 29/975					1975		FALSE		FALSE								
Title statement	245	Real issues of inflation and unemployment: address by Arthur F. Burns before the Blue Key Honor Society Annual Awards Dinner, the University of Georgia, Athens, Georgia, September 19, 1975.	000007980	2456143		Language material	a	No attempt to code	|	Monograph/item	m	FR			Federal Reserve System Board of Governors			FR 1.23:B 93/27	FR 1.23:B 93/27					1975		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of Baldwin, Jones, and Putnam Counties, Georgia	000010069	2554223		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:B 19	A 57.38:B 19					1976		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	Estimates of the population of Georgia counties and metropolitan areas: July 1, 1974 and 1975.	000010108	43064642		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.186:P-26/75-10			0142-C-04			1976		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Flood hazard information report: Little Cedar Creek, Cave Spring, Georgia.	000010304	2548857		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:C 31/2	D 103.47:C 31/2					1975		FALSE		FALSE								
Varying form of title; Title statement	246; 245	Public Law 94-445: 94th Congress, H.R. 15068, October 1, 1976 : an act to provide for emergency allotment lease and transfer of tobacco allotments or quotas for 1976 in certain disaster areas in South Carolina and Georgia.	000011256	2595303		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:PUB.LAW 445	94-2:PUB.LAW 445					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Forest inventory statistics: Lumpkin-Union County unit, northeast Georgia.	000012307	2603497		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:18/173	Y 3.T 25:18/173					1975		FALSE		FALSE								
Varying form of title; Title statement	246; 245	Public Law 94-498, Oct. 14, 1976: an act to designate a Federal building and United States Post Office in Jasper, Georgia, as the "Phil M. Landrum Federal Building and Post Office".	000012838	2651525		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:PUB.LAW 498	94-2:PUB.LAW 498					1976		FALSE		FALSE								
Varying form of title; Title statement	246; 245	Public Law 94-515, Oct. 15, 1976: an act to name the Federal office building in Athens, Georgia, the "Robert G. Stephens, Jr. Federal Building".	000012853	2642453		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:PUB.LAW 515	94-2:PUB.LAW 515					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Georgia's timber, 1972	000013058	2705047		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.80:SE-27	A 13.80:SE-27		0083-B-05	0083-B-05 (online)		1974		NA		FALSE			https://purl.fdlp.gov/GPO/LPS59812					
Subject added entry--topical term; Title statement	650; 245	Savannah Harbor, Georgia: Communication from the Assistant Secretary of the Army (Civil Works) transmitting a letter from the Chief of Engineers, Department of the Army, dated May 12, 1976, submitting a report on Savannah Harbor, Ga., requested by resolutions of the Senate Committee on Public Works adopted January 4, 1965, a	000013230	2661307		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.22:SA 9/976	D 103.22:SA 9/976					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Savannah Harbor, Georgia: Communication from the Assistant Secretary of the Army (Civil Works) transmitting a letter from the Chief of Engineers, Department of the Army, dated May 12, 1976, submitting a report on Savannah Harbor, Ga., requested by resolutions of the Senate Committee on Public Works adopted January 4, 1965, a	000014251	2661323		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.DOC.520	94-2:H.DOC.520					1976		FALSE		FALSE								
Title statement	245	Authorizing the establishment of the Chattahoochee River National Recreation Area in the State of Georgia, and for other purposes: report to accompany H.R. 3078.	000014340	2657631		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.RP.1568	94-2:H.RP.1568					1976		FALSE		FALSE								
Title statement	245	Sixteenth Mexico-United States Interparliamentary Conference: report of the United States House of Representatives Delegation on the Sixteenth meeting held in Atlanta, Georgia, February 1976	000015342	2720057		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/16:M 57/976	Y 4.IN 8/16:M 57/976					1976		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Flood plain information : Lamoille River, Georgia, Fairfax, and Fletcher, Vermont	000017814	2471901		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:G 29	D 103.47:G 29					1976		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Floods in Georgia, Fairfax, and Fletcher, Vermont, Lamoille River	000017838	2902257		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47/2:G 29	D 103.47/2:G 29					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Environmental Research Laboratory: Athens, Georgia.	000017866	2908419		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.2:L 11/3	EP 1.2:L 11/3					1977?		FALSE		FALSE								
General note; Title statement	500; 245	Thermal ecology, II: proceedings of a symposium held at Augusta, Georgia, April 2-5, 1975	000017986	2801202		Language material	a	No attempt to code	|	Monograph/item	m	ER			Energy Research and Development Administration			ER 1.11:CONF-750425	ER 1.11:CONF-750425					1976		FALSE		FALSE								
Title statement	245	Griffin B. Bell: hearings before the Committee on the Judiciary, United States Senate, Ninety-fifth Congress, first session, on the prospective nomination of Griffin B. Bell, of Georgia, to be Attorney General ...	000019107	2908017		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.J 89/2:B 41	Y 4.J 89/2:B 41		1042			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Changes in output of industrial timber products in Georgia, 1971-1974	000019674	2790413		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.80:SE-36	A 13.80:SE-36					1976		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; Title statement	710; 650; 245	Soil survey of Barrow, Hall and Jackson Counties, Georgia	000019705	3077503		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:B 27/2	A 57.38:B 27/2		102 (Rev. 1957)			1977		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Legal status of homemakers in Georgia	000022408	2943851		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.W 84:9/11	Y 3.W 84:9/11		1089			1977		FALSE		FALSE								
Title statement	245	Address by Secretary of Commerce Frederick B. Dent prepared for delivery before the Virginia-Carolinas Structural Steel Fabricator's Association and the Southern Association of Steel Fabricators, Riveria Hyatt House, Atlanta, Georgia, 12:30 p.m. Thursday, January 23, 1975	000023110	3110985		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 1.18:D 43/63	C 1.18:D 43/63					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Tidal hydroynamics in the Strait of Juan de Funa--Strait of Georgia	000023211	3139295		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.13:NOS 69			0208-B-07			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Adel, Georgia, Cook County.	000023618	3163737		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:AD 3	HH 10.9:AD 3		594-C-12			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Albany, Georgia, Dougherty County.	000023619	3136894		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:AL 1	HH 10.9:AL 1		594-C-12			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Chamblee, Georgia, De Kalb County.	000023638	3162891		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:C 35/2	HH 10.9:C 35/2		594-C-12			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; General note; Title statement	650; 246; 500; 245	Flood insurance study: city of Doraville, Georgia, De Kalb County.	000023646	3138035		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:D 72	HH 10.9:D 72		594-C-12			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Moultrie, Georgia, Colquitt County.	000023678	3161193		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:M 86/3	HH 10.9:M 86/3		594-C-12			1977		FALSE		FALSE								
