MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	ONLINE_EQUIV_IN_CGP	ONLINE_EQUIV_CGP_SYS_NO	ONLINE_EQUIV_PURL	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Subject added entry--topical term; Main entry; Title statement	650; 110; 245	Water-resources investigations in Texas	000170576	3334829		Language material	a	No attempt to code	|	Serial	s	I			Department of the Interior			I 19.42/3:T31/	I 19.42/3:T 31/976	I 19.42/3:T 31/977				1972		FALSE		FALSE								
Main entry; Title statement	110; 245	Proceedings, Texas Hot Mix Asphalt Pavement Association Annual Meeting, October 22-24, 1982, El Paso, Texas	000200101	11248311		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 2.40:39-36	TD 2.40:39-36		982-G-25 (microfiche)			1984		FALSE		FALSE								
Main entry	110	Interim report of remedial measures for houses damaged by expansive clay	000206465	9768098		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 1.2:C 57/976-2	HH 1.2:C 57/976-2		582			1977		FALSE		FALSE								
Subject added entry--topical term; Main entry; Title statement	650; 110; 245	In the Supreme Court of the United States, October term, 1985, Texas, and others, appellants v. United States of America: on appeal from the United States District Court for the Western District of Texas : motion to affirm.	000287473	18728611		Language material	a	No attempt to code	|	Monograph/item	m	JU			Judiciary			JU 6.13:85-714	JU 6.13:85-714					1985		FALSE		FALSE								
Subject added entry--topical term; Main entry	650; 110	Final report: Elderwatch : a private sector collaboration, public-private sector initiative : grant number 06AG0294, Administration on Aging	000314803	21533130		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 23.3002:EL 2/14	HE 23.3002:EL 2/14		447-A-1 (MF)			1987?		FALSE		FALSE								
Subject added entry--corporate name; Subject added entry--topical term; Main entry	610; 650; 110	ISME, faculty directory, region VI	000369379	25776591		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 23.3002:M 66/7/APP.C			447-A-1 (MF)			1987		FALSE		FALSE								
Subject added entry--topical term; Main entry	650; 110	Minority aging bibliography	000369393	25777470		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 23.3002:M 66/7/APP.D			447-A-1 (MF)			1986		FALSE		FALSE								
Name of publisher, distributor, etc.; Subject added entry--topical term; Main entry	260/264$b; 650; 110	Final report on USDHHS/AOA project 90AT178/01, entitled Community college training for service providers to Hispanic elderly	000389822	27818989		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 23.3002:C 73/9	HE 23.3002:C 73/9		0447-A-01 (MF)			1988		FALSE		FALSE								
Subject added entry--corporate name; Subject added entry--topical term; Main entry; Title statement	610; 650; 110; 245	Texas District	000463746	35721185		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.2:T 31	I 19.2:T 31		0621			1996?	96-0377-P.	FALSE		FALSE								
Varying form of title; Main entry; Subject added entry--corporate name; Subject added entry--topical term; Title statement	246; 110; 610; 650; 245	Flood-related activities in Texas	000463881	35758106		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.2:T 31/2	I 19.2:T 31/2		0621			1996?	96-0377-P.	FALSE		FALSE								
Main entry; Subject added entry--corporate name; General note; Name of publisher, distributor, etc.; Subject added entry--topical term	110; 610; 500; 260/264$b; 650	Year in review	000534816	47291235		Language material	a	Electronic	s	Serial	s	J			Department of Justice			J 1.1/12:	J 1.1/12:(DATE)		0717-C-28 (online)			199u		NA		FALSE			https://purl.fdlp.gov/GPO/LPS13121					
Main entry	110	National Head Start S.T.E.P. teacher's manual	000548828	51262183		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 23.1108:H 34/2			0499-G-01			2002	2003-0042-P.	FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Main entry; Title statement	650; 246; 110; 245	USDA Rural Development ... annual report, Texas	000608917	184852459		Language material	a	Electronic	s	Serial	s	A			Department of Agriculture			A 114.1/43:			0034-B-43 (online)			19uu		NA		FALSE			https://purl.fdlp.gov/GPO/LPS80360					
Subject added entry--corporate name; Subject added entry--topical term; Main entry; Title statement	610; 650; 110; 245	North Texas HIDTA ... annual report	000626513	263436663		Language material	a	Electronic	s	Serial	s	PREX			Executive Office of the President			PREX 26.1/3:T 31 N			0857-R-03 (online)			2005		NA		FALSE			https://purl.fdlp.gov/GPO/LPS104545					
Varying form of title; Main entry; Subject added entry--corporate name; Subject added entry--topical term; Title statement	246; 110; 610; 650; 245	Southwest Border South Texas HIDTA ... annual report	000627411	269039126		Language material	a	Electronic	s	Serial	s	PREX			Executive Office of the President			PREX 26.1/3:T 31 S			0857-R-03 (online)			2005		NA		FALSE			https://purl.fdlp.gov/GPO/LPS105132					
Varying form of title; Main entry; Subject added entry--corporate name; Subject added entry--topical term; Title statement	246; 110; 610; 650; 245	West Texas HIDTA ... annual report	000627478	269379317		Language material	a	Electronic	s	Serial	s	PREX			Executive Office of the President			PREX 26.1/3:T 31 W			0857-R-03 (online)			2005		NA		FALSE			https://purl.fdlp.gov/GPO/LPS105216					
Varying form of title; Main entry; Subject added entry--corporate name; Subject added entry--geographic name; Subject added entry--topical term; Title statement	246; 110; 610; 651; 650; 245	North Texas High Intensity Drug Trafficking Area drug market analysis	000662074	516135206	1098384923	Language material	a	Online	o	Serial	s	PREX			Executive Office of the President			PREX 26.1/3:T 31 N/			0857-R-03 (online)			2007-2011		NA		FALSE			https://purl.fdlp.gov/GPO/LPS119350					
Varying form of title; Main entry; Subject added entry--corporate name; Subject added entry--geographic name; Subject added entry--topical term; Title statement	246; 110; 610; 651; 650; 245	South Texas High Intensity Drug Trafficking Area drug market analysis	000664461	535127800	1098384487	Language material	a	Online	o	Serial	s	PREX			Executive Office of the President			PREX 26.1/3:T 31 S/			0857-R-03 (online)			2007-2011		NA		FALSE			https://purl.fdlp.gov/GPO/LPS119795					
Varying form of title; Main entry; Subject added entry--corporate name; Subject added entry--geographic name; Subject added entry--topical term; Title statement	246; 110; 610; 651; 650; 245	West Texas High Intensity Drug Trafficking Area drug market analysis	000664813	535773402	1098835505	Language material	a	Online	o	Serial	s	PREX			Executive Office of the President			PREX 26.1/3:T 31 W/			0857-R-03 (online)			2007-2011		NA		FALSE			https://purl.fdlp.gov/GPO/LPS119864					
Subject added entry--geographic name; Subject added entry--topical term; Main entry; Title statement	651; 650; 110; 245	San Antonio, Texas flood of May 1965;: report.	000667650	194531		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.P 96/11:F 65/6						1965		FALSE		FALSE								
Subject added entry--topical term; Main entry; Title statement	650; 110; 245	Employment practices at Kelly Air Force Base, San Antonio, Tex.: report of Texas Advisory Committee.	000679357			Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:EM 7/3						1968		FALSE		FALSE								
Subject added entry--topical term; Main entry	650; 110	Administration of justice in Starr County, Tex.: report	000679992			Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:J 98						1967		FALSE		FALSE								
Subject added entry--topical term; Main entry	650; 110	Civil rights status of Spanish-speaking Americans in Kleberg, Nueces, and San Patricio Counties, Tex.	000680985			Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:SP 2			0288-A			1967		FALSE		FALSE								
Subject added entry--topical term; Main entry; Title statement	650; 110; 245	Report of the open meeting by Texas State Advisory Committee before U.S. Commission on Civil Rights, Corpus Christie, Apr. 15-16, 1966	000681021			Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:T 31						between 1960 and 1969?		FALSE		FALSE								
Subject added entry--topical term; Main entry; Title statement	650; 110; 245	Civil rights in Texas: report of Texas Advisory Committee to U.S. Commission on Civil Rights.	000681035			Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:T 31/2						1970		FALSE		FALSE								
Subject added entry--topical term; Main entry; Title statement	650; 110; 245	School finance reform in Texas: report	000681226			Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:T 31/3						1972		FALSE		FALSE								
Main entry	110	Methods for the dynamic calibration of pressure transducers	000730217	706055		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 13.44:67			0247-A			1963		FALSE		FALSE								
Name of publisher, distributor, etc.; Subject added entry--topical term; Main entry; Title statement	260/264$b; 650; 110; 245	Program of the Water Resources Division, Texas District for the ... fiscal year and summary of district activities during fiscal year ...	000849852	3334787		Language material	a	No attempt to code	|	Serial	s	I			Department of the Interior			I 19.55/2:						-1970		FALSE		FALSE								
Varying form of title; Main entry; Subject added entry--corporate name; Name of publisher, distributor, etc.; Title statement	246; 110; 610; 260/264$b; 245	Annual report of ..., U.S. Army commanding the Department of Texas	000918749	48460888		Language material	a	No attempt to code	|	Serial	s													188u		FALSE		FALSE								
Subject added entry--geographic name; Subject added entry--topical term; Main entry; Title statement	651; 650; 110; 245	Texas Infant Mortality Task Force report	000984294	6506743	6734438	Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/4:IN 3			1019			1980		TRUE	609355640	FALSE	None	None						
Main entry	110	Engraving charts of St. Joseph Bay and Ship Island Inlets. July 4, 1842. Read, and laid upon the table	001185247	1065834374		Language material	a	Online	o	Monograph/item	m	Y			Congress			Y 1.1/2:410	27-2:H.RP.899					1842		NA		FALSE			https://purl.fdlp.gov/GPO/gpo199237			https://www.govinfo.gov/content/pkg/SERIALSET-00410_00_00-160-0899-0000/pdf/SERIALSET-00410_00_00-160-0899-0000.pdf		
Subject added entry--topical term; Main entry; Title statement	650; 110; 245	Mental healthcare in the Texas juvenile justice system: Texas Advisory Committee to the U.S. Commission on Civil Rights.	001251497	1412048445		Language material	a	Online	o	Monograph/item	m	CR			Civil Rights Commission			CR 1.8/2-2:T 31/M 52			0288-A-17 (online)			2023		NA		FALSE			https://purl.fdlp.gov/GPO/gpo220637			https://www.usccr.gov/files/2023-05/texas-interim-report-mental-healthcare-in-tjjd-.pdf		
Subject added entry--topical term; Main entry; Title statement	650; 110; 245	Mental healthcare in the Texas juvenile justice system	001413320	1448306213		Language material	a	Online	o	Monograph/item	m	CR			Civil Rights Commission			CR 1.8/2-2:T 31/M 52/2024			0288-A-17 (online)			2024		NA		FALSE			https://purl.fdlp.gov/GPO/gpo222851			https://www.usccr.gov/files/2024-02/report-on-mental-healthcare-in-the-tjjd.pdf		
Subject added entry--topical term; Title statement	650; 245	Improved food distribution facilities for Dallas, Texas	000000032	2082473		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 1.82:1047	A 1.82:1047					1976		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Program of technical assistance to business and industry in Texas: annual report, 1971-72	000000133	2134004		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 46.2:T 22/2	C 46.2:T 22/2					1973		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Cooperative Gulf of Mexico estuarine inventory and study, Texas: area description	000000149	2040780		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.13:NMFS CIRC-393	C 55.13:NMFS CIRC-393					1975		FALSE		FALSE								
Title statement	245	Decentralization of the Area Health Education Center program: orientation of regional personnel, Dallas, Texas, Sheraton-Dallas Hotel, February 20 and 21, 1974.	000000742	2070416		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.6102:AR 3/3	HE 20.6102:AR 3/3					1974		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Runway friction changes due to high-pressure water-jet cleaning operations, Houston Intercontinental Airport, Houston, Texas	000001079	2079796		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 4.509:75-129	TD 4.509:75-129					1975		FALSE		FALSE								
Title statement	245	Geohydrologic significance of lithofacies of the Carrizo Sand of Arkansas, Louisiana, and Texas and the Meridian Sand of Mississippi	000002744	2282330		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:569-D	I 19.16:569-D					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Summary appraisals of the Nation's ground-water resources, Texas-Gulf region	000002747	1501761		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:813-F	I 19.16:813-F					1975		FALSE		FALSE								
Title statement	245	Lake Meredith, Texas	000002925	2288029		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.39:M 54	I 29.39:M 54					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Permian brachiopods of West Texas	000003286	323875		Language material	a	No attempt to code	|	Monograph/item	m	SI			Smithsonian Institution			SI 1.30:19/PT.1,2	SI 1.30:19/PT.1,2					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	East Texas forest industries, 1974	000004584	2319969		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.80:SO-57	A 13.80:SO-57					1975		FALSE		FALSE								
Subject added entry--topical term; General note; Added entry--corporate name; Title statement	650; 500; 710; 245	Soil survey of Chambers County, Texas	000004606	2308403		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:C 35/2	A 57.38:C 35/2					1976		FALSE		FALSE								
Subject added entry--topical term; General note; Added entry--corporate name; Title statement	650; 500; 710; 245	Soil survey of Uvalde County, Texas	000004617	2308416		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:UV 1	A 57.38:UV 1					1976		FALSE		FALSE								
Subject added entry--topical term; General note; Added entry--corporate name; Title statement	650; 500; 710; 245	Soil survey laboratory data and descriptions for some soils of Texas	000004622	2328275		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.52:30	A 57.52:30					1976		FALSE		FALSE								
Title statement	245	Big Bend National Park, Texas	000005331	2329720		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.79:B 48/974	I 29.79:B 48/974					1974		FALSE		FALSE								
Title statement	245	United States and Latin America, the new opportunity: speech, Houston, Texas, March 1, 1975	000005540	2307304		Language material	a	No attempt to code	|	Monograph/item	m	S			Department of State			S 1.106:K 64/18	S 1.106:K 64/18					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Possible dream: remarks, before a combined meeting of the Fort Worth and Dallas Ag Clubs during the Southwestern Exposition and Fat Stock Show, Fort Worth, Texas, February 2, 1976.	000006279	2415587		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 1.40:F 34/11	A 1.40:F 34/11					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Catch per unit effort and mean total length of brown shrimps, Penaeus aztecus Ives, taken by trawl in the Galveston Bay system, Texas, 1963-67	000006437	1382422924		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.324:93						1974		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Hydrographic observations from a natural marsh and a marsh altered by dredging, bulkheading, and filling in West Bay, Texas	000006438	2403759		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.324:97						1974		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Federal outlays in Texas;: a report of the Federal Government's impact by state, county and large city.	000006457	1966305		Language material	a	No attempt to code	|	Serial	s	CSA			Community Services Administration			CSA 1.10:T 31/975	CSA 1.10:T 31/975					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Forest statistics for southeast Texas counties	000007605	2476373		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.80:SO-58	A 13.80:SO-58					1976		FALSE		FALSE								
Title statement	245	Materials screened as animal systemic insecticides at Kerrville, Texas, 1967-1973	000007627	2113590		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 77.15:S-101	A 77.15:S-101					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Floods on Thompsons Creek and tributaries, Bryan, Texas: how to avoid damages	000007896	2457893		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47/2:B 84/2	D 103.47/2:B 84/2					1975		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Floods on Monahans Draw, Odessa, Texas: how to avoid damages.	000007907	2461888		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47/2:M 74/2	D 103.47/2:M 74/2					1975		FALSE		FALSE								
Title statement	245	Search for financial stability: remarks of Philip E. Coldwell before the Financial Executives Institute (Dallas Chapter), Dallas, Texas, October 14, 1975.	000007987	2476054		Language material	a	No attempt to code	|	Monograph/item	m	FR			Federal Reserve System Board of Governors			FR 1.23:C 67/2	FR 1.23:C 67/2					1975		FALSE		FALSE								
Title statement	245	Struggle for economic stability (a Bicentennial opportunity): remarks of Philip E. Coldwell at the Lamar University Bicentennial Distinguished Lecture Series, Beaumont, Texas, December 2, 1975.	000007988	2476194		Language material	a	No attempt to code	|	Monograph/item	m	FR			Federal Reserve System Board of Governors			FR 1.23:C 67/3	FR 1.23:C 67/3					1975		FALSE		FALSE								
Title statement	245	Remarks of Philip C. Jackson Jr. to the joint meeting of Board of Directors of the Federal Reserve Bank of Dallas and the El Paso Branch, El Paso, Texas, April 7, 1976	000007999	2475913		Language material	a	No attempt to code	|	Monograph/item	m	FR			Federal Reserve System Board of Governors			FR 1.23:J 12/3	FR 1.23:J 12/3					1976		FALSE		FALSE								
Title statement	245	No talent for planning: remarks by Henry C. Wallich at the session on The Case For and Against National Economic Planning, annual meetings of the American Economic Association, Dallas, Texas, December 29, 1975.	000008023	2471921		Language material	a	No attempt to code	|	Monograph/item	m	FR			Federal Reserve System Board of Governors			FR 1.23:W 15/5	FR 1.23:W 15/5					1975		FALSE		FALSE								
Title statement	245	Stabilization policy as seen by econometric models: remarks by Henry C. Wallich at the session, Economic Fluctuations and Stabilization Policy, 1965-75, some econometric evidence, at the annual meeting of the American Economic Association Dallas, Texas, December 28, 1975.	000008025	2455868		Language material	a	No attempt to code	|	Monograph/item	m	FR			Federal Reserve System Board of Governors			FR 1.23:W 15/7	FR 1.23:W 15/7					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	BENDEX beneficiary data exchange: Texas & Virginia systems documentation	000008097	2193345		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 17.402:B 43/2	HE 17.402:B 43/2					1974		FALSE		FALSE								
General note; Title statement	500; 245	Pine Springs development concept plan: Guadalupe Mountains National Park, Texas	000008283	2456069		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.9/2:G 93/2	I 29.9/2:G 93/2					1975		FALSE		FALSE								
Subject added entry--topical term; General note; Added entry--corporate name; Title statement	650; 500; 710; 245	Soil survey of Harris County, Texas	000009051	2520493		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:H 24/5	A 57.38:H 24/5					1976		FALSE		FALSE								
