MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	ONLINE_EQUIV_IN_CGP	ONLINE_EQUIV_CGP_SYS_NO	ONLINE_EQUIV_PURL	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Main entry; Subject added entry--topical term	110; 650	Flint Creek multi use trail: Wiiliam B. Bankhead National Forest	001163956	1268146665		Cartographic material	e	Online	o	Monograph/item	m	A			Department of Agriculture			A 13.28:B 22/5/2016			0080-G (online)			2016		NA		FALSE			https://purl.fdlp.gov/GPO/gpo159700			https://www.fs.usda.gov/Internet/FSE_DOCUMENTS/fseprd493199.pdf		
Main entry; Subject added entry--topical term	110; 650	Sipsey Wilderness: Wiiliam B. Bankhead National Forest	001163960	1268147119		Cartographic material	e	Online	o	Monograph/item	m	A			Department of Agriculture			A 13.28:B 22/6/2016			0080-G (online)			2016		NA		FALSE			https://purl.fdlp.gov/GPO/gpo159701			https://www.fs.usda.gov/Internet/FSE_DOCUMENTS/fseprd493196.pdf		
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Alabama's master plan for a crime laboratory delivery system	000000940	1739271		Language material	a	No attempt to code	|	Monograph/item	m	J			Department of Justice			J 1.44/2:AL 1	J 1.44/2:AL 1					1973 i.e. 1974		FALSE		FALSE								
Title statement	245	Russell Cave National Monument, Alabama	000002921	2288063		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.21:R 91/974	I 29.21:R 91/974					1974		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	Estimates of the population of Alabama counties and metropolitan areas: July 1, 1974 and 1975.	000004665	2344676		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.186:P-26/75-1			0142-C			1976		FALSE		FALSE								
Title statement	245	Municipal government wage survey: Birmingham, Alabama and occupational earnings for Jefferson County, Alabama and selected local government jurisdictions combined, April 1971	000005410	2329757		Language material	a	No attempt to code	|	Monograph/item	m	L			Department of Labor			L 2.105:B 53	L 2.105:B 53					1971		FALSE		FALSE								
Title statement	245	American unity and the national interest: speech, August 14, 1975, Birmingham, Alabama	000005543	2300335		Language material	a	No attempt to code	|	Monograph/item	m	S			Department of State			S 1.106:K 64/24	S 1.106:K 64/24					1975		FALSE		FALSE								
Title statement	245	Discipline and moral development in education: remarks, before the convention of the Alabama Association of School Boards, Birmingham, Ala., Jan. 23, 1976.	000008121	2457131		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 19.110:B 41/29	HE 19.110:B 41/29					1976?		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Problems of the elderly in Alabama: hearings before the Select Committee on Aging, House of Representatives, Ninety-fourth Congress, second session ... March 5 and 6, 1976.	000008564	2435815		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.AG 4/2:EL 2/8	Y 4.AG 4/2:EL 2/8					1976		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Flood plain information: Conecuh River, Murder Creek, and Burnt Corn Creek : Vicinity of Brewton and East Brewton, Alabama.	000010302	2407343		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:B 75	D 103.47:B 75					1975		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Flood plain information: Pintlalla Creek : vicinity of Montgomery, Alabama.	000010315	2407379		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:M 76/7	D 103.47:M 76/7					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Floods on Bradford Creek in vicinity of Madison, Alabama	000012311	2600225		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:38/M 26	Y 3.T 25:38/M 26					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Proposals to establish national cemeteries in Alabama and Pennsylvania, changing criteria for burial in Arlington National Cemetery: hearings before the Subcommittee on Cemeteries and Burial Benefits of the Committee on Veterans's Affairs, House of Representatives, Ninety-fourth Congress, second sessionn, August 31, 1976.	000012600	2638719		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.V 64/3:C 33/15	Y 4.V 64/3:C 33/15		1027			1976		FALSE		FALSE								
Varying form of title; Title statement	246; 245	Public Law 94-538, Oct. 18, 1976: an act to provide that the lake formed by the lock and dam referred to as the "Jones Bluff lock and dam" on the Alabama River, Alabama, shall hereafter be known as the R. E. "Bob" Woodruff Lake.	000012861	2651724		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:PUB.LAW 538	94-2:PUB.LAW 538					1976		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Flood plain information: Perdido and Tributary Bays, Alabama and Florida.	000014643	2725568		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:AL 1/12	D 103.47:AL 1/12					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Geology of the Mary Lee Group of coalbeds, Black Warrior coal basin, Alabama	000018256	2908342		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 28.23:8189			637-A			1976		NA		FALSE			https://purl.fdlp.gov/GPO/LPS97871					
Title statement	245	Unveiling of a portrait of the Honorable Robert E. Jones: a Representative in Congress from the Fifth District of Alabama since 1947, elected to Eightieth Congress and succeeding Congresses, chairman, House Committee on Public Works and Transportation	000019218	2864891		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.DOC.657	94-2:H.DOC.657					1976		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Florence, Alabama, Lauderdale County.	000025044	3182229		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:F 66	HH 10.9:F 66		594-A-2			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Tuscumbia, Alabama, Colbert County.	000026830	3257343		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			10.9:T 87	10.9:T 87		594-C-1			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Alabama broiler producers cooperative	000027050	3380804		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 89.12:151	A 89.12:151					1977		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Distribution of phytoplankton in Alabama lakes	000027208	3393113	658748910; 1225746938	Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.23:600/3-77-082			0431-I-11			1977		TRUE	645851534	TRUE	001034657	https://purl.fdlp.gov/GPO/gpo86287						
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Fairhope, Baldwin County, Alabama.	000027516	3391425		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:F 16/2	HH 10.9:F 16/2		594-C-1			1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Flood insurance study: city of Muscle Shoals, Alabama, Colbert County.	000027536	3367090		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:M 97/3	HH 10.9:M 97/3					1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Sheffield, Alabama, Colbert County.	000027552	3390574		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:SH 3/2	HH 10.9:SH 3/2		594-C-1			1977		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Legal status of homemakers in Alabama	000027898	3411291		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.W 84:9/1	Y 3.W 84:9/1		1089			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Soil survey of Geneva County, Alabama	000028323	2853885		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:G 28/3/ERRATUM	A 57.38:G 28/3/ERRATUM		102(Rev. 1957)			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Soil survey of Lauderdale County, Alabama	000028325	3128393		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:L 36/ERRATUM	A 57.38:L 36/ERRATUM		102(Rev.1957)			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Urban atlas, tract data for standard metropolitan statistical areas: Birmingham, Alabama.	000028346	3418803		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.62/7:1000	C 3.62/7:1000		146-K			1974 i.e. 1975		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of Autauga County, Alabama	000030849	3463821		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:AU 8	A 57.38:AU 8		102 (Rev 1957)			1977		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Monthly normals of temperature, precipitation, and heating and cooling degree days 1941-1970: Alabama.	000031006	2106011		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.286:AL 1 B/941-70	C 55.286:AL 1 B/941-70					1973		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Monthly averages of temperature and precipitation for state climatic divisions 1941-1970: Alabama.	000031051	3522971		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.286/2:AL 1 B/941-70	C 55.286/2:AL 1 B/941-70					1973		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Southern Railway System, Decatur, Alabama: July 26, 1973.	000032149	3521625		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 3.110/3:96	TD 3.110/3:96					l975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Railroad accident report: derailment of Amtrak train on Louisville and Nashville Railroad, New Castle, Alabama, January 16, 1977.	000034583	3624914		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 1.112/3:77-9	TD 1.112/3:77-9					1975		FALSE		FALSE								
Title statement	245	Aboveground biomass of longleaf pine in a natural sawtimber stand in southern Alabama	000035369	3675864		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.78:SE-162	A 13.78:SE-162					1977		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Varying form of title; Title statement	650; 651; 246; 245	Apalachicola, Chattahoochee and Flint Rivers, Alabama, Flordia and Georgia (operation and maintenance)	000035557	3661979		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.62:AP 1	D 103.62:AP 1					1976		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Courtland, Alabama, Lawrence County.	000035901	3674994		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:C 83/2	HH 10.9:C 83/2		594-C-1			1977		FALSE		FALSE								
Title statement	245	Proceedings of Symposium on Use of Solar Energy for Poultry and Livestock Production, Auburn University, Auburn, Alabama, November 9-10, 1976	000037816	3799267		Language material	a	No attempt to code	|	Monograph/item	m	ER			Energy Research and Development Administration			ER 1.11:CONF-761156	ER 1.11:CONF-761156					1976		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Aliceville, Alabama, Pickens County.	000040429	3867842		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:AL 4	HH 10.9:AL 4		594-C-1			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Reform, Alabama, Pickens County.	000040536	3860983		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:R 25	HH 10.9:R 25		594-C-1			1978		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Alabama's timber resources updating, 1975	000041570	2957160		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.80:SO-55/ERRATA	A 13.80:SO-55/ERRATA					1975		FALSE		FALSE								
Title statement	245	Navigation conditions at Columbus Lock and Dam, Tombigbee River, Mississippi and Alabama: hydraulic model investigation, final report	000041913	3217950		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.24/2:H-77-11	D 103.24/2:H-77-11					1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Hartselle, Alabama, Morgan County.	000042325	3910433		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:H 25	HH 10.9:H 25		594-C-1			1978		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of Cherokee County, Alabama	000043532	4020909		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:C 42/5	A 57.38:C 42/5		102 (Rev. 1957)			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Carrollton, Alabama, Pickens County.	000044554	4042258		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:C 23/3	HH 10.9:C 23/3		594-C-1			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Gordo, Alabama, Pickens County.	000044564	4045957		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:G 65	HH 10.9:G 65		594-C-1			1978		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Procedure used for a ground truth study of a land use map of north Alabama generated from Landsat data	000044914	3776085		Language material	a	No attempt to code	|	Monograph/item	m	NAS			National Aeronautics and Space Administration			NAS 1.14:D 8420	NAS 1.14:D 8420					1977		FALSE		FALSE								
Title statement	245	Sample specifications for engineering fabrics: from Alabama, California, Illinois, New York, U.S. Army Corps of Engineers, USDA Forest Service.	000045449	3990676		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 2.30/4:78-211	TD 2.30/4:78-211		982-G-19			1978		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of Etowah County, Alabama	000046398	4117356		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:ET 6	A 57.38:ET 6		102 (Rev. 1957)			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; General note; Title statement	650; 246; 500; 245	Final environmental impact statement for Cypress Creek Watershed: Lauderdale County, Alabama, and Wayne County, Tennessee.	000046416	2334738		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.65/2:C 99	A 57.65/2:C 99					1976		FALSE		FALSE								
Title statement	245	Divide cut drainage structures, Tennessee-Tombigbee Waterway, Mississippi and Alabama: hydraulic model investigation	000047088	2612619		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.24/2:H-76-18	D 103.24/2:H-76-18					1976		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Hanceville, Alabama, Cullman County.	000048234	4129701		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:H 19/7	HH 10.9:H 19/7		594-C-1			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Prattville, Alabama, Autauga County.	000048284	4067519		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:P 88	HH 10.9:P 88		594-C-1			1978		FALSE		FALSE								
Title statement	245	Tuskegee Institute National Historic Site, Alabama	000048422	4119901		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.21:T 87	I 29.21:T 87		650			1978		FALSE		FALSE								
Title statement	245	Recreation lands: the Alabama Hills.	000050899	4203468		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 53.11:AL 1 B	I 53.11:AL 1 B		629-B			1978?		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Forest inventory statistics for Colbert County, Alabama	000051367	4212395		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:18/177	Y 3.T 25:18/177					1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Analysis of aerospace/defense economic impact and industrial development opportunities in Huntsville, Alabama: report	000051970	2879722		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 7.2:AE 8	D 7.2:AE 8					1974		FALSE		FALSE								
Title statement	245	West Point Lake: Alabama and Georgia.	000052055	4263305		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.2:W 52	D 103.2:W 52		337			1977		FALSE		FALSE								
Title statement	245	Entrance to upstream approach canal, Gainesville Lock, Tombigbee River, Mississippi and Alabama: hydraulic model investigation : final report	000052062	2653530		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.24/2:H-76-19	D 103.24/2:H-76-19					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Theodore ship channel and barge channel extension, Mobile Bay, Alabama	000052134	4246114		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.63:T 34	D 103.63:T 34					1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Draft environmental impact statement: Cahaba River wastewater facilities : Jefferson, Shelby and St. Clair Counties, Alabama.	000052533	4152190		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.57/4:C 11	EP 1.57/4:C 11/APP.	EP 1.57/4:C 11	431-I-55			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Satsuma, Alabama, Mobile County.	000052911	4178677		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:SA 8/2	HH 10.9:SA 8/2		594-C-1			1978		FALSE		FALSE								
Added entry--corporate name; Title statement; Subject added entry--topical term; General note; Subject added entry--geographic name	710; 245; 650; 500; 651	Beneficiation of Alabama clays	000053009	1926940		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 28.23:8071			0637-A			1975		TRUE	608753080	FALSE	None	None						
Title statement	245	Nesting colonies of seabirds and wading birds, coastal Louisiana, Mississippi, and Alabama	000053048	4265407		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 49.2:N 37	I 49.2:N 37		612			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Agribusiness: growth in the Tennessee Valley counties of Alabama.	000053543	1365996		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:3-2/Y-72	Y 3.T 25:3-2/Y-72					1974		FALSE		FALSE								
Title statement	245	Directory of primary wood-using industries of the Tennessee Valley counties in Alabama, Georgia, Kentucky, Mississippi, North Carolina, and Virginia	000053553	4267363		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.T 25:27 W 85/4	Y 3.T 25:27 W 85/4					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Theodore ship Channel, Mobile Harbor, Alabama: communication from the Secretary of the Army transmitting a special Corps of Engineer report ...	000056033	4360779		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.22:T 34	D 103.22:T 34		334-A			1978		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Digital computer processing of LANDSAT data for North Alabama	000056667	3851798		Language material	a	No attempt to code	|	Monograph/item	m	NAS			National Aeronautics and Space Administration			NAS 1.26:2932	NAS 1.26:2932		830-H-14 (microfiche)			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Theodore ship Channel, Mobile Harbor, Alabama: communication from the Secretary of the Army transmitting a special Corps of Engineer report ...	000057101	4360860		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			95-2:H.DOC.376	95-2:H.DOC.376					1978		FALSE		FALSE								
Title statement	245	Solvent refined coal (SRC) process: operation of solvent refined coal pilot plant at Wilsonville, Alabama.	000057897	3578480		Language material	a	No attempt to code	|	Monograph/item	m	E			Department of Energy			E 1.28:FE-2270-19	E 1.28:FE-2270-19					1976-		FALSE		FALSE								
Title statement	245	Tactical field demonstration of mobile weather radar set AN/TPS-41 at Fort Rucker, Alabama	000059732	1887080		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 111.9/4:5572	D 111.9/4:5572					1975		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Tuscaloosa, Alabama, Tuscaloosa County.	000062176	4594635		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:T 87/2	HH 10.9:T 87/2		594-C-1			1978		FALSE		FALSE								
Title statement	245	Act granting the consent of Congress to the Historic Chattahoochee compact between the States of Alabama and Georgia	000063270	4596599		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			95-2:PUB.LAW 462	95-2:PUB.LAW 462		575			1978		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Aboveground biomass of slash pine in a natural sawtimber stand in southern Alabama	000063405	4613177		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.78:SE-188	A 13.78:SE-188		83-B			1978		FALSE		FALSE								
