MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	ONLINE_EQUIV_IN_CGP	ONLINE_EQUIV_CGP_SYS_NO	ONLINE_EQUIV_PURL	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Main entry; Title statement	110; 245	Report of the select committee to which was recommitted the bill for the benefit of the Deaf and Dumb Asylum of Kentucky, with instructions, accompanied with a bill for the benefit of the asylums for teaching the deaf and dumb of Kentucky, New York, Pennsylvania, and of the Territory of Michigan. Ja	001139579	1065553382		Language material	a	Online	o	Monograph/item	m	Y			Congress			18-2:H.RP.28	Y 1.1/2:122					1825		NA		FALSE			https://purl.fdlp.gov/GPO/gpo166222			https://www.govinfo.gov/content/pkg/SERIALSET-00122_00_00-028-0028-0000/pdf/SERIALSET-00122_00_00-028-0028-0000.pdf		
Main entry	110	Emancipation of the slaves of rebels. (To accompany Bill H.R. No. 472.) June 17, 1862. -- Ordered to be printed	001147357	1064020191		Language material	a	Online	o	Monograph/item	m	Y			Congress			37-2:H.RP.120	Y 1.1/2:1145					1862		NA		FALSE			https://purl.fdlp.gov/GPO/gpo170609			https://www.govinfo.gov/content/pkg/SERIALSET-01145_00_00-036-0120-0000/pdf/SERIALSET-01145_00_00-036-0120-0000.pdf		
Main entry	110	Emancipation and colonization. (To accompany Bill H.R. No. 576.) July 16, 1862. -- Ordered to be printed	001147360	1064023384		Language material	a	Online	o	Monograph/item	m	Y			Congress			37-2:H.RP.148	Y 1.1/2:1145					1862		NA		FALSE			https://purl.fdlp.gov/GPO/gpo170612			https://www.govinfo.gov/content/pkg/SERIALSET-01145_00_00-064-0148-0000/pdf/SERIALSET-01145_00_00-064-0148-0000.pdf		
Main entry; Subject added entry--topical term; Varying form of title; Title statement	110; 650; 246; 245	Locked up for being poor: the need for bail reform in Kentucky : a briefing report of the Kentucky Advisory Committee to the U.S. Commission on Civil Rights.	001168276	1302330178		Language material	a	Online	o	Monograph/item	m	CR			Civil Rights Commission			CR 1.8/2-2:K 41/L 79			0288-A-17 (online)			2021		NA		FALSE			https://purl.fdlp.gov/GPO/gpo172358			https://www.usccr.gov/files/2021-11/kentucky-bail-report.pdf		
Main entry	110	In Senate of the United States, December 5, 1820. Mr. Barbour, from the committee to whom was referred the petition of Matthew Lyon, submitted the following report: The claim of the petitioner to redress rests on the facts that he was convicted under the law commonly called the Sedition Act	001182070	1065941353		Language material	a	Online	o	Monograph/item	m	Y			Congress			Y 1.1/2:42	16-2:S.DOC.11					1820		NA		FALSE			https://purl.fdlp.gov/GPO/gpo196186			https://www.govinfo.gov/content/pkg/SERIALSET-00042_00_00-012-0011-0000/pdf/SERIALSET-00042_00_00-012-0011-0000.pdf		
Main entry; Title statement	110; 245	Levee on the Mississippi River, in the states of Tennessee and Kentucky. (To accompany Joint Resolution No. 47.) February 15, 1859. -- Ordered to be printed	001187166	1065554956		Language material	a	Online	o	Monograph/item	m	Y			Congress			Y 1.1/2:1018	35-2:H.RP.179					1859		NA		FALSE			https://purl.fdlp.gov/GPO/gpo201116			https://www.govinfo.gov/content/pkg/SERIALSET-01018_00_00-178-0179-0000/pdf/SERIALSET-01018_00_00-178-0179-0000.pdf		
Title statement	245	Environmental and economic issues of the Corps of Engineers' Red River Lake project in Kentucky : Department of the Army: report of the Comptroller General of the United States.	000000627	2139040		Language material	a	No attempt to code	|	Monograph/item	m	GA			Government Accountability Office			GA 1.13:RED-76-9	GA 1.13:RED-76-9					1975		FALSE		FALSE								
Title statement	245	Mammoth Cave National Park, Kentucky	000002896	2287986		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.6:M 31/5/974	I 29.6:M 31/5/974					1974		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; General note; Title statement	650; 246; 500; 245	Flood plain information: Ohio River, Bracken County, Kentucky.	000004900	2338713		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:B 72	D 103.47:B 72					1974		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; General note; Title statement	650; 246; 500; 245	Flood plain information: Valley Creek and tributaries, city of Elizabethtown, Kentucky.	000004904	2335283		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:EL 4/2	D 103.47:EL 4/2					1974		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; General note; Title statement	650; 246; 500; 245	Flood plain information: Kentucky River vicinity of Frankfort, Kentucky.	000004905	2335399		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:F 85/4	D 103.47:F 85/4					1974		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Flood plain information: North Fork Canoe Creek, City of Henderson and Henderson County, Kentucky.	000004907	2335159		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:H 38/3	D 103.47:H 38/3					1975		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; General note; Title statement	650; 246; 500; 245	Flood plain information: Ohio River, Lewis County, Kentucky.	000004912	2338659		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:L 58	D 103.47:L 58					1974?		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; General note; Title statement	650; 246; 500; 245	Flood plain information: Ohio River, Mason County, Kentucky.	000004917	2338684		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:M 38	D 103.47:M 38					1974		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; General note; Title statement	650; 246; 500; 245	Flood plain information: Panther Creek, Owensboro, Kentucky.	000004920	2179322		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:P 19/2	D 103.47:P 19/2					1975		FALSE		FALSE								
Title statement	245	Preliminary economic analysis of BCR bi-gas plant producing 250 million SCFD high BTU gas from two coal seam: Montana and Western Kentucky	000004991	2358358		Language material	a	No attempt to code	|	Monograph/item	m	ER			Energy Research and Development Administration			ER 1.11:ERDA 76-48	ER 1.11:ERDA 76-48					1976		FALSE		FALSE								
Varying form of title; Title statement	246; 245	Mammoth Cave National Park, Kentucky	000005341	2319920		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.79:M 31	I 29.79:M 31					1974		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	White-collar salaries in Kentucky, April 1971: professional, administrative, technical, and clerical occupations	000005402	2308592		Language material	a	No attempt to code	|	Monograph/item	m	L			Department of Labor			L 2.71/8:15	L 2.71/8:15					1971		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of Carroll, Gallatin, and Owen Counties, Kentucky	000006354	2419119		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:C 23/7	A 57.38:C 23/7					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Mineral resources of the Illinois-Kentucky mining district	000006806	2091630		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:970	I 19.16:970					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Federal outlays in Kentucky;: a report of the Federal Government's impact by state, county and large city.	000007757	1938301		Language material	a	No attempt to code	|	Serial	s	CSA			Community Services Administration			CSA 1.10:K 41/975	CSA 1.10:K 41/975					1975		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Floods on the Ohio river, past and future: Bracken County, Kentucky.	000007895	2457864		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47/2:B 72	D 103.47/2:B 72					1974		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Kentucky River: floods in the vicinity of Frankfort, Kentucky ... how to avoid damage	000007900	2457544		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47/2:F 85/2	D 103.47/2:F 85/2					1974		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Ohio River: floods in Henderson County, Kentucky, how to avoid damage	000007902	2474823		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47/2:H 38/3	D 103.47/2:H 38/3					1973		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Floods on the Ohio River, past and future: Mason County, Kentucky.	000007906	2457608		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47/2:M 38	D 103.47/2:M 38					1974		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Floods on Valley Creek, Elizabethtown, Kentucky: how to avoid damage.	000009242	2515661		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47/2:EL 4/2	D 103.47/2:EL 4/2					1976		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Floods on North Fork Canoe Creek in the vicinity of Henderson, Kentucky: how to avoid damage.	000009243	2515495		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47/2:H 38/4	D 103.47/2:H 38/4					1976		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Floods on Ohio River, past and future: Lewis County, Kentucky.	000009245	2512777		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47/2:L 58	D 103.47/2:L 58					1974		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	Estimates of the population of Kentucky counties and metropolitan areas: July 1, 1974 and 1975.	000010113	43064656		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.186:P-26/75-17			0142-C-04			1976		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Flood plain information, Ohio River, Henderson County, Kentucky	000010312	1961063		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:H 38/4	D 103.47:H 38/4					1975?		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Report on recommendations for land acquisition, scenic easement and control of access for the Great River Road in the state of Kentucky: (a distance of approximately 50 miles (80 km))	000015227	2727748		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 2.2:L 22/2	TD 2.2:L 22/2		982-G-5			1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Home mortgage credit terms: a comparison of two selected areas in metro and rural Kentucky, 1975	000016649	2794267		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 1.107:362	A 1.107:362		42-C			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Water resources development [in] Kentucky, 1977	000016926	2807189		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.35:K 41/977	D 103.35:K 41/977		334-A-6			1977		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Flood plain information: Ohio River, Greenup County, Kentucky.	000017816	2918320		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:G 85/2	D 103.47:G 85/2					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Lithologic description of core material from Nicholas Combs no. 7239 well, Perry County, Kentucky	000018033	2901433		Language material	a	No attempt to code	|	Monograph/item	m	ER			Energy Research and Development Administration			ER 1.11:MERC/TPR-76/2	ER 1.11:MERC/TPR-76/2					1976		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Legal status of homemakers in Kentucky	000018907	2917546		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.W 84:9/18	Y 3.W 84:9/18		1089			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Preview of Kentucky's forest resource	000019652	3039072		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.79:NE-234	A 13.79:NE-234		83-B			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Timber industries of Kentucky	000019670	3043602		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.80:NE-50	A 13.80:NE-50		83-B			1977		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Floods on the Ohio River: Greenup County, Kentucky.	000020441	2957389		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47/2:G 85	D 103.47/2:G 85					1975		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Cumberland, Kentucky, Harlan County.	000025011	3196853		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:C 91	HH 10.9:C 91		594-A-2			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of West Point, Kentucky, Hardin County.	000025249	3178987		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:W 52 P/2	HH 10.9:W 52 P/2		594-C-20			1977		FALSE		FALSE								
Title statement	245	Remarks by Secretary of Commerce Rogers C. B. Morton prepared for delivery before the students program of Kentucky Enterprise, Transylvania College, Lexington, Kentucky, 2:00 p.m. Saturday, October 18, 1975	000025945	3318664		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 1.18:M 84/26	C 1.18:M 84/26					1975		FALSE		FALSE								
Title statement	245	Urban atlas, tract data for standard metropolitan statistical areas: Cincinnati, Ohio-Kentucky-Indiana.	000025972	3286540		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.62/7:1640	C 3.62/7:1640		146-K			1974 i.e. 1975		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Barbourville, Kentucky, Knox County.	000026337	3290606		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:B 23	HH 10.9:B 23		594-C-20			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Effect of strip mining on water quality in small streams in eastern Kentucky, 1967-1975	000027000	3370114		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.78:NE-372	A 13.78:NE-372		83-B			1977		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of Scott County, Kentucky	000027041	3406634		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:SCO 8/4	A 57.38:SCO 8/4		102 (Rev.1957)			1977		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Monthly normals of temperature, precipitation, and heating and cooling degree days 1941-1970: Kentucky.	000031021	2106011		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.286:K 41/941-70	C 55.286:K 41/941-70					1973		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Monthly averages of temperature and precipitation for state climatic divisions 1941-1970: Kentucky.	000031065	3522971		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.286/2:K 41/941-70	C 55.286/2:K 41/941-70					1973		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Stratigraphy, petrology, and depositional environment of the Kenwood Siltstone Member, Borden Formation (Mississippian), Kentucky and Indiana	000031798	2596902		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:1007	I 19.16:1007		624			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Louisville and Nashville Railroad, Hawesville, Kentucky: November 10, 1973.	000032155	3522775		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 3.110/3:192	TD 3.110/3:192					l975		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Problems of rural elderly households in Powell County, Kentucky	000033094	7278799	3621600	Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 105.13:665	A 93.21:665		0042-I			1978		TRUE	784262550	FALSE	None	None						
Title statement	245	Hearing before the United States Commission on Civil Rights: hearings held in Louisville, Kentucky, June 14-16, 1976.	000033162	3620144		Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.8:L 93	CR 1.8:L 93		288-A			1977?		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of California, Kentucky, Campbell County.	000034036	3597099		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:C 12/3	HH 10.9:C 12/3		594-C-20			1976		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of Hopkins County, Kentucky	000035397	3444479		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:H 77	A 57.38:H 77		102 (Rev. 1957)			1977		FALSE		FALSE								
Title statement	245	Three lick bed: useful stratigraphic marker in the upper Devonian Shale in eastern Kentucky and adjacent areas of Ohio, West Virginia and Tennessee	000035659	3678429		Language material	a	No attempt to code	|	Monograph/item	m	ER			Energy Research and Development Administration			ER 1.11:MERC/CR-77-2	ER 1.11:MERC/CR-77-2		1051-C (microfiche)			1977		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of Oldham County, Kentucky	000037266	3741654		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:OL 1	A 57.38:OL 1		103 (Rev. 1957)			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Pineville, Kentucky, Bell County.	000038258	3783851		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:P 65/2	HH 10.9:P 65/2		594-C-20			1977		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Distribution of phytoplankton in Kentucky lakes	000039730	3820104	658727234; 1225745991	Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.23:600/3-78-013			0431-I-11			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Beattyville, Kentucky, Lee County.	000040437	3831057		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:B 38/4	HH 10.9:B 38/4		594-C-20			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Henderson, Kentucky, Henderson County.	000040490	3860777		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:H 38	HH 10.9:H 38		594-C-20			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: Woodford County, Kentucky, unincorporated areas.	000040563	3861069		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:W 85/6	HH 10.9:W 85/6		594-C-20			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Flood problems in eastern Kentucky: hearings before a subcommittee of the Committee on Appropriations, United States Senate, Ninety-fifth Congress, first session : special hearing, Department of Housing and Urban Development.	000041127	3867260		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.AP 6/2:F 65/3/978	Y 4.AP 6/2:F 65/3/978		1033			1977		FALSE		FALSE								
Title statement	245	One-dimensional wave-propagation analysis, Newburgh Locks and Dam, Ohio River, Indiana and Kentucky: final report	000041921	2882117		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.24/4:S-76-25	D 103.24/4:S-76-25					1976		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: Jessamine County, Kentucky (unincorporated areas).	000042327	3952810		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:J 49	HH 10.9:J 49		594-C-20			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Louisville, Kentucky, Jefferson County.	000042329	3901728		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:L 93/3	HH 10.9:L 93/3		594-C-20			1978		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Forest resources of Kentucky	000043462	4045392		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.80:NE 54	A 13.80:NE 54		83-B			1978		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Comparison between dispersed nuclear power plants and a nuclear energy center at a hypothetical site on Kentucky Lake, Tennessee	000044105	4041651		Language material	a	No attempt to code	|	Monograph/item	m	ER			Energy Research and Development Administration			ER 1.11:ORNL/TM-5313	ER 1.11:ORNL/TM-5313					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Understanding natural systems: a perspective for land-use planning in Appalachian Kentucky	000044616	3380217		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.3:1438			620			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: Harlan County, Kentucky (unincorporated areas).	000048235	4067632		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:H 22	HH 10.9:H 22		594-C-20			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Shively, Kentucky, Jefferson County.	000048302	4087036		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:SH 6/4	HH 10.9:SH 6/4		594-C-20			1978		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Fluvial sediment study of Fishtrap and Dewey Lakes drainage basins, Kentucky - Virginia	000048353	4061189		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:77-123	I 19.42/4:77-123		624-B			1978		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Water resources development, Kentucky	000049960	4156285		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.35:K 41/975	D 103.35:K 41/975					1975		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; General note; Title statement	650; 246; 500; 245	Flood plain information: Green River, Henderson and Daviess Counties, Kentucky.	000049963	4142923		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:H 38/5	D 103.47:H 38/5					1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; General note; Title statement	650; 246; 500; 245	Flood plain information: Ohio River, Trimble County, Kentucky : floodway appendix.	000049968	4143137		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:T 73/3/APP.	D 103.47:T 73/3/APP.					1976		FALSE		FALSE								
