MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Title statement; Subject added entry--corporate name	245; 610	Amending the Virgin Islands of the United States Centennial Commission Act to extend the expiration date of the Commission, and for other purposes: report (to accompany H.R. 4446) (including cost estimate of the Congressional Budget Office).	001064863	1045427172		Language material	a	Online	o	Monograph/item	m	Y			Congress			Y 1.1/8:115-822			1008-I (online)			2018		FALSE		https://purl.fdlp.gov/GPO/gpo106315	https://purl.fdlp.gov/GPO/gpo106316		https://www.govinfo.gov/content/pkg/CRPT-115hrpt822/pdf/CRPT-115hrpt822.pdf	https://www.govinfo.gov/content/pkg/CRPT-115hrpt822/html/CRPT-115hrpt822.htm	
Title statement; Subject added entry--corporate name	245; 610	Amending the Virgin Islands of the United States Centennial Commission Act to extend the expiration date of the Commission, and for other purposes: report (to accompany H.R. 4446) (including cost estimate of the Congressional Budget Office).	001066004	1046989743		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/8:115-822			1008-C-02			2018	2018-0333-P.	TRUE	1045427172						
Title statement; Subject added entry--corporate name	245; 610	Virgin Islands of the United States Centennial Commission Act extension: report (to accompany H.R. 4446) (including cost estimate of the Congressional Budget Office).	001087214	1076574277		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/5:115-361			1008-C			2018	2019-0062-P.	TRUE	1076574348						
Title statement; Subject added entry--corporate name	245; 610	Virgin Islands of the United States Centennial Commission Act extension: report (to accompany H.R. 4446) (including cost estimate of the Congressional Budget Office).	001087215	1076574348		Language material	a	Online	o	Monograph/item	m	Y			Congress			Y 1.1/5:115-361			1008-G (online)			2018		FALSE		https://purl.fdlp.gov/GPO/gpo112249	https://purl.fdlp.gov/GPO/gpo112250		https://www.govinfo.gov/content/pkg/CRPT-115srpt361/pdf/CRPT-115srpt361.pdf	https://www.govinfo.gov/content/pkg/CRPT-115srpt361/html/CRPT-115srpt361.htm	
Title statement; Subject added entry--corporate name	245; 610	Amending the Virgin Islands of the United States Centennial Commission Act to extend the expiration date of the Commission, and for other purposes: report (to accompany H.R. 4446) (including cost estimate of the Congressional Budget Office).	001093230	1084598209		Language material	a	Microfiche	b	Monograph/item	m	Y			Congress			Y 1.1/8:115-822			1008-D (MF)			2018	2018-0224-M.	TRUE	1045427172						
Title statement; Subject added entry--corporate name	245; 610	Virgin Islands of the United States Centennial Commission Act extension: report (to accompany H.R. 4446) (including cost estimate of the Congressional Budget Office).	001101851	1107051378		Language material	a	Microfiche	b	Monograph/item	m	Y			Congress			Y 1.1/5:115-361			1008-D (MF)			2018	2019-0124-M.	TRUE	1076574348						
Title statement	245	To provide a permanent government for the Virgin Islands of the United States, and for other purposes. March 25, 1926. -- Committed to the Committee of the Whole House on the State of the Union and ordered to be printed	001152593	1065611683		Language material	a	Online	o	Monograph/item	m	Y			Congress			69-1:H.RP.654	Y 1.1/2:8532					1926		FALSE		https://purl.fdlp.gov/GPO/gpo162630			https://www.govinfo.gov/content/pkg/SERIALSET-08532_00_00-178-0654-0000/pdf/SERIALSET-08532_00_00-178-0654-0000.pdf		
Title statement	245	To provide a permanent government for the Virgin Islands of the United States, and for other purposes. April 1, 1926. -- Committed to the Committee of the Whole House on the State of the Union and ordered to be printed	001153367	1065767783		Language material	a	Online	o	Monograph/item	m	Y			Congress			69-1:H.RP.760	Y 1.1/2:8532					1926		FALSE		https://purl.fdlp.gov/GPO/gpo163375			https://www.govinfo.gov/content/pkg/SERIALSET-08532_00_00-233-0760-0000/pdf/SERIALSET-08532_00_00-233-0760-0000.pdf		
Title statement	245	Economic conditions of the Virgin Islands. Supplemental report on an investigation of the economic conditions of the Virgin Islands of the United States with special reference to the currency situation and the possibility of establishing an American bank, by Rufus S. Tucker. Presented by Mr. Willis	001154035	1065849837		Language material	a	Online	o	Monograph/item	m	Y			Congress			69-1:S.DOC.110	Y 1.1/2:8558					1926		FALSE		https://purl.fdlp.gov/GPO/gpo164026			https://www.govinfo.gov/content/pkg/SERIALSET-08558_00_00-025-0110-0000/pdf/SERIALSET-08558_00_00-025-0110-0000.pdf		
Title statement	245	Public roads in the Virgin Islands of the United States. Communication from the President of the United States transmitting supplemental estimate of appropriation for the Department of Agriculture for the fiscal year ... for the construction, reconstruction, and maintenance of public highways in the	001157055	1065617417		Language material	a	Online	o	Monograph/item	m	Y			Congress			Y 1.1/2:8735	69-2:H.DOC.764					1927		FALSE		https://purl.fdlp.gov/GPO/gpo165295			https://www.govinfo.gov/content/pkg/SERIALSET-08735_00_00-104-0764-0000/pdf/SERIALSET-08735_00_00-104-0764-0000.pdf		
Title statement	245	1990 census of the Virgin Islands of the United States	001170733	63978012		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.272:D-2 A VI			0146-M			1990	90-0133-P.	FALSE							
Title statement	245	United States trade in domestic and foreign merchandise with Alaska, Puerto Rico, and the Virgin Islands of the United States	001194147	8472208		Language material	a	No attempt to code	|	Serial	s	C			Department of Commerce			C 3.164:800/						1944-		FALSE							
Title statement	245	1990 census of population and housing: tabulation and publication program for the Virgin Islands of the United States.	001214716	966852752		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.223/18:CPH-1-6 VI						1991?	.	FALSE							
Title statement	245	Virgin Islands of the United States: a general report by the governor.	001214958	6393774		Language material	a	No attempt to code	|	Monograph/item	m	N	I		Office of the Secretary, Navy Department	Department of the Interior		N 1.2:V 81	I 1.65/1:928					1928		FALSE							
Varying form of title	246	1978 census of agriculture, Volume 1, Area data, Part 54, Virgin Islands of the United States	000100584	6732273		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.31/4:978/V.1/PT.54			0152-B-37			1980		TRUE	808679169						
Varying form of title	246	1980 census of population, Volume 1, Chapter A, Part 55, Characteristics of the population, Number of inhabitants, Virgin Islands of the United States	000154765	9094989		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.223/5:980/A 55	C 3.223/5:980/A 55		0159-C-53			1982		FALSE							
Varying form of title	246	1980 census of population, Volume 1, Chapter B, Part 55, Characteristics of the population, General population characteristics, Virgin Islands of the United States	000168216	9701070		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.223/6:980/B 55	C 3.223/6:980/B 55		0156-C-53			1983		FALSE							
Varying form of title	246	1980 census of housing, Volume 1, Chapter A, Part 55, Characteristics of housing units, General housing characteristics, Virgin Islands of the United States	000168221	9770855		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.224/3:980/A 55	C 3.224/3:980/A 55		0156-B-53			1983		FALSE							
Varying form of title	246	1980 census of housing, Volume 1, Chapter B, Part 55, Characteristics of housing units, Detailed housing characteristics, Virgin Islands of the United States	000187201	10654280		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.224/3:980/B 55	C 3.224/3:980/B 55		0156-B-53			1984		FALSE							
Varying form of title	246	1980 census of population, volume 1, Chapter C, part 55, Characteristics of the population, General social and economic characteristics, Virgin Islands of the United States	000200631	11353335		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.223/7:980/C 55	C 3.223/7:980/C 55		0159-C-53			1984		FALSE							
Varying form of title	246	1990 census of population and housing, Tabulation and publication program for the Virgin Islands of the United States	000370934	25959603		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.223/24:990 CPH-1-6 VI			159-B-53			1991	92-250-P.	FALSE							
Varying form of title	246	1990 census of population and housing, Population and housing unit counts, Virgin Islands of the United States	000397041	28330930		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.223/5:1990 CPH-5-55	C 3.223/5:1990 CPH-5-55		0159-C-53			1993	93-0335-P.	FALSE							
Varying form of title	246	1990 census of population and housing, Summary social, economic, and housing characteristics, Virgin Islands of the United States	000397595	28389559		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.223/23:1990 CPH-5-55			0159-C-53	0159-C-53 (online)		1993	1993-0335-P.	FALSE		https://purl.fdlp.gov/GPO/LPS9722					
Varying form of title	246	1990 census of population and housing, Population and housing unit counts, Virgin Islands of the United States	000400117	28600768		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.223/5:1990 CPH-2-55			0159-C-53	0159-C-53 (online)		1993	93-0456-P.	FALSE		https://purl.fdlp.gov/GPO/LPS9808					
Varying form of title	246	1990 census of housing, Detailed housing characteristics, Virgin Islands of the United States	000410845	29686812		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.224/3:1990 CH-2-55			0156-B-53	0156-B-53 (online)		1993	94-0002-P.	FALSE		https://purl.fdlp.gov/GPO/LPS9208					
Varying form of title	246	1990 census of population, Social and economic characteristics, Virgin Islands of the United States	000410937	29694835		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.223/7:1990 CP-2-55			0159-C-53	0159-C-53 (online)		1993	1994-0005-P.	FALSE		https://purl.fdlp.gov/GPO/LPS9380					
Varying form of title	246	1992 census of agriculture, Volume 1, Part 54, Geographic area series, Virgin Islands of the United States, area data	000438846	32374804		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.31/4:992/V.1/PT.54			0152-A-39	0152-A-39 (online)		1995	1995-0136-P.	FALSE		https://purl.fdlp.gov/GPO/LPS75129					
Varying form of title	246	1990 census of population, General population characteristics, Virgin Islands of the United States	000535323	47656282		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.223/6:990 CP-1-55	C 3.223/6:990 CP-1-55		0159-C-53	0159-C-53 (online)		1992	1993-0026-P.	FALSE		https://purl.fdlp.gov/GPO/LPS9543					
Varying form of title	246	1990 census of housing, General housing characteristics, Virgin Islands of the United States	000564807	28093494		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.224/3:990 CH-1-55	C 3.224/3:990 CH-1-55		0156-B-53	0156-B-53 (online)		1993	93-0231-P.	FALSE		https://purl.fdlp.gov/GPO/LPS9163					
Varying form of title	246	1978 census of agriculture, Volume 1, Part 54, Virgin Islands of the United States, Area data	000877757	808679169		Language material	a	Online	o	Monograph/item	m	C			Department of Commerce			C 3.31/4:978/V.1/PT.54			0152-B-37 (online)			1980		FALSE		https://purl.fdlp.gov/GPO/gpo27090			http://usda.mannlib.cornell.edu/usda/AgCensusImages/1978/01/54/1978-01-54.pdf		
General note	500	Relation of bulk precipitation and evapotranspiration to water quality and water resources, St. Thomas, Virgin Islands	000034107	2815678		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.13:1663-I	I 19.13:1663-I		625			1977		FALSE							
General note	500	1990 Census of population and housing, Population and housing characteristics for census tracts and block numbering areas, maps, Casper, WY MSA	000384852	27302414		Cartographic material	e	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.223/11:1990 CPH-3-104/MAPS			0156-K-50			1992	92-0658-P.	FALSE							
General note	500	1990 census of population and housing, A, Akron, OH PMSA, Population and housing characteristics for census tracts and block numbering areas, maps, Cleveland--Akron--Lorain, OH CMSA (part)	000385122	27320079		Cartographic material	e	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.223/11:1990 CPH-3-117 A/MAPS	C 3.223/11:1990 CPH-3-117 A/MAPS		0156-K-35			1992	92-0686-P.	FALSE							
General note	500	Water records of U.S. Virgin Islands: 1962-1969 [with list of selected references]	000845184			Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.2:V 81/2/962-69						1973		FALSE							
General note	500	Listing book	001171949	1294403518		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.272:OA-9802	C 3.272:OA-9862	C 3.272:OA-9882				1987		FALSE							
General note	500	Listing book. 1987 Guam, economic censuses	001171956	1294404244		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.272:OA-9861						1987		FALSE							
General note	500	Listing book. Northern Mariana Islands 1987, economic cesuses	001171957	1294404431		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.272:OA-9881						1987		FALSE							
