MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	ONLINE_EQUIV_IN_CGP	ONLINE_EQUIV_CGP_SYS_NO	ONLINE_EQUIV_PURL	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Subject added entry--topical term; Subject added entry--geographic name; General note; Title statement	650; 651; 500; 245	Geochemical reconnaissance using heavy minerals from small streams in central South Carolina: areas favorable for prospecting the Carolina slate belt evaluated by Spectrographic analyses and cluster analyses	000002732	2021216		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.3:1404			0620			1976		TRUE	885281724	TRUE	001000149	https://purl.fdlp.gov/GPO/gpo74255						
Title statement	245	Nomination of James Gordon Knapp, Francis Hughes, and Albert C. Hall: hearing before the Committee on Armed Services, United States Senate, Ninety-fourth Congress, second session, on nominations of James Gordon Knapp, of California, to be an Assistant Secretary of the Air Force ... Francis Hughes, of South Carolina, to be an Assistant Secretary of the Air Force ... Al	000003540	2282703		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.AR 5/3:K 72	Y 4.AR 5/3:K 72					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Charleston Harbor, South Carolina: communication from the Assistant Secretary of the Army (Civil Works) transmitting a letter from the Chief of Engineers, Department of the Army, submitting a report on Charleston Harbor, South Carolina, in partial response to section 6 of the River and harbor act of 1945, and to seven Congressional r	000004005	2232399		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.DOC.436	94-2:H.DOC.436					1976		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	Estimates of the population of South Carolina counties and metropolitan areas: July 1, 1974 and 1975.	000004673	2344684	49522424	Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.186:P-26/75-40			0142-C			1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Aircraft accident report: Stribling-Puckett, Inc., Beechcraft A100, N700SP Hilton Head Island, South Carolina, April 26, 1975	000005615	2312916		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 1.112:76-2	TD 1.112:76-2					1976		FALSE		FALSE								
Title statement	245	Providing for the establishment of the Old Ninety-Six Star Fort National Battlefield in the State of South Carolina: report to accompany H.R. 9549.	000005997	2302919		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.RP.1143	94-2:H.RP.1143					1976		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of Clarendon County, South Carolina	000006355	2378918		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:C 54/3	A 57.38:C 54/3					1976		FALSE		FALSE								
Title statement	245	Fort Moultrie, Charleston, South Carolina	000009467	2514985		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.21:F 77 MO/976	I 29.21:F 77 MO/976					1976		FALSE		FALSE								
Varying form of title; Title statement	246; 245	Public Law 94-445: 94th Congress, H.R. 15068, October 1, 1976 : an act to provide for emergency allotment lease and transfer of tobacco allotments or quotas for 1976 in certain disaster areas in South Carolina and Georgia.	000011256	2595303		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:PUB.LAW 445	94-2:PUB.LAW 445					1976		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Congaree Swamp National Preserve, South Carolina--American Legion's Freedom Bell, District of Columbia: hearing before the Subcommittee on Parks and Recreation of the Committee on Interior and Insular Affairs, United States Senate, Ninety-fourth Congress, second session, on S. 3497 ... S. 3498 ... S.J. Res. 181 ... August 6, 1976.	000012482	2631943	880120056	Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/13:C 76/14						1976		TRUE	1282634127	TRUE	001166684	https://purl.fdlp.gov/GPO/gpo171372						
Title statement	245	Authorizing the establishment of the Congaree Swamp National Preserve in the State of South Carolina, and for other purposes: report to accompany H.R. 11891.	000012677	2631974		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.RP.1570	94-2:H.RP.1570					1976		FALSE		FALSE								
Title statement	245	Public Law 94-545, Oct. 18, 1976: an act to authorize the establishment of the Congaree Swamp National Monument in the State of South Carolina, and for other purposes.	000012863	2651772		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:PUB.LAW 545	94-2:PUB.LAW 545					1976		FALSE		FALSE								
Title statement	245	Prescribed Burning Symposium: proceedings, April 14-16, 1971, Charleston, South Carolina.	000013034	2700429		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.63/2:B 93	A 13.63/2:B 93					1971		FALSE		FALSE								
Title statement	245	Kings Mountain National Military Park, South Carolina	000013570	2694371		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.21:K 61/2/976	I 29.21:K 61/2/976					1976		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Public Law 94-393: 94th Congress, S. 2642, August 19, 1976 : an act to provide for the establishment of the Ninety Six National Historic Site in the State of South Carolina, and for other purposes.	000014390	2659140		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:PUB.LAW 393	94-2:PUB.LAW 393					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Waste management operations, Savannah River Plant, Aiken, South Carolina	000014839	2734652		Language material	a	No attempt to code	|	Monograph/item	m	ER			Energy Research and Development Administration			ER 1.11:ERDA-1537	ER 1.11:ERDA-1537		1051-C			1976		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of Barnwell County, South Carolina, eastern part	000017623	2851637		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:B 26	A 57.38:B 26		102 (Rev. 1957)			1977		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Macrofauna of the surf zone off Folly Beach, South Carolina	000017711	14022581	2891509; 34251563; 1031457227; 1099825775; 1166538439; 1166577054; 1225648656	Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.13:NMFS SSRF-704			0208-B-07			1977		TRUE	1042269236	TRUE	001233102	https://purl.fdlp.gov/GPO/gpo215167						
Title statement	245	Congaree Swamp National Preserve, South Carolina: hearing before the Subcommittee on National Parks and Recreation of the Committee on Interior and Insular Affairs, Ninety-fourth Congress, second session, on H.R. 11891 and H.R. 12111 ... April 29, 1976.	000019081	2866754		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/14:94-54	Y 4.IN 8/14:94-54		1023			1976		FALSE		FALSE								
Title statement	245	Oceanographic variations across the Gulf Stream off Charleston, South Carolina, during 1965 and 1966	000020056	3030339		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.13:ERL 383-AOML 25	C 55.13:ERL 383-AOML 26		0208-B-07			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	School desegregation in Williamburg County, South Carolina: a staff report of the U.S. Commission on Civil Rights.	000020150	3027124		Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:D 45/10	CR 1.2:D 45/10		288-A			1977		FALSE		FALSE								
Title statement	245	Alternatives for long-term management of defense high-level radioactive waste: Savannah River Plant, Aiken, South Carolina.	000020703	3098264		Language material	a	No attempt to code	|	Monograph/item	m	ER			Energy Research and Development Administration			ER 1.11:ERDA 77-42/1-2	ER 1.11:ERDA 77-42/1-2		1051-C			1977		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Legal status of homemakers in South Carolina	000022416	3066573		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.W 84:9/41	Y 3.W 84:9/41		1089			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Address by Secretary of Commerce Frederick B. Dent prepared for delivery before the South Carolina Forestry Association, Myrtle Beach Hilton Hotel, Myrtle Beach, South Carolina, 10:00 a.m. Wednesday, November 6, 1974	000023105	3110916		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 1.18:D 43/49	C 1.18:D 43/49					1974		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Beaufort, South Carolina, Beaufort County.	000024980	3181626		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:B 38	HH 10.9:B 38		594-A-2			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: Beaufort County, South Carolina, unincorporated areas.	000024981	3172992		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:B 38/2	HH 10.9:B 38/2		594-C-44			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Myrtle Beach, Horry County, South Carolina.	000025129	3191460		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:M 99/2	HH 10.9:M 99/2		594-C-44			1977		FALSE		FALSE								
Varying form of title; Title statement	246; 245	Final environmental impact statement: waste management operations, Savanna River Plant, Aiken, South Carolina.	000027287	3399252		Language material	a	No attempt to code	|	Monograph/item	m	ER			Energy Research and Development Administration			ER 1.25:W 28/2	ER 1.25:W 28/2		474-A-12			1977		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Heliothis spp. and their parasites and diseases on crops in the Pee Dee region of South Carolina, 1971-73	000030865	2688289		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 77.15:S 111	A 77.15:S 111		25-B (microfiche)			1976		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Monthly normals of temperature, precipitation, and heating and cooling degree days 1941-1970: South Carolina.	000031041	2106011		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.286:SO 8 C/941-70	C 55.286:SO 8 C/941-70					1973		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Monthly averages of temperature and precipitation for state climatic divisions 1941-1970: South Carolina.	000031085	3522971		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.286/2:SO 8 C/941-70	C 55.286/2:SO 8 C/941-70					1973		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Microbial populations in flooded swamp soils of South Carolina	000033000	3562451		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.79:SE-238	A 13.79:SE-238					1977		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Evaluation and targeting of geothermal energy resources in South Carolina: progress report	000035680	3719142		Language material	a	No attempt to code	|	Monograph/item	m	ER			Energy Research and Development Administration			ER 1.11:VPI-SU-5104-1	ER 1.11:VPI-SU-5104-1		1051-C (microfiche)			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Atlantic Beach, South Carolina, Horry County.	000035880	3685633		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:AT 6/2	HH 10.9:AT 6/2		594-C-44			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: Waccamaw Neck Flood District, Georgetown County, South Carolina.	000036003	3689029		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:W 11/3	HH 10.9:W 11/3		594-C-44			1977		FALSE		FALSE								
Title statement	245	Studies related to the Charleston, South Carolina, earthquake of 1886: a preliminary report	000038289	3793489		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:1028	I 19.16:1028		624			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: Grand Strand flood district, South Carolina, Horry County.	000040486	3854822		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:G 76 S	HH 10.9:G 76 S		594-C-44			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Spartanburg, South Carolina, Spartanburg County.	000040546	3867407		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:SP 2/3	HH 10.9:SP 2/3		594-C-44			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Improvements for Little River Inlet, South Carolina: hydraulic model investigation : final report	000047072	3618830		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 102.24/2:H-77-21	D 102.24/2:H-77-21					1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Maintenance dredging of Atlantic intracoastal waterway, South Carolina	000049987	4142878		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.62:AT 6	D 103.62:AT 6					1976		FALSE		FALSE								
Title statement	245	Draft supplement to final environmental statement on Richard B. Russell Dam and Lake, Georgia and South Carolina: pumped storage.	000050000	4140955		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.62:R 91/DRAFT SUPP.	D 103.62:R 91/DRAFT SUPP.					1976		FALSE		FALSE								
Varying form of title; Name of publisher, distributor, etc.; Title statement	246; 260/264$b; 245	Statement of findings: operation and maintenance of the Atlantic Intercoastal Waterway, Little River to Port Royal Sound, South Carolina.	000052118	4274598		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.62:AT 6/STATEMENT	D 103.62:AT 6/STATEMENT					1976		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Cheraw, South Carolina, Chesterfield County.	000052798	4178821		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:C 42/4	HH 10.9:C 42/4		594-C-44			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Georgetown, South Carolina, Georgetown County.	000052828	4181693		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:G 29/2	HH 10.9:G 29/2		594-C-44			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Mauldin, South Carolina, Greenville County.	000052868	4178522		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:M 44/2	HH 10.9:M 44/2		594-C-44			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Simpsonville, South Carolina, Greenville County.	000052919	4178690		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:SI 5/3	HH 10.9:SI 5/3		594-C-44			1978		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Transportation of radioactive materials in South Carolina	000053524	4251317		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.N 88:25/0266			1051-H-11			1978		FALSE		FALSE								
Varying form of title; Title statement	246; 245	Draft environmental impact statement: finance docket no. 28100 : the East Cooper and Berkeley Railroad Company construct and operate a line of railroad located in Berkeley County, South Carolina.	000056621	4382273		Language material	a	No attempt to code	|	Monograph/item	m	IC			Interstate Commerce Commission			IC 1.32:EA 7 C/DRAFT	IC 1.32:EA 7 C/DRAFT					1976		FALSE		FALSE								
Added entry--corporate name; General note; Title statement	710; 500; 245	Hydraulics and dynamics of North Inlet, South Carolina, 1974-75 / by Robert J. Finley	000057779	2679074		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.42/7:10	D 103.42/7:10					1976		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of Dillon County, South Carolina	000059462	4526828		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:D 58	A 57.38:D 58		102 (Rev. 1957)			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of West Columbia, South Carolina, Lexington County.	000060110	4535239		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:W 52 C/4	HH 10.9:W 52 C/4		594-C-44			1978		FALSE		FALSE								
Title statement	245	Sizes of timber stands in the Piedmont of South Carolina	000061148	4572632		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.79:SE-267	A 13.79:SE-267		83-B			1978		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of Richland County, South Carolina	000061174	4554867		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:R 39/4	A 57.38:R 39/4		102 (Rev. 1957)			1978		FALSE		FALSE								
Title statement	245	Multifiber Arrangement Task Force field hearings: hearings before a task force of the Subcommittee on Trade of the Committee on Ways and Means, House of Representatives, Ninety-fifth Congress, second session ... January 4, 1978, Jefferson, Georgia, May 5, 1978, Lancaster, South Carolina, July 24, 1978, Fall River, Massachusetts.	000063121	4625783		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.W 36:95-108	Y 4.W 36:95-108		1028			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Aiken, South Carolina, Aiken County.	000063965	4735599		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:AI 4	HH 10.9:AI 4		594-C-44			1978		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Forest statistics for the Northern coastal plain of South Carolina, 1978	000066564	4940611		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.80:SE-47	A 13.80:SE-47		83-B			1979		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Improvements for Murrells Inlet, South Carolina: hydraulic model investigation	000066899	3950254		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.24/2:H-78-4	D 103.24/2:H-78-4		334-A-16 (microfiche)			1978		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Distribution of phytoplankton in South Carolina lakes	000067380	3524978	658748929; 728025834; 799903209	Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.23:600/3-77-102			0431-I-11			1977		TRUE	949645096	FALSE	None	None						
Title statement	245	Howser House: historical and architectural data : Kings Mountain National Military Park, South Carolina	000067884	1418577		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.2:K 61/2	I 29.2:K 61/2					1974		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	10-year analysis of South Carolina's industrial timber products output	000070071	5247898		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.80:SE-48			83-B	0083-B-05 (online)		1979		NA		FALSE			https://purl.fdlp.gov/GPO/LPS84043					
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	South Carolina exports	000070261	5182672	1225693742	Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 57.29:SO 8 C			0231-M-40			1978		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; Title statement	710; 650; 245	Minerals in the economy of South Carolina	000072503	4322783		Language material	a	No attempt to code	|	Serial	s	I			Department of the Interior			I 28.37/4:SO 8 C/	I 28.37/4:SO 8 C/979		639-C			1978		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of Anderson County, South Carolina	000073117	5340528		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:AN 2/5	A 57.38:AN 2/5		102-B-41			1979		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	1977 census of transportation: truck inventory and use survey, South Carolina.	000073450	5279271		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.233/5:TC 77-T-41			0160-D			1979		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Conway, South Carolina, Horry County.	000074530	5343941		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:C 76/9	HH 10.9:C 76/9		594-C-44			1979		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of North Myrtle Beach, Horry County, South Carolina.	000074602	3252418		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:N 81 M/2	HH 10.9:N 81 M/2		594-C-44			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: South Congaree, South Carolina, Lexington County.	000074626	5273768		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:SO 8 C/2	HH 10.9:SO 8 C/2		594-C-44			1979		FALSE		FALSE								
Title statement	245	Evaluation of the geologic and hydrologic factors related to the waste-storage potential of Mesozoic aquifers in the southern part of the Atlantic Coastal Plain, South Carolina and Georgia	000074675	4000494		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:1088	I 19.16:1088/PLATES	I 19.16:1088	624			1979		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	1977 census of retail trade: geographic area series, South Carolina.	000076125	5511081	1225652301	Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.255/2:RC 77-A-41			0132-A-43			1979		TRUE	891049364	FALSE	None	None						
Subject added entry--topical term; Title statement	650; 245	Census Bureau report sales in South Carolina's retail stores up 61.9 percent in 5-year period	000076164	5514237		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.255/2-2:RC 77-A-41 (A)	C 3.255/2-2:RC 77-A-41 (A)		0132-A-43			1979		FALSE		FALSE								
General note; Title statement	500; 245	Fort Moultrie HECP-HDCP, Fort Sumter National Monument, South Carolina	000076873	1197472	1273177	Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.2:F 77 S/5			0648			1974		NA	429898928	TRUE	000649475	https://purl.fdlp.gov/GPO/LPS115719	https://purl.fdlp.gov/GPO/LPS115719					
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	1977 census of manufactures: geographic area series, South Carolina.	000079420	5633027		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.24/8:MC 77-A-41 (P)	C 3.24/8:MC 77-A-41 (P)		135			1979		FALSE		FALSE								
