MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Subject added entry--topical term; Subject added entry--corporate name; General note; Main entry; Subject added entry--geographic name; Title statement; Name of publisher, distributor, etc.	650; 610; 500; 110; 651; 245; 260/264$b	Mississippi River Corridor Study	000459206	34960009		Language material	a	Braille	f	Monograph/item	m	I			Department of the Interior			I 1.98:M 69 I/2/V.1-2			0603-G	0603-G (online)		1996	96-0259-P.	FALSE							
Subject added entry--topical term; Main entry; Title statement; Name of publisher, distributor, etc.; Varying form of title	650; 110; 245; 260/264$b; 246	Mississippi River corridor: draft Mississippi River corridor study.	000463442	35689814		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 1.98:M 69 I/2/V.2/DRAFT			0603-G (MF)			1995	96-0515-M (v. 2).	FALSE							
Subject added entry--geographic name; Main entry; Title statement; Varying form of title	651; 110; 245; 246	Upper Mississippi River navigation charts: mouth of the Ohio River to Minneapolis/St. Paul, Minnesota, Minnesota and St. Croix Rivers, Upper Mississippi River, miles 0 to 866	000542234	49512580		Cartographic material	e	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.66:M 69 I	D 103.66:M 69 I		0337-B-05			2001	2002-0021-S.	FALSE							
Subject added entry--topical term; Main entry; Title statement	650; 110; 245	Science strategy to support management decisions related to hypoxia in the northern Gulf of Mexico and excess nutrients in the Mississippi River basin	000572714	56493884		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.4/2:1270			0620-A	0620-A (online)		2004	2005-0061-P.	FALSE		https://purl.fdlp.gov/GPO/LPS57281					
General note; Main entry	500; 110	Missouri Basin water rights: an analysis of the legislative history and interpretation of the O'Mahoney-Millikin amendment to the Flood control act of 1944 and certain other public laws.	000664456	21645466		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/13:M 69 O/4						1961		FALSE							
Main entry	110	Action plan for reducing, mitigating, and controlling hypoxia in the northern Gulf of Mexico	000664627	62331440		Language material	a	Electronic	s	Monograph/item	m	EP			Environmental Protection Agency			EP 8.2:H 99			0473-E (online)			2001		FALSE		https://purl.fdlp.gov/GPO/LPS119826					
Main entry; Title statement	110; 245	Gulf hypoxia action plan 2008: for reducing mitigating, and controlling hypoxia in the northern Gulf of Mexico and improving water quality in the Mississippi River basin	000664647	232150500		Language material	a	Electronic	s	Monograph/item	m	EP			Environmental Protection Agency			EP 8.2:H 99/2			0473-E (online)			2008		FALSE		https://purl.fdlp.gov/GPO/LPS119829					
Main entry; Title statement	110; 245	Upper Mississippi River Basin floods of April-May 1965;: report of Special Subcommittee to Inspect Flooded Areas in Upper Mississippi River Basin, June 1965.	000667664	127125		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.P 96/11:F 65/7						1965		FALSE							
Main entry	110	FY ... operating plan, a compilation of actions to implement the Gulf Hypoxia Action Plan 2008	000671324	587744487		Language material	a	Electronic	s	Serial	s	EP			Environmental Protection Agency			EP 8.20:			0473-E-06 (online)			2008		FALSE		https://purl.fdlp.gov/GPO/LPS119973					
Subject added entry--topical term; Main entry; Name of publisher, distributor, etc.	650; 110; 260/264$b	Roadmap for restoring ecosystem resiliency and sustainability	000673062	654467645		Language material	a	Online	o	Monograph/item	m	PREX			Executive Office of the President			PREX 14.2:EC 7/2			0856-E (online)			2010		FALSE		https://purl.fdlp.gov/GPO/LPS124364			http://www.whitehouse.gov/sites/default/files/microsites/ceq/100303-gulf-coast-roadmap.pdf		
Main entry	110	Annual report	000673222	603579763	904475589	Language material	a	Online	o	Serial	s	EP			Environmental Protection Agency			EP 8.19:			0473-E-05 (online)			2009		FALSE		https://purl.fdlp.gov/GPO/LPS119979					
Subject added entry--topical term; Main entry; Title statement	650; 110; 245	Administration of justice in Mississippi: report of Mississippi Advisory Committee to Commission on Civil Rights.	000680154			Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:M 69 I			0288-A			1963		FALSE							
Subject added entry--topical term; Main entry; Title statement	650; 110; 245	Welfare in Mississippi	000681400			Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:W 45						between 1900 and 1999?		FALSE							
Subject added entry--topical term; Main entry; Title statement	650; 110; 245	Special report of Mississippi River Commission on revision of plans for improvement of navigation and flood control of Mississippi River, St. Louis, Mo., Nov. 28, 1927	000712387			Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.F 65:70/1						1927		FALSE							
Main entry; Name of publisher, distributor, etc.	110; 260/264$b	Guidelines for reducing flood damages	000737256	81801026		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.6/5:F 65			0337-B			1969		FALSE							
General note; Main entry; Subject added entry--geographic name; Title statement; Varying form of title	500; 110; 651; 245; 246	Report of the Mississippi River Commission	000900775	8010752	10053882; 11098393; 11806231	Language material	a	No attempt to code	|	Serial	s													1880?-		FALSE							
Main entry; Varying form of title	110; 246	Illinois Waterway navigation charts: Grafton, IL to Lake Michigan at Chicago and Calumet harbors	000914615	868900815		Cartographic material	e	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.66:IL 6/2013			0337-B-05			2013	2014-0018-S.	FALSE							
Subject added entry--topical term; Main entry; Subject added entry--geographic name; Title statement; Name of publisher, distributor, etc.; Varying form of title	650; 110; 651; 245; 260/264$b; 246	Upper Mississippi River navigation charts: Minneapolis, MN to Cairo, IL, miles 866 to 0, Minnesota and St. Croix Rivers	000945417	905871416		Cartographic material	e	Online	o	Monograph/item	m	D			Department of Defense			D 103.66:M 69 I/2011			0337-B-05 (online)			2011		FALSE		https://purl.fdlp.gov/GPO/gpo56420			http://www.mvr.usace.army.mil/Portals/48/docs/Nav/NavigationCharts/UMR/ALL_PAGES.pdf		
Main entry	110	Bayou Bodcau Reservoir: Louisiana and Arkansas.	001053358	843766778		Cartographic material	e	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.2:B 34						1950		FALSE							
Subject added entry--topical term; Main entry; Title statement; Subject added entry--geographic name	650; 110; 245; 651	Upper Mississippi River Comprehensive Basin Study	001053811	730436	9605584; 987048848	Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.2:M 69/4/						1970-1972		FALSE							
Main entry; Added entry--corporate name	110; 710	Evaluation of aluminum-coated wires as reinforcement for articulated concrete mattresses: report 1 : basic program	001058499	4422776		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.24/2:6-613/RP.1						1962		FALSE							
Main entry	110	Report to Congress	001062209	1041854614		Language material	a	Online	o	Serial	s	EP			Environmental Protection Agency			EP 8.19:			0473-E-05 (online)			2015		FALSE		https://purl.fdlp.gov/GPO/gpo93771			https://www.epa.gov/ms-htf/hypoxia-task-force-reports-congress		
Subject added entry--topical term; Main entry; Title statement; Varying form of title	650; 110; 245; 246	Qualified immunity and civil rights in Mississippi: a report of the Mississippi Advisory Committee to the U.S. Commission on Civil Rights.	001165812	1302645400		Language material	a	Online	o	Monograph/item	m	CR			Civil Rights Commission			CR 1.8/2-2:M 69 I/Q 2			0288-A-17 (online)			2021		FALSE		https://purl.fdlp.gov/GPO/gpo161350			https://www.usccr.gov/files/2021/08-31-2021-Report-Qualified-Immunity-in-Mississippi.pdf		
Main entry	110	Fuel situation in the Middle West. October 5 (legislative day, September 15), 1943. -- Ordered to be printed	001199026	1065774579		Language material	a	Online	o	Monograph/item	m	Y			Congress			Y 1.1/2:10757	78-1:S.RP.443					1943		FALSE		https://purl.fdlp.gov/GPO/gpo209675			https://www.govinfo.gov/content/pkg/SERIALSET-10757_00_00-002-0443-0000/pdf/SERIALSET-10757_00_00-002-0443-0000.pdf		
Main entry; Added entry--corporate name; Subject added entry--geographic name; Title statement; Name of publisher, distributor, etc.	110; 710; 651; 245; 260/264$b	Foundation document: Mississippi National River and Recreation Area, Minnesota.	001208522	1356408253		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.2:M 68						2014		FALSE							
Main entry; Varying form of title	110; 246	Illinois Waterway navigation charts: Grafton, IL to Lake Michigan at Chicago and Calumet harbors	001230300	868901367		Cartographic material	e	Online	o	Monograph/item	m	D			Department of Defense			D 103.66:IL 6/2013			0337-B-05 (online)			2013		FALSE		https://purl.fdlp.gov/GPO/gpo45373					
Subject added entry--topical term; General note; Main entry; Added entry--corporate name; Subject added entry--geographic name; Title statement	650; 500; 110; 710; 651; 245	2015 flood control and navigation maps, Mississippi River: Cairo, Illinois to the Gulf of Mexico, Mile 953 A.H.P. to mile 22 B.H.P.	001231467	1390758319		Cartographic material	e	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.66:M 69 I/3						2015		FALSE							
Subject added entry--topical term; Title statement	650; 245	McGowan Creek Formation, new name for lower Mississippian Flysch sequence in east-central Idaho	000000807	1677367	886856825	Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.3:1405-E			0620			1975		TRUE	962187821						
General note; Subject added entry--topical term; Title statement	500; 650; 245	Soil survey of Jefferson Davis County, Mississippi	000001608	2223551		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:J 35/5	A 57.38:J 35/5					1976		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Continuation of demonstration business and economic development activities in Mound Bayou, and Bolivar County, Mississippi	000001788	2227504		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 46.2:M 86 B						1972		FALSE							
Title statement	245	Geohydrologic significance of lithofacies of the Carrizo Sand of Arkansas, Louisiana, and Texas and the Meridian Sand of Mississippi	000002744	2282330		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:569-D	I 19.16:569-D					1975		FALSE							
Title statement	245	Historical fuels and energy consumption data, 1960-72, United States and census districts east of the Mississippi	000002874	2184890		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 28.27:8704	I 28.27:8704					1976		FALSE							
Title statement	245	Historical fuels and energy consumption data, 1960-72, United States and census districts west of the Mississippi	000002875	2184660		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 28.27:8705	I 28.27:8705					1976		FALSE							
Subject added entry--topical term; Title statement	650; 245	Census of marine traffic in a selected sector of the lower Mississippi River derived from side-looking airborne radar data	000003409	2232608		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 5.25/2:172-75	TD 5.25/2:172-75					1975		FALSE							
Subject added entry--topical term; Title statement	650; 245	Lower Mississippi Valley flooding problems: hearings before the Subcommittee on Investigations and Review of the Committee on Public Works and Transportation, House of Representatives, Ninety-fourth Congress, first session, June 30, 1975, and July 1, 1975, at Vicksburg, Mississippi.	000003858	2215779		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.P 96/11:94-34	Y 4.P 96/11:94-34					1976		FALSE							
General note; Subject added entry--topical term; Title statement	500; 650; 245	Soil survey of Amite County, Mississippi	000004603	2300723		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:AM 5	A 57.38:AM 5					1976		FALSE							
Subject added entry--topical term; Title statement	650; 245	Flood of April 1974 in southern Mississippi and southeastern Louisiana	000004752	1681838		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.13/2:NWS HYDRO-24	C 55.13/2:NWS HYDRO-24					1975		FALSE							
Title statement	245	Stratigraphy and geologic history of the Amsden Formation (Mississippian and Pennsylvanian) of Wyoming: an analysis of the history of a late Paleozoic sea based on a comprehensive biostratigraphic study	000005224	1177838		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:848-A	I 19.16:848-A					1975		FALSE							
Title statement	245	Brachiopoda of the Amsden Formation (Mississippian and Pennsylvanian) of Wyoming	000005225	1196062		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:848-D	I 19.16:848-D					1975		FALSE							
Subject added entry--topical term; Title statement	650; 245	1973 Mississippi River Basin flood: compilation and analyses of meteorologic, streamflow, and sediment data	000005231	1585374		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:937	I 19.16:937					1975		FALSE							
Subject added entry--topical term; Title statement	650; 245	Biomass of shortleaf pine in a natural sawtimber stand in northern Mississippi	000006322	2421001		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.78:SE-146	A 13.78:SE-146					1976		FALSE							
Subject added entry--topical term; Title statement	650; 245	Maturation of black cherry fruits in central Mississippi	000007594	2473238		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.79:SO-205	A 13.79:SO-205					1975		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Upper Mississippi River Wild Life and Fish Refuge: pool 7-14 maps.	000008294	2437685		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 49.44/2:M 69 I/POOLS 7-14	I 49.44/2:M 69 I/POOLS 7-14					1976		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Upper Mississippi River Wild Life and Fish Refuge: pools 5A & 6 map.	000008295	2476535		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 49.44/2:M 69 I/POOLS 5A,6	I 49.44/2:M 69 I/POOLS 5A,6					1976		FALSE							
General note; Title statement	500; 245	Comprehensive calendar of Bicentennial events east of the Mississippi	000008539	2077499		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.AM 3/6:2 C 12/2/976-2/EAST	Y 3.AM 3/6:2 C 12/2/976-2/EAST					1976		FALSE							
General note; Title statement	500; 245	Comprehensive calendar of Bicentennial events west of the Mississippi	000008540	2077523		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.AM 3/6:2 C 12/2/976-2/WEST	Y 3.AM 3/6:2 C 12/2/976-2/WEST					1976		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Mississippi economic growth programs: hearing before the Subcommittee on Economic Growth of the Joint Economic Committee, Congress of the United States, Ninety-fourth Congress, first session, January 7, 1976.	000008620	2462893		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.EC 7:M 69 I	Y 4.EC 7:M 69 I					1976		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Illinois waterway: the connecting link between the Great Lakes and the Mississippi River.	000009221	2515327		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.2:IL 6	D 103.2:IL 6					1976		FALSE							
General note; Subject added entry--topical term; Title statement	500; 650; 245	Special flood hazard information report: Twentymile, Wolf and Osborne Creeks, Prentiss County, Mississippi.	000009234	2539736		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:P 91	D 103.47:P 91					1975		FALSE							
General note; Subject added entry--topical term; Title statement	500; 650; 245	Floods in Vicksburg & Warren Co., Mississippi	000009255	2512789		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47/2:V 66/5	D 103.47/2:V 66/5					1975		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Studies of the impact of navigational improvements in the Upper Mississippi and Illinois waterways on fish and wildlife and the relationship of such improvements to a sound transportation policy: report to accompany S. 3425.	000009999	2540537		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:S.RP.1199	94-2:S.RP.1199					1976		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	Estimates of the population of Mississippi counties and metropolitan areas: July 1, 1974 and 1975.	000010117	49505547		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.186:P-26/75-24			0142-C			1976		FALSE							
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Locks and dam 26: Hearings before the Subcommittee on Water Resources of the Committee on Public Works, United States Senate, Ninety-fourth Congress, second session, on S. 1825 a bill to authorize the construction of a lock and dam project on the Mississippi River near Alton, Illinois and Missouri, S. 3425 a bill to	000011082	2562540		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.P 96/10:94-H 45	Y 4.P 96/10:94-H 45		1045			1976		FALSE							
General note; Subject added entry--topical term; Title statement	500; 650; 245	Soil survey of Lamar County, Mississippi	000011417	2181302		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:L 16/3	A 57.38:L 16/3					1975		FALSE							
Subject added entry--topical term; Title statement	650; 245	Computer code (RVRDOS) to calculate population doses from radioactive liquid effluents and an application to nuclear power reactors on the Mississippi River basin	000011761	2649838		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 6.10/8:76-4	EP 6.10/8:76-4					1976		FALSE							
Subject added entry--topical term; Title statement	650; 245	Authorizing the Secretary of the Interior to convey the interest of the United States in certain lands in Adams County, Mississippi, notwithstanding a limitation in the color-of-title act (45 Stat. 1069, as amended, 43 U.S.C. 1068): report to accompany H.R. 12574.	000012669	2650139		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.RP.1545	94-2:H.RP.1545					1976		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Mississippi River at La Crosse, Wisc.: Communication from the Assistant Secretary of the Army (Civil Works) transmitting a letter from the Chief of Engineers, Department of the Army, submitting a report on the Mississippi River at La Crosse, Wisc., in partial response to two resolutions of the House Committee on Public Works adopted Sept	000013217	2668957		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.22:M 69 I/40	D 103.22:M 69 I/40					1976		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Mississippi River at La Crosse, Wisc.: Communication from the Assistant Secretary of the Army (Civil Works) transmitting a letter from the Chief of Engineers, Department of the Army, submitting a report on the Mississippi River at La Crosse, Wisc., in partial response to two resolutions of the House Committee on Public Works adopted Sept	000014264	2668965		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.DOC.598	94-2:H.DOC.598					1976		FALSE							
Title statement	245	Comparison of wood preservatives in Mississippi post study: 1975 progress report	000016682	2009528		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.79:FPL-01/8	A 13.79:FPL-01/8					1975		FALSE							
Subject added entry--topical term; Title statement	650; 245	Flood plain information: Tuscumbia River and tributaries, vicinity of Booneville, Mississippi.	000017812	2885549		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:B 64/3	D 103.47:B 64/3					1976		FALSE							
Subject added entry--topical term; Title statement	650; 245	Biostratigraphy and regional relations of the Mississippian Leadville limestone in the San Juan Mountains, southwestern Colorado	000018230	2426324		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:985	I 19.16:985		624			1976		FALSE							
Subject added entry--topical term; Title statement	650; 245	Culture of sugarcane for sugar production in the Mississippi delta	000019581	2961829		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 1.76:417/2	A 1.76:417/2		3			1977		FALSE							
General note; Subject added entry--topical term; Title statement; Added entry--corporate name	500; 650; 245; 710	Soil survey of Benton County, Mississippi	000019708	3042382		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:B 44/6	A 57.38:B 44/6		102 (Rev. 1957)			1977		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Report on recommendations for land acquisition, scenic easement and control of access for the Great River Road in the state of Mississippi: (a distance of approximately 230 miles) (approximately 370 kilometres)	000022109	2727861		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 2.2:L 22	TD 2.2:L 22		982-G-5			1976		FALSE							
Subject added entry--topical term; Title statement	650; 245	Mississippi-Louisiana bridge construction compact: report to accompany H.R. 3662.	000022847	3075161		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			95-1:H.RP.279	95-1:H.RP.279		1008-A			1977		FALSE							
Subject added entry--topical term; Title statement	650; 245	Mississippi-Louisiana bridge construction compact: report to accompany S. 837.	000022984	3075100		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			95-1:S.RP.136	95-1:S.RP.136		1008-A			1977		FALSE							
Subject added entry--topical term; Title statement	650; 245	School desegregation in Greenville, Mississippi: a staff report of the United States Commission on Civil Rights.	000023274	3157021		Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:D 45/18	CR 1.2:D 45/18		288-A			1977		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of Brookhaven, Mississippi, Lincoln County.	000023630	3137197		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:B 79/2	HH 10.9:B 79/2		594-C-27			1977		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of Ellisville, Mississippi, Jones County.	000023652	3140841		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:EL 5/2	HH 10.9:EL 5/2		594-C-27			1977		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of Laurel, Mississippi, Jones County.	000023668	3141066		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:L 37	HH 10.9:L 37		594-C-27			1977		FALSE							
General note; Subject added entry--topical term; Title statement	500; 650; 245	Legal status of homemakers in Mississippi	000024122	3131123		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.W 84:9/25	Y 3.W 84:9/25		1089			1977		FALSE							
Subject added entry--topical term; Title statement	650; 245	Act granting the consent of Congress to the Mississippi-Louisiana Bridge construction campact	000024321	3105633		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			95-1:PUB.LAW 35	95-1:PUB.LAW 35		575			1977		FALSE							
Subject added entry--topical term; Title statement	650; 245	Proposed waterway user charges and replacement of locks and dam 26: Hearings before the Subcommittee on Water Resources of the Committee on Environment and Public Works, United States Senate, Ninety-fifth Congress, first sesson, on S. 712 a bill to authorize the construction of a replacement lock and dam for locks and dam 26, Mississippi River near Alton, Illinois a	000025729	3217222		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.P 96/10:95-H 15	Y 4.P 96/10:95-H 15		1045			1977		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of Meridian, Mississippi, Lauderdale County.	000027533	3376545		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:M 54	HH 10.9:M 54		594-C-27			1977		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Tunica Mississippi, Tunica County.	000027559	3390324		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:T 83	HH 10.9:T 83		594-C-27			1977		FALSE							
Subject added entry--topical term; Title statement; Subject added entry--corporate name	650; 245; 610	Finance docket no. 28324: the Southern Mississippi Transportation Company construct and operate a line of railroad located in Harrison County, Mississippi.	000027616	3382471		Language material	a	No attempt to code	|	Monograph/item	m	IC			Interstate Commerce Commission			IC 1.32:H 24	IC 1.32:H 24		674-B			1977		FALSE							
Subject added entry--topical term; Title statement	650; 245	Soil survey of Clay County, Mississippi	000028322	2613647		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:C 57/3/ERRATUM	A 57.38:C 57/3/ERRATUM		102(Rev. 1957)			1976		FALSE							
