MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	ONLINE_EQUIV_IN_CGP	ONLINE_EQUIV_CGP_SYS_NO	ONLINE_EQUIV_PURL	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Main entry	110	Catalysts for upgrading coal-derived liquids	000067098	4088785		Language material	a	No attempt to code	|	Monograph/item	m	E			Department of Energy			E 1.28:FE-2011-12	E 1.28:FE-2011-12		429-T-4 (microfiche)			1977-		FALSE		FALSE								
Main entry	110	Energy from the West: energy resource development systems report	000072126	5036993		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.23/8:600/7-79-060	EP 1.23/8:600/7-79-060 B	EP 1.23/8:600/7-79-060 C	431-I-62			1979-		FALSE		FALSE								
Main entry	110	Energy from the West: impact analysis report	000072129	5041364		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.23/8:600/7-79-082 A-B	EP 1.23/8:600/7-79-082 A-B		431-I-62			1979		FALSE		FALSE								
Main entry	110	Energy from the West: policy analysis report	000072130	5036501		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.23/8:600/7-79-083	EP 1.23/8:600/7-79-083		431-I-62			1979		FALSE		FALSE								
Subject added entry--topical term; Main entry; Title statement	650; 110; 245	Working with your schools: a handbook of the Oklahoma Advisory Committee to the United States Commission on Civil Rights.	000081589	5792052		Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.6/3:0K 4	CR 1.6/3:0K 4		288-A			1979		FALSE		FALSE								
Main entry	110	Phase equilibrium and volumetric properties of coal-derived fluids	000087407	5193176		Language material	a	No attempt to code	|	Monograph/item	m	E			Department of Energy			E 1.28:FE-2278-	E 1.28:FE-2278-9		429-T-4 (microfiche)			1979-		FALSE		FALSE								
Main entry	110	Characterization of coal-derived liquids and other fossil fuel related materials employing mass spectrometry	000091515	4532547		Language material	a	No attempt to code	|	Monograph/item	m	E			Department of Energy			E 1.28:FE-2537-	E 1.28:FE-2537-8		429-T-4 (microfiche)			1978-		FALSE		FALSE								
Subject added entry--corporate name; Main entry; Title statement	610; 110; 245	Rules of the United States District Court for the Western District of Oklahoma	000225978	12544227		Language material	a	No attempt to code	|	Monograph/item	m	JU			Judiciary			JU 10.6:OK 4	JU 10.6:OK 4		729-A			1985		FALSE		FALSE								
Main entry; Subject added entry--geographic name; General note; Name of publisher, distributor, etc.; Subject added entry--topical term; Title statement; Added entry--corporate name	110; 651; 500; 260/264$b; 650; 245; 710	Geothermal resources and temperature gradients of Oklahoma	000232499	12237360	11403953; 58660560; 1012037599; 1021997691	Cartographic material	e	No attempt to code	|	Monograph/item	m	G	C		No class found	Department of Commerce		C 55.22/2:OK 4	G500.7 M297 GM-27	G500.7 M297 GM-27	0250-F			1984		FALSE		FALSE								
Main entry; Subject added entry--geographic name; Name of publisher, distributor, etc.; Subject added entry--topical term; Title statement	110; 651; 260/264$b; 650; 245	Oklahoma, resource management plan, record of decision and plan	000420115	30713430		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 1.98:OK 4/RECATON			0603-G (MF)			1994	94-0298-M.	TRUE	1089395680	TRUE	001094383	https://purl.fdlp.gov/GPO/gpo117074						
Subject added entry--corporate name; Subject added entry--topical term; Main entry; Title statement	610; 650; 110; 245	Oklahoma, a summary of activities of the U.S. Geological Survey, Water Resources Division, in fiscal years	000430508	31726752		Language material	a	Microfiche	b	Serial	s	I			Department of the Interior			I 19.76:			0624-H (MF)			19uu		FALSE		FALSE								
Main entry	110	Draft, Texas, resource management plan and environmental impact statement	000457416	34713840		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 1.98:T 31/2/DRAFT	I 1.98:T 31/2/DRAFT		0603-G (MF)			1995	96-0292-M.	FALSE		FALSE								
Subject added entry--topical term; General note; Main entry; Title statement	650; 500; 110; 245	Equal educational opportunity for Hispanic students in the Oklahoma City public schools	000524914	44768926		Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:2001038665			0288-A (online)			2000		NA		FALSE			https://purl.fdlp.gov/GPO/LPS13166					
Subject added entry--corporate name; Subject added entry--topical term; Main entry	610; 650; 110	Monthly activities report	000616365	233574427		Language material	a	Electronic	s	Serial	s	A			Department of Agriculture			A 57.81/36:			0120-C-52 (online)			200u		NA		FALSE			https://purl.fdlp.gov/GPO/LPS95556					
Subject added entry--topical term; Main entry; Title statement	650; 110; 245	Equal employment opportunity in Lawton, Okla.: abstract of report of Oklahoma State Advisory Committee.	000679361			Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:EM 7/4						1968		FALSE		FALSE								
Subject added entry--geographic name; Subject added entry--topical term; Main entry	651; 650; 110	Problems of equal employment in Enid: a report	000679370	15312436		Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:EM 7/5			0288-A-15			1970		TRUE	1084728298	FALSE	None	None						
Subject added entry--topical term; Main entry; Title statement	650; 110; 245	Indian civil rights issues in Oklahoma: report of Oklahoma State Advisory Committee.	000679839			Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:IN 2/2			0288-A			1974		FALSE		FALSE								
Subject added entry--geographic name; Main entry; Title statement	651; 110; 245	Report of the Governor of Oklahoma to the Secretary of the Interior	000899718	7951639		Language material	a	No attempt to code	|	Serial	s													1891		FALSE		FALSE								
Main entry	110	Energy from the West: draft policy analysis report	001012269	4023458		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.23/8:EN 2						1978?		FALSE		FALSE								
Subject added entry--geographic name; Subject added entry--topical term; Main entry; Title statement	651; 650; 110; 245	Salt water detection in the Cimarron Terrace, Oklahoma	001031230	952742630		Language material	a	Online	o	Monograph/item	m	EP			Environmental Protection Agency			EP 1.23:660/3-74-033			0431-I-11 (online)			1975		NA		FALSE			https://purl.fdlp.gov/GPO/gpo85456			https://nepis.epa.gov/Exe/ZyPDF.cgi/9101GAH0.PDF?Dockey=9101GAH0.PDF		
Subject added entry--geographic name; Subject added entry--topical term; Main entry; Title statement	651; 650; 110; 245	Salt water detection in the Cimarron Terrace, Oklahoma	001037400	1384442		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.23:660/3-74-033			0431-I-11			1975		TRUE	952742630	TRUE	001031230	https://purl.fdlp.gov/GPO/gpo85456						
Name of publisher, distributor, etc.; Main entry	260/264$b; 110	Record of decision on the proposed Kansas resource management plan and final environmental impact statement	001094376	1089395744		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 1.98:K 13/3/REC.DEC			0603-G (online)			1991		NA		FALSE			https://purl.fdlp.gov/GPO/gpo117072			https://eplanning.blm.gov/epl-front-office/projects/lup/72142/96113/116168/OKFO_-_OKFO_-_1991_-_Kansas_RMP.pdf		
Main entry; Subject added entry--geographic name; Name of publisher, distributor, etc.; Subject added entry--topical term; Title statement	110; 651; 260/264$b; 650; 245	Oklahoma resource management plan	001094383	1089395680		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 1.98:OK 4/RECATON			0603-G (online)			1994		NA		FALSE			https://purl.fdlp.gov/GPO/gpo117074			https://eplanning.blm.gov/epl-front-office/projects/lup/72142/96118/116172/OKFO_-_OKFO_-_1994_-_Oklahoma_RMP_ROD_and_Plan.pdf		
Main entry; General note; Subject added entry--topical term; Title statement; Added entry--corporate name	110; 500; 650; 245; 710	Oklahoma, Kansas, and Texas draft joint environmental impact statement/BLM resource management plan and BIA integrated resource management plan	001094398	1062622961		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 53.59/2:OK 4/DRAFT			0639-E-10 (online)			2018		NA		FALSE			https://purl.fdlp.gov/GPO/gpo117065			https://eplanning.blm.gov/epl-front-office/eplanning/planAndProjectSite.do?methodName=dispatchToPatternPage&currentPageId=107477		
Subject added entry--topical term; Main entry; Title statement	650; 110; 245	Oklahoma Field Office resource management plan revision and environmental impact statement: final scoping summary report.	001094405	1089397788		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 53.59/2:OK 4/SCOPING			0639-E-10 (online)			2014		NA		FALSE			https://purl.fdlp.gov/GPO/gpo117066			https://eplanning.blm.gov/epl-front-office/projects/lup/72142/96120/116174/OKT_FinalScopingRpt-508.pdf		
Subject added entry--topical term; Added entry--corporate name; Main entry; Title statement	650; 710; 110; 245	Oklahoma, Kansas, and Texas joint environmental impact statement/BLM resource management plan and BIA integrated resource management plan	001094410	1089397827		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 53.59/2:OK 4/2			0639-E-10 (online)			2015		NA		FALSE			https://purl.fdlp.gov/GPO/gpo117067			https://eplanning.blm.gov/epl-front-office/projects/lup/72142/96134/116190/1_OKTJointEIS-BLMRMP_OverviewPPT_20151005_508.pdf		
Name of publisher, distributor, etc.; Added entry--corporate name; Subject added entry--topical term; Main entry	260/264$b; 710; 650; 110	Socioeconomics workshops summary report: joint environmental impact statement and BLM resource management plan and BIA integrated resource management plan.	001094416	1089398299		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 53.59/2:OK 4/3			0639-E-10 (online)			2015		NA		FALSE			https://purl.fdlp.gov/GPO/gpo117068			https://eplanning.blm.gov/epl-front-office/projects/lup/72142/96121/116175/OKT_SocWksp_SummaryRpt_April_2015_508_(1).pdf		
Name of publisher, distributor, etc.; Added entry--corporate name; Subject added entry--topical term; Main entry	260/264$b; 710; 650; 110	Biological baseline report: joint environmental impact statement and BLM resource management plan and BIA integrated resource management plan.	001094418	1089398025		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 53.59/2:OK 4/4			0639-E-10 (online)			2015		NA		FALSE			https://purl.fdlp.gov/GPO/gpo117069			https://eplanning.blm.gov/epl-front-office/projects/lup/72142/96122/116176/OKT_Bio_Baseline_Rpt_May2015.pdf		
Name of publisher, distributor, etc.; Added entry--corporate name; Subject added entry--topical term; Main entry	260/264$b; 710; 650; 110	Analysis of the management situation : joint environmental impact statement/BLM resource management plan and BIA integrated resource management plan	001094421	1089398303		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 53.59/2:OK 4/5			0639-E-10 (online)			2015		NA		FALSE			https://purl.fdlp.gov/GPO/gpo117070			https://eplanning.blm.gov/epl-front-office/projects/lup/72142/96123/116177/OKT_AMS-Final_061215_508.pdf		
Main entry	110	Index of surface-water records, Part 7, Lower Mississippi River basin to September 30, 1948	001101632	953695332		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.4/2:59			0620-A (online)			1949		NA		FALSE			https://purl.fdlp.gov/GPO/gpo115516			https://pubs.usgs.gov/circ/1949/0059/report.pdf		
Main entry	110	Index of surface-water records, Part 7, Lower Mississippi River basin to September 30, 1950	001101634	953695399		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.4/2:144			0620-A (online)			1951		NA		FALSE			https://purl.fdlp.gov/GPO/gpo115174			https://pubs.usgs.gov/circ/0144/report.pdf		
Varying form of title; Main entry; General note; Subject added entry--topical term; Title statement	246; 110; 500; 650; 245	Racial disparities in policing: an advisory memorandum of the Oklahoma Advisory Committee to the U.S. Commission on Civil Rights.	001174004	1302351961		Language material	a	Online	o	Monograph/item	m	CR			Civil Rights Commission			CR 1.8/2-2:OK 4/P 76			0288-A-17 (online)			2021		NA		FALSE			https://purl.fdlp.gov/GPO/gpo174920			https://www.usccr.gov/files/2021/05-26-OK-SAC-Advisory-Memorandum-Racial-Disparities-in-Policing.pdf		
Subject added entry--topical term; Title statement	650; 245	Public Law 94-245: 94th Congress, H.R. 9617, March 24, 1976 : an act to authorize the Secretary of Transportation to release restrictions on the use of certain property conveyed to the city of Alva, Oklahoma, for airport purposes.	000001385	2140138		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:PUB.LAW 245	94-2:PUB.LAW 245					1976		FALSE		FALSE								
Title statement	245	Senator from Oklahoma: report ... to accompany S. Res. 356 together with minority and supplemental views relating to the Oklahoma senatorial contested election, January 27, 1976.	000001397	2070842		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:S.RP.597	94-2:S.RP.597					1976		FALSE		FALSE								
Title statement	245	Establishing the Chickasaw National Recreation Area in the State of Oklahoma, and for other purposes: report to accompany H.R. 4979.	000004028	2218371		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.RP.803	94-2:H.RP.803					1976		FALSE		FALSE								
Varying form of title; Title statement	246; 245	Public Law 94-235: 94th Congress, H.R. 4979, March 17, 1976 : an act to establish the Chickasaw National Recreation Area in the State of Oklahoma, and for other purposes.	000004233	2293032		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:PUB.LAW 235	94-2:PUB.LAW 235					1976		FALSE		FALSE								
Subject added entry--topical term; General note; Added entry--corporate name; Title statement	650; 500; 710; 245	Soil survey, Tillman County, Oklahoma	000004616	1256594		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:T 46	A 57.38:T 46					1974		FALSE		FALSE								
Subject added entry--topical term; General note; Added entry--corporate name; Title statement	650; 500; 710; 245	Soil survey of Wagoner County, Oklahoma	000004618	2344850		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:W 12	A 57.38:W 12					1974		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	Estimates of the population of Oklahoma counties and metropolitan areas: July 1, 1974 and 1975.	000004672	2344736		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.186:P-26/75-36			0142-C			1976		FALSE		FALSE								
Varying form of title; Title statement	246; 245	Public Law 94-227: 94th Congress, S.J. Res. 59, March 11, 1976 : joint resolution authorizing the President to invite the States of the Union and foreign nations to participate in the International Petroleum Exposition to be held at Tulsa, Oklahoma, from May 16, 1976, through May 22, 1976.	000006096	2303110		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:PUB.LAW 227	94-2:PUB.LAW 227					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Federal outlays in Oklahoma;: a report of the Federal Government's impact by state, county and large city.	000006453	1963448		Language material	a	No attempt to code	|	Serial	s	CSA			Community Services Administration			CSA 1.10:OK 4/975	CSA 1.10:OK 4/975					1975		FALSE		FALSE								
Varying form of title; Title statement	246; 245	Proposed Prairie National Park, Kansas/Oklahoma	000008284	2416927		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.9/2:P 88	I 29.9/2:P 88/APP. A-N	I 29.9/2:P 88				1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Papers on Oklahoma thunderstorms, April 29-30, 1970	000009095	1189396		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.13/2:ERL NSSL-69	C 55.13/2:ERL NSSL-69					1974		FALSE		FALSE								
Title statement	245	Reimbursing Henry Bellmon and Ed Edmondson for certain expenses incurred in the recent Oklahoma senatorial election contest: report to accompany S. Res. 404.	000009955	2531581		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:S.RP.1124	94-2:S.RP.1124					1976		FALSE		FALSE								
Subject added entry--topical term; General note; Added entry--corporate name; Title statement	650; 500; 710; 245	Soil survey of Canadian County, Oklahoma	000010070	2592104		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:C 16/2	A 57.38:C 16/2					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Severe rainstorm at Enid, Oklahoma, October 10, 1973	000010165	1200175		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.13/2:ERL NSSL-73	C 55.13/2:ERL NSSL-73					1974		FALSE		FALSE								
Subject added entry--geographic name; Subject added entry--topical term; Title statement	651; 650; 245	McGee Creek project, Del City aqueduct, Oklahoma: hearing before the Subcommittee on Energy Research and Water Resources of the Committee on Interior and Insular Affairs, United States Senate, Ninety-fourth Congress, second session on S. 2194 ... H.R. 6622 ... June 15, 1976.	000012489	2610728		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/13:M 17			1040			1976		TRUE	1258386379	TRUE	001159099	https://purl.fdlp.gov/GPO/gpo157201						
Subject added entry--geographic name; Subject added entry--topical term; Title statement	651; 650; 245	Economic development matters, Northeast Oklahoma: hearing before the Subcommittee on Investigations and Review of the Committee on Public Works and Transportation, House of Representatives, Ninety-fourth Congress, second session, July 6, 1976 ...	000012577	2628217		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.P 96/11:94-62	Y 4.P 96/11:94-62					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Relating to the disposition of certain recreation demonstration project lands by the State of Oklahoma: report to accompany H.R. 7682.	000012682	2650145		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.RP.1576	94-2:H.RP.1576					1976		FALSE		FALSE								
Varying form of title; Title statement	246; 245	Public Law 94-415: 94th Congress, H.R. 6622, September 17, 1976 : an act to provide for repair of the Del City aqueduct, a feature of the Norman Federal reclamation project, Oklahoma.	000012788	2629337		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:PUB.LAW 415	94-2:PUB.LAW 415					1976		FALSE		FALSE								
Title statement	245	Repair of the Del City Aqueduct, Norman Federal reclamation project, Oklahoma: report to accompany H.R. 6622.	000012905	2605385		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:S.RP.1179	94-2:S.RP.1179					1976		FALSE		FALSE								
Title statement	245	Authorizing the McGee Creek project, Oklahoma: report to accompany S. 2194.	000012906	2602450		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:S.RP.1184	94-2:S.RP.1184					1976		FALSE		FALSE								
Title statement	245	Chickasaw National Recreation Area, Oklahoma: hearing before the Subcommittee on National Parks and Recreation of the Committee on Interior and Insular Affairs, Ninety-fourth Congress, first session, on H. R. 4979 ... October 31, 1975.	000015335	2731212		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/14:94-38	Y 4.IN 8/14:94-38		1023			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Forest statistics for east Oklahoma counties	000017601	2906441		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.80:SO-62	A 13.80:SO-62					1976		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Flood plain information: Chikaskia River, Blackwell, Oklahoma.	000017809	2885475		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:B 56/4	D 103.47:B 56/4					1976		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Flood plain information: Coal Creek and tributaries, Henryetta, Oklahoma.	000017817	2885025		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:H 39/3	D 103.47:H 39/3					1975		FALSE		FALSE								
Title statement	245	Holiday and vacation planning guide to the Federal parks of the Southwest: Arkansas, Louisiana, New Mexico, Oklahoma, Texas and Navajo Reservation : prepared especially for tourist information desks, travel writers, travel agents	000021493	3055063		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.9/2:H 71	I 29.9/2:H 71		648-A			1977		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Legal status of homemakers in Oklahoma	000022415	3066658		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.W 84:9/37	Y 3.W 84:9/37		1089			1977		FALSE		FALSE								
Subject added entry--geographic name; Subject added entry--topical term; Title statement	651; 650; 245	Urban atlas, tract data for standard metropolitan statistical areas: Oklahoma City, Oklahoma.	000025974	3286788		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.62/7:5880	C 3.62/7:5880		146-K			1974 i.e. 1975		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Sapulpa, Oklahoma, Creek County.	000026358	3283070		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:SA 6	HH 10.9:SA 6		594-C-39			1977		FALSE		FALSE								
Subject added entry--topical term; General note; Added entry--corporate name; Title statement	650; 500; 710; 245	Soil survey of Johnston County, Oklahoma	000027035	3407000		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:J 64	A 57.38:J 64		102(Rev. 1957)			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Authorizing the Wichita Indian Tribe of Oklahoma, and its affiliated bands and groups of Indians, to file with the Indian Claims Commission any of their claimes against the United States for lands taken without adequate compensation, and for other purposes: report together with additional dissenting and supplemental views, to accompany H.R. 3377.	000029268	3484368		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			95-1:H.RP.597	95-1:H.RP.597		1008-A			1977		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Monthly normals of temperature, precipitation, and heating and cooling degree days 1941-1970: Oklahoma.	000031037	2106011		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.286:OK 4/941-70	C 55.286:OK 4/941-70					1973		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Monthly averages of temperature and precipitation for state climatic divisions 1941-1970: Oklahoma.	000031081	3522971		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.286/2:OK 4/941-70	C 55.286/2:OK 4/941-70					1973		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Missouri-Kansas-Texas Railroad, Pryor, Oklahoma: November 12, l974.	000032173	3520346		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 3.110/3:223	TD 3.110/3:223					l976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Status of certain Oklahoma Indian tribes: report to accompany S. 661.	000032877	3531847		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			95-1:S:RP.574	95-1:S:RP.574		1008-A			1977		FALSE		FALSE								
Subject added entry--topical term; General note; Added entry--corporate name; Title statement	650; 500; 710; 245	Soil survey of Tulsa County, Oklahoma	000033046	3647490		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:T 82	A 57.38:T 82		102 (Rev. 1957)			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Ground-water records for southeastern Oklahoma	000034099	3596454		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.76:76-889						1976-		FALSE		FALSE								
Title statement	245	Authorizing the disposition of certain interests in recreational demonstration project lands by the State of Oklahoma: report to accompany S. 920.	000035324	3565568		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			95-1:S.RP.523	95-1:S.RP.523		1008-A			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Railroad/highway accident report: collision of an Amtrak/Atchison, Topeka and Santa Fe railway train and a tractor-cargo tank semitrailer, Marland, Oklahoma, December 15, 1976.	000038692	3776969		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 1.112/4:77-3	TD 1.112/4:77-3		982-I-14			1977		FALSE		FALSE								
Subject added entry--topical term; General note; Varying form of title; Title statement	650; 500; 246; 245	Flood plain information: Bluff Creek and tributaries, Oklahoma City, Oklahoma.	000039588	3182555		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:OK 4	D 103.47:OK 4					1977		FALSE		FALSE								
