MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	ONLINE_EQUIV_IN_CGP	ONLINE_EQUIV_CGP_SYS_NO	ONLINE_EQUIV_PURL	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Main entry; Subject added entry--topical term; Subject added entry--geographic name; Title statement	110; 650; 651; 245	Naval depot at New Orleans: Resolution of the legislature of Louisiana, concerning the establishment of a naval depot at New Orleans.	001151065	10719015		Language material	a	Online	o	Monograph/item	m	Y			Congress			Y 1.1/2:652	32-1:H.MIS.DOC.52					1852		NA		FALSE			https://purl.fdlp.gov/GPO/gpo180102			https://www.govinfo.gov/content/pkg/SERIALSET-00652_00_00-052-0052-0000/pdf/SERIALSET-00652_00_00-052-0052-0000.pdf		
Main entry; Subject added entry--topical term; Subject added entry--geographic name; Title statement	110; 650; 651; 245	Voter registration in Louisiana parishes: a summary report	001172584	79124490		Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:L 92/2						1989		TRUE	743124567	FALSE	None	None						
Main entry; Subject added entry--topical term; Subject added entry--geographic name; Title statement	110; 650; 651; 245	Status of civil rights in Louisiana: a summary report, September 1988	001172605	20269029		Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:L 92						1988		FALSE		FALSE								
Main entry; Subject added entry--topical term; Subject added entry--geographic name; General note	110; 650; 651; 500	Quest for housing: a study of housing conditions in New Orleans	001172628	3965823		Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:H 81/23						1974		FALSE		FALSE								
Title statement; Main entry; Subject added entry--topical term; General note; Subject added entry--geographic name	245; 110; 650; 500; 651	Community meeting on race relations in Baker, Louisiana: June 24, 1997	001172660	1014318683		Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:R 11/14						1999		FALSE		FALSE								
Title statement; Main entry; Subject added entry--topical term; General note; Subject added entry--geographic name	245; 110; 650; 500; 651	Proposed education vouchers in Louisiana: a summary report	001173357	22334555		Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:P 95						1988		FALSE		FALSE								
Main entry; Subject added entry--topical term; Subject added entry--geographic name; Title statement	110; 650; 651; 245	Burning of African American churches in Louisiana and perceptions of race relations: executive summary of a community forum held July 8-9, 1996, Baker, Louisiana	001173361	35819797		Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:B 93						1996		FALSE		FALSE								
Main entry; Subject added entry--topical term; Subject added entry--geographic name; General note	110; 650; 651; 500	Administration of justice for homosexual persons in New Orleans: a summary report.	001174007	22302772		Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.8/2-2:L 93/H 75						1989		FALSE		FALSE								
Main entry; Subject added entry--geographic name; Title statement	110; 651; 245	In the Senate of the United States. March 23, 1860. -- Ordered to be printed. Mr. Toombs made the following report. (To accompany Bill S. 307.) The select committee to whom was referred the memorial of residents and owners of lands in the parishes of Ascension and Iberville, Louisiana, praying the r	001196051	1065826494		Language material	a	Online	o	Monograph/item	m	Y			Congress			Y 1.1/2:1039	36-1:S.RP.150					1860		NA		FALSE			https://purl.fdlp.gov/GPO/gpo206768			https://www.govinfo.gov/content/pkg/SERIALSET-01039_00_00-151-0150-0000/pdf/SERIALSET-01039_00_00-151-0150-0000.pdf		
Title statement	245	Geohydrologic significance of lithofacies of the Carrizo Sand of Arkansas, Louisiana, and Texas and the Meridian Sand of Mississippi	000002744	2282330		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:569-D	I 19.16:569-D					1975		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	Estimates of the population of Louisiana parishes and metropolitan areas: July 1, 1974 and 1975.	000004669	2344739		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.186:P-26/75-18			0142-C			1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Flood of April 1974 in southern Mississippi and southeastern Louisiana	000004752	1681838		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.13/2:NWS HYDRO-24	C 55.13/2:NWS HYDRO-24					1975		FALSE		FALSE								
Title statement	245	Freedom to trade, an American heritage: remarks before the Trade Show for Food and Agricultural Products, Southern United States Trade Association, New Orleans, Louisiana, March 5, 1976.	000006284	2415686		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 1.40:SH 5/2	A 1.40:SH 5/2					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Grazing potential of Louisiana pine forest-ranges	000007592	2473533		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.79:SO-203	A 13.79:SO-203					1976		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of Ascension Parish, Louisiana	000007620	2432917		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:AS 2	A 57.38:AS 2					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Federal outlays in Louisiana;: a report of the Federal Government's impact by state, county, and large city.	000007758	1938402		Language material	a	No attempt to code	|	Serial	s	CSA			Community Services Administration			CSA 1.10:L 93/975	CSA 1.10:L 93/975					1975		FALSE		FALSE								
Title statement	245	Human factor in high fire risk urban residential areas: a pilot study in New Orleans, Louisiana	000009111	2520914	1225800154	Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 58.2:H 88			0216-A-01			1976		TRUE	1085991448	FALSE	None	None						
Varying form of title; Subject added entry--corporate name; Title statement	246; 610; 245	Final environmental impact statement: naval personnel administrative complex, Belle Chasse, Louisiana	000009268	2531570		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 208.20:B 41 C/V.2	D 208.20:B 41 C/V.2					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Cost, schedule, and performance problems of the Lake Pontchartrain and vicinity, Louisiana, Hurricane Protection Project, Corps of Engineers (Civil Functions), Department of the Army: report to the Congress	000009341	2497850		Language material	a	No attempt to code	|	Monograph/item	m	GA			Government Accountability Office			GA 1.13:PSAD-76-161	GA 1.13:PSAD-76-161					1976		FALSE		FALSE								
General note; Title statement	500; 245	Legal status of homemakers in Louisiana	000009719	2534210		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.W 84:9/19	Y 3.W 84:9/19					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Criteria for slab removal at Louisiana salt mines	000010749	2595092		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 69.9:1047	I 69.9:1047					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Providing for the study of certain lands in Louisiana to determine their suitability as wilderness: report to acccompany S. 3444.	000011323	2584513		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:S.RP.1274	94-2:S.RP.1274					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Petit Anse, Tigre, and Carlin Bayous, Louisiana: Communication from the Assistant Secretary of the Army (Civil Works) transmitting a letter from the Chief of Engineers, Department of the Army, dated July 17, 1975, submitting a report, together with accompanying papers and an illustration, on Petit Anse, Tigre, and Carlin Bayous, Louisiana, request	000013202	2672990		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.22:B 34/8	D 103.22:B 34/8					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Grand Isle and Vicinity, Louisiana: Communication from the Assistant Secretary of the Army (Civil Works) transmitting a letter from the Chief of Engineers, Department of the Army, submitting a report on Grand Isle and Vicinity, Louisiana, requested by resolutions of the House Committee on Public Works adopted September 26, 1963, and M	000013206	2663241		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.22:G 76/8	D 103.22:G 76/8					1976		FALSE		FALSE								
Title statement	245	Red River and Tributaries, Downstream from Denison Dam-West Agurs Levee Louisiana; Days Creek and Tributaries, Arkansas and Texas; and McKinney Bayou, Arkansas and Texas: Communication from the Assistant Secretary of the Army (Civil Works) transmitting a letter from the Chief of Engineers, Department of the Army, submitting a report on the Red River and Tributaries, downstream from Denison Dam-West Agurs Levee, Louisiana; Days Creek and Tributaries, Arkansas and Texa	000013225	2661504		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.22:R 24/11	D 103.22:R 24/11					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Petit Anse, Tigre, and Carlin Bayous, Louisiana: Communication from the Assistant Secretary of the Army (Civil Works) transmitting a letter from the Chief of Engineers, Department of the Army, dated July 17, 1975, submitting a report, together with accompanying papers and an illustration, on Petit Anse, Tigre, and Carlin Bayous, Louisiana, request	000014240	2673002		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.DOC.480	94-2:H.DOC.480					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Grand Isle and Vicinity, Louisiana: Communication from the Assistant Secretary of the Army (Civil Works) transmitting a letter from the Chief of Engineers, Department of the Army, submitting a report on Grand Isle and Vicinity, Louisiana, requested by resolutions of the House Committee on Public Works adopted September 26, 1963, and M	000014283	2663293		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.DOC.639	94-2:H.DOC.639					1976		FALSE		FALSE								
Title statement	245	Red River and Tributaries, Downstream from Denison Dam-West Agurs Levee Louisiana; Days Creek and Tributaries, Arkansas and Texas; and McKinney Bayou, Arkansas and Texas: Communication from the Assistant Secretary of the Army (Civil Works) transmitting a letter from the Chief of Engineers, Department of the Army, submitting a report on the Red River and Tributaries, downstream from Denison Dam-West Agurs Levee, Louisiana; Days Creek and Tributaries, Arkansas and Texa	000014291	2661519		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.DOC.647	94-2:H.DOC.647					1976		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Westwego, Jefferson Parish, Louisiana.	000015042	2742224		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:W 52/2	HH 10.9:W 52/2		594-A-2			1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Louisiana forests: status & outlook	000019675	2957570		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.80:SO-53	A 13.80:SO-53					1975		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--corporate name; General note; Title statement	650; 610; 500; 245	Soil survey of St. Martin Parish, Louisiana	000019726	3053903		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:SA 2 M	A 57.38:SA 2 M		102(Rev.1957)			1977		FALSE		FALSE								
Title statement	245	Research and statistics to meet today's needs and tomorrow's challenges: papers from the sixteenth annual conference on welfare research and statistics, New Orleans, Louisiana, August 15-18, 1976.	000020963	2955623		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 17.602:R 31/3/976	HE 17.602:R 31/3/976		512-D-3			1976		FALSE		FALSE								
Title statement	245	Holiday and vacation planning guide to the Federal parks of the Southwest: Arkansas, Louisiana, New Mexico, Oklahoma, Texas and Navajo Reservation : prepared especially for tourist information desks, travel writers, travel agents	000021493	3055063		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.9/2:H 71	I 29.9/2:H 71		648-A			1977		FALSE		FALSE								
Title statement	245	Pipeline accident report: United Gas Pipe Line Company, 20-inch pipeline rupture and fire, Cartwright, Louisiana, August 9, 1976.	000022094	3084675		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 1.118:77-1	TD 1.118:77-1		982-I-7			1977		FALSE		FALSE								
Title statement	245	Mississippi-Louisiana bridge construction compact: report to accompany H.R. 3662.	000022847	3075161		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			95-1:H.RP.279	95-1:H.RP.279		1008-A			1977		FALSE		FALSE								
Title statement	245	Mississippi-Louisiana bridge construction compact: report to accompany S. 837.	000022984	3075100		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			95-1:S.RP.136	95-1:S.RP.136		1008-A			1977		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of West Carroll Parish, Louisiana	000023086	3113220		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:W 52 C	A 57.38:W 52 C		102 (Rev.1957)			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Brusly, Louisiana, West Baton Rouge Parish.	000023632	3139838		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:B 83	HH 10.9:B 83		594-C-21			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Zachary, Louisiana, East Baton Rouge Parish.	000023692	3163169		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:Z 1	HH 10.9:Z 1		594-C-21			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Act granting the consent of Congress to the Mississippi-Louisiana Bridge construction campact	000024321	3105633		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			95-1:PUB.LAW 35	95-1:PUB.LAW 35		575			1977		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of Iberville Parish, Louisiana	000024442	3195627		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:IB 3	A 57.38:IB 3		102(Rev.1957)			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Flood insurance study: village of Addis, Louisiana, West Baton Rouge Parish.	000024968	3173341		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:AD 2	HH 10.9:AD 2		594-C-21			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of St. Francisville, Louisiana, West Feliciana Parish.	000025188	3198005		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:SA 2 F	HH 10.9:SA 2 F		594-A-2			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Vessel traffic service, New Orleans, Louisiana: operating manual.	000025556	3231758		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 5.8:V 63	TD 5.8:V 63		934-A			1977		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of LaFayette Parish, Louisiana	000027036	3369143		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:L 13/2	A 57.38:L 13/2		102 (Rev. 1957)			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Ferriday, Louisiana, Concordia Parish.	000027518	3339081		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:F 41	HH 10.9:F 41		594-C-21			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Analyses of water, core material, and elutriate samples collected near Buras, Louisiana (New Orleans to Venice, Louisiana, Hurricane Protection Project)	000027571	3398013		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.76:77-310						1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Deer habitat potential of pine-hardwood forests in Louisiana	000028308	3438880		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.78:SO-136	A 13.78:SO-136		83-B			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: village of Rosedale, Louisiana, Iberville Parish.	000028998	3488627		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:R 72/4	HH 10.9:R 72/4		594-C-21			1977		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Monthly normals of temperature, precipitation, and heating and cooling degree days 1941-1970: Louisiana.	000031022	2106011		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.286:L 93/941-70	C 55.286:L 93/941-70					1973		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Monthly averages of temperature and precipitation for state climatic divisions 1941-1970: Louisiana.	000031066	3522971		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.286/2:L 93/941-70	C 55.286/2:L 93/941-70					1973		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Flood insurance study: village of Grosse Tete, Louisiana, Iberville Parish.	000031751	3500098		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:G 91/4	HH 10.9:G 91/4		594-C-21			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Jonesville, Louisiana, Catahoula Parish.	000031752	3506159		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:J 73	HH 10.9:J 73		594-C-21			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Texas and Pacific Railway Company, Canal, Louisiana: September 16, 1973.	000032140	3521663		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 3.110/2:45	TD 3.110/2:45					l975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	St. Louis-Southwestern Railway Company, Shreveport, Louisiana: October 17, 1973.	000032151	3521632		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 3.110/3:98	TD 3.110/3:98					l975		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Ridgecrest, Louisiana, Concordia Parish.	000034080	3597192		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:R 43/2	HH 10.9:R 43/2		594-C-21			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: West Baton Rouge Parish, Louisiana, unincorporated areas.	000034092	3597235		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:W 52 BA	HH 10.9:W 52 BA		594-C-21			1977		FALSE		FALSE								
Title statement	245	Technical proceedings of the International Railroad Technology Transfer Seminar: New Orleans, Louisiana, January 1977	000034682	3312396		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 3.2:R 13/7	TD 3.2:R 13/7					1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Draft environmental impact statement: Greater New Orleans Mississippi River Bridge No. 2 : Orleans Parish-Jefferson Parish, Louisiana	000034887	3250087		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 5.32:N 42 OR/DRAFT/V.1-4	TD 5.32:N 42 OR/DRAFT/V.1-4					1976		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: Concordia Parish, Louisiana, unincorporated areas.	000035899	3687069		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:C 74/3	HH 10.9:C 74/3		594-C-21			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Louisiana, Missouri, Pike County.	000035948	3674945		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:L 93	HH 10.9:L 93		594-C-28			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: Tensas Parish, Louisiana, unincorporated areas.	000035995	3674985		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:T 25	HH 10.9:T 25		594-C-21			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Technique for the determination of Louisiana marsh salinity zones from vegetation mapped by multispectral scanner data: a comparison of satellite and aircraft data	000036227	3522931		Language material	a	No attempt to code	|	Monograph/item	m	NAS			National Aeronautics and Space Administration			NAS 1.15:58203	NAS 1.15:58203					1977		FALSE		FALSE								
Title statement	245	Yield tables and stand structure for unthinned longleaf pine plantations in Louisiana and Texas	000037203	3397830		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.78:SO-133	A 13.78:SO-133					1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Columbia, Louisiana, Caldwell Parish.	000038226	3785898		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:C 72/2	HH 10.9:C 72/2		594-C-21			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: Iberville Parish, Louisiana (unincorporated areas)	000038241	3784100		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:IB 3	HH 10.9:IB 3		594-C-21			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Sorrento, Louisiana, Ascension Parish.	000038265	3783965		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:SO 6	HH 10.9:SO 6		594-C-21			1978		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Survey of cross-basin boat traffic, Atchafalaya Basin, Louisiana	000039721	3878972	1225809368	Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.23:600/3-77-090			0431-I-11			1977		TRUE	622862506	FALSE	None	None						
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: Iberia Parish, Louisiana (unincorporated areas)	000040494	3854808		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:IB 3/2	HH 10.9:IB 3/2		594-C-21			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Melville, Louisiana, St. Landry Parish.	000040512	3831018		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:M 49	HH 10.9:M 49		594-C-21			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Patterson, Louisiana, St. Mary Parish.	000040534	3867762		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:P 27/2	HH 10.9:P 27/2		594-C-21			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Vidalia, Louisiana, Concordia Parish.	000040556	3867465		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:V 66	HH 10.9:V 66		594-C-21			1977		FALSE		FALSE								
