MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	ONLINE_EQUIV_IN_CGP	ONLINE_EQUIV_CGP_SYS_NO	ONLINE_EQUIV_PURL	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Main entry; Subject added entry--topical term; General note	110; 650; 500	Migrant students: resources for migrant children similar to other students but achievement still lags.	000631594	299160170		Language material	a	Online	o	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:M 58/3			0288-A (online)			2007		NA		FALSE			https://purl.fdlp.gov/GPO/LPS107967					
Main entry; Subject added entry--topical term; General note; Title statement	110; 650; 500; 245	Desegregation of public school districts in Florida: 18 public school districts have unitary status, 16 districts remain under court jurisdiction.	000631619	299166782		Language material	a	Electronic	s	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:SCH 6/30			0288-A (online)			2007?		NA		FALSE			https://purl.fdlp.gov/GPO/LPS107970					
Subject added entry--corporate name; Title statement; Main entry; Subject added entry--topical term; Varying form of title; Subject added entry--geographic name	610; 245; 110; 650; 246; 651	Central Florida High Intensity Drug Trafficking Area drug market analysis	000653761	463655557		Language material	a	Online	o	Serial	s	PREX			Executive Office of the President			PREX 26.1/3:C 33/			0857-R-03 (online)			-2011		NA		FALSE			https://purl.fdlp.gov/GPO/FDLP916			http://www.justice.gov/archive/ndic/topics/archived.htm#C		
Subject added entry--corporate name; Title statement; Main entry; Subject added entry--topical term; Varying form of title	610; 245; 110; 650; 246	North Florida High Intensity Drug Trafficking Area drug market analysis	000661941	506500223		Language material	a	Electronic	s	Serial	s	PREX			Executive Office of the President			PREX 26.1/3:F 66 N			0857-R-03 (online)			2007		NA		FALSE			https://purl.fdlp.gov/GPO/LPS119342					
Subject added entry--corporate name; Main entry; Subject added entry--topical term; Varying form of title; Subject added entry--geographic name	610; 110; 650; 246; 651	Drug market analysis, South Florida High Intensity Drug Trafficking Area	000664425	535089223	1098743809	Language material	a	Online	o	Serial	s	PREX			Executive Office of the President			PREX 26.1/3:F 66 S/			0857-R-03 (online)			2008?]-2011		NA		FALSE			https://purl.fdlp.gov/GPO/LPS119790					
Main entry; Subject added entry--topical term; Title statement	110; 650; 245	Report on Florida	000679515			Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:F 66						1963		FALSE		FALSE								
Main entry; Subject added entry--topical term	110; 650	Police community relations in Tampa	000680562			Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:P 75/10						between 1900 and 1999?		FALSE		FALSE								
Title statement; Main entry; Subject added entry--topical term; General note; Subject added entry--geographic name	245; 110; 650; 500; 651	Climate changes, shifting ranges: south Florida national parks, U.S. Department of the Interior.	000938692	898280442		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.2:C 61/3			0648			2014	2015-0054-P.	FALSE		FALSE								
Main entry; Subject added entry--topical term; Subject added entry--geographic name; Title statement	110; 650; 651; 245	Florida Keys ... accomplishments	001044596	806465307		Language material	a	Online	o	Serial	s	C			Department of Commerce			C 55.445/4-4:AC 2/			0192-D-08 (online)			2007		NA		FALSE			https://purl.fdlp.gov/GPO/gpo88977			https://floridakeys.noaa.gov/about/accomplish.html?s=about		
Title statement; Name of publisher, distributor, etc.; Main entry; Subject added entry--topical term; General note; Subject added entry--geographic name	245; 260/264$b; 110; 650; 500; 651	Florida Keys National Marine Sanctuary restoration blueprint	001105790	1117508829		Language material	a	Online	o	Integrating resource	i	C			Department of Commerce			C 55.445/4-4:R 31/			0192-D-08 (online)			2019-		NA		FALSE			https://purl.fdlp.gov/GPO/gpo125331			https://floridakeys.noaa.gov/blueprint/		
Title statement; Name of publisher, distributor, etc.; Main entry; Subject added entry--topical term; General note; Subject added entry--geographic name	245; 260/264$b; 110; 650; 500; 651	Draft environmental impact statement for Florida Keys National Marine Sanctuary: a restoration blueprint.	001105791	1117508811		Language material	a	Online	o	Monograph/item	m	C			Department of Commerce			C 55.445/4-4:IM 7			0192-D-08			2019		NA		FALSE			https://purl.fdlp.gov/GPO/gpo125318			https://nmsfloridakeys.blob.core.windows.net/floridakeys-prod/media/blueprint/deis-fknms-restoration-blueprint.pdf		
Title statement; Main entry; Subject added entry--topical term; Varying form of title; Subject added entry--geographic name	245; 110; 650; 246; 651	Florida panther (Felis concolor coryi) recovery plan	001106597	53094324		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 49.77/5:F 66/995			0611-L-02 (online)			1995		NA		FALSE			https://purl.fdlp.gov/GPO/LPS36826					
Main entry; Subject added entry--topical term; Subject added entry--geographic name	110; 650; 651	Administration of justice in Pensacola and Escambia County	001161062	7562176	1017329859	Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:J 98/3			0288-A			1981		TRUE	597517238	FALSE	None	None						
Main entry; Subject added entry--topical term; Varying form of title; Title statement	110; 650; 246; 245	Report on voting rights in Florida following recent amendments to the election code: a report of the Florida Advisory Committee to the U.S. Commission on Civil Rights.	001251452	1411854586		Language material	a	Online	o	Monograph/item	m	CR			Civil Rights Commission			CR 1.8/2-2:F 66/V 93			0288-A-17 (online)			2023		NA		FALSE			https://purl.fdlp.gov/GPO/gpo220611			https://www.usccr.gov/files/2023-10/fl-voting-rights-report_2023.pdf		
Subject added entry--topical term; Title statement	650; 245	Costs and factors affecting production of fresh tomatoes, peppers, and cucumbers in Florida and west Mexico for U.S. markets	000000090	2107649		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 93.21:586	A 93.21:586					1974		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Joint probability method of tide frequency analysis applied to Apalachicola Bay and St. George Sound, Florida	000000151	2026445		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.13:NWS-18			0208-B-07			1975		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Environmental assessment Pinellas Plant, St. Petersburg, Florida	000000490	2102961		Language material	a	No attempt to code	|	Monograph/item	m	ER			Energy Research and Development Administration			ER 1.2:EN 8	ER 1.2:EN 8					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Silurian-Devonian pelecypods and Paleozoic stratigraphy of subsurface rocks in Florida and Georgia: and related Silurian pelecypods from Bolivia and Turkey	000000820	1009507		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:879			0624			1976		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of Brevard County, Florida	000001606	1677331		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:B 75/2	A 57.38:B 75/2					1974		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Observations of currents and temperatures in the southeast Florida coastal zone during 1971-72	000001808	2009529		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.13:ERL 346-AOML 21	C 55.13:ERL 346-AOML 21		0208-B-07			1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Distribution and abundance of macroinvertebrate species of six phyla in Tampa Bay, Florida, 1963-64 and 1969	000001851	2128352	1109476113	Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.324:100			0616-G			1975		TRUE	1011523367	FALSE	None	None						
Title statement	245	United States standards for grades of Florida grapefruit: effective October 15, 1967, as amended February 13, 1968, January 31, 1973, and November 22, 1975.	000004627	2340985		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 88.6/2:G 767/13	A 88.6/2:G 767/13					1975		FALSE		FALSE								
Title statement	245	United States standards for grades of Florida oranges and tangelos: effective October 15, 1967, as amended February 13, 1968, January 31, 1973, and November 22, 1975.	000004628	2340994		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 88.6/2:OR 1/11	A 88.6/2:OR 1/11					1975		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Use of linear regression equations to estimate minimum temperatures over peninsular Florida	000004755	1244906		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.13/2:NWS SR-76	C 55.13/2:NWS SR-76					1974		FALSE		FALSE								
Varying form of title; Title statement	246; 245	Everglades National Park, Florida	000005336	2071465		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.79:EV 2	I 29.79:EV 2					1974		FALSE		FALSE								
Title statement	245	Municipal government wage survey: Jacksonville, Florida, Mar. 1972	000005411	2329787		Language material	a	No attempt to code	|	Monograph/item	m	L			Department of Labor			L 2.105:J 13	L 2.105:J 13					1972		FALSE		FALSE								
Title statement	245	Municipal government wage survey: Jacksonville, Florida, Dec. 1974	000005412	2329780		Language material	a	No attempt to code	|	Monograph/item	m	L			Department of Labor			L 2.105:J 13/974	L 2.105:J 13/974					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Problems of Service contract act and protection of Florida Cape area workers: hearing before the Subcommittee on Federal Spending Practices, Efficiency, and Open Government of the Committee on Government Operations, United States Senate, Ninety-fourth Congress, second session, May 17, 1976 ...	000005836	2360454		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.G 74/6:SE 6/2	Y 4.G 74/6:SE 6/2		1037			1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Plant response to thinning and fencing in a hydric hammock and cypress pond in central Florida	000006342	2420058		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.79:SE-230	A 13.79:SE-230					1976		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of Broward County area, Florida	000007621	2432899		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:B 81/2	A 57.38:B 81/2					1976		FALSE		FALSE								
Title statement	245	Progress of selected Florida and Georgia families in the expanded Food and nutrition education program	000007641	2462174		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 93.21:636	A 93.21:636					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Florida Area Cumulus Experiment: rationale, design, procedures, results and future course	000007682	2221390		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.13:ERL 354-WMPO 6	C 55.13:ERL 354-WMPO 6		0208-B-07			1976		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Guide to computer programs used in the statistical analysis of Florida cumulus seeding experiments	000007683	2428598		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.13/2:ERL WMPO-14	C 55.13/2:ERL WMPO-14					1974		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Federal outlays in Florida;: a report of the Federal Government's impact by state, county and large city.	000007749	1987158		Language material	a	No attempt to code	|	Serial	s	CSA			Community Services Administration			CSA 1.10:F 66/975	CSA 1.10:F 66/975					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Floods: Upper Etonia Creek Basin, Southwest Clay and Northwest Putnam Counties, Florida	000007899	2457750		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47/2:C 57	D 103.47/2:C 57					1975		FALSE		FALSE								
Title statement	245	Economic outlook in the Bicentennial year: remarks of Philip E. Coldwell at the 10th Annual Boca Raton-Ponte Vedra Forum on Mortgage Finance, Boca Raton, Florida, January 22, 1976.	000007991	2476216		Language material	a	No attempt to code	|	Monograph/item	m	FR			Federal Reserve System Board of Governors			FR 1.23:C 67/6	FR 1.23:C 67/6					1976		FALSE		FALSE								
Title statement	245	Remarks of Philip C. Jackson, Jr. to the Secondary Mortgage Market Conference, U.S. League of Savings Associations, Miami, Florida, January 27, 1976	000008000	2476159		Language material	a	No attempt to code	|	Monograph/item	m	FR			Federal Reserve System Board of Governors			FR 1.23:J 12/4	FR 1.23:J 12/4					1976		FALSE		FALSE								
Title statement	245	Trends in the flow of funds: remarks of George W. Mitchell at the Fifth Annual Symposium of the Washington Forum, Palm Beach, Florida, November 6-9, 1975.	000008008	2458315		Language material	a	No attempt to code	|	Monograph/item	m	FR			Federal Reserve System Board of Governors			FR 1.23:M 69/76	FR 1.23:M 69/76					1975		FALSE		FALSE								
Title statement	245	Upgrading the learning environment: remarks, before annual joint conference of the Florida School Boards Association, Florida Association of District School Superintendents, and the Florida School Board Attorneys Association, Miami Beach, Fla., Dec. 11, 1975.	000008119	2455736		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 19.110:B 41/26	HE 19.110:B 41/26					1976?		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Hydrologic data for 1974, Broward County, Florida	000008249	2487599		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.2:B 81/2/974	I 19.2:B 81/2/974					1975		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Aquifer tests in the Summit reach of the proposed cross-Florida Barge Canal near Ocala, Florida	000008260	2050126		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:28-75	I 19.42/4:28-75					1975		FALSE		FALSE								
Title statement	245	Life cycle of Florida Keys' waterspouts	000009096	1193113		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.13/2:ERL NSSL-70	C 55.13/2:ERL NSSL-70					1974		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Sybsynoptic convergence-rainfall relationships based upon 1971 south Florida data	000009100	2539422		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.13/2:ERL WMPO-9	C 55.13/2:ERL WMPO-9					1973		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Special flood hazard information report: Mill Creek and Cow Branch : vicinity of Ponce De Leon, Florida.	000009232	2539837		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:P 77/3	D 103.47:P 77/3					1975		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Distribution of nitrogen and phosphorus in the conservation areas in south Florida from July l972 to June 1973	000009415	1847279		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:5-75	I 19.42/4:5-75					1975		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Satellite relay and processing of hydrologic data in south Florida	000009418	1839491		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:12-75						1975		TRUE	1293220575	TRUE	001171333	https://purl.fdlp.gov/GPO/gpo174136						
Subject added entry--topical term; Title statement	650; 245	Hydrologic environmental effects of sprayed sewage effluent: Tallahassee, Florida	000009420	2116851		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:55-75	I 19.42/4:55-75					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Authorizing the Secretary of the Interior to sell certain reserved phosphate interests of the United States in certain lands in Florida: report to accompany H.R. 300.	000009872	2540501		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.RP.1480	94-2:H.RP.1480					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Authorizing the Secretary of the Interior to sell certain rights in the State of Florida: report to accompany H.R. 2977.	000009873	2540399		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.RP.1481	94-2:H.RP.1481					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Authorizing the Secretary of the Interior to sell certain rights in the State of Florida: report to accompany H.R. 10613.	000009874	2539993		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.RP.1482	94-2:H.RP.1482					1976		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Florida Trail study: report to accompany S. 2486.	000009963	2531488		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:S.RP.1142	94-2:S.RP.1142					1976		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	Estimates of the population of Florida counties and metropolitan areas: July 1, 1974 and 1975.	000010107	31958444		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.186:P-26/75-9			0142-C			1976		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Flood plain information : Upper Etonia Creek Basin, southwest Clay and Northwest Putnam Counties, Florida	000010306	2323200		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:C 57	D 103.47:C 57					1975		FALSE		FALSE								
Title statement	245	Canada-United States Interparliamentary Group: report on the seventeenth meeting, held at Key Biscayne, Florida, January 29-February 2, 1976	000011011	2564255		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.F 76/2:C 16/2/976	Y 4.F 76/2:C 16/2/976		1039			1976		FALSE		FALSE								
Title statement	245	Data base directions, the next steps: proceedings of the Workshop of the National Bureau of Standards and the Association for Computing Machinery Workshop, held at Fort Lauderdale, Florida, October 29-31, 1975	000011480	2389917		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 13.10:451	C 13.10:451		0247			1976		FALSE		FALSE								
