MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	ONLINE_EQUIV_IN_CGP	ONLINE_EQUIV_CGP_SYS_NO	ONLINE_EQUIV_PURL	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Main entry; Subject added entry--topical term; General note; Title statement	110; 650; 500; 245	Nevada rangeland monitoring handbook	000273908	13910234		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.6/2:N 41	A 57.6/2:N 41					1984		FALSE		FALSE								
Title statement; Name of publisher, distributor, etc.; Main entry; Subject added entry--topical term; Varying form of title	245; 260/264$b; 110; 650; 246	Volunteers: volunteer opportunities with the Bureau of Land Management in Nevada, 1989.	000308795	20485406		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 53.2:V 88	I 53.2:V 88		631			1989	89-458-P.	FALSE		FALSE								
Main entry; Subject added entry--topical term; Subject added entry--geographic name; Name of publisher, distributor, etc.	110; 650; 651; 260/264$b	Cultural resource inventory guidelines	000313671	19962587		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 53.7/2:C 89	I 53.7/2:C 89		633			1990	90-225-P.	FALSE		FALSE								
Main entry; Subject added entry--topical term; Name of publisher, distributor, etc.; Title statement	110; 650; 260/264$b; 245	Nevada BLM statistics	000324989	3948308		Language material	a	No attempt to code	|	Serial	s	I			Department of the Interior			I 53.2:N 41/			631			1974-1979		FALSE		FALSE								
Main entry; Added entry--corporate name; Title statement	110; 710; 245	Yerington, Lyon County, Nevada	000325546	5492724		Cartographic material	e	No attempt to code	|	Monograph/item	m													1978		FALSE		FALSE								
Title statement; Name of publisher, distributor, etc.; Main entry; Subject added entry--topical term; General note; Subject added entry--geographic name	245; 260/264$b; 110; 650; 500; 651	Nevada recreation opportunities	000420861	30797138		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 53.7/2:ST 1	I 53.7/2:ST 1		0633			1994	94-0230-P.	FALSE		FALSE								
Main entry; Subject added entry--topical term	110; 650	Draft recovery plan for the endangered speckled dace of Clover and Independence Valleys (Rhinichthys osculus lethoporus and Rhinichthys osculus oligoporus)	000491099	39681531		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 49.2:C 62/DRAFT	I 49.2:C 62/DRAFT		0612 (MF)			1997	98-0703-M.	FALSE		FALSE								
Main entry; Subject added entry--topical term; Varying form of title; Title statement	110; 650; 246; 245	Followup to the report Police-community relations in Reno, Nevada (May 1992)	000524591	44680045		Language material	a	Microfiche	b	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:P 75/27	CR 1.2:P 75/27		0288-A (MF)			1999	2000-0794-M.	FALSE		FALSE								
Subject added entry--corporate name; Title statement; Name of publisher, distributor, etc.; Main entry; Subject added entry--topical term	610; 245; 260/264$b; 110; 650	Annual report ... radioactive waste shipments to and from the Nevada Test Site (NTS)	000589972	70183160		Language material	a	Electronic	s	Serial	s	E			Department of Energy			E 11.16/2-4:			0430-R-07 (online)			19uu		NA		FALSE			https://purl.fdlp.gov/GPO/LPS71336					
Main entry; Subject added entry--topical term; Subject added entry--geographic name; Name of publisher, distributor, etc.	110; 650; 651; 260/264$b	Strategic plan	000592643	71291125		Language material	a	Electronic	s	Serial	s	E			Department of Energy			E 11.16/4:			0430-R-09 (online)			19uu		NA		FALSE			https://purl.fdlp.gov/GPO/LPS73873					
Main entry; Name of publisher, distributor, etc.; Title statement	110; 260/264$b; 245	Recovery plan for the Sierra Nevada Bighorn sheep	000619402	260343991		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 49.77/5:B 48/2/2007			0611-L-02 (online)			2007		NA		FALSE			https://purl.fdlp.gov/GPO/LPS103612					
Main entry	110	San Joaquin River National Wildlife Refuge: final comprehensive conservation plan	000624898	930189061		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 49.44/3-2:SA 5/4			0612-C-01 (online)			2007		NA		FALSE			https://purl.fdlp.gov/GPO/gpo62179			http://www.fws.gov/cno/refuges/sanjoaquin/SJR_CCP_FINAL.pdf		
Main entry	110	San Joaquin River National Wildlife Refuge: final comprehensive conservation plan	000624899	166152339		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 49.44/3-2:SA 5/4						2007		TRUE	930189061	TRUE	000624898	https://purl.fdlp.gov/GPO/gpo62179						
Main entry	110	San Joaquin River National Wildlife Refuge: draft comprehensive conservation plan	000624900	930194758		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 49.44/3-2:SA 5/4/DRAFT			0612-C-01 (online)			2006		NA		FALSE			https://purl.fdlp.gov/GPO/gpo63264			http://library.fws.gov/CCPs/sanjoaquin_draft.pdf		
Main entry; Subject added entry--topical term; Subject added entry--corporate name; Title statement	110; 650; 610; 245	Nevada HIDTA annual report	000626076	263022689		Language material	a	Electronic	s	Serial	s	PREX			Executive Office of the President			PREX 26.1/3:N 41			0857-R-03 (online)			2005		NA		FALSE			https://purl.fdlp.gov/GPO/LPS104279					
Main entry	110	Humboldt Bay National Wildlife Refuge, Humboldt County, California: land status	000628950	276947622		Cartographic material	e	Electronic	s	Monograph/item	m	I			Department of the Interior			I 49.44/2:H 88/6			0612-C (online)			2005		NA		FALSE			https://purl.fdlp.gov/GPO/LPS106034	https://purl.fdlp.gov/GPO/LPS106036	https://purl.fdlp.gov/GPO/LPS106037			
Subject added entry--corporate name; Title statement; Main entry; Subject added entry--topical term; Varying form of title	610; 245; 110; 650; 246	Nevada High Intensity Drug Trafficking Area drug market analysis	000660293	502157615		Language material	a	Electronic	s	Serial	s	PREX			Executive Office of the President			PREX 26.1/3:N 41			0857-R-03 (online)			2007		NA		FALSE			https://purl.fdlp.gov/GPO/LPS118719					
Main entry	110	Proposed Tulare Basin Wildlife Management Area: environmental assessment, land protection plan, and conceptual management plan : Kern National Wildlife Refuge Complex, Kern and Tulare Counties, California	000830956	808810584		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 49.113:T 82/FINAL						2007		TRUE	810266385	TRUE	000830957	https://purl.fdlp.gov/GPO/gpo27578						
Main entry	110	Proposed Tulare Basin Wildlife Management Area: environmental assessment, land protection plan, and conceptual management plan : Kern National Wildlife Refuge Complex, Kern, Kings and Tulare Counties, California	000830957	810266385		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 49.113:T 82/FINAL			0612-A-03 (online)			2007		NA		FALSE			https://purl.fdlp.gov/GPO/gpo27578			http://www.fws.gov/cno/refuges/tulare/FrontandBackcover.pdf	http://www.fws.gov/cno/refuges/tulare/TulareEArev11-08-07.pdf	http://www.fws.gov/cno/refuges/tulare/
Subject added entry--corporate name; Name of publisher, distributor, etc.; Main entry; Subject added entry--topical term; Varying form of title	610; 260/264$b; 110; 650; 246	SNPLMA strategic plan, FY2015-FY2019	000944084	976410471		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 53.59/2:N 41/2014						2014?		TRUE	976410331	TRUE	000976100	https://purl.fdlp.gov/GPO/gpo78591						
Title statement; Main entry; Subject added entry--topical term; Varying form of title; Subject added entry--geographic name	245; 110; 650; 246; 651	What is BLM Nevada?: keeping your public lands productive for everyone	000951973	944184449		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 53.2:N 41/2						2010		FALSE		FALSE								
Subject added entry--corporate name; Name of publisher, distributor, etc.; Main entry; Subject added entry--topical term; Varying form of title	610; 260/264$b; 110; 650; 246	SNPLMA strategic plan, FY2015-FY2019	000976100	976410331		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 53.59/2:N 41/2014			0629-E-10 (online)			2014?		NA		FALSE			https://purl.fdlp.gov/GPO/gpo78591			http://www.blm.gov/style/medialib/blm/nv/field_offices/las_vegas_field_office/snplma/pdf/strategic_plan.Par.83288.File.dat/Strategic%20Plan%20Draft_Version%201.pdf		
Main entry; Subject added entry--topical term; Subject added entry--geographic name; Subject added entry--corporate name	110; 650; 651; 610	SNPLMA annual report	001005024	1096284349		Language material	a	Online	o	Serial	s	I			Department of the Interior			I 53.74:			0631-H-06 (online)			20uu		NA		FALSE			https://purl.fdlp.gov/GPO/gpo118807					
Main entry; Subject added entry--topical term; Subject added entry--geographic name; Subject added entry--corporate name	110; 650; 651; 610	SNPLMA annual report	001094181	1041708671		Language material	a	No attempt to code	|	Serial	s	I			Department of the Interior			I 53.74:						20uu		FALSE		FALSE								
Main entry; Subject added entry--topical term; Subject added entry--geographic name; Name of publisher, distributor, etc.	110; 650; 651; 260/264$b	Draft resource management plan/environmental impact statement, Las Vegas and Pahrump Field Offices	001095197	893677053		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 53.59/2:L 33 V			0629-E-10 (online)			2014		NA		FALSE			https://purl.fdlp.gov/GPO/gpo118502			http://files.library.northwestern.edu/transportation/online/unrestricted/EIS/2014/20140300/Las%20Vegas%20and%20Pahrump%20Field%20Offices%20Draft%20RMP_EIS%20(Fall%202014).pdf		
Title statement; Name of publisher, distributor, etc.; Main entry; Subject added entry--topical term; Varying form of title; Subject added entry--geographic name	245; 260/264$b; 110; 650; 246; 651	Impact of remote learning on education equity in Nevada: a report of the Nevada Advisory Committee to the U.S. Commission on Civil Rights.	001166773	1302336433		Language material	a	Online	o	Monograph/item	m	CR			Civil Rights Commission			CR 1.8/2-2:N 41/R 28			0288-A-17 (online)			2021		NA		FALSE			https://purl.fdlp.gov/GPO/gpo171482			https://www.usccr.gov/files/2021-11/nv-sac-remote-learning-and-equity-in-education-report.pdf		
Subject added entry--corporate name; Title statement; Name of publisher, distributor, etc.; Main entry; Subject added entry--topical term	610; 245; 260/264$b; 110; 650	... NRCS Nevada annual report	001167650	1285960214		Language material	a	Online	o	Serial	s	A			Department of Agriculture			A 57.81/28:			0120-C-28 (online)			20uu		NA		FALSE			https://purl.fdlp.gov/GPO/gpo172088					
Main entry; Subject added entry--topical term; Name of publisher, distributor, etc.	110; 650; 260/264$b	Gold Butte National Monument	001172226	1310218623		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 53.33/2:G 56/2022			0633-A-04			2022?	2022-0134-P.	FALSE		FALSE								
Main entry; Subject added entry--topical term; Varying form of title; Title statement	110; 650; 246; 245	Teacher and professional staff shortages and equity in education: a report of the Nevada Advisory Committee to the U.S. Commission on Civil Rights.	001255498	1419823671		Language material	a	Online	o	Monograph/item	m	CR			Civil Rights Commission			CR 1.8/2-2:N 41/ED 8			0288-A-17 (online)			2024		NA		FALSE			https://purl.fdlp.gov/GPO/gpo222282			https://www.usccr.gov/files/2024-01/teacher-and-professional-staff-shortages-and-equity-in-education-report.pdf		
Title statement	245	Shaver Lake quadrangle, central Sierra Nevada, California--analytic data	000000816	1864418		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:774-D	I 19.16:774-D					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Geochemical and geologic relations of gold and other elements at the Gold Acres open-pit mine, Lander County, Nevada	000000819	1504339		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:860	I 19.16:860					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Summary of snow survey measurements for Idaho and pertinent measurements in Montana, Wyoming, Utah, and Nevada	000001603	2175125		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.2:SN 6/26/921-74	A 57.2:SN 6/26/921-74					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Information profiles of Indian reservations in Arizona, Nevada, & Utah	000002779	2126679		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 20.2:R 31/4	I 20.2:R 31/4					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Giant sequoias of the Sierra Nevada	000002891	1103124		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.2:SE 6/7	I 29.2:SE 6/7					1975		FALSE		FALSE								
Title statement	245	Ponderosa pine seeding trials in west-side Sierra Nevada clearcuts: some early results	000004548	2325909		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.79:PSW-305	A 13.79:PSW-305					1975		FALSE		FALSE								
Title statement	245	Decomposition of filter paper and herbage in meadows of the high Sierra Nevada: preliminary results	000004551	2365769		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.79:PSW-308	A 13.79:PSW-308					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Distribution of gold and other metals in silicified rocks of the Goldfield Mining District, Nevada	000005223	2180599		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:843-B	I 19.16:843-B					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Effect of irrigation pumping on desert pupfish habitats in Ash Meadows, Nye County, Nevada	000005230	1959095		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:927	I 19.16:927					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Statistical study of selected trace elements with reference to geology and genesis of the Carlin gold deposit, Nevada	000005232	2021206		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:960	I 19.16:960					1976		FALSE		FALSE								
Varying form of title; Title statement	246; 245	Lake Mead National Recreation Area, Arizona-Nevada	000005340	2322555		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.79:L 14 M	I 29.79:L 14 M					1974		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Alteration and geochemistry of Tertiary volcanic rocks in parts of the Virginia City quadrangle, Nevada	000006799	2284182		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:936	I 19.16:936					1976		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	Estimates of the population of Nevada counties and metropolitan areas: July 1, 1974 and 1975.	000007657	2459303		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.186:P-26/75-28			0142-C			1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Geology of the northern part of the Toquima Range, Lander, Eureka, and Nye Counties, Nevada	000008258	2373015		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:931	I 19.16:931					1976		FALSE		FALSE								
Title statement	245	Death Valley National Monument, California, Nevada	000009466	2498014		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.21:D 34/4/976	I 29.21:D 34/4/976					1976?		FALSE		FALSE								
Title statement	245	Federal-State Indian Affairs Conference, Sahara Tahoe Hotel, Lake Tahoe, Stateline, Nevada, August 19-21, 1969	000009712	2499317		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.IN 2/9:2 C 74/NE	Y 3.IN 2/9:2 C 74/NE					1969		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Adjustment to get a clearer image: Focus Runaway Hostel, Las Vegas, Nevada.	000010510	1442017		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 1.302:IM 1/2	HE 1.302:IM 1/2					1974		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Vascular plants of the Nevada test site and central-southern Nevada: ecologic and geographic distributions	000011776	2332216		Language material	a	No attempt to code	|	Monograph/item	m	ER			Energy Research and Development Administration			ER 1.11:TID-26881	ER 1.11:TID-26881					1976		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Stratigraphy of post-Paleozoic rocks and summary of resources in the Carlin-Pinon Range area, Nevada	000012102	2634382		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:867-B	I 19.16:867-B					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Volcanic suites and related cauldrons of Timber Mountain-Oasis Valley caldera complex, southern Nevada	000012106	2120721		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:919	I 19.16:919					1976		FALSE		FALSE								
Title statement	245	Lake Mead National Recreation Area, Arizona-Nevada	000012173	2602537		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.39:L 14/4/976	I 29.39:L 14/4/976					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Directing the Secretary of the Interior and the Administrator of General Services to convey certain public and acquired lands in the State of Nevada to the County of Mineral, Nev.: report to accompany H.R. 10072.	000012666	2650813		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.RP.1540	94-2:H.RP.1540					1976		FALSE		FALSE								
Added entry--corporate name; Title statement; Name of publisher, distributor, etc.; Subject added entry--topical term; Varying form of title	710; 245; 260/264$b; 650; 246	In the gray shadow: parole in Nevada : a report of the Nevada Advisory Committee / [written by Roberta Jones-Booker, with writing and editing assistance provided by Thomas V. Pilla].	000013150	2587884		Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:N 41	CR 1.2:N 41					1976		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Legal status of homemakers in Nevada	000013931	2674239		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.W 84:9/29	Y 3.W 84:9/29					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	East-trending structural lineaments in central Nevada	000017132	2332092		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:986	I 19.16:986		624			1976		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Soil survey of Meadow Valley area, Nevada-Utah: parts of Lincoln County, Nevada, and Iron County, Utah	000017628	2905015		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:M 46	A 57.38:M 46		102 (Rev. 1957)			1976		FALSE		FALSE								
Added entry--corporate name; Title statement; Name of publisher, distributor, etc.; Subject added entry--topical term; General note	710; 245; 260/264$b; 650; 500	Ecology of the Nevada Test Site: a narrative summary and annotated bibliography	000018038	2685859		Language material	a	No attempt to code	|	Monograph/item	m	ER			Energy Research and Development Administration			ER 1.11:NVO-167	ER 1.11:NVO-167					1976		FALSE		FALSE								
Title statement	245	Conifer damage and death associated with the use of highway deicing salt in the Lake Tahoe Basin of California and Nevada	000019633	2957652		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.52/10:1	A 13.52/10:1					1974		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Geology of the Red Mountain mining district, Esmeralda County, Nevada	000021352	2544261		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.3:1423			0620			1977		TRUE	652273082	TRUE	001001479	https://purl.fdlp.gov/GPO/gpo74773						
Added entry--corporate name; Title statement; Subject added entry--topical term; Varying form of title; General note	710; 245; 650; 246; 500	Tectonic events since early Paleozoic in the Carlin-Pinon Range area, Nevada	000021359	2615629		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:867-C	I 19.16:867-C		624			1977		FALSE		FALSE								
Title statement	245	Remarks prepared for delivery by Secretary of Labor, W. J. Usery, at the 21st convention of the International Brotherhood of Teamsters, Las Vegas, Nevada, June 14, 1976	000023765	3140073		Language material	a	No attempt to code	|	Monograph/item	m	L			Department of Labor			L 1.13:US 2/6	L 1.13:US 2/6					1976		FALSE		FALSE								
Title statement	245	129 I in an animal thyroids from Nevada and other western States	000027203	3388000	1225707932	Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.23:600/3-77-067			0431-I-11			1977		FALSE		FALSE								
Varying form of title; Title statement	246; 245	Final environmental impact statement: Nevada Test Site, Nye County, Nevada.	000027281	3369990		Language material	a	No attempt to code	|	Monograph/item	m	ER			Energy Research and Development Administration			ER 1.25:N 41	ER 1.25:N 41		474-A-12			1977		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Federally owned land in Nevada held in trust for the Paiute and Shoshone tribes of the Fallon Indian Reservation: hearing before the U.S. Senate Select Committee on Indian Affairs, on S. 785 to declare certain Federally owned land in Nevada held in trust for the Paiute and Shoshone Tribes of the Fallon Indian Reservation. July 19, 1977.	000028016	3374066	880056824	Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 2/11:L 22			1009			1977		TRUE	609003631	TRUE	001098431	https://purl.fdlp.gov/GPO/gpo119928						
Subject added entry--topical term; Title statement	650; 245	Directing the Secretary of the Interior and the Administrator of General Services to convey certain public and acquired lands in the State of Nevada to the County of Mineral, Nevada: report to accompany H.R. 4979.	000028168	3392689		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			95-1:H.RP.530	95-1:H.RP.530		1008-A			1977		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Monthly normals of temperature, precipitation, and heating and cooling degree days 1941-1970: Nevada.	000031029	2106011		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.286:N 41/941-70	C 55.286:N 41/941-70					1973		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Monthly averages of temperature and precipitation for state climatic divisions 1941-1970: Nevada.	000031073	3522971		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.286/2:N 41/941-70	C 55.286/2:N 41/941-70					1973		FALSE		FALSE								
Subject added entry--corporate name; Title statement	610; 245	Providing for the conveyance of certain lands to the University of Nevada: report to accompany S. 917.	000032846	3551082		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			95-1:S.RP.521	95-1:S.RP.521		1008-A			1977		FALSE		FALSE								
Title statement	245	Paleozoic-Mesozoic boundary in the Berry Creek quadrangle, northwestern Sierra Nevada, California	000034118	3310486		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:1027	I 19.16:1027		624			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Use of temperature surveys at a depth of 1 meter in geothermal exploration in Nevada	000034120	3444468		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:1044-B	I 19.16:1044-B		624			1977		FALSE		FALSE								
Varying form of title; Title statement	246; 245	Environmental statement: reactor testing - FY 1972, Nuclear Rocket Development Station, Nevada.	000036297	3722001		Language material	a	No attempt to code	|	Monograph/item	m	NAS			National Aeronautics and Space Administration			NAS 1.59:R 22	NAS 1.59:R 22					1971		FALSE		FALSE								
Title statement	245	Remarks by Commissioner Joseph R. Fogarty, Federal Communications Commission, before the United States Independent Telephone Association's 80th annual convention, Las Vegas, Nevada, December 5, 1977	000037453	3795768		Language material	a	No attempt to code	|	Monograph/item	m	CC			Federal Communications Commission			CC 1.15:F 68/2						1977		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Geology and geochemistry of the west ore body and associated skarns, Copper Canyon porphyry copper deposit, Lander County, Nevada	000040593	3818842		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:798-C	I 19.16:798-C		624			1978		FALSE		FALSE								
Title statement	245	Environmental Monitoring and Support Laboratory: Las Vegas, Nevada.	000043890	4024729		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.2:M 74/6	EP 1.2:M 74/6					1977		FALSE		FALSE								
