MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	ONLINE_EQUIV_IN_CGP	ONLINE_EQUIV_CGP_SYS_NO	ONLINE_EQUIV_PURL	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Main entry; Subject added entry--topical term; Subject added entry--corporate name; Title statement	110; 650; 610; 245	Water Resources Division, New Mexico District	000456629	34627246		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.2:N 42 M/8	I 19.2:N 42 M/8					1995		FALSE		FALSE								
Main entry; Subject added entry--topical term; Name of publisher, distributor, etc.; Title statement	110; 650; 260/264$b; 245	New Mexico standards for public land health and guidelines for livestock grazing management: draft statewide resource management plan amendment/ environmental impact statement	000506329	41556599		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 53.59:ST 2	I 53.59:ST 2		0629-E-09 (MF)			1999	99-0494-M.	FALSE		FALSE								
Main entry; Subject added entry--corporate name; Name of publisher, distributor, etc.; Title statement	110; 610; 260/264$b; 245	United States Attorney, District of New Mexico: counsel for the people.	000517176	43354564		Language material	a	Microfiche	b	Monograph/item	m	J			Department of Justice			J 1.2:M 57	J 1.2:M 57		0717 (MF)			1998	2000-0177-M.	FALSE		FALSE								
Main entry; Subject added entry--topical term; Name of publisher, distributor, etc.; Title statement	110; 650; 260/264$b; 245	Proposed statewide resource management plan amendment/final environmental impact statement: New Mexico standards for public land health and guidelines for livestock grazing management	000517761	43434780		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 53.59:ST 2/2			0629-E-09			2000	2000-0140-P.	FALSE		FALSE								
Main entry; Subject added entry--topical term; Subject added entry--corporate name; General note	110; 650; 610; 500	Report	000561415	55134338		Language material	a	Electronic	s	Serial	s	A			Department of Agriculture			A 57.81/31:	A 57.81/31:(DATE)D		0120-C-31 (online)			-[2003		NA		FALSE			https://purl.fdlp.gov/GPO/LPS48526					
Main entry; Subject added entry--topical term; Subject added entry--corporate name; Name of publisher, distributor, etc.	110; 650; 610; 260/264$b	Past year's accomplishments	000561420	55134586		Language material	a	Electronic	s	Serial	s	A			Department of Agriculture			A 57.81/31:			0120-C-31 (online)			2003		NA		FALSE			https://purl.fdlp.gov/GPO/LPS48526					
Main entry	110	Farmington report: civil rights for Native Americans 30 years later	000588539	68474819		Language material	a	Electronic	s	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:F 22/3			0288-A (online)			2005		NA		FALSE			https://purl.fdlp.gov/GPO/LPS69634					
Main entry; Subject added entry--topical term; Varying form of title; Subject added entry--corporate name	110; 650; 246; 610	Annual report	000627295	268822353		Language material	a	Electronic	s	Serial	s	PREX			Executive Office of the President			PREX 26.1/3:N 42 M			0857-R-03 (online)			2005		NA		FALSE			https://purl.fdlp.gov/GPO/LPS104983					
Main entry; Subject added entry--topical term; Subject added entry--corporate name; Name of publisher, distributor, etc.	110; 650; 610; 260/264$b	Fiscal year ... annual report	000631351	298542999		Language material	a	Electronic	s	Serial	s	Y			Congress			Y 3.F 31/20:1/12			1061-E-12 (online)			19uu		NA		FALSE			https://purl.fdlp.gov/GPO/LPS104760					
Subject added entry--corporate name; Title statement; Name of publisher, distributor, etc.; Main entry; Subject added entry--topical term	610; 245; 260/264$b; 110; 650	New Mexico NRCS annual reports	000646223	423803393		Language material	a	Electronic	s	Serial	s	A			Department of Agriculture			A 57.81/31:			0120-C-31 (online)			2004		NA		FALSE			https://purl.fdlp.gov/GPO/LPS114636					
Subject added entry--corporate name; Title statement; Main entry; Subject added entry--topical term; Varying form of title; Subject added entry--geographic name	610; 245; 110; 650; 246; 651	New Mexico High Intensity Drug Trafficking Area drug market analysis	000661686	503557487	1098386831	Language material	a	Online	o	Serial	s	PREX			Executive Office of the President			PREX 26.1/3:N 42 M/			0857-R-03 (online)			2007-2011		NA		FALSE			https://purl.fdlp.gov/GPO/LPS119301					
Main entry; Subject added entry--topical term; Title statement	110; 650; 245	Civil rights of Negro and Spanish-speaking Americans in Clovis, N. Mex.: report of New Mexico State Advisory Commission to CRC.	000679088			Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:C 49/3						between 1900 and 1999?		FALSE		FALSE								
Main entry	110	Farmington report: conflict of cultures	000679445			Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:F 22/2			0288-A			1975		FALSE		FALSE								
Main entry; Subject added entry--topical term; Title statement	110; 650; 245	Indian employment in New Mexico state government	000679904			Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:IN 2/5			0288-A			1975		FALSE		FALSE								
Added entry--corporate name; Main entry; Subject added entry--topical term; Title statement	710; 110; 650; 245	Strategy for long-term management of exotic trees in riparian areas for New Mexico's five river systems, 2005-2014	000728160	752522048		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.2:EX 6						2005		FALSE		FALSE								
Subject added entry--corporate name; Name of publisher, distributor, etc.; Main entry; Subject added entry--topical term; Subject added entry--geographic name	610; 260/264$b; 110; 650; 651	Directory of personnel	000804446	708356564		Language material	a	No attempt to code	|	Serial	s	A			Department of Agriculture			A 57.81/31-3:			0120-C-58			19uu		FALSE		FALSE								
Subject added entry--corporate name; Name of publisher, distributor, etc.; Main entry; Subject added entry--topical term; Varying form of title; Subject added entry--geographic name	610; 260/264$b; 110; 650; 246; 651	Employee directory	000804447	708356587	1098385363	Language material	a	Online	o	Integrating resource	i	A			Department of Agriculture			A 57.81/31-3:			0120-C-58 (online)			200u		NA		FALSE			https://purl.fdlp.gov/GPO/gpo5408			http://www.nrcs.usda.gov/wps/portal/nrcs/detail/nm/contact/?cid=nrcs144p2_068971		
Main entry; Subject added entry--geographic name; Subject added entry--corporate name; Title statement	110; 651; 610; 245	Report of the Governor of New Mexico to the Secretary of the Interior	000893398	6771346		Language material	a	No attempt to code	|	Serial	s													1879-1911		FALSE		FALSE								
Main entry; Subject added entry--topical term; Title statement	110; 650; 245	Report of the United States Coal Mine Inspector for the Territory of New Mexico to the Secretary of the Interior for the fiscal year ended	000899717	7992066		Language material	a	No attempt to code	|	Serial	s													-1896		FALSE		FALSE								
Main entry; Subject added entry--topical term; Title statement	110; 650; 245	Annual report of the Mine Inspector for the Territory of New Mexico to the Secretary of the Interior for the fiscal year ended	000912221	5795877		Language material	a	No attempt to code	|	Serial	s													1897-1912		TRUE	659464673	FALSE	None	None						
Main entry; Subject added entry--topical term; Name of publisher, distributor, etc.	110; 650; 260/264$b	Camino Real de Tierra Adentro National Historic Trail: comprehensive management plan/final environmental impact statement	000979875	948583325		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 53.59:EL 6			0629-E-09 (online)			2004		NA		FALSE			https://purl.fdlp.gov/GPO/gpo67074			https://www.nps.gov/elca/learn/management/comprehensive-management-plan.htm		
Main entry; Subject added entry--topical term	110; 650	El Malpais Wilderness Study Area	001066065	1047041898		Cartographic material	e	Online	o	Monograph/item	m	I			Department of the Interior			I 53.11:M 29			0629-B (online)			2018?		NA		FALSE			https://purl.fdlp.gov/GPO/gpo106892			https://www.blm.gov/sites/blm.gov/files/documents/files/El%20Malpais.pdf		
Subject added entry--topical term; Subject added entry--geographic name; General note; Title statement	650; 651; 500; 245	Iyanbito Member (a new stratigraphic unit) of the Jurassic Entrada Sandstone, Gallup-Grants area, New Mexico	000000805	1046020		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.3:1395-D			0620			1974		TRUE	885281581	TRUE	000999439	https://purl.fdlp.gov/GPO/gpo74019						
Title statement	245	Summary of snow survey measurements for Arizona and pertinent portions of New Mexico, 1938-1975	000001602	2180829		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.2:SN 6/25/938-75	A 57.2:SN 6/25/938-75					1975		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of White Sands Missile Range, New Mexico: parts of Donna Ana, Lincoln, Otero, Sierra, and Socorro counties	000004619	2197724		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:W 61	A 57.38:W 61					1976		FALSE		FALSE								
Title statement	245	Results of the Four Corners cooperative band-tailed pigeon investigation: a cooperative research effort conducted by the States of Arizona, Colorado, New Mexico, and Utah	000005347	2237271		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 49.66:126	I 49.66:126					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Submerged burlap strips aided rehabilitation of disturbed semiarid sites in Colorado and New Mexico	000006339	2044674		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.79:RM-302	A 13.79:RM-302					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Preliminary economic analysis of Lurgi plant producing 250 million SCFD gas from New Mexico coal	000006557	2380695		Language material	a	No attempt to code	|	Monograph/item	m	ER			Energy Research and Development Administration			ER 1.11:ERDA 76-57	ER 1.11:ERDA 76-57					1976		FALSE		FALSE								
Title statement	245	Intense Neutron Source facility: Los Alamos Scientific Laboratory, Los Alamos, New Mexico : final environmental statement.	000006562	2386476		Language material	a	No attempt to code	|	Monograph/item	m	ER			Energy Research and Development Administration			ER 1.11:ERDA 1548	ER 1.11:ERDA 1548					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Missile impact craters (White Sands Missile Range, New Mexico) and applications to lunar research	000006792	1323500		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:812-B	I 19.16:812-B					1976		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Impact of energy development on Northwestern New Mexico: Hearing before the Subcommittee on Economic Development of the Committee on Public Works, United States Senate, Ninety-fourth Congress, second session, March 12, 1976--Farmington, N. Mex.	000007262	2382409		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.P 96/10:94-H 35	Y 4.P 96/10:94-H 35		1045			1976		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	Estimates of the population of New Mexico counties and metropolitan areas: July 1, 1974 and 1975.	000007658	2459318		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.186:P-26/75-31			0142-C			1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Floods on arroyos: pt. 5, Albuquerque, New Mexico	000007893	2457766		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47/2:AL 1/PT.5	D 103.47/2:AL 1/PT.5					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Implementation plan review for New Mexico as required by the Energy supply and environmental coordination act	000007951	2487869		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.58:450/3-74-075	EP 1.58:450/3-74-075					1974		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Flood plain information : Albuquerque arroyos, Part V : Albuquerque, New Mexico	000009225	1972991		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:AL 1/PT.5	D 103.47:AL 1/PT.5					1975		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Floods on the Rio San Jose: Laguna Pueblo, Valencia County, New Mexico.	000009244	2499599		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47/2:L 13/3	D 103.47/2:L 13/3					1975		FALSE		FALSE								
Title statement	245	White Sands National Monument, New Mexico	000009471	2537381		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.21:W 58/6/974	I 29.21:W 58/6/974					1974		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Authorizing the Secretary of the Interior to reinstate oil and gas lease New Mexico 18302: report to accompany S.2220.	000009875	2540038		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.RP.1483	94-2:H.RP.1483					1976		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Flood - Damage report on Flood of September 1975: Puerco River at Gallup, New Mexico.	000010308	2551204		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:C 71/4	D 103.47:C 71/4					1975		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Public Law 94-428: 94th Congress, S. 2286, September 28, 1976 : an act to amend the act of June 9, 1906, to provide for a description of certain lands to be conveyed by the United States to the city of Albuquerque, New Mexico.	000011242	2558159		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:PUB.LAW 428	94-2:PUB.LAW 428					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Flood plain information: Rio San Jose : Pueblo of Laguna, New Mexico.	000011646	2617438		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:L 13/3	D 103.47:L 13/3					1975		FALSE		FALSE								
Varying form of title; Title statement	246; 245	Public Law 94-416: 94th Congress, S. 217, September 17, 1976 : an act to repeal the act of May 10, 1926 (44 Stat. 498), relating to the condemnation of certain lands of the Pueblo Indians in the State of New Mexico.	000012789	2629354		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:PUB.LAW 416	94-2:PUB.LAW 416					1976		FALSE		FALSE								
Varying form of title; Title statement	246; 245	Public Law 94-513, Oct. 15, 1976: an act to designate the new Federal building in Albuquerque, New Mexico, as the "Senator Dennis Chavez Federal Building".	000012851	2607725		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:PUB.LAW 513	94-2:PUB.LAW 513					1976		FALSE		FALSE								
Title statement	245	Report of ambient outdoor radon and indoor radon progency concentrations during November 1975 at selected locations in the Grants Mineral Belt, New Mexico	000013296	2681866		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 6.10/6:76-4	EP 6.10/6:76-4					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Local supervisory review of case actions: a "how-to-do-it" illustration describing the supervisory review system in New Mexico.	000013368	2708829		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 17.408/2:SU 7/2	HE 17.408/2:SU 7/2					1974		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Flood plain information: San Juan River and tributaries, Farmington, New Mexico.	000014648	2739702		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:F 22/5	D 103.47:F 22/5					1975		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Legal status of homemakers in New Mexico	000017402	2814033		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.W 84:9/32	Y 3.W 84:9/32		1089			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Analysis of lithic artifacts from the Gila National Forest near Reserve, New Mexico, and an archeological survey of the Reserve land exchanges, Gila National Forest, New Mexico	000017606	2888475		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.94:2	A 13.94:2					1974		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	1974 excavation of Tijeras Pueblo, Cibola National Forest, New Mexico	000017608	2888390		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.94:5	A 13.94:5					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Mimbres-Mogollon adaptations in the Gila National Forest, Mimbres District, New Mexico	000017612	2888727		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.94:9	A 13.94:9					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Archeological excavations in the Llaves area, Santa Fe National Forest, New Mexico, 1972-1974	000017616	2888286		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.94:13	A 13.94:13					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Excavation of Tijeras Pueblo, 1971-1973: preliminary report, Cibola National Forest, New Mexico	000017617	2888602		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.94:3,5	A 13.94:3,5					1974		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Floods: San Juan River and tributaries, Farmington, New Mexico.	000017837	2902347		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47/2:F 22/5	D 103.47/2:F 22/5					1975		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of Bernalillo County and parts of Sandoval and Valencia Counties, New Mexico	000019709	3044108		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:B 45/3	A 57.38:B 45/3		102 (Rev.1957)			1977		FALSE		FALSE								
Title statement	245	Impact of energy production on human health: an evaluation of means for assessment : proceedings of the LASL Third Life Sciences Symposium at Los Alamos, New Mexico, October 15-17, 1975	000020672	2331537		Language material	a	No attempt to code	|	Monograph/item	m	ER			Energy Research and Development Administration			ER 1.11:CONF-751022	ER 1.11:CONF-751022					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Use of brackish ground water resources for regional energy center development, Tularosa Basin, New Mexico, preliminary evaluation: executive summary	000020727	3095190		Language material	a	No attempt to code	|	Monograph/item	m	FE			Federal Energy Administration			FE 1.2:W 29	FE 1.2:W 29		434-A-1			1977		FALSE		FALSE								
Title statement	245	Holiday and vacation planning guide to the Federal parks of the Southwest: Arkansas, Louisiana, New Mexico, Oklahoma, Texas and Navajo Reservation : prepared especially for tourist information desks, travel writers, travel agents	000021493	3055063		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.9/2:H 71	I 29.9/2:H 71		648-A			1977		FALSE		FALSE								
Title statement	245	Motor carrier accident investigation: Benton Trucking Company, accident, January 3, 1976, Lovington, New Mexico.	000025500	3229309		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 2.309:76-1	TD 2.309:76-1					1976		FALSE		FALSE								
Title statement	245	Nomination: hearing before the Committee on Human Resources, United States Senate, Ninety-fifth Congress, first session, on Graciela (Grace) Olivarez, of New Mexico, to be Director of the Community Services Administration, April 22, 1977.	000025703	3216636		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.H 88:N 72/977-6	Y 4.H 88:N 72/977-6		1043			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Authorizing the Secretary of the Interior to contract with the Middle Rio Grande Conservancy District of New Mexico for the payment of operation and maintenance charges on certain Pueblo Indian lands: report to accompany H.R. 2719.	000028180	3393370		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			95-1:H.RP.570	95-1:H.RP.570		1008-A			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Homes in Santa Fe, New Mexico not rehabilitated in accordance with Federal requirements: Department of Housing and Urban Development : report of the Comptroller General of the United States.	000028599	3420352		Language material	a	No attempt to code	|	Monograph/item	m	GA			Government Accountability Office			GA 1.13:CED-76-158	GA 1.13:CED-76-158		546-D (microfiche)			1976		FALSE		FALSE								
