MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Subject added entry--topical term; Main entry; Subject added entry--geographic name	650; 110; 651	Kīlauea	001060203	1039081179		Cartographic material	e	Online	o	Integrating resource	i	I			Department of the Interior			I 19.79:K 55/			0619-G-01 (online)			2000		FALSE		https://purl.fdlp.gov/GPO/gpo93125			https://volcanoes.usgs.gov/volcanoes/kilauea/multimedia_maps.html		
Subject added entry--topical term; Main entry	650; 110	Older Americans Act, Title VI	001080598	1053848127		Language material	a	Online	o	Integrating resource	i	HE			Department of Health and Human Services			HE 1.1002:INTERNET/2			0447-A-01 (online)			2018-		FALSE		https://purl.fdlp.gov/GPO/gpo109155			https://olderindians.acl.gov/		
Subject added entry--topical term; Main entry; Title statement; Varying form of title	650; 110; 245; 246	COVID-19 and Pacific Islander communities in Hawai'i: a report of the Hawai'i Advisory Committee to the U.S. Commission on Civil Rights.	001165853	1302341647		Language material	a	Online	o	Monograph/item	m	CR			Civil Rights Commission			CR 1.8/2-2:H 31/C 81			0288-A-17 (online)			2021		FALSE		https://purl.fdlp.gov/GPO/gpo161388			https://www.usccr.gov/files/2021/05-19-HI-SAC-COVID-19-and-Pacific-Islanders-Report.pdf		
General note; Subject added entry--topical term; Title statement; Added entry--corporate name	500; 650; 245; 710	Soil survey laboratory data and descriptions for some soils of Hawaii	000000060	2134178		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.52:29	A 57.52:29					1976		FALSE							
Title statement	245	Omega table: area 16, South Pacific, pair C-F (Hawaii, U.S.A. Argentina).	000000190	2114137		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224 (116) C-F C-F	D 5.317:224 (116) C-F C-F					1976		FALSE							
Title statement	245	Omega propagation correction tables for 3.4 kHz: area 11, North America, station C (Hawaii).	000000203	2104403		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224(211-C)C	D 5.317:224(211-C)C					1976		FALSE							
Title statement	245	Omega table: area 02, central U.S.S.R., pair G-C (Trinidad-Hawaii, U.S.A.).	000000486	2104528		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 317:224 (102)G-C	D 317:224 (102)G-C					1976		FALSE							
Title statement; Subject added entry--geographic name	245; 651	August and October 1968 east rift eruptions of Kilauea Volcano, Hawaii	000000822	1174618		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:890	I 19.16:890					1975		FALSE							
Title statement	245	Omega propagation correction tables for 3.4kHz: area 06, Greenland, station C, (Hawaii).	000001923	2237084		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224 (206-C)C	D 5.317:224 (206-C)C					1975		FALSE							
Title statement; Subject added entry--geographic name	245; 651	February 1969 east rift eruption of Kilauea Volcano, Hawaii	000002752	1323496		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:891	I 19.16:891					1975		FALSE							
General note; Subject added entry--topical term; Title statement	500; 650; 245	Problems of the elderly in Hawaii: hearings before the Subcommittee on Federal, State, and Community Services of the Select Committee on Aging, House of Representatives, Ninety-fourth Congress, first session ...	000003494	2092412		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.AG 4/2:H 31/	Y 4.AG 4/2:H 31/PT.3,4		1009			1976-		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Domestic satellite rate integration of Alaska, Hawaii, and Puerto Rico: hearing before the Subcommittee on Communications of the Committee on Commerce, United States Senate, Ninety-fourth Congress, first session, on S. Res. 318 ... December 9, 1975 ...	000003605	2211105		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.C 73/2:94-52	Y 4.C 73/2:94-52					1976		FALSE							
Title statement	245	Names of the States of Alaska and Hawaii to be inscribed upon the walls of the Lincoln National Memorial: report to accompany S. 64.	000004346	2167531		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:S.RP.734	94-2:S.RP.734					1976		FALSE							
General note; Subject added entry--topical term; Title statement; Added entry--corporate name	500; 650; 245; 710	Correlation of plant moisture in Hawaii with the Keetch Byram Drought Index	000004550	2344513		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.79:PSW-307	A 13.79:PSW-307					1976		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	Bicentennial guide: climate of Hawaii.	000004768	2351865	16325409; 1225711968	Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.208:B 47/2			0273-D-06			1976		FALSE							
Subject added entry--topical term; Title statement	650; 245	Petrology, mineralogy, and geochemistry of the East Molokai volcanic series, Hawaii	000005233	2202390		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:961	I 19.16:961					1976		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	Hawaii Volcanoes National Park, Hawaii	000005339	2329730		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.6:H 31/2/974						1974		FALSE							
Title statement	245	National imperative: remarks, before the 30th annual meeting of the National Association of Conservation Districts, Honolulu, Hawaii, February 3, 1976.	000006282	2415157		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 1.40:L 85/4	A 1.40:L 85/4					1976		FALSE							
Subject added entry--topical term; Title statement	650; 245	Observations on personnel reductions at major military headquarters in Hawaii, Department of Defense: report of the Comptroller General of the United States.	000006577	2408916		Language material	a	No attempt to code	|	Monograph/item	m	GA			Government Accountability Office			GA 1.13:FPCD-76-19	GA 1.13:FPCD-76-19					1976		FALSE							
Subject added entry--topical term; Title statement	650; 245	Planting trials of 10 Mexican pine species in Hawaii	000007566	1939654		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.78:PSW-103	A 13.78:PSW-103					1974		FALSE							
Subject added entry--topical term; Title statement	650; 245	Federal outlays in Hawaii;: a report of the Federal Government's impact by state, county and large city.	000007751	1936803		Language material	a	No attempt to code	|	Serial	s	CSA			Community Services Administration			CSA 1.10:H 31/975	CSA 1.10:H 31/975					1975		FALSE							
Title statement	245	Omega table: area 00, North Polar, pair G-C (Trinidad-Hawaii, U.S.A.).	000007789	2489466		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224(100)G-C	D 5.317:224(100)G-C					1976		FALSE							
Title statement	245	Omega propagation correction tables for 10.2 kHz: area 06, Greenland, station C (Hawaii).	000007800	2489832		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224(106-C)C	D 5.317:224(106-C)C					1976		FALSE							
Title statement	245	Omega propagation correction tables for 10.2 kHz: area 08, Asia, station C (Hawaii).	000007802	2486186		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224(108-C)C	D 5.317:224(108-C)C					1976		FALSE							
General note; Subject added entry--topical term; Title statement	500; 650; 245	Waianae small-boat harbor, Oahu, Hawaii, design for wave protection: hydraulic model investigation	000007872	2486410		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.24/2:H-76-8	D 103.24/2:H-76-8					1976		FALSE							
Title statement	245	Natural hazards on the island of Hawaii	000008250	2474765		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.2:H 33	I 19.2:H 33					1976		FALSE							
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Establishing the Hawaiian Aboriginal Claims Settlement Study Commission: hearings before the Committee on Interior and Insular Affairs, United States Senate, Ninety-fourth Congress, second session, on S.J. Res. 155 ... February 9, 10, and 11, 1976.	000008663	2819183	2474299	Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/13:H 31/7			1040			1976		TRUE	1282638002						
Title statement	245	Omega table: area 09, Northwest Pacific, pair A-C (Norway-Hawaii, U.S.A.).	000009145	2530933		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224 (109)A-C	D 5.317:224 (109)A-C					1976		FALSE							
Title statement	245	Omega table: area 16, South Pacific, pair C-H (Hawaii, U.S.A.-Japan).	000009156	2531042		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224 (116)C-H	D 5.317:224 (116)C-H					1976		FALSE							
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Stability of rubble-mound breakwater Lahaina Harbor, Hawaii: hydraulic model investigtion	000009223	2515159		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.24/4:H-76-8	D 103.24/4:H-76-8					1976		FALSE							
Subject added entry--topical term; Title statement	650; 245	Benthic marine Cypridinacea from Hawaii (Ostracoda)	000009630	2021214		Language material	a	No attempt to code	|	Monograph/item	m	SI			Smithsonian Institution			SI 1.27:231	SI 1.27:231					1976		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	Estimates of the population of Hawaii counties and metropolitan areas: July 1, 1974 and 1975.	000010109	49492697		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.186:P-26/75-11			0142-C			1976		FALSE							
Title statement	245	Omega tables: area 01, Northern Europe, pair C-E (Hawaii, U.S.A.--Reunion).	000010208	2577100		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224 (101)C-E	D 5.317:224 (101)C-E					1976		FALSE							
Title statement	245	Omega propagation correction tables for 10.2 kHz: area 16, South Pacific, Station C, (Hawaii).	000010212	2550274		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224 (116-C)C	D 5.317:224 (116-C)C					1976		FALSE							
Title statement	245	Omega tables: area 17, East Pacific, pair A-C (Norway-Hawaii, U.S.A.).	000010214	2565487		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224 (117)A-C	D 5.317:224 (117)A-C					1976		FALSE							
Title statement	245	Omega tables: area 17, East Pacific, pair C-D (Hawaii, U.S.A.--North Dakota, U.S.A.).	000010215	2577012		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224 (117)C-D	D 5.317:224 (117)C-D					1976		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Eruption of August 1963 and the formation of Alae Lava Lake, Hawaii	000010706	2006345		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:935-A	I 19.16:935-A					1976		FALSE							
Title statement	245	Providing for the addition of the names of the states of Alaska and Hawaii to the list of the forty-eight states inscribed upon the walls of the Lincoln National Memorial	000011211	2551383		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.RP.1684	94-2:H.RP.1684					1976		FALSE							
Subject added entry--topical term; Title statement	650; 245	Earthquake and related catastrophic events, Island of Hawaii, November 29, 1975: a preliminary report	000012087	2426328		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.4/2:740	I 19.4/2:740					1976		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Kalaupapa settlement, Hawaii: hearing before the Subcommttee on National Parks and Recreation of the Committee on Interior and Insular Affairs, House of Representatives, Ninety-fourth Congress, second session, on H.R. 11180 ... April 26, 1976 ...	000012504	2610732		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/14:94-70	Y 4.IN 8/14:94-70					1976		FALSE							
Title statement; Varying form of title	245; 246	Public Law 94-556, Oct. 19, 1976: an act to provide for the recognition of the States of Alaska and Hawaii at the Lincoln National Memorial, and for other purposes.	000012867	2651712		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:PUB.LAW 556	94-2:PUB.LAW 556					1976		FALSE							
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Kahoma Stream, Maui, Hawaii: Communication from the Assistant Secretary of the Army (Civil Works) transmitting a letter from the Chief of Engineers, Department of the Army, Dated January 17, 1975, submitting a report, together with accompanying papers and illustrations, on Kahoma Stream, Maui, Hawaii, in response to Section 208	000013213	2668983		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.22:K 12/5	D 103.22:K 12/5					1976		FALSE							
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Kahoma Stream, Maui, Hawaii: Communication from the Assistant Secretary of the Army (Civil Works) transmitting a letter from the Chief of Engineers, Department of the Army, Dated January 17, 1975, submitting a report, together with accompanying papers and illustrations, on Kahoma Stream, Maui, Hawaii, in response to Section 208	000014244	2669007		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.DOC.488	94-2:H.DOC.488					1976		FALSE							
Title statement; Subject added entry--corporate name	245; 610	Establishing the Hawaiian Native Claims Settlement Study Commission: report to accompany S.J. Res. 155.	000014493	2657426		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:S.RP.1356	94-2:S.RP.1356					1976		FALSE							
Title statement; Varying form of title	245; 246	Omega table: area 17, East Pacific, pair G-C (Trinidad--Hawaii, U.S.A.).	000016827	2768564		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224(117)G-C	D 5.317:224(117)G-C		378-G			1976		FALSE							
Title statement; Varying form of title	245; 246	Omega table: area 11, North America, pair G-C (Trinidad-Hawaii, U.S.A.).	000016828	2768326		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224(111)G-C	D 5.317:224(111)G-C		378-G			1976		FALSE							
Title statement; Varying form of title	245; 246	Omega propagation correction tables for 10.2 kHz: area 09, Northwest Pacific, station C (Hawaii).	000016860	2786720		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224(109-C)C	D 5.317:224(109-C)C		378-G			1977		FALSE							
Title statement; Varying form of title	245; 246	Omega propagation correction tables for 10.2 kHz: area 12, North Atlantic, station C, (Hawaii).	000016861	2778332		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224(112-C)C	D 5.317:224(112-C)C		378-G			1977		FALSE							
General note; Subject added entry--topical term; Title statement; Added entry--corporate name	500; 650; 245; 710	Elements needed in design of a ground-water-quality monitoring network in the Hawaiian Islands	000017123	2596900		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.13:2041	I 19.13:2041		625			1977		FALSE							
Title statement; Varying form of title	245; 246	Omega table: area 21, Victoria Land, pair C-E (Hawaii, U.S.A.--Reunion).	000017755	2858225		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224(121)C-E	D 5.317:224(121)C-E		378-G			1977		FALSE							
Title statement; Varying form of title	245; 246	Omega table: area 21, Victoria Land, pair C-F (Hawaii, U.S.A.--Argentina).	000017756	2858079		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224(121)C-F	D 5.317:224(121)C-F		378-G			1977		FALSE							
Title statement; Varying form of title	245; 246	Omega propagation correction tables for 10.2 kHz: area 01, Northern Europe station C (Hawaii).	000017763	2857626		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224(101-C)C	D 5.317:224(101-C)C		378-G			1976		FALSE							
Title statement; Varying form of title	245; 246	Omega propagation correction tables for 3.4 kHz: area 12, North Atlantic station C, (Hawaii).	000017768	2859057		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224(212-C)C	D 5.317:224(212-C)C		378-G			1977		FALSE							
Title statement; Varying form of title	245; 246	Omega table: area 18, South Atlantic, pair A-C (Norway--Hawaii, U.S.A.).	000020216	3087867		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224(118)A-C	D 5.317:224(118)A-C		378-G			1977		FALSE							
Title statement; Varying form of title	245; 246	Omega table: area 10, Central Pacific, pair C-D (Hawaii, U.S.A.--North Dakota, U.S.A.).	000020217	2996216		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224(110)C-D	D 5.317:224(110)C-D		378-G			1977		FALSE							
Title statement; Varying form of title	245; 246	Omega table: area 23, Amundsen Sea, pair C-D (Hawaii, U.S.A.--North Dakota, U.S.A.)	000020219	3081203		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224(123)C-D	D 5.317:224(123)C-D		378-G			1977		FALSE							
Title statement; Varying form of title	245; 246	Omega table: area 23, Amundsen Sea, pair C-E (Hawaii, U.S.A.--Reunion).	000020220	3045773		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224(123)C-E	D 5.317:224(123)C-E		378-G			1977		FALSE							
Title statement; Varying form of title	245; 246	Omega table: area 22, Ross Sea, pair C-E (Hawaii, U.S.A.--Reunion).	000020221	3054136		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224(122)C-E	D 5.317:224(122)C-E		378-G			1977		FALSE							
Title statement; Varying form of title	245; 246	Omega table: area 22, Ross Sea, pair C-F (Hawaii, U.S.A.--Argentina).	000020222	3007627		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224(122)C-F	D 5.317:224(122)C-F		378-G			1977		FALSE							
Title statement; Varying form of title	245; 246	Omega propagation correction tables for 10.2 kHz: area 00, North Polar station C (Hawaii).	000020233	3007695		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224(100-C)C	D 5.317:224(100-C)C		378-G			1977		FALSE							
Title statement; Varying form of title	245; 246	Omega propagation correction tables for 10.2 kHz: area 04, Alaska station C (Hawaii).	000020235	2996289		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224(104-C)C	D 5.317:224(104-C)C		378-G			1977		FALSE							
Title statement; Varying form of title	245; 246	Omega propagation correction tables for 10.2 KHz: area 05, Canada, station C (Hawaii).	000020236	3049636		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224(105-C)C/2	D 5.317:224(105-C)C/2		378-G			1977		FALSE							
Title statement; Varying form of title	245; 246	Omega propagation correction tables for 10.2 kHz: area 06, Greenland, station C (Hawaii).	000020237	3067548		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224(106-C)C/2	D 5.317:224(106-C)C/2		378-G			1977		FALSE							
Title statement; Varying form of title	245; 246	Omega propagation correction tables for 10.2 kHz: area 21, Victoria Land, station C (Hawaii).	000020250	3045749		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224(121-C)C	D 5.317:224(121-C)C		378-G			1977		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Hawaii Volcanoes National Park	000021491	2602537		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.6:H 31/2/977	I 29.6:H 31/2/977		651			1977		FALSE							
Title statement; Varying form of title	245; 246	Omega propagation correction tables for 10.2 kHz: area 10, Central Pacific, station C (Hawaii).	000023296	3107286		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224(110-C)C	D 5.317:224(110-C)C		378-G			1977		FALSE							
