MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Subject added entry--geographic name; Title statement; Subject added entry--topical term	651; 245; 650	Local climatological data. Pago Pago, American Samoa, annual summary with comparative data	000187428	6263122		Language material	a	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.287/55:						19uu		FALSE							
Subject added entry--corporate name; Title statement	610; 245	Statement of Robert B. Shanks, Deputy Assistant Attorney General, Office of Legal Counsel before the Committee on Energy and Natural Resources, Subcommittee on Energy Conservation and Supply, United States Senate concerning revised constitution of American Samoa	000192607	10936959		Language material	a	No attempt to code	|	Monograph/item	m	J			Department of Justice			J 1.2:SH 1	J 1.2:SH 1		717			1984		FALSE							
Title statement; Added entry--corporate name; Subject added entry--topical term	245; 710; 650	Soil survey of American Samoa	000196294	10957907		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:AM 2	A 57.38:AM 2		102-B-53			1984		FALSE							
Title statement; Subject added entry--topical term	245; 650	Revised constitution of American Samoa: hearing before the Subcommittee on Energy Conservation and Supply of the Committee on Energy and Natural Resources, United States Senate, Ninety-eighth Congress, second session ... May 8, 1984.	000203438	11413952		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.EN 2:S.HRG.98-997	Y 4.EN 2:S.HRG.98-997		1040-A	1040-B (microfiche)		1984		FALSE							
Title statement; Subject added entry--topical term	245; 650	American Samoa Bond Authorization Act: report (to accompany S. 2632).	000204207			Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/5:97-590	Y 1.1/5:97-590		1008-C	1008-D (microfiche)		1982		FALSE							
General note; Title statement	500; 245	To enhance economic development of Guam, the Virgin Islands, American Samoa, the Northern Mariana Islands, and for other purposes	000208228	11544527		Language material	a	No attempt to code	|	Monograph/item	m	GS			General Services Administration			GS 4.110:98-454	GS 4.110:98-454		575			1984		FALSE							
Title statement; Subject added entry--topical term	245; 650	Various industries in American Samoa: an economic report.	000219201	4413630		Language material	a	No attempt to code	|	Monograph/item	m	L			Department of Labor			L 36.202:AM 3/978	L 36.202:AM 3/978		777			1985		FALSE							
Title statement	245	Enhancing the economic development of Guam, the Virgin Islands, American Samoa, the Northern Mariana Islands, and for other purposes: report (to accompany H.R. 5531).	000219872	12174180		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/8:98-784	Y 1.1/8:98-784					1984		FALSE							
Varying form of title; Title statement	246; 245	Circular SS, federal tax guide for employers in the Virgin Islands, Guam, American Samoa, and the Northern Mariana Islands	000252976	15188444		Language material	a	No attempt to code	|	Monograph/item	m	T			Department of the Treasury			T 22.20/2:SS/987	T 22.20/2:SS/987		955-A			1987	87-79-P.	FALSE							
Title statement	245	Map showing locations and statistical parameters of beach and offshore sand samples, Tutuila Island, American Samoa	000261730	15641085		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.113:MF-1875	I 19.113:MF-1875		619-G-11			1987		FALSE							
Varying form of title; Title statement	246; 245	Circular SS, federal tax guide for employers in the Virgin Islands, Guam, American Samoa, and the Northern Mariana Islands	000270840	17424526		Language material	a	No attempt to code	|	Monograph/item	m	T			Department of the Treasury			T 22.20/2:SS/988	T 22.20/2:SS/988		955-A			1988	88-40-P.	FALSE							
Subject added entry--geographic name; Title statement; Subject added entry--topical term	651; 245; 650	Act to Establish the National Park of American Samoa	000290746	19106153		Language material	a	No attempt to code	|	Monograph/item	m	AE			National Archives and Records Administration			AE 2.110:100-571	AE 2.110:100-571		575			1988	89-65-P.	FALSE							
Title statement	245	Offshore sand resources along the south shore of Tutuila Island, American Samoa	000305909	20714374		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:86-112	I 19.76:86-112		624-H (MF)			1986		FALSE							
Subject added entry--geographic name; Added entry--corporate name; General note; Subject added entry--topical term; Title statement	651; 710; 500; 650; 245	Coastal zone management atlas of American Samoa	000306665	42602822	17732476; 962890793; 1013322023; 1037394820; 1038115977; 1049733192; 1060559322; 1098352033; 1098355891	Cartographic material	e	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.22:SO 4			0250-E-09			1981		FALSE							
Subject added entry--geographic name; Title statement; Subject added entry--topical term	651; 245; 650	1990 Census Education Project: American Samoa.	000312662	21368692		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.2:ED 8/6	C 3.2:ED 8/6		146			1989	90-130-P.	FALSE							
Title statement	245	Why should the people of American Samoa answer the Census? April 1, 1990 =: Aisea e tatau ai ona tatou Tali Atu I le tusiga igoa? Aperila 1, 1990.	000312704	21398935		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.270:D 3214 (AS)			0144-A-20			1990	90-199-P.	FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	Job Training Partnership Act: Native American status for American Samoans appears unwarranted : report to congressional requesters	000313061	17514445		Language material	a	No attempt to code	|	Monograph/item	m	GA			Government Accountability Office			GA 1.13:HRD-88-1	GA 1.13:HRD-88-1		546-D (MF)			1987		FALSE							
Title statement	245	Trust Territory of the Pacific Islands, Saipan, Guam, and American Samoa: ground-water quality	000313264	21352368		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:87-755	I 19.76:87-755		624-H (MF)			1987?		FALSE							
Subject added entry--geographic name; Title statement; Added entry--corporate name	651; 245; 710	Topographic map of Tutuila Island, American Samoa	000345856	23029825	24447293	Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:14170-T 5-TF-024/989			619-M-52			1989		FALSE							
Title statement; Subject added entry--topical term	245; 650	Act to Eliminate "Substantial Documentary Evidence" requirement for Minimum Wage Determination for American Samoa, and for Other Purposes	000347957	23189140		Language material	a	No attempt to code	|	Monograph/item	m	AE			National Archives and Records Administration			AE 2.110:101-583	AE 2.110:101-583		575			1990	91-182-P.	FALSE							
Title statement; Subject added entry--topical term	245; 650	Veteran health care in Hawaii and American Samoa: hearing before the Subcommittee on Oversight and Investigations of the Committee on Veterans' Affairs, House of Representatives, One Hundred Second Congress, first session, August 16, 1991.	000370463	25905002		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.V 64/3:102-19	Y 4.V 64/3:102-19		1027-A	1027-B (MF)		1992	92-300-P.	FALSE							
Subject added entry--geographic name; Varying form of title; Title statement; Subject added entry--topical term	651; 246; 245; 650	1990 census of population and housing, Social, economic, and housing characteristics: American Samoa.	000371282	25985524		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.223/23:990 CPH-6-AS	C 3.223/23:990 CPH-6-AS		0156-M-53			1992	92-322-P.	FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: Manua Islands, Tutuila Island, American Samoa, outlying areas.	000373288	26226406		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:600001	FEM 1.209:600001		0594-C-53 (MF)			1991		FALSE							
Title statement; Subject added entry--topical term	245; 650	American Samoa: financial management practices : statement of Harold J. Johnson, Director, Foreign Economic Assistance Issues, National Security and International Affairs Division, before the Subcommittee on Insular and International Affairs, House Committee on Interior and Insular Affairs, House of Representatives	000374138	26322457		Language material	a	Microfiche	b	Monograph/item	m	GA			Government Accountability Office			GA 1.5/2:T-NSIAD-92-30			0546-D-01 (MF)			1992	93-0326-M.	FALSE							
Subject added entry--geographic name; Title statement; Subject added entry--topical term	651; 245; 650	Water vapor profiles for Boulder, Colorado, and Pago Pago, American Samoa during the period 1986-1989	000381602	27048860	1225697106	Language material	a	Microfiche	b	Monograph/item	m	C			Department of Commerce			C 55.36:ERL CMDL-3			0250-E-25 (MF)			1990	92-2067-M.	FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Hearing on H.R. 4011, minimum wage rates in American Samoa: hearing before the Subcommittee on Labor Standards of the Committee on Education and Labor, House of Representatives, One Hundred Second Congress, second session, hearing held in Washington, DC, June 3, 1992.	000390881	27875513		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.ED 8/1:102-128			1015-A	1015-B (MF)		1992	93-0173-P.	FALSE							
Title statement; Subject added entry--topical term	245; 650	GAO report on American Samoa: oversight hearing before the Subcommittee on Insular and International Affairs of the Committee on Interior and Insular Affairs, House of Representatives, One Hundred Second Congress, second session, on General Accounting Office report on financial problems in American Samoa, hearing held in Washing	000397266	28359093		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/14:102-92	Y 4.IN 8/14:102-92		1023-A	1023-B (MF)		1993	93-0203-P.	FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Veterans' benefits: availability of benefits in American Samoa : report to Congressional requesters	000409916	29594094		Language material	a	Microfiche	b	Monograph/item	m	GA			Government Accountability Office			GA 1.13:HRD-93-16			0546-D (MF)			1992		FALSE							
Title statement; Subject added entry--topical term	245; 650	Upland forests of the American/Pacific islands: research opportunities in Micronesia and American Samoa	000412777	29898532		Language material	a	Microfiche	b	Monograph/item	m	A			Department of Agriculture			A 13.88:PSW-GTR-145	A 13.88:PSW-GTR-145		0083-B-06 (MF)			1993	93-1289-M.	FALSE							
Title statement; Subject added entry--topical term	245; 650	Application of federal laws in-- American Samoa, Guam, the Northern Mariana Islands, the U.S. Virgin Islands	000416455	30404986		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 1.2:AP 5/3/V.1-3			0603 (MF)			1993	94-0177-M (v. 1), 94-0699-M (v. 2), 94-0296-M (v. 3).	FALSE							
Subject added entry--geographic name; Title statement; Added entry--corporate name; Subject added entry--topical term	651; 245; 710; 650	Ground-water quality reconnaissance, Tutuila, American Samoa, 1989	000427022	31372405		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:94-4142			0624-B			1994	94-0354-P.	FALSE							
Subject added entry--geographic name; Added entry--corporate name; Subject added entry--topical term; Varying form of title; Title statement	651; 710; 650; 246; 245	Analysis of streamflow characteristics for streams on the island of Tutuila, American Samoa	000456520	34615953		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:95-4185			0624-B			1996	96-0213-P.	FALSE							
Subject added entry--geographic name; Title statement; Subject added entry--topical term	651; 245; 650	Samoan white-collar crime: hearing before the Subcommittee on Native American and Insular Affairs of the Committee on Resources, House of Representatives, One Hundred Fourth Congress, first session, on the Department of Justice report on American Samoa white-collar crime assessment which highlights some serious problems and s	000456616	34626510	1038157976	Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.R 31/3:104-50			1023-A			1996	1996-0152-P.	TRUE	682101139						
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Pacific cluster programs, summer' 96: Alaska, American Samoa, California, Hawaii, Idaho, Montana, Nevada, Oregon, Utah, Washington, Wyoming.	000463162	35639605	35570689	Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.N 21/29:16-2 C 62/PACIFIC			1089-U-05			1996?		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Pacific cluster programs, summer' 96: Alaska, American Samoa, California, Hawaii, Idaho, Montana, Nevada, Oregon, Utah, Washington, Wyoming.	000464303	35823778		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.N 21/29:16-2 C 62/PACIFIC/996-2			1089-U-05			1996?	96-0363-P.	FALSE							
Title statement; Subject added entry--topical term	245; 650	Study of risk factors among high school students in American Samoa	000468751	36525376		Language material	a	Microfiche	b	Monograph/item	m	ED			Department of Education			ED 1.310/2:395071	ED 1.310/2:395071		0466-A-03 (MF)			1995	97-0207-M.	FALSE							
Subject added entry--geographic name; Title statement; Subject added entry--topical term	651; 245; 650	American Samoa Development Act of 1997: report (to accompany H.R. 757) (including cost estimate of the Congressional Budget Office).	000471954	37160744		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/8:105-38			1008-C	1008-C (online)	1008-D (MF)	1997	97-0196-P.	FALSE		https://purl.fdlp.gov/GPO/LPS89483	https://purl.fdlp.gov/GPO/LPS89484				
Varying form of title; Title statement; Added entry--corporate name; Subject added entry--topical term	246; 245; 710; 650	Summary of ground-water and rainfall data for Tutuila and Aunuu Islands, American Samoa, for July, 1984 through September, 1995	000483374	38724098		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:96-116			0624-H (MF)			1996	97-0354-M.	FALSE							
Subject added entry--corporate name; Varying form of title; Title statement; Subject added entry--topical term	610; 246; 245; 650	American Samoa official map and guide: National Park of American Samoa, American Samoa	000489135	39394292		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.6/6:AM 3			0651-B-04			1997	98-0242-P.	FALSE							
Varying form of title; Title statement; Added entry--corporate name; Subject added entry--topical term	246; 245; 710; 650	Ground-water resources of the coastal plain of Aunuu Island, American Samoa, 1996-97	000490677	39645286		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:98-4029	I 19.42/4:98-4029		0624-B			1998	98-0314-P.	FALSE							
Varying form of title; Title statement; Added entry--corporate name; Subject added entry--topical term	246; 245; 710; 650	Summary of ground-water data for Tutuila and Aunuu, American Samoa, for July 1985 through September 1996	000503404	41182609		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:97-654			0624-H (MF)			1997	99-0300-M (illegible header); 99-0395-M (legible header).	FALSE							
Subject added entry--geographic name; Title statement; Added entry--corporate name; Subject added entry--topical term	651; 245; 710; 650	Hydrogeologic interpretations from available ground-water data, Tutuila, American Samoa	000507780	41889059		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:99-4064			0624-B			1999	99-0294-P.	TRUE	1141866338						
Subject added entry--geographic name; Title statement	651; 245	Making sense of Census 2000, American Samoa: grades K-12.	000516361	43166386		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.6/2:SE 5/ENV./SAMOA			0146-A			1999?	2000-0075-P.	FALSE							
Subject added entry--geographic name; Title statement	651; 245	Expressing the sense of the House of Representatives with regard to the centennial of the raising of the United States flag in American Samoa: report (to accompany H. Res. 443) (including cost estimate of the Congressional Budget Office).	000522603	44272708		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/8:106-582			1008-C	1008-D (MF)		2000	2000-0237-P.	TRUE	762168127						
Title statement	245	Magnetic media reporting of forms W-2GU and W-2AS: for Guam and American Samoasited employees submitting annual copy A information to the Social Security Administration for tax year 2000 : this is the last year for this publication	000526096	45038244		Language material	a	No attempt to code	|	Monograph/item	m	SSA			Social Security Administration			SSA 1.2:M 27/4	SSA 1.2:M 27/4		0517-B (MF)			2000	2000-0357-P.	FALSE							
Varying form of title; Title statement; Added entry--corporate name; Subject added entry--topical term	246; 245; 710; 650	Summary of ground-water data for Tutuila and Aunuu, American Samoa, for October 1987 through September 1997	000527067	45203463		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:99-252	I 19.76:99-252		0624-H (MF)			1999	2000-0324-M.	FALSE							
Title statement; Subject added entry--topical term	245; 650	Retention and attrition of Pacific school teachers and administrators (RAPSTA) studies: American Samoa	000538072	48225658		Language material	a	Microfiche	b	Monograph/item	m	ED			Department of Education			ED 1.310/2:442186	ED 1.310/2:442186		0466-A-03 (MF)			1998	2001-0280-M.	FALSE							
Title statement; Subject added entry--topical term	245; 650	Clarification of tax treatment of bonds and other obligations issued by government of American Samoa: report (to accompany H.R. 1448) (including cost estimate of the Congressional Budget Office).	000543691	49854462		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/8:107-417/PT.1-			1008-C	1008-C (online)	1008-D (MF)	2002-	2002-0184-P (pt. 1), 2002-0203-P (pt. 2).	FALSE		https://purl.fdlp.gov/GPO/LPS19284	https://purl.fdlp.gov/GPO/LPS20004	https://purl.fdlp.gov/GPO/LPS19285			
Subject added entry--geographic name; Varying form of title; Title statement; Subject added entry--topical term	651; 246; 245; 650	Economic report: the minimum wage in American Samoa, 2001	000543846	49897502		Language material	a	Microfiche	b	Monograph/item	m	L			Department of Labor			L 36.202:EC 7			0777 (MF)			2001	2002-0297-M.	FALSE							
Title statement; Subject added entry--topical term	245; 650	Proposed change of Utah-Nevada state boundary; amendments to the New Hampshire-Vermont Interstate School Compact; and tax treatment of bonds issued by the government of American Samoa: hearing before the Subcommittee on Commercial and Administrative Law of the Committee on the Judiciary, House of Representatives, One Hundred Seventh Congress, second session, on H.R. 2054, H.R. 3180, and H.R. 1448, March 6, 2002.	000545416	50308550		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.J 89/1:107/65	Y 4.J 89/1:107/65		1020-A	1020-A (online)	1020-B (MF)	2002	2002-0223-P.	FALSE		https://purl.fdlp.gov/GPO/LPS42380					
Subject added entry--corporate name; Title statement; Subject added entry--topical term	610; 245; 650	National Park of American Samoa: report (to accompany H.R. 1712) (including cost estimate of the Congressional Budget Office).	000547755	50914145		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/5:107-270	Y 1.1/5:107-270		1008-C	1008-C (online)	1008-D (MF)	2002	2003-0008-P.	FALSE		https://purl.fdlp.gov/GPO/LPS23600	https://purl.fdlp.gov/GPO/LPS23601				
Title statement	245	Increasing the waiver requirement for certain local matching requirements for grants provided to American Samoa, Guam, the Virgin Islands, or the Commonwealth of the Northern Mariana Islands, and for other purposes: report (to accompany H.R. 2826).	000548765	51251467		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/8:107-741	Y 1.1/8:107-741		1008-C	1008-C (online)	1008-D (MF)	2002	2003-0035-P.	FALSE		https://purl.fdlp.gov/GPO/LPS25039	https://purl.fdlp.gov/GPO/LPS25041				
Subject added entry--geographic name; Title statement; Subject added entry--topical term	651; 245; 650	American Samoa, 2000, Social, economic, and housing characteristics: 2000 census of population and housing.	000554375	52972871		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.223/23-2:2000 PHC-4-AS	C 3.223/23-2:2000 PHC-4-AS		0156-M-54	0156-M-54 (online)		2003	2003-0252-P.	FALSE		https://purl.fdlp.gov/GPO/LPS35742					
Title statement; Subject added entry--topical term	245; 650	Clarifying the tax treatment of bonds and other obligations issued by the government of American Samoa: report (to accompany H.R. 982) (including cost estimate of the Congressional Budget Office).	000556786	53439650		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/8:108-102/PT.-	Y 1.1/8:108-102/PT.2		1008-C	1008-C (online)	1008-D (MF)	2003-	2004-0014-P (pt. 2).	FALSE		https://purl.fdlp.gov/GPO/LPS39717	https://purl.fdlp.gov/GPO/LPS39718				
Subject added entry--geographic name; Title statement	651; 245	Instructions for Form 941-SS, employer's quarterly federal tax return: American Samoa, Guam, the Commonwealth of the Northern Mariana Islands, and the U.S. Virgin Islands.	000560302	54835912		Language material	a	Electronic	s	Serial	s	T			Department of the Treasury			T 22.51:941-SS/INST./			0964-E (online)			19uu		FALSE		https://purl.fdlp.gov/GPO/LPS46549					
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	Form 4563, exclusion of income for bona fide residents of American Samoa	000561207	55086307		Language material	a	Electronic	s	Serial	s	T			Department of the Treasury			T 22.51:4563/			0964-E (online)			19uu		FALSE		https://purl.fdlp.gov/GPO/LPS48535					
Title statement; Subject added entry--topical term	245; 650	Circular SS, federal tax guide for employers in the U.S. Virgin Islands, Guam, American Samoa, and the Commonwealth of the Northern Mariana Islands	000563447	56503506		Language material	a	Electronic	s	Serial	s	T			Department of the Treasury			T 22.20/2:SS/			0955-A (online)			1989		FALSE		https://purl.fdlp.gov/GPO/LPS927					
Varying form of title; Title statement	246; 245	Circular SS, federal tax guide for employers in the Virgin Islands, Guam, American Samoa, and the Commonwealth of the Northern Mariana Islands	000568823	25418835	29943477	Language material	a	No attempt to code	|	Serial	s	T			Department of the Treasury			T 22.20/2:SS/			0955-A			1989		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	To clarify the tax treatment of bonds and other obligations issued by the government of American Samoa: report (to accompany H.R. 982) (including cost estimate of the Congressional Budget Office).	000572209	52513995		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/8:108-102/PT.1-			1008-C	1008-C (online)	1008-D (MF)	2003-	2003-0207-P (pt. 1), 2004-0014-P (pt. 2).	FALSE		https://purl.fdlp.gov/GPO/LPS32817	https://purl.fdlp.gov/GPO/LPS32818	https://purl.fdlp.gov/GPO/LPS39717			
Title statement; Subject added entry--topical term	245; 650	American Samoa delegate plurality vote: report (to accompany H.R. 2010).	000575504	57432680		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/5:108-377			1008-C	1008-C (online)	1008-D (MF)	2004	2005-0060-P.	FALSE		https://purl.fdlp.gov/GPO/LPS57393	https://purl.fdlp.gov/GPO/LPS57394				
Title statement; Subject added entry--topical term	245; 650	American Samoa's forest resources, 2001	000575563	57448459		Language material	a	No attempt to code	|	Monograph/item	m													2004		FALSE							
