MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Subject added entry--topical term; Main entry; Subject added entry--geographic name; Title statement; Name of publisher, distributor, etc.	650; 110; 651; 245; 260/264$b	Wyoming fish and wildlife 2000: a summary.	000386503	27419981		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 53.2:F 53/6/SUM.			0631			1992	93-0034-P.	FALSE							
Subject added entry--topical term; General note; Main entry; Title statement; Name of publisher, distributor, etc.	650; 500; 110; 245; 260/264$b	Wyoming, "unlimited outdoor adventure"	000389831	27819687		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 53.7/2:W 99/47	I 53.7/2:W 99/47		0633			1993?	93-0166-P.	FALSE							
Subject added entry--topical term; General note; Main entry; Title statement; Name of publisher, distributor, etc.	650; 500; 110; 245; 260/264$b	Wyoming statewide wilderness study report	000405695	29253028		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 53.2:W 99/7/V.1-2			0631 (MF)			1991	92-2060-M (v. 1); 92-1564-M (v. 2).	FALSE							
Subject added entry--topical term; Subject added entry--corporate name; Main entry; Added entry--corporate name; Title statement; Name of publisher, distributor, etc.	650; 610; 110; 710; 245; 260/264$b	Wyoming 93	000414621	30081538		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 53.2:W 99/10	I 53.2:W 99/10		0631			1994	94-0084-P.	FALSE							
Subject added entry--topical term; General note; Main entry; Subject added entry--geographic name; Title statement	650; 500; 110; 651; 245	Employment of minorities and women in Wyoming state government	000431658	31800119		Language material	a	Microfiche	b	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:EM 7/16			0288-A (MF)			1994	94-0833-M.	FALSE							
Subject added entry--topical term; Main entry; Title statement; Varying form of title	650; 110; 245; 246	Wyoming Geological Association Special Symposium on Oil and Gas and Other Resources of the Wind River Basin, Wyoming: Casper, Wyoming, August 14-17, 1993	000452248	33937087		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 20.2:R 31/5/993-2/WY	I 20.2:R 31/5/993-2/WY/MAPS/CHARS.		0627 (MF)			1993	95-0658-M (main v.), 96-0263-M (maps and charts v.).	FALSE							
Subject added entry--topical term; General note; Main entry; Title statement; Name of publisher, distributor, etc.; Varying form of title	650; 500; 110; 245; 260/264$b; 246	Wyoming, "unlimited outdoor adventure"	000488190	39285343		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 53.7/2:W 99/3/998	I 53.7/2:W 99/3/998		0633			1998	98-0266-P.	FALSE							
Main entry	110	Guide to the Lander Cut-off, Oregon Trail, 1857	000491409	39704597		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 53.7/2:OR 3/2			0633			1998	98-0323-P.	FALSE							
Subject added entry--topical term; Main entry; Title statement	650; 110; 245	Record of decision for the environmental impact statement on the Cave Gulch-Bullfrog-Waltman Natural Gas Development Project, Natrona County, Wyoming	000495546	40222609		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 53.59:C 31/RECORD			0629-G-09 (MF)			1997	98-0922-M.	FALSE							
Subject added entry--topical term; Main entry; Name of publisher, distributor, etc.; Title statement	650; 110; 260/264$b; 245	Southwest Wyoming resource evaluation report and recommendations	000510733	42276262		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 53.2:W 99/12	I 53.2:W 99/12		0631 (MF)			1998	99-0799-M.	FALSE							
Subject added entry--topical term; Main entry; Name of publisher, distributor, etc.; Title statement	650; 110; 260/264$b; 245	Record of decision for the environmental impact statement on the South Baggs area natural gas development project, Carbon County, Wyoming	000526425	45087720		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 53.59:SO 8 B	I 53.59:SO 8 B		0629-E-09 (MF)			2000	2000-0903-M.	FALSE							
Subject added entry--topical term; General note; Main entry; Title statement; Name of publisher, distributor, etc.; Varying form of title	650; 500; 110; 245; 260/264$b; 246	Wyoming, "unlimited outdoor adventure"	000529963	45808796		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 53.7/2:W 99/3/2001	I 53.7/2:W 99/3/2001		0633			2001	2001-0067-P.	FALSE							
Subject added entry--topical term; Main entry	650; 110	Weed like you to know, looks can be deceiving: national invasive weed awareness week	000559858	54700133		Two-dimensional nonprojectable graphic	k	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 53.11/3-2:W 41/4/2004	I 53.11/3-2:W 41/4/2004		0631-E			2004	2004-0010-S.	FALSE							
General note; Subject added entry--topical term; Main entry; Name of publisher, distributor, etc.	500; 650; 110; 260/264$b	Final environmental impact statement and proposed plan amendment for the Powder River Basin oil and gas project: (WY-070-02-065)	000560348	54848102		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 53.59:P 87/2/FINAL/V.1, 3-4	I 53.59:P 87/2/FINAL/V.2		0629-E-09 (MF)	0629-E-09 (online)		2003	2003-0486-M (V.1); 2004-0001-M (V.3); 2004-0015-M (V.4); 2004-0522-M (V. 2).	FALSE		https://purl.fdlp.gov/GPO/LPS52158					
Subject added entry--topical term; Main entry; Title statement	650; 110; 245	Workplace conditions in Wyoming: women and minorities in the mineral extraction industries.	000681471			Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:W 99/2						between 1900 and 1999?		FALSE							
Subject added entry--topical term; Main entry; Name of publisher, distributor, etc.; Title statement	650; 110; 260/264$b; 245	Wyoming recreation guide	000707769	649071195		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 53.7/2:W 99/3/2010			0633			2010	2010-0322-P.	FALSE							
Subject added entry--topical term; Main entry; Title statement	650; 110; 245	Forest management in Wyoming: timber harvest and the environment on the Teton, Bridger, Shoshone, and Bighorn National Forests.	000869591	4230924		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.2:M 31/8						1971		FALSE							
Subject added entry--topical term; Subject added entry--corporate name; Main entry; Title statement; Name of publisher, distributor, etc.	650; 610; 110; 245; 260/264$b	BLM Wyoming ... annual report	000896870	839862558		Language material	a	No attempt to code	|	Serial	s	I			Department of the Interior			I 53.43/3:						200u		TRUE	839863109						
Subject added entry--topical term; Subject added entry--corporate name; Main entry; Subject added entry--geographic name; Title statement; Name of publisher, distributor, etc.; Varying form of title	650; 610; 110; 651; 245; 260/264$b; 246	Annual report / Bureau of Land Management Wyoming	000896871	839863109		Language material	a	Online	o	Serial	s	I			Department of the Interior			I 53.43/3:			0631-G-03 (online)			200u		FALSE		https://purl.fdlp.gov/GPO/LPS19795			http://www.blm.gov/wy/st/en.html		
Subject added entry--topical term; Main entry; Title statement	650; 110; 245	Final environmental impact statement for the Gateway West Transmission Line Project, Wyoming and Idaho	000930401	851100268		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 53.59:G 22			0629-E-09 (online)			2013		FALSE		https://purl.fdlp.gov/GPO/gpo51207			http://www.blm.gov/wy/st/en/info/NEPA/documents/cfo/gateway-west/FEIS.htm		
Subject added entry--topical term; Main entry; Title statement	650; 110; 245	Final environmental impact statement for the Gateway West Transmission Line Project, Wyoming and Idaho	000930402	885546455		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 53.59:G 22						2013		TRUE	851100268						
Subject added entry--topical term; Main entry; Subject added entry--geographic name; Title statement; Name of publisher, distributor, etc.	650; 110; 651; 245; 260/264$b	Draft environmental impact statement, Jonah infill drilling project, Sublette County, Wyoming	000999385	961810407		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 53.59:J 69/DRAFT			0629-E-09 (online)			2005		FALSE		https://purl.fdlp.gov/GPO/gpo73978			http://www.blm.gov/wy/st/en/info/NEPA/documents/pfo/jonah.html		
Subject added entry--topical term; Main entry	650; 110	Jonah infill drilling project draft environmental impact statement, air quality impact analysis supplement	000999442	961831113		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 53.59:J 69/6/DRAFT			0629-E-01 (online)			2005		FALSE		https://purl.fdlp.gov/GPO/gpo73979			http://www.blm.gov/style/medialib/blm/wy/information/NEPA/pfodocs/jonah.Par.2443.File.dat/53deis_aqsupplement.pdf		
Subject added entry--topical term; General note; Main entry; Added entry--corporate name; Name of publisher, distributor, etc.	650; 500; 110; 710; 260/264$b	Continental Divide-Creston Natural Gas Development Project environmental impact statement: air quality technical support document	001011592	974919669		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 53.59:C 76/2/FINAL			0629-E-09 (online)			2014		FALSE		https://purl.fdlp.gov/GPO/gpo78164			https://www.blm.gov/wy/st/en/info/NEPA/documents/rfo/cd_creston.html		
Subject added entry--topical term; General note; Main entry; Added entry--corporate name; Name of publisher, distributor, etc.	650; 500; 110; 710; 260/264$b	Draft Continental Divide-Creston Natural Gas Development Project environmental impact statement: air quality technical support document	001011596	974921767		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 53.59:C 76/2/DRAFT			0629-E-09 (online)			2012		FALSE		https://purl.fdlp.gov/GPO/gpo78166			https://www.blm.gov/wy/st/en/info/NEPA/documents/rfo/cd_creston.html		
Subject added entry--topical term; Main entry; Name of publisher, distributor, etc.; Subject added entry--geographic name	650; 110; 260/264$b; 651	Record of decision for the Gateway West Transmission Line Project	001011892	975963831		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 53.59:G 22/RECORD						2013		TRUE	975834796						
Subject added entry--topical term; Main entry; Name of publisher, distributor, etc.; Subject added entry--geographic name	650; 110; 260/264$b; 651	Record of decision for the Gateway West Transmission Line Project	001011895	975834796		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 53.59:G 22/RECORD			0629-E-09 (online)			2013		FALSE		https://purl.fdlp.gov/GPO/gpo78366			https://www.blm.gov/wy/st/en/info/NEPA/documents/cfo/gateway-west/ROD.html		
Subject added entry--topical term; Main entry; Subject added entry--geographic name; Title statement; Name of publisher, distributor, etc.	650; 110; 651; 245; 260/264$b	Record of decision: environmental impact statement for the Atlantic Rim natural gas field development project, Carbon County, Wyoming	001022708	137273559		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 52.2:AT 6						2007		TRUE	144805888						
Subject added entry--topical term; Main entry	650; 110	Approved resource management plan amendment greater sage-grouse	001053933	1031852320		Language material	a	Online	o	Monograph/item	m	A			Department of Agriculture			A 13.92:W 97/APPROVED			0080-F (online)			2015		FALSE		https://purl.fdlp.gov/GPO/gpo90821			https://eplanning.blm.gov/epl-front-office/eplanning/planAndProjectSite.do?methodName=dispatchToPatternPage&currentPageId=18704		
Subject added entry--topical term; Main entry; Title statement	650; 110; 245	Final summary of the analysis of the management situation for the Wyoming sage-grouse resource management plan amendments: for the public lands administered by the Bureau of Land Management Wyoming State Office.	001053939	1031852426		Language material	a	Online	o	Monograph/item	m	A			Department of Agriculture			A 13.92/2:W 97/ANALYSIS			0080-F-03 (online)			2011		FALSE		https://purl.fdlp.gov/GPO/gpo90825			https://eplanning.blm.gov/epl-front-office/eplanning/planAndProjectSite.do?methodName=dispatchToPatternPage&currentPageId=18704		
Subject added entry--topical term; Main entry; Name of publisher, distributor, etc.; Title statement	650; 110; 260/264$b; 245	Wyoming sage-grouse management	001054058	1032002882		Language material	a	Online	o	Serial	s	A			Department of Agriculture			A 13.92:W 97/2/NEWSLETTER			0080-F (online)			2010-2014		FALSE		https://purl.fdlp.gov/GPO/gpo90824			https://eplanning.blm.gov/epl-front-office/eplanning/planAndProjectSite.do?methodName=dispatchToPatternPage&currentPageId=18704		
Subject added entry--topical term; Main entry; Title statement; Subject added entry--corporate name	650; 110; 245; 610	Wyoming Landscape Conservation Initiative: conserving world-class wildlife resources, facilitating responsible development.	001084590	1060610282		Language material	a	Online	o	Integrating resource	i	I			Department of the Interior			I 53.2:INTERNET/3			0631 (online)			2018-		FALSE		https://purl.fdlp.gov/GPO/gpo110732	https://purl.fdlp.gov/GPO/gpo110733		https://www.wlci.gov/		
Subject added entry--topical term; Main entry; Name of publisher, distributor, etc.	650; 110; 260/264$b	Record of decision: TransWest Express Transmission Project and resource management plan amendments	001103814	1111684787		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 53.59:T 68/RECORD			0629-E-09 (online)			2016		FALSE		https://purl.fdlp.gov/GPO/gpo123893			https://eplanning.blm.gov/epl-front-office/eplanning/planAndProjectSite.do?methodName=dispatchToPatternPage&currentPageId=92851		
Subject added entry--topical term; Main entry; Name of publisher, distributor, etc.	650; 110; 260/264$b	Right-of-way grant/temporary use permit	001104423	1112223604		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 53.59:T 68/RIGHT			0629-E-12 (online)			2017		FALSE		https://purl.fdlp.gov/GPO/gpo124008			https://eplanning.blm.gov/epl-front-office/eplanning/planAndProjectSite.do?methodName=dispatchToPatternPage&currentPageId=92851		
Subject added entry--topical term; Main entry; Name of publisher, distributor, etc.; Subject added entry--geographic name	650; 110; 260/264$b; 651	TransWest Express Transmission Project environmental impact statement: scoping summary report	001104432	1112252179		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 53.59:T 68/SCOPING			0629-E-12 (online)			2011		FALSE		https://purl.fdlp.gov/GPO/gpo124006			https://eplanning.blm.gov/epl-front-office/eplanning/planAndProjectSite.do?methodName=dispatchToPatternPage&currentPageId=92851		
Subject added entry--topical term; Main entry; Name of publisher, distributor, etc.; Subject added entry--geographic name	650; 110; 260/264$b; 651	TransWest Express Transmission Project final environmental impact statement	001104630	911644466		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 53.59:T 68			0629-E-09 (online)			2015		FALSE		https://purl.fdlp.gov/GPO/gpo123991			https://eplanning.blm.gov/epl-front-office/eplanning/planAndProjectSite.do?methodName=dispatchToPatternPage&currentPageId=92851		
Subject added entry--topical term; Main entry; Name of publisher, distributor, etc.	650; 110; 260/264$b	TransWest Express Transmission Project draft environmental impact statement	001104635	1112668228		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 53.59:T 68/V.1-3/DRAFT			0629-E-09 (online)			2013		FALSE		https://purl.fdlp.gov/GPO/gpo123991			https://eplanning.blm.gov/epl-front-office/eplanning/planAndProjectSite.do?methodName=dispatchToPatternPage&currentPageId=92851		
Subject added entry--topical term; Title statement	650; 245	Chemical and mineralogical characterization of core samples from underground coal gasification sites in Wyoming and West Virginia	000000518	2105973		Language material	a	No attempt to code	|	Monograph/item	m	ER			Energy Research and Development Administration			ER 1.11:MERC/RI-75/2	ER 1.11:MERC/RI-75/2					1975		FALSE							
Title statement	245	Chemical quality and temperature of water in Flaming Gorge Reservoir, Wyoming and Utah, and the effect of the reservoir on the Green River	000000814	1055483		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.13:2039-A	I 19.13:2039-A					1975		FALSE							
Subject added entry--topical term; Title statement	650; 245	Summary of snow survey measurements for Idaho and pertinent measurements in Montana, Wyoming, Utah, and Nevada	000001603	2175125		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.2:SN 6/26/921-74	A 57.2:SN 6/26/921-74					1975		FALSE							
General note; Subject added entry--topical term; Title statement; Added entry--corporate name	500; 650; 245; 710	Soil survey of Star Valley area, Wyoming-Idaho: parts of Lincoln County, Wyoming, and Bonneville and Caribou Counties, Idaho	000001612	2172064		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:ST 2/4	A 57.38:ST 2/4					1976		FALSE							
Subject added entry--topical term; General note; Subject added entry--geographic name; Title statement; Varying form of title	650; 500; 651; 245; 246	Mineral resources of areas adjacent to the Cloud Peak Primitive Area, Wyoming	000002729	1993969		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.3:1391-D			0620			1976		TRUE	885281709						
Subject added entry--topical term; Title statement	650; 245	Stratigraphy and geologic history of the Amsden Formation (Mississippian and Pennsylvanian) of Wyoming: an analysis of the history of a late Paleozoic sea based on a comprehensive biostratigraphic study	000005224	1177838		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:848-A	I 19.16:848-A					1975		FALSE							
Subject added entry--topical term; Title statement	650; 245	Brachiopoda of the Amsden Formation (Mississippian and Pennsylvanian) of Wyoming	000005225	1196062		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:848-D	I 19.16:848-D					1975		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	Estimates of the population of Wyoming counties and metropolitan areas: July 1, 1974 and 1975.	000006393	2344661		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.186:P-26/75-50			0142-C			1976		FALSE							
Subject added entry--topical term; Title statement	650; 245	Federal outlays in Wyoming;: a report of the Federal Government's impact by state, county and large city.	000007784	1983739		Language material	a	No attempt to code	|	Serial	s	CSA			Community Services Administration			CSA 1.10:W 99/975	CSA 1.10:W 99/975					1975		FALSE							
Subject added entry--topical term; Title statement	650; 245	Plan for study of water and its relation to economic development in the Green River and Great Divide Basins in Wyoming	000008252	2468895		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.76:76-349	I 19.2:W 29/30					1976		FALSE							
General note; Subject added entry--topical term; Title statement	500; 650; 245	Special flood hazard information report: Snake River : Wilson, Wyoming and vicinity.	000009238	2539773		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:T 29	D 103.47:T 29					1976		FALSE							
Subject added entry--topical term; General note; Added entry--corporate name; Subject added entry--geographic name; Title statement	650; 500; 710; 651; 245	Digital model to predict effects of pumping from the Arikaree aquifer in the Dwyer area, southeastern Wyoming	000009416	2459570		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:8-76						1976		TRUE	613118086						
Subject added entry--topical term; Title statement	650; 245	Land and natural resource information and some potential environmental effects of surface mining of coal in the Gillette area, Wyoming	000010705	2590976		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.4/2:743	I 19.4/2:743					1976		FALSE							
Subject added entry--topical term; Title statement	650; 245	Comparative study of the impact of coal development on the way of life of people in the coal areas of eastern and northeastern Wyoming: final report	000010903	1941911		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.N 81/4:2 C 63	Y 3.N 81/4:2 C 63					1974		FALSE							
General note; Subject added entry--topical term; Title statement; Added entry--corporate name	500; 650; 245; 710	Anticipated energy resources development impact on high school youth: Converse County, Wyoming	000010913	2098996		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.N 81/4:2 EN 2/4	Y 3.N 81/4:2 EN 2/4					1974		FALSE							
General note; Title statement; Added entry--corporate name	500; 245; 710	Energy resources development in Wyoming's Powder River Basin: an assessment of potential social and economic impacts	000010914	2010375		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.N 81/4:2 EN 2/5	Y 3.N 81/4:2 EN 2/5					1974		FALSE							
Title statement	245	Possible development of water from Madison Group and associated rock in Powder River basin, Montana-Wyoming	000010929	1961000		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.N 81/4:2 W 29/2	Y 3.N 81/4:2 W 29/2					1974		FALSE							
General note; Subject added entry--topical term; Title statement; Added entry--corporate name	500; 650; 245; 710	Ground-water levels in Wyoming, 1975	000012064	2018484		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.76:76-598	I 19.2:G 91/4/975					1975		FALSE							
General note; Subject added entry--topical term; Title statement; Added entry--corporate name	500; 650; 245; 710	Geohydrologic reconnaissance and measurement of perennial streams crossing outcrops of the Madison limestone, northeastern Wyoming, 1974	000012070	2617051		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.76:75-614						1976		FALSE							
General note; Subject added entry--topical term; Title statement	500; 650; 245	Water-resources investigations of the U.S. Geological Survey in the major coal and oil shale areas of Wyoming, 1975-76	000012076	2639564		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.2:W 99/2/975-76	I 19.2:W 99/2/975-76					1976		FALSE							
General note; Subject added entry--topical term; Title statement; Added entry--corporate name	500; 650; 245; 710	Eocene, Oligocene, and Miocene rocks and vertebrate fossils at the Emerald Lake locality, 3 miles south of Yellowstone National Park, Wyoming	000012108	2119459		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:932-A	I 19.16:932-A					1976		FALSE							
Subject added entry--topical term; Title statement	650; 245	Hydrologic effects of hypothetical earthquake-caused floods below Jackson Lake, northwestern Wyoming	000012131	2631929		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:76-77	I 19.42/4:76-77					1976		FALSE							
