MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	ONLINE_EQUIV_IN_CGP	ONLINE_EQUIV_CGP_SYS_NO	ONLINE_EQUIV_PURL	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Main entry; Subject added entry--topical term; Title statement	110; 650; 245	Turning off the tap: Massachusetts' looming water affordability crisis: Massachusetts Advisory Committee to the U.S. Commission on Civil Rights.	001166160	1434762874		Language material	a	Online	o	Monograph/item	m	CR			Civil Rights Commission			CR 1.8/2-2:M 38/W 29			0288-A-17 (online)			2020		NA		FALSE			https://purl.fdlp.gov/GPO/gpo229614			https://www.usccr.gov/files/2021/2021-01-27-MA-SAC-Water-Affordability-Report.pdf		
Main entry; Subject added entry--topical term; Varying form of title; Title statement	110; 650; 246; 245	Seize the day, eliminate civil forfeiture in Massachusetts: Massachusetts Advisory Committee to the U.S. Commission on Civil Rights.	001254879	1417421785		Language material	a	Online	o	Monograph/item	m	CR			Civil Rights Commission			CR 1.8/2-2:M 38/F 76			0288-A-17 (online)			2023		NA		FALSE			https://purl.fdlp.gov/GPO/gpo221870			https://www.usccr.gov/files/2024-01/ma-sac-civil-asset-forfeiture-report-2024.pdf		
Title statement	245	Tectonic studies of the Berkshire massif, western Massachusetts, Connecticut, and Vermont	000000821	1093684		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:888	I 19.16:888					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Directory of environmental organizations for Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island and Vermont	000002288	1904401		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.2:N 42 E/976	EP 1.2:N 42 E/976					1976?		FALSE		FALSE								
Title statement	245	Information processing in scintigraphy: proceedings of the Third International Conference on Data Handling and Image Processing in Scintigraphy, held at Massachusetts Institute of Technology, Cambridge, Mass., 6-9 June, 1973	000002378	2200831		Language material	a	No attempt to code	|	Monograph/item	m	ER			Energy Research and Development Administration			ER 1.11:CONF-730687	ER 1.11:CONF-730687					1976?		FALSE		FALSE								
Title statement	245	Cape Cod National Seashore, Massachusetts	000002898	2286203		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.6/2:C 17/2/974	I 29.6/2:C 17/2/974					1974		FALSE		FALSE								
Title statement	245	Salem Maritime National Historic Site, Massachusetts	000002909	2281212		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.20:SA 3	I 29.20:SA 3					1975		FALSE		FALSE								
Title statement	245	Boston National Historical Park, Massachusetts	000002911	2287934		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.21:B 65	I 29.21:B 65					1975		FALSE		FALSE								
Title statement	245	Minute Man National Historical Park, Massachusetts	000002917	2169721		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.21:M 66/2/975	I 29.21:M 66/2/975					1975		FALSE		FALSE								
Title statement	245	Nomination of Eugene V. McAuliffe: hearing before the Committee on Armed Services, United States Senate, Ninety-fourth Congress, second session, on nomination of Eugene V. McAuliffe, of Massachusetts, to be Assistant Secretary of Defense for International Security Affairs, vice Robert Ellsworth elevated, April 29, 1976.	000005745	2319572		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.AR 5/3:M 11	Y 4.AR 5/3:M 11					1976		FALSE		FALSE								
Title statement	245	Returning certain land in Cambridge, Mass., to the Commonwealth of Massachusetts: report to accompany H.R. 12339.	000006025	2300645		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.RP.1182	94-2:H.RP.1182					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Authorizing and directing the Administrator of General Services to convey certain land in Cambridge, Massachusetts, to the Commonwealth of Massachusetts: report to accompany S. 3399.	000006185	2355375		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:S.RP.840	94-2:S.RP.840					1976		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Massachusetts County population: July 1, 1974 and 1975.	000006391	2379787		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.186:P-25/633	C 3.186:P-25/633/ERRATA		0142-C			1976		TRUE	1002103612	FALSE	None	None						
Title statement; Subject added entry--topical term; Varying form of title; General note; Subject added entry--geographic name	245; 650; 246; 500; 651	Structural dislocations in eastern Massachusetts: a description of the major faults and mylonite zones that form the eastern Massachusetts dislocation belt	000006789	1992591		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.3:1410			0620			1976		TRUE	885281707	TRUE	001000484	https://purl.fdlp.gov/GPO/gpo74408						
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Geology and early history of the Boston area of Massachusetts: a bicentennial approach : the role of geology in the important events that took place around Boston 200 years ago	000006790	2151943		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.3:1476			0620			1976		TRUE	885281635	TRUE	001004567	https://purl.fdlp.gov/GPO/gpo75852						
Title statement	245	Bills to convey certain lands in Massachusetts and in Utah: hearing before a subcommittee of the Committee on Government Operations, House of Representatives, Ninety-fourth Congress, second session, on H.R. 12339 ... and H.R. 11347 ... May 13, 1976.	000007229	2408132		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.G 74/7:L 23/2	Y 4.G 74/7:L 23/2					1974		FALSE		FALSE								
Varying form of title; Title statement	246; 245	Public Law 94-300: 94th Congress, S. 3399, May 29, 1976 : an act to authorize and direct the Administrator of General Services to convey certain land in Cambridge, Massachusetts, to the Commonwealth of Massachusetts.	000007356	2383865		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:PUB.LAW 300	94-2:PUB.LAW 300					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Federal outlays in Massachusetts;: a report of the Federal Government's impact by state, county and large city.	000007761	1938647		Language material	a	No attempt to code	|	Serial	s	CSA			Community Services Administration			CSA 1.10:M 38/975	CSA 1.10:M 38/975					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Implementation plan review for Massachusetts as required by the Energy supply and environmental coordination act	000007953	2487855		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.58:450/3-74-084	EP 1.58:450/3-74-084					1974		FALSE		FALSE								
Title statement	245	Disclosure for banks and bank holding companies: remarks of George W. Mitchell at a joint meeting of The New England Chapter, Robert Morris Associates, and The Massachusetts Society of Certified Public Accountants, Newton, Massachusetts, February 10, 1976.	000008011	2458585		Language material	a	No attempt to code	|	Monograph/item	m	FR			Federal Reserve System Board of Governors			FR 1.23:M 69/79	FR 1.23:M 69/79					1976		FALSE		FALSE								
Title statement	245	Role of profits: remarks by Henry C. Wallich at the John Diebold Lectures, New challenges to the role of profit, Cambridge, Massachusetts, February 27, 1976.	000008027	2471966		Language material	a	No attempt to code	|	Monograph/item	m	FR			Federal Reserve System Board of Governors			FR 1.23:W 15/9	FR 1.23:W 15/9					1976		FALSE		FALSE								
Title statement	245	Adams National Historic Site, Massachusetts	000008285	2475845		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.21:AD 1/976	I 29.21:AD 1/976					1976?		FALSE		FALSE								
Title statement	245	Salem Maritime National Historic Site, Massachusetts	000008289	2459837		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.21:SA 3/3/976	I 29.21:SA 3/3/976					1976		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Energy conservation in Massachusetts: hearing Committee. the Subcommittee on Energy of the Joint Economic Committee, Congress of the United States, Ninety-fourth Congress, first session, November 17, 1975.	000008619	2462770		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.EC 7:EN 2/11	Y 4.EC 7:EN 2/11					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Flood plain information: Saugus and Mill Rivers, Wakefield, Massachusetts.	000009240	2535907		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:W 13/2	D 103.47:W 13/2					1975		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Floods on Saugus & Mill Rivers, Wakefield, Massachusetts	000009256	2513086		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47/2:W 13	D 103.47/2:W 13					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Geologic history of Cape Cod, Massachusetts	000009405	2539926		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.2:C 17C/2	I 19.2:C 17C/2					1976		FALSE		FALSE								
Title statement	245	Duty-free entry of carillon bells for the use of Smith College, Massachusetts: report to accompany H.R. 1386.	000011148	2583028		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.RP.1058	94-2:H.RP.1058					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Source separation: the community awareness program in Somerville and Marblehead, Massachusetts	000011713	2604693		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.17:551	EP 1.17:551					1976		FALSE		FALSE								
Title statement	245	Foster care in five states: a synthesis and analysis of studies from Arizona, California, Iowa, Massachusetts, and Vermont	000011845	2593541		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 1.452:F 81/2	HE 1.452:F 81/2					1976?		FALSE		FALSE								
Title statement	245	Memorial services held in the House of Representatives and Senate of the United States, together with tributes presented in eulogy of Torbert H. Macdonald, late a Representative from Massachusetts	000012619	2604914		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 7.1:M 14/2	Y 7.1:M 14/2					1976		FALSE		FALSE								
Title statement	245	Naming of Veterans' Administration hospital at Bedford Massachusetts, for Edith Nourse Rogers: report to accompany H.R. 15671.	000012740	2613376		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.RP.1700	94-2:H.RP.1700					1976		FALSE		FALSE								
Title statement	245	Draft environmental impact statement: John F. Kennedy Library, Boston, Massachusetts.	000017007	2782254		Language material	a	No attempt to code	|	Monograph/item	m	GS			General Services Administration			GS 6.9:K 38	GS 6.9:K 38		579-B			1976		FALSE		FALSE								
Varying form of title; Title statement	246; 245	Computer study and site analysis of the Boston, Massachusetts runway 4R glide slope site	000017379	2830908		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 4.509:76-57	TD 4.509:76-57					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Guidelines for soil and water conservation in urbanizing areas of Massachusetts	000017619	2024899		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.6/2:M 38	A 57.6/2:M 38					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Test particle dispersion study in Massachusetts Bay	000017708	2891557		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.13:ERL 374-MESA 6	C 55.13:ERL 374-MESA 6		0208-B-07			1976		FALSE		FALSE								
Title statement	245	International Conference on the Interactions of Neutrons with Nuclei: proceedings of a conference, Lowell, Massachusetts, U.S.A., July 6-9, 1976	000017991	2881510		Language material	a	No attempt to code	|	Monograph/item	m	ER			Energy Research and Development Administration			ER 1.11:CONF-760715-P 1-2	ER 1.11:CONF-760715-P 1-2					1976		FALSE		FALSE								
Title statement	245	Nantucket Sound Islands Trust, Massachusetts: hearings before the Subcommittee on National Parks and Recreation of the Committee on Interior and Insular Affairs, House of Representatives, Ninety-fourth Congress, second session, on H.R. 10307 and S. 67 ...	000019082	2847463		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/14:94-63	Y 4.IN 8/14:94-63		1023			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Forest statistics for Massachusetts	000019669	2962054		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.80:NE-48	A 13.80:NE-48		83-B			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Water resources development in Massachusetts, 1975	000020428	3064154		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.35:M 38/975	D 103.35:M 38/975					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Results of medicaid provider review--Massachusetts	000020962	2993507		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 17.502:M 46/10	HE 17.502:M 46/10		512-C			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Juvenile correctional reform in Massachusetts: a preliminary report of the Center for Criminal Justice of the Harvard Law School	000021554	2858736		Language material	a	No attempt to code	|	Monograph/item	m	J			Department of Justice			J 1.2:J 98/15	J 1.2:J 98/15		717			1977		FALSE		FALSE								
Title statement	245	Lowell, Massachusetts: report of the Lowell Historic Canal District Commission to the Ninety-fifth Congress of the United States of America.	000022384	2946483		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.L 95:1/977	Y 3.L 95:1/977		1089			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Oil spill off Nantucket, Massachusetts: hearing before the Subcommittee on Administrative Practice and Procedure of the Committee on the Judiciary, United States Senate, Ninety-fourth Congress, second session, on damage caused by the oil spill of the ship the "Argo Merchant" ... December 22, 1976.	000022633	2999152		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.J 89/2:OI 5/7	Y 4.J 89/2:OI 5/7		1042			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Abington, Massachusetts, Plymouth County.	000023617	3139710		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:AB 1	HH 10.9:AB 1		594-C-24			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Blackstone, Massachusetts, Worcester County.	000024985	3245441		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:B 56	HH 10.9:B 56		594-C-24			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Brookline, Norfork County, Massachusetts.	000024992	3181540		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:B 79	HH 10.9:B 79		594-A-2			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Dartmouth, Bristol County, Massachusetts.	000025014	3192387		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:D 25	HH 10.9:D 25		594-C-24			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Duxbury, Massachusetts, Plymouth County.	000025023	3181981		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:D 95	HH 10.9:D 95		594-A-2			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Mansfield, Massachusetts, Bristol County.	000025103	3210476		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:M 31	HH 10.9:M 31		594-A-2			1977		FALSE		FALSE								
