MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	ONLINE_EQUIV_IN_CGP	ONLINE_EQUIV_CGP_SYS_NO	ONLINE_EQUIV_PURL	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Title statement	245	Job demands and worker health: main effects and occupational differences	000002667	1581070		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.7111:J 57	HE 20.7111:J 57					1975		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood plain information: Androscoggin and Dead Rivers, Leeds, Maine.	000004911	2338761		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:L 51	D 103.47:L 51					1975		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; General note; Title statement	650; 651; 500; 245	Reconnaissance geology of the upper St. John and Allagash River Basins, Maine	000006788	1819385		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.3:1406			0620			1976		TRUE	885281634	TRUE	001000469	https://purl.fdlp.gov/GPO/gpo74396						
Subject added entry--topical term; Title statement	650; 245	Federal outlays in Maine;: a report of the Federal Government's impact by state, county and large city.	000007759	1938480		Language material	a	No attempt to code	|	Serial	s	CSA			Community Services Administration			CSA 1.10:M 28/975	CSA 1.10:M 28/975					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Implementation plan review for Maine as required by the Energy supply and environmental coordination act	000007950	2487879		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.58:450/3-74-074	EP 1.58:450/3-74-074					1974		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Loring Air Force Base: hearing before the Subcommittee on Economic Development of the Committee on Public Works, United States Senate, second session, on the proposed personnel reduction of Loring Air Force Base, May 10, 1976 - Limestone, Maine.	000008721	2455728		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.P 96/10:94-H 46			1045			1976		TRUE	608991214	TRUE	001099078	https://purl.fdlp.gov/GPO/gpo120454						
Subject added entry--topical term; General note; Title statement	650; 500; 245	Floods on Penobscot and Stillwater Rivers: Old Town & Milford, Maine.	000009250	2513118		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47/2:OL 1 T	D 103.47/2:OL 1 T					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Default of futures contracts for Maine potatoes: hearing before the Subcommittee on Agricultural Production, Marketing, and Stabilization of Prices of the Committee on Agriculture and Forestry, United States Senate, Ninety-fourth Congress, second session, June 21, 1976.	000009723	2539673		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.AG 8/2:P 84/7	Y 4.AG 8/2:P 84/7					1976		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	Estimates of the population of Maine counties and metropolitan areas: July 1, 1974 and 1975.	000010114	43064663		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.186:P-26/75-19			0142-C-04			1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Problems of Maine's rural elderly: hearing before the Subcommittee on Health and Long-Term Care of the Select Committee on Aging, House of Representatives, Ninety-fourth Congress, second session, held in Presque Isle, Maine, March 27, 1976.	000010951	2819147	2595077	Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.AG 4/2:R 88						1976		TRUE	1429289758	TRUE	001257707	https://purl.fdlp.gov/GPO/gpo224027						
Subject added entry--topical term; General note; Title statement	650; 500; 245	Efficacy of Orthene for spruce budworn control in Maine, 1975	000011411	2613392		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.93:B 85/975	A 13.93:B 85/975					1976		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Limnological data report for the Maine Department of environmental protection: U.S. Geological Survey cooperative lake studies project	000012067	2625495		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.2:L 62	I 19.2:L 62					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Jonesport Harbor, Maine: Communication from the Assistant Secretary of the Army (Civil Works) transmitting a letter from the Chief of Engineers, Department of the Army, dated February 25, 1975, submitting a report, together with accompanying papers and illustrations, on Jonesport Harbor, Maine, authorized by Section 304 of	000013212	2661150		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.22:J 71/2	D 103.22:J 71/2					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Jonesport Harbor, Maine: Communication from the Assistant Secretary of the Army (Civil Works) transmitting a letter from the Chief of Engineers Department of the Army, dated February 25, 1975, submitting a report, together with accompanying papers and illustrations, on Jonesport Harbor, Maine, authorized by Section 304 of t	000014241	2661214		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.DOC.481	94-2:H.DOC.481					1976		FALSE		FALSE								
Title statement	245	Model validation using time and frequently domain error measures	000014834	2733446		Language material	a	No attempt to code	|	Monograph/item	m	ER			Energy Research and Development Administration			ER 1.11:ERDA-76-152	ER 1.11:ERDA-76-152		1051-C			1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Special flood hazard information report: Kennebec River, Augusta, Hallowell, Chelsea, Farmingdale, Randolph, Gardiner, Pittston, Richmond, Bowdinham, & Dresden, Maine.	000017808	2905689		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:AU 4	D 103.47:AU 4					1975		FALSE		FALSE								
Title statement	245	Proceedings of the Symposium on Intensive Culture of Northern Forest Types, held 20-22 July 1976 at Nutting Hall, Universtiy of Maine, at Orono	000019687	3086396		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.88:NE-29	A 13.88:NE-29		83-B			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Ports of Portland and Searsport, Maine, and Portsmouth, New Hampshire	000020423	3036729		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.8:1/3	D 103.8:1/3		340			1977		FALSE		FALSE								
Varying form of title; Title statement	246; 245	Use of remote sensing to quantify construction material and to define geologic lineations: Dickey-Lincoln School Lakes Project, Maine	000020425	2935990		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.33/2:242/PT. 1	D 103.33/2:242/PT. 1					1975-		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; Subject added entry--geographic name; Title statement	710; 650; 651; 245	Maine landings	000023225	2496887		Language material	a	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.309/2:			0610-A			1uuu		TRUE	1059126922	FALSE	None	None						
Subject added entry--topical term; Subject added entry--corporate name; Title statement	650; 610; 245	Strip clearcutting did not degrade the site in a spruce-fir forest in central Maine	000024420	3231905		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.78:NE-367	A 13.78:NE-367		83-B			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Mexico, Maine, Oxford County.	000025114	3191834		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:M 57	HH 10.9:M 57		594-C-22			1977		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Legal status of homemakers in Maine	000025624	3226252		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.W 84:9/20	Y 3.W 84:9/20		1089			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Canadian labor in the Maine woods, 1977: hearing before the Subcomittee on Employment, Poverty, and Migratory Labor, of the Committee on Human Resources, United States Senate, Ninety-fifth Congress, first session ... Bangor, Maine, April 14, 1977.	000025699	3176809		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.H 88:C 16/977	Y 4.H 88:C 16/977		1043			1977		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Flood hazard analyses: Sandy River, Town of Farmington, Maine.	000027046	2660133		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.64/2:SA 5	A 57.64/2:SA 5					1976		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Flood plain information: Penobscot and Stillwater Rivers : Old Town and Milford, Maine.	000027177	2551152		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:OL 1 T	D 103.47:OL 1 T					1975		FALSE		FALSE								
Title statement	245	Occupational Alcoholism Prevention and Treatment Act of 1977: hearings before the Subcommittee on Alcoholism and Drug Abuse of the Committee on Human Resources, United States Senate, Ninety-fifth Congress, first session, on S. 1107 ... Augusta, Maine, April 13, 1977, Washington, D.C., May 18 and 19, 1977.	000028006	3392929		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.H 88:AL 1/2	Y 4.H 88:AL 1/2		1043			1977		FALSE		FALSE								
Title statement	245	Career education implementation incentive act, 1977: hearings before the Subcommittee on Education, Arts, and Humanities of the Committee on Human Resources, United States Senate, Ninety-fifth Congress, first session, on S. 1328 ... June 6, 1977, Portland, Maine, June 14, 1977, Washington, D.C.	000032425	3502523		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.H 88:C 18/977	Y 4.H 88:C 18/977		1043			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Wild and scenic river recommendation: Penobscot River, Maine.	000035222	3568964		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			95-1:H.DOC.164/PT.13	95-1:H.DOC.164/PT.13					1977		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Flood hazard analyses: Ellis River, town of Rumford, Maine, town of Andover, Maine	000035410	3656536		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.64/2:EL 5	A 57.64/2:EL 5					1976		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Bradley, Maine, Penobscot County.	000035874	3682465		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 1.9:B 72/2	HH 1.9:B 72/2		594-C-22			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Milford, Maine, Penobscot County.	000035957	3663451		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:M 59/4	HH 10.9:M 59/4		594-C-22			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Old Town, Maine, Penobscot County.	000035966	3674990		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:OL 1/2	HH 10.9:OL 1/2		594-C-22			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Veazie, Maine, Penobscot County.	000036002	3682839		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:V 48	HH 10.9:V 48		594-C-22			1977		FALSE		FALSE								
General note; Title statement	500; 245	Flood hazard analyses: Sroudwater River, city of Portland, Maine, city of Westbrook, Maine	000037272	3785769		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.64/2:ST 8	A 57.64/2:ST 8					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Rural health care, problems and prospects, 1977: hearing before the Subcommittee on Health and Scientific Research of the Committee on Human Resources, United States Senate, Ninety-fifth Congress, first session ... Bangor, Maine, August 30, 1977.	000038958	3735294		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.H 88:R 88	Y 4.H 88:R 88		1043			1978		FALSE		FALSE								
Title statement	245	Composting sewage sludge by high-rate suction aeration techniques: the process as conducted at Bangor, Maine, and some guides of general applicability	000039712	3808198		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.17:614 D	EP 1.17:614 D		431-I-7			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Bangor, Maine, Penobscot County.	000040435	3831044		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:B 22/3	HH 10.9:B 22/3		594-C-22			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Brewer, Maine, Penobscot County.	000040448	3867380		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:B 75/4	HH 10.9:B 75/4		594-C-22			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Eddington, Maine, Penobscot County.	000040467	3860947		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:ED 2/4	HH 10.9:ED 2/4		594-C-22			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Orono, Maine, Penobscot County.	000040529	3829826		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:OR 6/2	HH 10.9:OR 6/2		594-C-22			1978		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Portland Head Lighthouse, Maine	000041028	3850334		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 5.30/2:P 83	TD 5.30/2:P 83					1977?		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Gulf of Maine-Georges Bank Ichthyoplankton collected on ICNAF Larval Herring Surveys September 1971-February 1975	000041753	34251733	3899876; 1225799392	Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.13:NMFS SSRF-717			0208-C-04			1977		TRUE	1042269249	TRUE	001232683	https://purl.fdlp.gov/GPO/gpo215132						
Title statement	245	Final environmental statement for space shuttle main engine component and subsystem testing, Santa Susana, California	000042609	3903479		Language material	a	No attempt to code	|	Monograph/item	m	NAS			National Aeronautics and Space Administration			NAS 1.59:SH 9/3	NAS 1.59:SH 9/3					1973		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	1975 Cooperative pilot control project of Dylox, Matacil, and Sumithion for spruce budworm control in Maine	000043380	3971725		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.2:SP 88/7/975	A 13.2:SP 88/7/975					1976		FALSE		FALSE								
Title statement	245	Morse-libby Mansion, Portland Maine: a report on restoration work, 1973-1977	000044682	3543126		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.2:M 83	I 29.2:M 83		648			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Effects of Orthene on songbird brain cholinerterase in Maine, 1977	000046392	4100602		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.93:SO 5	A 13.93:SO 5		82-B			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Final environmental impact statement: proposed wastewater collection and treatment facilities, Scarborough, Maine	000047614	4129809		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.57/3:SCA 7/V.1	EP 1.57/3:SCA 7/V.1					1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Abbot, Maine, Piscataquis County.	000048189	4095357		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:AB 2	HH 10.9:AB 2		594-C-22			1978		FALSE		FALSE								
Title statement	245	Deicing-chemical rates on open-graded pavements: final report [of studies in Maine, Michigan, Utah, Vermont]	000048940	3810131		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 2.30/4:77-216	TD 2.30/4:77-216		982-G-19			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Efficacy of Orthene forest spray, Dylox 4, and Sevin 4 oil in controlling spruce budworm: a pilot control project, Maine, 1976.	000049517	4205679		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.2:SP 88/7/976	A 13.2:SP 88/7/976		84			1978		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Seasonal bottom-water temperature trends in the Gulf of Maine and on Georges Bank, 1963-75	000049757	4092609		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.13:NMFS SSRF-725			0208-C-04			1978		TRUE	1042269201	TRUE	001230667	https://purl.fdlp.gov/GPO/gpo214203						
Subject added entry--topical term; Title statement	650; 245	Airborne resistivity and magnetometer survey in northern Maine for obtaining information on bedrock geology	000052092	2631153		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.33/12:76-37	D 103.33/12:76-37					1976		FALSE		FALSE								
Title statement	245	Evaluation of the Administration's 1978 small business tax proposals and other alternatives: hearings before the Select Committee on Small Business, United States Senate, Ninety-fifth Congress, second session ... Englewood, Colo.--February 14, 1978, Portland, Maine--February 20, 1978, Washington, D.C.--February 28, 1978.	000053703	4261285		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.SM 1/2:T 19/13/978	Y 4.SM 1/2:T 19/13/978		1049			1978		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of Kennebec County, Maine	000055740	4321251		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:K 37	A 57.38:K 37		102 (Rev. 1957)			1978		FALSE		FALSE								
Title statement	245	Space shuttle main engine development program: hearing before the Subcommittee on Science, Technology, and Space of the Committee on Commerce, Science, and Transportation, United States Senate, Ninety-fifth Congress, second session ... March 31, 1978.	000057007	4352555		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.C 73/7:95-87	Y 4.C 73/7:95-87		1041			1978		FALSE		FALSE								
Title statement	245	Education for all handicapped children act. 1978: hearing before the Subcommittee on the Handicapped of the Committee on Human Resources, United States Senate, Ninety-fifth Congress, second session ... May 13, 1978, Portland, Maine.	000059042	4419935		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.H 88:ED 8/3/978	Y 4.H 88:ED 8/3/978		1043			1978		FALSE		FALSE								
Title statement	245	Alcohol prevention programs, 1978: hearing before the Subcommittee on Alcoholism and Drug Abuse of the Committee on Human Resources, United States Senate, Ninety-fifth Congress, second session ... March 24, 1978, Bangor, Maine.	000060630	4480849		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.H 88:AL 1/6/978	Y 4.H 88:AL 1/6/978		1043			1978		FALSE		FALSE								
Title statement	245	Act to name the post office and Federal building in Portland, Maine, the "Frederick G. Payne Building"	000060990	4518618		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			95-2:PUB.LAW 522	95-2:PUB.LAW 522		575			1978		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Special needs and problems of older Americans in rural and small communities: hearing before the Subcommittee on Aging of the Committee on Human Resources, United States Senate, Ninety-fifth Congress, second session on examination of the problems facing older Americans in rural and small communities. July 28, 1978, Portland, Maine.	000062896	4632907		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.H 88:OL 1	Y 4.H 88:OL 1					1978		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Dickey-Lincoln School Lakes, Maine U.S.A. and Quebec, Canada: design memorandum	000064971	3469344		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.2:D 55/NO.5	D 103.2:D 55/NO.5					1967-		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Dover-Foxcroft, Maine, Piscataquis County.	000067756	4967972		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:D 75/3	HH 10.9:D 75/3		594-C-22			1979		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	1977 census of retail trade: geographic area series, Maine.	000070174	5207810	1225755488	Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.255/2:RC 77-A-20			0132-A-22			1979		TRUE	891072913	FALSE	None	None						
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Maine exports	000070240	5182273	4679881; 1145245330; 1153230741; 1166490522; 1225739388	Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 57.29:M 28			0231-M-19			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Randolph, Maine, Kennebec County.	000070838	5177954		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:R 15/3	HH 10.9:R 15/3		594-C-22			1979		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; Title statement	710; 650; 245	Crustal subsidence in eastern Maine	000071341	5223695		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.N 88:25/0887	Y 3.N 88:25/0887		1051-H-11			1979		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Guilford, Maine, Piscataquis County.	000072377	5043917		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:G 94/2	HH 10.9:G 94/2		594-C-22			1979		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Animal damage to young spruce and fir in Maine	000073099	2854545		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.79:NE-231	A 13.79:NE-231		83-B			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	1977 census of wholesale trade: geographic area series, Maine.	000073491	5374971		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.256/2:WC 77-A-20	C 3.256/2:WC 77-A-20		0132-A-22			1979		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Lewiston, Maine, Androscoggin County.	000074578	5340621		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:L 58/5	HH 10.9:L 58/5		594-C-22			1979		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; Title statement	710; 650; 245	Minerals in the economy of Maine	000074709	4251879		Language material	a	No attempt to code	|	Serial	s	I			Department of the Interior			I 28.37/4:M 28/	I 28.37/4:M 28/979		639-C			1978		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	1977 census of manufactures: geographic area series, Maine.	000075912	5509426		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.24/8:MC 77-A-20 (P)	C 3.24/8:MC 77-A-20 (P)		135			1979		FALSE		FALSE								
