MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Title statement	245	Selective withdrawal system: Libby Dam, Kootenai River, Montana : hydraulic model investigation	000010301	2585532		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.44:125-2	D 103.44:125-2					1975		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Public Law 94-403: 94th Congress, H.R. 9153, September 9, 1976 : an act granting the consent of Congress to the New Hampshire-Vermont interstate sewage waste disposal facilities compact.	000011230	2570639		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:PUB.LAW 403	94-2:PUB.LAW 403					1976		FALSE							
Title statement	245	Foster care in five states: a synthesis and analysis of studies from Arizona, California, Iowa, Massachusetts, and Vermont	000011845	2593541		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 1.452:F 81/2	HE 1.452:F 81/2					1976?		FALSE							
Subject added entry--topical term; Title statement	650; 245	Flood plain information : Lamoille River, Georgia, Fairfax, and Fletcher, Vermont	000017814	2471901		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:G 29	D 103.47:G 29					1976		FALSE							
Title statement	245	Flood plain information: west fork of the San Jacinto River, Montgomery County, Texas.	000017823	2884565		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:M 76/8	D 103.47:M 76/8					1975		FALSE							
General note; Subject added entry--topical term; Title statement	500; 650; 245	Floods in Georgia, Fairfax, and Fletcher, Vermont, Lamoille River	000017838	2902257		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47/2:G 29	D 103.47/2:G 29					1976		FALSE							
Subject added entry--topical term; Title statement	650; 245	Forest resources of Vermont	000019667	3050242		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.80:NE-46	A 13.80:NE-46		83-B			1976		FALSE							
Subject added entry--topical term; Title statement	650; 245	Forest-land owners of New Hampshire and Vermont	000019671	3086909		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.80:NE-51	A 13.80:NE-51		83-B			1977		FALSE							
General note; Subject added entry--topical term; Title statement	500; 650; 245	Legal status of homemakers in Vermont	000022418	2943788		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.W 84:9/46	Y 3.W 84:9/46		1089			1977		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Warren, Vermont, Washington County.	000025239	3236910		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:W 25/2	HH 10.9:W 25/2		594-C-49			1977		FALSE							
Title statement	245	Center sluice investigation, Libby Dam, Kootenai River, Montana: hydraulic model investigation	000026151	2762805		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.24/2:H-76-21	D 103.24/2:H-76-21					1976		FALSE							
Title statement	245	MAST is saving lives: an EMS success story in northeastern New York, Vermont, and northwestern New Hampshire	000027841	3407920		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 8.2:M 59	TD 8.2:M 59		982-D-1			1977?		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Barton and villages of Barton and Orleans, Vermont, Orleans County.	000034032	3579850		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:B 28	HH 10.9:B 28		594-C-49			1977		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of New Haven, Vermont, Addison County.	000034071	3597221		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:N 42 H/2	HH 10.9:N 42 H/2		594-C-49			1977		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Brandon, Vermont, Rutland County.	000035882	3685909		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:B 73/4	HH 10.9:B 73/4		594-C-49			1977		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Manchester, Vermont, Bennington County.	000035951	3667060		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:M 31/10	HH 10.9:M 31/10		594-C-49			1977		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of Rutland, Vermont, Rutland County.	000035984	3682233		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:R 93	HH 10.9:R 93		594-C-49			1977		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Wilmington, Vermont, Windham County.	000036008	3675010		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:W 68/2	HH 10.9:W 68/2		594-C-45			1977		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Worcester, Vermont, Washington County.	000036010	3675018		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:W 89/2	HH 10.9:W 89/2		594-C-49			1977		FALSE							
Subject added entry--topical term; Title statement	650; 245	Brucellosis outbreak in New York and Vermont: hearings before the Subcommittee on Department Investigations, Oversight, and Research of the Committee on Agriculture, House of Representatives, Ninety-fifth Congress, first session September 30, 1977, Watertown, N.Y., October 1, 1977, Burlington, Vt.	000036725	3683686		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.AG 8/1:B 83/3	Y 4.AG 8/1:B 83/3		1010			1977		FALSE							
General note; Subject added entry--topical term; Title statement	500; 650; 245	Flood hazard analyses: Browns River, towns of Underhill, Jericho, Essex, Westford, and Fairfax, Chittenden and Franklin Counties, Vermont	000037271	3785788		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.64/2:B 81	A 57.64/2:B 81					1976		FALSE							
General note; Subject added entry--topical term; Title statement	500; 650; 245	Floods in Cambridge, Vermont: Lamoille, North Branch, Brewster and Seymour Rivers.	000037623	3776459		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47/2:C 14/6	D 103.47/2:C 14/6					1976?		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: towm of Moretown, Vermont, Washington County.	000038247	3742756		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:M 81/2	HH 10.9:M 81/2		594-C-49			1977		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: village of Morrisville, Vermont, Lamoille County.	000038248	3752303		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:M 83/2	HH 10.9:M 83/2		594-C-49			1977		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of/village of Northfield, Vermont, Washington County.	000038253	3742784		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:N 81/4	HH 10.9:N 81/4		594-C-49			1977		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Waitsfield, Vermont, Washington County.	000038271	3787010		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:W 13	HH 10.9:W 13		594-C-49			1977		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood plain information: Lamoille, North Branch, Brewster, and Seymour Rivers, Cambridge, Vermont.	000039584	2657536		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:C 14/5	D 103.47:C 14/5					1976		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Barre, Vermont, Washington County.	000040436	3829856		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:B 27	HH 10.9:B 27		594-C-49			1977		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Huntington, Vermont, Chittenden County.	000040493	3854962		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:H 92/2	HH 10.9:H 92/2		594-C-49			1978		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of St. Albans, Vermont, Franklin County.	000040540	3867404		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:SA 2 A	HH 10.9:SA 2 A		594-C-49			1977		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of South Hero, Vermont, Grand Isle County.	000040544	3867400		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:SO 8 H/2	HH 10.9:SO 8 H/2		594-C-49			1977		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Stamford, Vermont, Bennington County.	000040547	3860868		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:ST 2	HH 10.9:ST 2		594-C-49			1978		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Williamstown, Vermont, Orange County.	000040561	3867830		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:W 67/4	HH 10.9:W 67/4		594-C-49			1978		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of Winooski, Vermont, Chittenden County.	000042360	3955945		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:W 73/2	HH 10.9:W 73/2		594-C-49			1978		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Ludlow, village of Ludlow, Vermont, Windsor County.	000044579	4046637		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:L 96	HH 10.9:L 96		594-C-49			1978		FALSE							
Title statement	245	Sluice pressures, gate vibrations and stilling basin wall pressures, Libby Dam, Kootenai River, Montana: final report	000047087	2612257		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.24/2:H-76-17	D 103.24/2:H-76-17					1976		FALSE							
Title statement	245	Analysis of potential ice jam sites on the Connecticut River at Windsor, Vermont	000047106	2561124		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.33/12:76-31	D 103.33/12:76-31					1976		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Pawlet, Vermont, Rutland County.	000048281	4121847		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:P 28/2	HH 10.9:P 28/2		594-C-49			1978		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Shrewsbury, Vermont, Rutland County.	000048303	4092636		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:SH 8	HH 10.9:SH 8		594-C-49			1978		FALSE							
Title statement	245	Deicing-chemical rates on open-graded pavements: final report [of studies in Maine, Michigan, Utah, Vermont]	000048940	3810131		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 2.30/4:77-216	TD 2.30/4:77-216		982-G-19			1977		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood plain information: Connecticut River, West River, Dummerston, Vermont.	000049961	2969707		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:D 89	D 103.47:D 89					1977		FALSE							
Subject added entry--topical term; Title statement	650; 245	Floods: West River and Utley Brook, Weston & Londonderry, Vermont.	000049984	4138922		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47/2:W 52/3	D 103.47/2:W 52/3					1977?		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Brookfield, Vermont, Orange County.	000050742	4199253		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:B 79/4	HH 10.9:B 79/4		594-C-49			1978		FALSE							
Title statement	245	Winter thermal structure and ice conditions on Lake Champlain, Vermont	000052083	2338741		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.33/12:76-13	D 103.33/12:76-13					1976		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood plain information: West River and Utley Brook, Weston-Londonderry, Vermont.	000052116	3182331		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:W 52/3	D 103.47:W 52/3					1977		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of Burlington, Vermont, Chittenden County.	000052792	4244371		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:B 92/4	HH 10.9:B 92/4		594-C-49			1978		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Proctor, Vermont, Rutland County.	000052900	4300621		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:P 94/2	HH 10.9:P 94/2		594-C-49			1978		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Rutland, Vermont, Rutland County.	000052908	4181503		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:R 93/3	HH 10.9:R 93/3		594-C-49			1978		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town/village of Woodstock, Vermont, Windsor County.	000052946	4300506		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:W 86	HH 10.9:W 86		594-C-49			1978		FALSE							
Subject added entry--topical term; Title statement	650; 245	Services for the elderly in Vermont: hearing before the Subcommittee on Select Education of the Committee on Education and Labor, House of Representatives, Ninety-fifth Congress, second session ... Montpelier, Vt., on July 22, 1978.	000053607	4298929		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.ED 8/1:EL 2/3	Y 4.ED 8/1:EL 2/3		1015			1978		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Morristown, Vermont, Lamoille County.	000056574	4371276		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:M 83/6	HH 10.9:M 83/6		594-C-49			1978		FALSE							
General note; Subject added entry--topical term; Title statement; Added entry--corporate name	500; 650; 245; 710	Soil survey of Orange County, Vermont	000057457	4404912		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:OR 1/4	A 57.38:OR 1/4		102 (Rev. 1957)			1978		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Johnson, Vermont, Lamoille County.	000060084	4510671		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:J 63/3	HH 10.9:J 63/3		594-C-49			1978		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town/village of Woodstock, Vermont, Windsor County.	000060112	4523242		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:W 86/978	HH 10.9:W 86/978		594-C-49			1978		FALSE							
Subject added entry--topical term; Title statement	650; 245	New Hampshire-Vermont interstate school compact: report to accompany S. 2403.	000063187	4588047		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			95-2:H.RP.1722	95-2:H.RP.1722		1008-A			1978		FALSE							
Subject added entry--topical term; Title statement	650; 245	Act to consent to certain amendments to the New Hampshire-Vermont interstate school compact, approved by Public Law 91-21	000063287	4575158		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			95-2:PUB.LAW 536	95-2:PUB.LAW 536		575			1978		FALSE							
Subject added entry--topical term; Title statement	650; 245	New Hampshire-Vermont interstate school compact: report to accompany S. 2403.	000063355	4588058		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			95-2:S.RP.968	95-2:S.RP.968		1008-A			1978		FALSE							
Subject added entry--topical term; Title statement	650; 245	Domestic violence in Vermont: hearing before the Subcommittee on Select Education of the Committee on Education and Labor, House of Representatives, Ninety-fifth Congress, second session ... Montpelier, Vt., on July 22, 1978.	000064405	4679874		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.ED 8/1:D 71/3	Y 4.ED 8/1:D 71/3		1015			1978		FALSE							
Title statement	245	Libby reregulating dam power units, Kootenai River, Montana, design memorandum 1, general design memorandum, phase I: communication from the Secretary of the Army transmitting the Corps of Engineers' phase I design memorandum ...	000064976	4785932		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.22:K 83	D 103.22:K 83		334-A			1979		FALSE							
Title statement	245	Libby reregulating dam power units, Kootenai River, Montana, design memorandum 1, general design memorandum, phase I: communication from the Secretary of the Army transmitting the Corps of Engineers' phase I design memorandum ...	000066409	4785943		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			96-1:H.DOC.19	96-1:H.DOC.19					1979		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Hartford, Vermont, Windsor County.	000067771	4975117		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:H 25/4	HH 10.9:H 25/4		594-C-49			1979		FALSE							
Subject added entry--topical term; Title statement	650; 245	Petrology, structure, and genesis of the asbestos-bearing ultramafic rocks of the Belvidere Mountain area in Vermont	000067843	2526615		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:1016	I 19.16:1016		624			1978		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Bridport, Vermont, Addison County.	000069298	5150339		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:B 76/6	HH 10.9:B 76/6		594-C-49			1979		FALSE							
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	1977 census of retail trade: geographic area series, Vermont.	000070187	5207723	9870010; 1031858015; 1225772363	Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.255/2:RC 77-A-46			0132-A-48			1979		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	1977 census of wholesale trade: geographic area series, Vermont.	000070191	5205612		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.256/2:WC 77-A-46	C 3.256/2:WC 77-A-46		0132-A-48			1979		FALSE							
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Vermont exports	000070266	5187258	1225718244	Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 57.29:V 59			0231-M-45			1978		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Rockingham, village of Bellows Falls, village of Saxtons River, Vermont, Windham County.	000072430	5060815		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:R 59/10	HH 10.9:R 59/10		594-C-49			1979		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Shoreham, Vermont, Addison County.	000072440	5069713		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:SH 7/2	HH 10.9:SH 7/2		594-C-49			1979		FALSE							
General note; Subject added entry--topical term; Title statement; Added entry--corporate name	500; 650; 245; 710	Soil survey of Franklin County, Vermont	000073122	5270023		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:F 85/5	A 57.38:F 85/5		102-B-46			1979		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Windsor, Vermont, Windsor County.	000074654	5291241		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:W 72/11	HH 10.9:W 72/11		594-C-49			1979		FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Minerals in the economy of Vermont	000074718	4219143		Language material	a	No attempt to code	|	Serial	s	I			Department of the Interior			I 28.37/4:V 59/	I 28.37/4:V 59/979		639-C			1978		FALSE							
Subject added entry--topical term; Title statement	650; 245	Census Bureau report sales in Vermont's retail stores up 50.1 percent in 5-year period	000076169	5518736		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.255/2-2:RC 77-A-46 (A)	C 3.255/2-2:RC 77-A-46 (A)		0132-A-48			1978		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	1977 census of manufactures: geographic area series, Vermont.	000079422	5531652		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.24/8:MC 77-A-46 (P)	C 3.24/8:MC 77-A-46 (P)		135			1979		FALSE							
Subject added entry--topical term; Title statement	650; 245	1977 census of transportation: truck inventory and use survey, Vermont.	000079504	5531399		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.233/5:TC 77-T-46			0160-D			1979		FALSE							
Subject added entry--topical term; Title statement	650; 245	Wholesale trade in Vermont rose 54.7 percent between 1972 and 1977, Census Bureau says	000079561	5532640		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.256/2-2:WC 77-A-46 (A)	C 3.256/2-2:WC 77-A-46 (A)		0132-A-48			1979		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	1977 census of service industries: geographic area series, Vermont.	000079575	5531450		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.257/2:SC 77-A-46	C 3.257/2:SC 77-A-46		0132-A-48			1979		FALSE							
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Vermont's selected service industries showed a 53.3 percent increase in receipts between 1972 and 1977, Census report shows	000079611	5584978		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.257/2-2:SC 77-A-46 (A)			0132-A-48			1979		FALSE							
Subject added entry--topical term; Title statement	650; 245	Characteristics of physicians -- Vermont: December 31, 1975	000080200	5634501		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.6617:V 59	HE 20.6617:V 59		507-J-1			1979		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Springfield, Vermont, Windsor County.	000080342	5536854		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:SP 8/10	HH 10.9:SP 8/10		594-C-49			1979		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town/village of Woodstock, Vermont, Windsor County.	000080355	5627927		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:W 86/979	HH 10.9:W 86/979		594-C-49			1978		FALSE							
