MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Main entry	110	Let's look at 4-H and handicapped youth	000070745	5087293		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 23.8:F 82	HE 23.8:F 82		529-B-7			1978		FALSE							
Main entry	110	Recreation and handicapped youth: games, special events, arts and crafts, dance, drama, music	000070746	5090091		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 23.8:F 82/2	HE 23.8:F 82/2		529-B-7			1978		FALSE							
Main entry	110	Domestic policy review of nonfuel minerals: report on phase I	000070887	5252538		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 28.2:D 71/V.3	I 28.2:D 71/V.3		637			1979-		FALSE							
Main entry; Added entry--corporate name	110; 710	Study of the mineral matter distribution in pulverized fuel coals with respect to slag deposit formation in boiler furnaces	000071914	5035530		Language material	a	No attempt to code	|	Monograph/item	m	E			Department of Energy			E 1.28:FE-2316-	E 1.28:FE-2316-8		429-T-4			1978-		FALSE							
Main entry	110	Characteristics of American coals in relation to their conversion into clean energy fuels	000085038	4095226		Language material	a	No attempt to code	|	Monograph/item	m	E			Department of Energy			E 1.28:FE-2030-	E 1.28:FE-2030-10		429-T-4 (microfiche)			1977-		FALSE							
Main entry	110	Instrumental analysis of sulfur compounds in coal process streams	000087423	5052979		Language material	a	No attempt to code	|	Monograph/item	m	E			Department of Energy			E 1.28:FE-2710-	E 1.28:FE-2710-5		429-T-4 (microfiche)			1978-		FALSE							
Main entry	110	West Chester Work Center solar space heating demonstration project: construction report.	000093874	6444006		Language material	a	No attempt to code	|	Monograph/item	m	E			Department of Energy			E 1.28:DOE/CS/4048-2	E 1.28:DOE/CS/4048-2		429-T-4 (microfiche)			1979		FALSE							
Main entry	110	West Chester Work Center solar space heating demonstration project: system design report.	000101259	6696194		Language material	a	No attempt to code	|	Monograph/item	m	E			Department of Energy			E 1.28:COO/4048/1	E 1.28:COO/4048/1		429-T-4 (microfiche)			1978		FALSE							
Main entry	110	Final project report for dry coke quenching plant: phase 1 engineering for National Steel Corporation, no. 1 Coke Oven Battery, Brown's Island, Weirton, West Virginia	000103123	6820871		Language material	a	No attempt to code	|	Monograph/item	m	E			Department of Energy			E 1.28:COO-4553-2/V.1-	E 1.28:COO-4553-2/V.1		429-T-4 (microfiche)			1978-		FALSE							
Main entry; Title statement; Subject added entry--topical term	110; 245; 650	Doing time: a study of prison conditions at U.S. penitentiary, Lewisburg, Pennsylvania, a report	000163028	9435235		Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:P 93/5	CR 1.2:P 93/5		288-A			1983		FALSE							
Subject added entry--corporate name; Main entry; Title statement; Subject added entry--geographic name	610; 110; 245; 651	Annual report - Pennsylvania Avenue Development Corporation	000324062	1794429		Language material	a	No attempt to code	|	Serial	s	Y			Congress			Y 3.P 38:1/						1974		FALSE							
Subject added entry--geographic name; Name of publisher, distributor, etc.; Main entry; Added entry--corporate name; Title statement	651; 260/264$b; 110; 710; 245	Amendments to the Pennsylvania Avenue plan	000349575	23444061		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.P 38:2 P 69/AMEND.			1089-L			1990	91-259-P.	FALSE							
Main entry; Title statement; Subject added entry--topical term	110; 245; 650	Recreation study-- Juniata River corridor: America's Industrial Heritage Project, Pennsylvania	000367939	25637800		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.2:J 95			0648			1991	92-0075-P.	FALSE							
Subject added entry--corporate name; Main entry; Subject added entry--geographic name	610; 110; 651	Annual report	000401323	28700929		Language material	a	Microfiche	b	Serial	s	Y			Congress			Y 3.P 38:1/	Y 3.P 38:1/994		1089-L (MF)			1974	96-0320-M.	FALSE							
Subject added entry--geographic name; Main entry; Title statement; Subject added entry--topical term	651; 110; 245; 650	Pennsylvania Turnpike Commission's Incident Management Team	000408571	29526111		Language material	a	Microfiche	b	Monograph/item	m	TD			Department of Transportation			TD 1.20/10:93-23	TD 1.20/10:93-23		0982-I-15 (MF)			1993	93-1225-M.	FALSE							
Main entry; Title statement; Name of publisher, distributor, etc.; Subject added entry--topical term	110; 245; 260/264$b; 650	West Overton village, Pennsylvania: schematic design/interpretive prospectus : environmental assessment, draft.	000427460	31404473		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 29.79/5:W 52/3			0651-B-05 (MF)			1993	94-0592-M.	FALSE							
Subject added entry--corporate name; Main entry; Added entry--corporate name	610; 110; 710	Avenue report	000491151	39683560		Language material	a	Microfiche	b	Serial	s	Y			Congress			Y 3.P 38:16/			1089-L-01			199u		FALSE							
Main entry; Title statement; Subject added entry--topical term	110; 245; 650	Barriers facing minority and women-owned businesses in Pennsylvania	000552158	52352828		Language material	a	Electronic	s	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:2003014020			0288-A (online)			2002		FALSE		https://purl.fdlp.gov/GPO/LPS31578					
Name of publisher, distributor, etc.; Main entry; Subject added entry--corporate name; Subject added entry--topical term; Title statement	260/264$b; 110; 610; 650; 245	Pennsylvania annual report, fiscal year	000577044	60247545		Language material	a	Electronic	s	Serial	s	A			Department of Agriculture			A 114.1/38:			0034-B-38 (online)			19uu		FALSE		https://purl.fdlp.gov/GPO/LPS53554					
Main entry	110	Khrushchev's strategy and its meaning for America;: a study presented by the Subcommittee to Investigate the Administration of the Internal Security Act and Other Internal Security Laws of the Committee on the Judiciary, U.S. Senate ...	000660629	265186		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.J 89/2:K 52/2						1960		FALSE							
Main entry; Subject added entry--topical term	110; 650	Police community relations in Philadelphia: report to Commission on Civil Rights	000680540			Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:P 75/8			0288-A			1972		FALSE							
Main entry	110	United States foreign policy: Western Europe : a study prepared at the request of the Committee on Foreign Relations, U.S. Senate	000813243	1319098	31219431; 82929380; 535392793	Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.F 76/2:F 76/12/NO. 3						1959		FALSE							
Main entry	110	Report of the committee to whom was referred the communication of the Speaker of the 3d inst. February 9, 1825. Read: Ordered that it lie upon the table	001140034	1065738010		Language material	a	Online	o	Monograph/item	m	Y			Congress			18-2:H.RP.64	Y 1.1/2:122					1825		FALSE		https://purl.fdlp.gov/GPO/gpo166531			https://www.govinfo.gov/content/pkg/SERIALSET-00122_00_00-064-0064-0000/pdf/SERIALSET-00122_00_00-064-0064-0000.pdf		
General note; Subject added entry--corporate name; Main entry; Title statement	500; 610; 110; 245	Purchase of the banking house of the Bank of Pennsylvania. June 3, 1858. -- Ordered to be printed	001146844	1065799854		Language material	a	Online	o	Monograph/item	m	Y			Congress			35-1:H.RP.541	Y 1.1/2:968					1858		FALSE		https://purl.fdlp.gov/GPO/gpo170208			https://www.govinfo.gov/content/pkg/SERIALSET-00968_00_00-084-0541-0000/pdf/SERIALSET-00968_00_00-084-0541-0000.pdf		
Varying form of title; Main entry; Title statement; Subject added entry--topical term	246; 110; 245; 650	Disparate and punitive impact of exclusionary practices on students of color, students with disabilities and LGBTQ students in Pennsylvania public schools: a report of the Pennsylvania Advisory Committee to the U.S. Commission on Civil Rights.	001166003	1302342886		Language material	a	Online	o	Monograph/item	m	CR			Civil Rights Commission			CR 1.8/2-2:P 38/EX 2			0288-A-17 (online)			2021		FALSE		https://purl.fdlp.gov/GPO/gpo170968			https://www.usccr.gov/files/2021/04-09-Pennsylvania-Public-Schools.pdf		
Main entry	110	Banking companies. March 3, 1837. Read, and laid upon the table	001183817	1065787394		Language material	a	Online	o	Monograph/item	m	Y			Congress			Y 1.1/2:306	24-2:H.RP.306					1837		FALSE		https://purl.fdlp.gov/GPO/gpo197819			https://www.govinfo.gov/content/pkg/SERIALSET-00306_00_00-078-0306-0000/pdf/SERIALSET-00306_00_00-078-0306-0000.pdf		
Varying form of title; Main entry; Title statement; Subject added entry--topical term	246; 110; 245; 650	Affirmatively furthering fair housing, an analysis of fair housing access & zoning practices in Pennsylvania: a report of the Pennsylvania Committee to the U.S. Commission on Civil Rights.	001251485	1412047014		Language material	a	Online	o	Monograph/item	m	CR			Civil Rights Commission			CR 1.8/2-2:P 38/H 81			0288-A-17 (online)			2023		FALSE		https://purl.fdlp.gov/GPO/gpo220632			https://www.usccr.gov/files/2023-10/pa_advisory_committee_report.pdf		
Title statement; Added entry--corporate name; Subject added entry--topical term	245; 710; 650	Sediment characteristics of five streams near Harrisburg, Pennsylvania, before highway construction	000000811	1103274		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.13:1798-M	I 19.13:1798-M					1975		FALSE							
Title statement; Subject added entry--topical term	245; 650	Characterization and evaluation of wastewater sources, United States Steel Corporation: Edgar Thomson Plant, Pittsburgh, Pennsylvania, July 22-August 5, 1975.	000002295	2237125		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.2:ST 3/2	EP 1.2:ST 3/2					1975		FALSE							
Title statement; Subject added entry--topical term	245; 650	Characterization and evaluation of wastewater sources, United States Steel Corporation: Irvin Plant, Pittsburgh, Pennsylvania, August 18-28, 1975.	000002296	2237123		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.2:ST 3/3	EP 1.2:ST 3/3					1975		FALSE							
Title statement; Subject added entry--topical term	245; 650	Characterization and evaluation of wastewater sources, United States Steel Corporation: National Plant, Pittsburgh, Pennsylvania, February 3-6, 1976.	000002297	2237121		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.2:ST 3/4	EP 1.2:ST 3/4					1976		FALSE							
Title statement; Subject added entry--topical term	245; 650	Characterization and evaluation of wastewater sources, United States Steel Corporation: Duquesne Plant, Pittsburgh, Pennsylvania, February 26-March 6, 1976.	000002298	2237130		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.2:ST 3/5	EP 1.2:ST 3/5					1976		FALSE							
Title statement; Subject added entry--topical term	245; 650	Characterization and evaluation of wastewater sources, United States Steel Corporation: Clairton Works, Pittsburgh, Pennsylvania, January 28-31, 1976.	000002299	2237129		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.2:ST 3/6	EP 1.2:ST 3/6					1976		FALSE							
Title statement	245	Proceedings of the 7th annual Eagleville Conference: June 5-7, 1974, Eagleville, Pennsylvania	000002670	1959086		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.8002:EA 3	HE 20.8002:EA 3					1975		FALSE							
General note; Title statement; Added entry--corporate name; Subject added entry--topical term	500; 245; 710; 650	Hydrology and sedimentation of Bixler Run Basin, central Pennsylvania	000002742	1660568		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.13:1798-N	I 19.13:1798-N					1975		FALSE							
Title statement	245	Fort Necessity National Battlefield, Pennsylvania: being the place where George Washington, a young untried colonel commanding a regiment of Virginia militia, fought the opening battle of the French & Indian War, a struggle that drove France from the North American continent and prepared the way for the coming of the American Revolution	000002906	2153689		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.20:F 77 N	I 29.20:F 77 N					1975		FALSE							
Title statement	245	Hopewell Village National Historic Site, Pennsylvania	000002915	2133965		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.21:H 77/2/975	I 29.21:H 77/2/975					1975		FALSE							
Title statement	245	Delaware Water Gap National Recreation Area, New Jersey and Pennsylvania	000002924	2286214		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.39:D 37/974	I 29.39:D 37/974					1974		FALSE							
Subject added entry--corporate name; Title statement	610; 245	Fire Island--Pennsylvania Avenue Development Corporation--101st Airborne Division--Vicksburg: hearing before the Subcommittee on Parks and Recreation of the Committee on Interior and Insular Affairs, United States Senate, Ninety-fourth Congress, first session, on S. 867 ... S. 1689 ... S. 1847 ... S. 2158 ... November 13, 1975.	000003737	2166205		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/13:F 51/2	Y 4.IN 8/13:F 51/2					1976		FALSE							
Title statement	245	Nomination: hearing before the Committee on Labor and Public Welfare, United States Senate, Ninety-fourth Congress, first session, on Robert E. Barrett, of Pennsylvania, to be Administrator of the Mining Enforcement and Safety Administration (new position), December 9, 1975.	000003815	2195432		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.L 11/2:N 72/5/975-11	Y 4.L 11/2:N 72/5/975-11					1976		FALSE							
Title statement	245	Nomination: hearing before the Committee on Labor and Public Welfare, United States Senate, Ninety-fourth Congress, first session, on Morton Corn, of Pennsylvania, to be Assistant Secretary of Labor for Occupational Safety and Health, October 22, 1975.	000003816	2194573		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.L 11/2:N 72/5/975-13	Y 4.L 11/2:N 72/5/975-13					1976		FALSE							
Title statement	245	Nomination: hearing before the Committee on Labor and Public Welfare, United States Senate, Ninety-fourth Congress, first session, on Frank R. Barnako, of Pennsylvania, to be a member of the Occupational Safety and Health Review Commission, July 16, 1975.	000003818	2197077		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.L 11/2:N 72/5/975-9	Y 4.L 11/2:N 72/5/975-9					1975		FALSE							
General note; Varying form of title; Title statement; Subject added entry--topical term	500; 246; 245; 650	Flood plain information: Allegheny River Warren County, Pennsylvania.	000004925	2338636		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:W 25/2	D 103.47:W 25/2					1975		FALSE							
Subject added entry--corporate name; Title statement	610; 245	Three Mile Island Nuclear Station: unit 2, Metropolitan Edison Company, Jersey Central Power and Light Company, Pennsylvania Electric Company (Operating-License Stage)	000005010	2329719		Language material	a	No attempt to code	|	Monograph/item	m	ER			Energy Research and Development Administration			ER 1.11:FIND-50320-R1	ER 1.11:FIND-50320-R1					1976		FALSE							
Title statement	245	Spring flow from pre-Pennsylvanian rocks in the southwestern part of the Navajo Indian Reservation, Arizona	000005219	1207543		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:521-F	I 19.16:521-F					1975		FALSE							
Title statement	245	Stratigraphy and geologic history of the Amsden Formation (Mississippian and Pennsylvanian) of Wyoming: an analysis of the history of a late Paleozoic sea based on a comprehensive biostratigraphic study	000005224	1177838		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:848-A	I 19.16:848-A					1975		FALSE							
Title statement	245	Brachiopoda of the Amsden Formation (Mississippian and Pennsylvanian) of Wyoming	000005225	1196062		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:848-D	I 19.16:848-D					1975		FALSE							
Title statement; Subject added entry--topical term	245; 650	Paleotectonic investigations of the Pennsylvanian System in the United States	000005226	1342367		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:853/PT.1-3	I 19.16:853/PT.1-3					1975		FALSE							
Title statement	245	Independence National Historical Park, Pennsylvania	000005326	2314680		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.21:IN 21/4/975	I 29.21:IN 21/4/975					1975		FALSE							
Title statement; Subject added entry--topical term	245; 650	Aircraft accident report: Campbell-Ewald Advertising Company, Rockwell Turbo Commander 690A, N847CE, Nemacolin, Pennsylvania, September 12, 1975	000005619	2312928		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 1.112:76-7	TD 1.112:76-7					1976		FALSE							
Title statement	245	Authorizing the Secretary of the Interior to establish the Valley Forge National Historical Park in the Commonwealth of Pennsylvania, and for other purposes: report to accompany H.R. 5621.	000005996	2300882		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.RP.1142	94-2:H.RP.1142					1976		FALSE							
Title statement; Subject added entry--topical term	245; 650	Federal outlays in Pennsylvania;: a report of the Federal government's impact by state, county and large city.	000006454	1987009		Language material	a	No attempt to code	|	Serial	s	CSA			Community Services Administration			CSA 1.10:P 38/975	CSA 1.10:P 38/975					1975		FALSE							
Title statement; Subject added entry--topical term	245; 650	Schuylkill oil spill II, June-October 1972, Pottstown, Pennsylvania area: on-scene coordinator's report	000006551	1254688		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 2.11:OHM 74-03-001	EP 2.11:OHM 74-03-001					1974		FALSE							
Title statement; Subject added entry--topical term	245; 650	History and status of the East Street Valley Expressway, interstate highway 279, Pittsburgh, Pennsylvania: report of the Comptroller General of the United States.	000006612	2410658		Language material	a	No attempt to code	|	Monograph/item	m	GA			Government Accountability Office			GA 1.13:RED-76-118	GA 1.13:RED-76-118					1976		FALSE							
Title statement	245	Changes and choices at the United Nations: [address] , June 17, 1976, Philadelphia, Pennsylvania	000006990	2392606		Language material	a	No attempt to code	|	Monograph/item	m	S			Department of State			S 1.106:L 58/2	S 1.106:L 58/2					1976		FALSE							
Title statement	245	Public Law 94-337: 94th Congress, H.R. 5621, July 4, 1976 : an act to authorize the Secretary of the Interior to establish the Valley Forge National Historical Park in the Commonwealth of Pennsylvania, and for other purposes.	000007372	2382663		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:PUB.LAW 337	94-2:PUB.LAW 337					1976		FALSE							
Subject added entry--corporate name; Title statement	610; 245	Amendment to the fiscal year 1977 budget for the Pennsylvania Avenue Development Corporation: communication from the President of the United States ... June 22, 1976.	000007430	2381044		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:S.DOC.222	94-2:S.DOC.222					1976		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	Estimates of the population of Pennsylvania counties and metropolitan areas: July 1, 1974 and 1975.	000007660	2459251	49522317	Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.186:P-26/75-38			0142-C			1976		FALSE							
Title statement; Subject added entry--topical term	245; 650	Statistical analysis of blood lead levels of children surveyed in Pittsburgh, Pennsylvania: analytical methodology and summary results	000007674	2437746		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 13.58:76-1024	C 13.58:76-1024					1976		FALSE							
Title statement	245	Tioga outlet works, Tioga and Hammond Lakes, Susquehanna River Basin, Pennsylvania: hydraulic model investigation	000007870	2390037		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.24/2:H-76-5	D 103.24/2:H-76-5					1976		FALSE							
Title statement	245	Connecting channel for Tioga and Hammond Lakes, Tioga River and Crooked Creek, Pennsylvania: hydraulic model investigation	000007871	2462117		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.24/2:H-76-6	D 103.24/2:H-76-6					1976		FALSE							
Title statement; Subject added entry--topical term	245; 650	Implementation plan review for Pennsylvania as required by the Energy supply and environmental coordination act	000007958	2487886		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.58:450/3-75-019	EP 1.58:450/3-75-019					1975		FALSE							
Title statement	245	Standards for occupational exposures to hot environments: proceedings of a symposium, February 27-28, 1973, Pittsburgh, Pennsylvania	000008203	2126508		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.7102:EN 8	HE 20.7102:EN 8					1976		FALSE							
Title statement	245	United Nations: hearings before the Committee on Foreign Relations, United States Senate, Ninety-fourth Congress, second session, on nomination of Gov. William W. Scranton, of Pennsylvania, to be the Representative of the United States to the United Nations, with the rank of Ambassador and the future participation	000008640	2457832		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.F 76/2:UN 35/31	Y 4.F 76/2:UN 35/31					1976		FALSE							
General note; Title statement; Subject added entry--topical term	500; 245; 650	Special flood hazard information report: Sandy Lick Creek, City of Dubois, Clearfield County, Pennsylvania.	000010307	2548899		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:C 58/3	D 103.47:C 58/3					1975		FALSE							
Title statement	245	Deshler-Morris House: part of Independence National Historical Park, Pennsylvania.	000010728	2595063		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.21:D 45/976	I 29.21:D 45/976					1976		FALSE							
Subject added entry--corporate name; Title statement	610; 245	Amending the Pennsylvania Avenue Development Corporation act of 1972 (Public Law 92-578), as amended: report together with dissenting views from the Committee on Interior and Insular Affairs to accompany H.R. 7743.	000011130	2101779		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.RP.894/PT.2	94-2:H.RP.894/PT.2					1976		FALSE							
Subject added entry--corporate name; Varying form of title; Title statement	610; 246; 245	Public Law 94-388: 94th Congress, S. 1689, August 14, 1976 : an act to amend the Pennsylvania Avenue Development Corporation act of 1972 (Public Law 92-578), as amended.	000011216	2558205		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:PUB.LAW 388	94-2:PUB.LAW 388					1976		FALSE							
Title statement; Subject added entry--topical term	245; 650	Proposals to establish national cemeteries in Alabama and Pennsylvania, changing criteria for burial in Arlington National Cemetery: hearings before the Subcommittee on Cemeteries and Burial Benefits of the Committee on Veterans's Affairs, House of Representatives, Ninety-fourth Congress, second sessionn, August 31, 1976.	000012600	2638719		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.V 64/3:C 33/15	Y 4.V 64/3:C 33/15		1027			1976		FALSE							
Title statement	245	Memorial services held in the House of Representatives and Senate of the United States, together with remarks presented in eulogy of William A. Barrett, late a Representative from Pennsylvania	000012618	2604930		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 7.1:B 27/2	Y 7.1:B 27/2					1976		FALSE							
General note; Title statement; Subject added entry--topical term	500; 245; 650	Evaluation of Bacillus thuringiensis and a parasitoid for suppression of the gypsy moth in Pennsylvania	000013071	2709153		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.93:G 99	A 13.93:G 99					1974		FALSE							
Title statement; Subject added entry--topical term	245; 650	Wyoming Valley, Pennsylvania: Communication from the Assistant Secretary of the Army (Civil Works) transmitting a letter from the Chief of Engineers, Department of the Army, dated September 11, 1975, submitting a report, together with accompanying papers and illustrations, on Wyoming Valley, Pa. in response to resolutions of the	000013234	2668670		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.22:W 99/2	D 103.22:W 99/2					1976		FALSE							
Title statement; Subject added entry--topical term	245; 650	Wyoming Valley, Pennsylvania: Communication from the Assistant Secretary of the Army (Civil Works) transmitting a letter from the Chief of Engineers, Department of the Army, dated September 11, 1975, submitting a report, together with accompanying papers and illustrations, on Wyoming Valley, Pa. in response to resolutions of the	000014242	2668685		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.DOC.482	94-2:H.DOC.482					1976		FALSE							
Varying form of title; Title statement	246; 245	I've been to the party: the Republican report of Senator Hugh Scott of Pennsylvania, Republican leader for the second session, Ninety-fourth Congress.	000014449	2692511		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:S.DOC.267	94-2:S.DOC.267					1976		FALSE							
Title statement; Added entry--corporate name; Subject added entry--topical term	245; 710; 650	Economic analysis of the taxicab industry in Pennsylvania : demand and cost	000015223	1173228		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 1.20:75-15	TD 1.20:75-15					1973		FALSE							
Title statement; Subject added entry--topical term	245; 650	Performance of ponderosa pine on bituminous mine spoils in Pennsylvania	000016673	2792835		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.78:NE-358	A 13.78:NE-358		83-B			1977		FALSE							
