MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	ONLINE_EQUIV_IN_CGP	ONLINE_EQUIV_CGP_SYS_NO	ONLINE_EQUIV_PURL	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Main entry; Subject added entry--corporate name; Name of publisher, distributor, etc.; Title statement	110; 610; 260/264$b; 245	Maryland Military Department ... annual report	000659533	501810474		Language material	a	Electronic	s	Serial	s	D			Department of Defense			D 12.1/4:			0355-A-01 (online)			19uu		NA		FALSE			https://purl.fdlp.gov/GPO/LPS116444					
Main entry	110	Crisis in housing on upper Eastern Shore: report	000679754			Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:H 81/11						1971		FALSE		FALSE								
Main entry; Subject added entry--topical term; Title statement	110; 650; 245	Migrant workers on Maryland's eastern shore	000680131			Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:M 58/2						1983		FALSE		FALSE								
Main entry; Subject added entry--topical term	110; 650	Zoning and planning process in Baltimore County and its affect on minority group residence: a report	000681479			Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:Z 7						between 1900 and 1999?		FALSE		FALSE								
Main entry	110	Programmed demonstration for erosion and sediment control specialists	000798210	1183538		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.23/2:660/2-74-071			0431-I-12			1974		TRUE	1013878373	TRUE	001037058	https://purl.fdlp.gov/GPO/gpo87043						
Main entry; Subject added entry--topical term; Title statement	110; 650; 245	Report on Maryland employment	001019131			Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:EM 7			0288-A			1964		FALSE		FALSE								
Main entry; Subject added entry--topical term; Title statement	110; 650; 245	Report on Maryland employment	001019132			Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:EM 7/965						1965		FALSE		FALSE								
Main entry	110	Programmed demonstration for erosion and sediment control specialists	001037058	1013878373		Language material	a	Online	o	Monograph/item	m	EP			Environmental Protection Agency			EP 1.23/2:660/2-74-071			0431-I-12 (online)			1974		NA		FALSE			https://purl.fdlp.gov/GPO/gpo87043			https://nepis.epa.gov/Exe/ZyPDF.cgi/9100TLAK.PDF?Dockey=9100TLAK.PDF		
Main entry	110	Experimental studies of the aerodynamics of ground effect machines	001066345	13484478		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 117.8/2:62-88						1962		TRUE	692310371	FALSE	None	None						
Main entry; Subject added entry--topical term; Subject added entry--corporate name; Name of publisher, distributor, etc.	110; 650; 610; 260/264$b	Baltimore VA Medical Center, guide to veteran inpatient services	001114319	1262873662		Language material	a	No attempt to code	|	Monograph/item	m	VA			Department of Veterans Affairs			VA 1.110:B 21/2019						2019		FALSE		FALSE								
Main entry	110	Emancipation of the slaves of rebels. (To accompany Bill H.R. No. 472.) June 17, 1862. -- Ordered to be printed	001147357	1064020191		Language material	a	Online	o	Monograph/item	m	Y			Congress			37-2:H.RP.120	Y 1.1/2:1145					1862		NA		FALSE			https://purl.fdlp.gov/GPO/gpo170609			https://www.govinfo.gov/content/pkg/SERIALSET-01145_00_00-036-0120-0000/pdf/SERIALSET-01145_00_00-036-0120-0000.pdf		
Main entry	110	Emancipation and colonization. (To accompany Bill H.R. No. 576.) July 16, 1862. -- Ordered to be printed	001147360	1064023384		Language material	a	Online	o	Monograph/item	m	Y			Congress			37-2:H.RP.148	Y 1.1/2:1145					1862		NA		FALSE			https://purl.fdlp.gov/GPO/gpo170612			https://www.govinfo.gov/content/pkg/SERIALSET-01145_00_00-064-0148-0000/pdf/SERIALSET-01145_00_00-064-0148-0000.pdf		
Main entry; Subject added entry--topical term; Subject added entry--geographic name; General note	110; 650; 651; 500	Civil rights agenda for the 1980s: a report	001160837	7471821	1001837334; 1176039844; 1225700431	Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:C 49/6			0288-A			1981		TRUE	572387470	FALSE	None	None						
Main entry; Subject added entry--topical term; Title statement	110; 650; 245	Water affordability in Maryland: Maryland Advisory Committee to the U.S. Commission on Civil Rights.	001255075	1418728872		Language material	a	Online	o	Monograph/item	m	CR			Civil Rights Commission			CR 1.8/2-2:M 36/W 29			0288-A-17 (online)			2022		NA		FALSE			https://purl.fdlp.gov/GPO/gpo222001			https://www.usccr.gov/files/2022-07/md-sac-water-affordability.pdf		
Title statement	245	Open house: National Bureau of Standards, Gaithersburg, Maryland, May 6, 7, 8, 1976, Thursday, Friday, and Saturday.	000001727	2282676		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 13.6/2:OP 2	C 13.6/2:OP 2					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Baltimore Harbor and channels, Maryland and Virginia: communication from the Assistant Secretary of the Army (Civil Works) transmitting a letter from the Chief of Engineers, Department of the Army, dated September 21, 1970, submitting a report, together with accompanying papers and illustrations, on Baltimore Harbor and channels, Maryland and Virginia,	000002149	2233017		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.22:B 21/3	D 103.22:B 21/3					1975		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Sediment studies in Back River estuary, Baltimore, Maryland	000002293	2237117		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.2:SE 2	EP 1.2:SE 2					1976		FALSE		FALSE								
Title statement	245	Environmental Protection Agency transfer of pesticide laboratories from Beltsville, Maryland and Washington, D.C., to Cincinnati, Ohio, should be reconsidered	000002498	2005831		Language material	a	No attempt to code	|	Monograph/item	m	GA			Government Accountability Office			GA 1.13:RED-75-388	GA 1.13:RED-75-388					1975		FALSE		FALSE								
Title statement	245	Environmental Protection Agency transfer of pesticide laboratories from Beltsville, Maryland, and Washington, D.C., to Cincinnati, Ohio, should be reconsidered	000002499	2163076		Language material	a	No attempt to code	|	Monograph/item	m	GA			Government Accountability Office			GA 1.13:RED-75-389	GA 1.13:RED-75-389					1975		FALSE		FALSE								
Title statement	245	Proceedings of the Tobacco Smoke Inhalation Workshop on Experimental Methods in Smoking and Health Research held in Bethesda, Maryland on June 19-21, 1974	000002598	1743100		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.3152:SM 7	HE 20.3152:SM 7					1975?		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Water quality in Rhode River at Smithsonian Institution Pier near Annapolis, Maryland, April 1970 through December 1973	000002761	1949945		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:10-74	I 19.42/4:10-74					1975		TRUE	624759692	FALSE	None	None						
Subject added entry--topical term; Title statement	650; 245	Baltimore Harbor and channels, Maryland and Virginia: communication from the Assistant Secretary of the Army (Civil Works) transmitting a letter from the Chief of Engineers, Department of the Army, dated September 21, 1970, submitting a report, together with accompanying papers and illustrations, on Baltimore Harbor and channels, Maryland and Virginia,	000003936	1954847		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-1:H.DOC.181	94-1:H.DOC.181					1975		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Conservation '73: making the most of Maryland's resources.	000004596	2340918		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.2:C 76/22	A 57.2:C 76/22					1974		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of Baltimore County, Maryland	000004604	2172084		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:B 21/2	A 57.38:B 21/2					1976		FALSE		FALSE								
Title statement	245	12th Informal Conference on Photochemistry, National Bureau of Standards, Gaithersburg, Maryland, June 28-July 1, 1976: extended abstracts.	000004682	2329884		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 13.2:P 56	C 13.2:P 56					1976		FALSE		FALSE								
Title statement	245	Frozen red cell outdating--March 14, 1975, Bethesda, Maryland	000005135	2012493		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.3202:R 24	HE 20.3202:R 24					1975		FALSE		FALSE								
Title statement	245	Development of iron chelators for clinical use: proceedings of a symposium, September 22, 1975, Bethesda, Maryland	000005136	2342896		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.3302:C 41	HE 20.3302:C 41					1976		FALSE		FALSE								
Varying form of title; Title statement	246; 245	Chesapeake & Ohio Canal National Historical Park, District of Columbia-Maryland: general plan	000005323	3751290	2337995	Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.2:C 42/9			0648			1976	8959.	TRUE	681432007	TRUE	001112865	https://purl.fdlp.gov/GPO/gpo130530						
Title statement	245	Prospects for agricultural trade: remarks, before the Somerset County Farm Bureau, Princess Anne, Maryland, March 19, 1976.	000006285	2415633		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 1.40:SH 5/3	A 1.40:SH 5/3					1976		FALSE		FALSE								
Title statement	245	Report by the Task Force on Genetic Factors in Atherosclerotic Diseases: December 12-13, 1974; March 4-5, 1975, Bethesda, Maryland.	000006714	2095991		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.3202:G 28	HE 20.3202:G 28					1976?		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Miocene marine diatoms from the Choptank Formations, Calvert County, Maryland	000006796	1173805		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:910	I 19.16:910					1976		FALSE		FALSE								
Title statement	245	Proceedings of the fourth International Congress for Stereology: held at the National Bureau of Standards, Gaithersburg, Maryland, September 4-9, 1975	000007667	2454660		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 13.10:431	C 13.10:431		0247			1976		FALSE		FALSE								
Title statement	245	Success by design: progress through failure analysis : proceedings of the 21st meeting of the Mechanical Failures Prevention Group, held at the National Bureau of Standards, Gaithersburg, Maryland, November 7-8, 1974	000007668	2284646		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 13.10:433	C 13.10:433		0247			1976		FALSE		FALSE								
Title statement	245	Role of coatings in the prevention of mechanical failures: proceedings of the 23rd meeting of the Mechanical Failures Prevention Group, National Bureau of Standards, Gaithersburg, Maryland, Oct. 29-31, 1975.	000007669	2403254		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 13.10:452	C 13.10:452					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Federal outlays in Maryland;: a report of the Federal Government's impact by state, county and large city.	000007760	1938568		Language material	a	No attempt to code	|	Serial	s	CSA			Community Services Administration			CSA 1.10:M 36/975	CSA 1.10:M 36/975					1975		FALSE		FALSE								
Title statement	245	Applications of iodine-123 in nuclear medicine: proceedings of a conference held in Rockville, Maryland, May 19-20, 1975.	000008169	2161386		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.4102:N 88/4	HE 20.4102:N 88/4					1976		FALSE		FALSE								
Title statement	245	New health practitioners: a conference sponsored by the John E. Fogarty International Center for Advanced Study in the Health Sciences and the Association of the Teachers of Preventive Medicine, National Institutes of Health, Bethesda, Maryland, May 14-15, 1974	000009375	1983143		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.3714:1	HE 20.3714:1					1975		FALSE		FALSE								
Title statement	245	Proceedings of a Conference on Automation Technology Applied to Public Service, held at the National Bureau of Standards, Gaithersburg, Maryland, May 21-22, 1974	000010137	2403253		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 13.10:448	C 13.10:448		0247			1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Water resources development in Maryland, 1975	000010300	2368104		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.35:M 36/975	D 103.35:M 36/975					1975		FALSE		FALSE								
Title statement	245	Benign prostatic hyperplasia: a workshop sponsored by the Kidney Disease and Urology Program of the National Institute of Arthritis, Metabolism and Digestive Diseases, National Institutes of Health, Bethesda, Maryland, February 20-21, 1975	000010582	2517338		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.3302:P 94	HE 20.3302:P 94					1976		FALSE		FALSE								
Title statement	245	Fort McHenry National Monument and Historic Shrine, Maryland	000010729	2590754		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.21:F 77 MC/3/976	I 29.21:F 77 MC/3/976					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Beltsville Agricultural Research Center, Beltsville, Maryland: organization and program.	000011420	2613692		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 77.2:B 41	A 77.2:B 41					1976?		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Estimates of the population of Maryland counties and metropolitan areas	000011465	20925109		Language material	a	No attempt to code	|	Serial	s	C			Department of Commerce			C 3.186:P-25/	C 3.186:P-26/		0142-C			1974-		FALSE		FALSE								
Title statement	245	Performance evaluation of programmable robots and manipulators: report of a workshop held at Annapolis, Maryland, October 23-25, 1975	000011482	2599605		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 13.10:459	C 13.10:459		0247			1976		FALSE		FALSE								
Title statement	245	Catoctin: Catoctin Mountain Park : Cunningham Falls State Park, Maryland.	000012164	2602537		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.6:C 29/2/974	I 29.6:C 29/2/974					1974		FALSE		FALSE								
Title statement	245	Nomination: hearing before the Committee on Labor and Public Welfare, United States Senate, Ninety-fourth Congress, second session, on John A. Penello, of Maryland, to be a member of the National Labor Relations Board, July 21, 1976.	000014142	2678585		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.L 11/2:N 72/5/976-8	Y 4.L 11/2:N 72/5/976-8					1976		FALSE		FALSE								
Title statement	245	Measurements for the safe use of radiation: proceedings of an NBS 75th anniversary symposium held at the National Bureau of Standards, Gaithersburg, Maryland, March 1-4, 1976	000014535	2754246		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 13.10:456	C 13.10:456		0247			1976		FALSE		FALSE								
Title statement	245	National Conference on Measurements of Laser Emissions for Regulatory Purposes: proceedings of a conference held in Rockville, Maryland, June 4-7, 1974	000015000	2727131		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.4102:L 33/4	HE 20.4102:L 33/4		498-B-4			1976 i.e. 1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Maryland, juvenile justice: hearings before the Subcommittee to Investigate Juvenile Delinquency of the Committee on the Judiciary, United States Senate, Ninety-fourth Congress, second session ... June 22 and 24, 1976.	000015354	2731797		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.J 89/2:J 98/50	Y 4.J 89/2:J 98/50		1042			1976		FALSE		FALSE								
Title statement	245	Electrocatalysis on non-metallic surfaces: proceedings of a workshop held at the National Bureau of Standards, Gaithersburg, Maryland, December 9-12, 1975	000016734	2784433		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 13.10:455	C 13.10:455		0247			1976		FALSE		FALSE								
Title statement	245	Chemistry and biology of the kallikrein-kinin system in health and disease: a conference sponsored by the John E. Fogarty International Center for Advance Study in the Health Sciences and the National Heart and Lung Institute, National Institutes of Health, Bethesda, Maryland, October 20-23, 1974	000017083	2794689		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.3710:27	HE 20.3710:27		507-C-3			1977		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of Allegany County, Maryland	000017620	2847499		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:AL 5/3	A 57.38:AL 5/3		102 (Rev. 1957)			1977		FALSE		FALSE								
Title statement	245	Use of Monte Carlo calculations in electron probe microanalysis and scanning electron microscopy: proceedings of a workshop held at the National Bureau of Standards, Gaithersburg, Maryland, October 1-3, 1975	000017676	2780854		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 13.10:460	C 13.10:460		0247			1976		FALSE		FALSE								
Added entry--corporate name; General note; Title statement	710; 500; 245	Proceedings of the Solar Industrial Process Heat Workshop: College Park, Maryland, June 28 and 29, 1976	000017990	2902643		Language material	a	No attempt to code	|	Monograph/item	m	ER			Energy Research and Development Administration			ER 1.11:CONF-760655	ER 1.11:CONF-760655					1976		FALSE		FALSE								
Title statement	245	Proceedings of a symposium held at the National Bureau of Standards, Gaithersburg, Maryland, March 5, 1976	000019986	2873273		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 13.10:472	C 13.10:472		0247			1977		FALSE		FALSE								
Title statement	245	Veterans Administration: highlights of the Workshop, Chiefs, Nursing Service : designing futuristic nursing programs, November 10-14, 1975, Bethesda, Maryland.	000022271	2977705		Language material	a	No attempt to code	|	Monograph/item	m	VA			Department of Veterans Affairs			VA 1.22:11-55	VA 1.22:11-55		986-A			1976		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Legal status of homemakers in Maryland	000022411	2973472		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.W 84:9/21	Y 3.W 84:9/21		1089			1977		FALSE		FALSE								
Title statement	245	Nominations: hearing before the Committee on Human Resources, United States Senate, Ninety-fifth Congress, first session on Dr. Eula Bingham, of Ohio, to be Assistant Secretary of Labor for Occupational Safety and Health; Francis X. Burkhardt, of Maryland, to be Assistant Secretary of Labor for Labor-Management	000022583	3030101		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.H 88:N 72	Y 4.H 88:N 72		1043			1977		FALSE		FALSE								
Title statement	245	Blood pH, gases, and electrolytes: proceedings of the Workshop on pH and Blood Gases, held at the National Bureau of Standards, Gaithersburg, Maryland, July 7-8, 1975	000023174	2347353		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 13.10:450	C 13.10:450		0247			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Sykesville, Maryland, Carroll County.	000023686	3161316		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:SY 4	HH 10.9:SY 4		594-C-23			1977		FALSE		FALSE								
Title statement	245	Standardization in spectrophotometry and luminescence measurements: proceedings of a workshop seminar held at the National Bureau of Standards, Gaithersburg, Maryland, November 19-20, 1975	000024501	2874191		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 13.10:466	C 13.10:466		0247			1977		FALSE		FALSE								
Title statement	245	Rare event/accident research methodology: proceedings of a workshop held at the National Bureau of Standards, Gaithersburg, Maryland, May 26-28, 1976	000024507	3069577		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 13.10:482	C 13.10:482		0247			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Perryville, Maryland, Cecil County.	000025159	3198029		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:P 42	HH 10.9:P 42		594-A-2			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Union Bridge, Maryland, Carroll County.	000025233	3237013		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:UN 3/3	HH 10.9:UN 3/3		594-C-23			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Aircraft accident report: Condor Aero Club, Inc., Cessna 172L, N4368Q, near accident, Maryland, March 12, 1976.	000025473	3237530		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 1.112:76-16	TD 1.112:76-16					1976		FALSE		FALSE								
Title statement	245	MFPG--engineering design: proceedings of the 25th meeting of the Mechanical Failures Prevention Group, held at the National Bureau of Standards, Gaitherburg, Maryland, November 3-5, 1976	000026003	3169066		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 13.10:487	C 13.10:487		0247			1977		FALSE		FALSE								
Added entry--corporate name; Title statement	710; 245	Development of a job-related physical performance examination for fire fighters: a summary report to National Fire Safety and Research Office, National Fire Prevention and Control Administration, U.S. Department of Commerce : from University of Maryland, College, Md.	000026048	3290553		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 58.2:P 56			0216-A-01			1977?		TRUE	1084708125	FALSE	None	None						
Title statement	245	Relevance of biomedical engineering to dentistry: proceedings of the workshop held at the National Institutes of Health, Bethesda, Maryland, February 2-4, 1976	000026273	3201380		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.3402:B 52	HE 20.3402:B 52		507-0-1			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Victimization, fear of crime and altered behavior: a profile of the crime problem in Murphy Homes, Baltimore, Maryland.	000026333	3324287		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 1.70:B 21	HH 1.70:B 21		581-E-20			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Westminister, Maryland, Carroll County.	000026363	3257417		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:W 52/4	HH 10.9:W 52/4		594-C-23			1977		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Preliminary draft: report of Western Run and tributaries, flood hazard analysis Baltimore County, Maryland.	000027047	2408826		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.64/2:W 52 V	A 57.64/2:W 52 V					1975		FALSE		FALSE								
Title statement	245	Flow measurement in open channels and closed conduits: proceedings of the Symposium on Flow Measurement in Open Channels and Closed Conduits held at the National Bureau of Standards in Gaithersburg, Maryland on February 23-25, 1977	000027075	3240021		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 13.10:484/V.1-2	C 13.10:484/V.1-2		0247			1977		FALSE		FALSE								
Title statement	245	Thermal analysis--human comfort--indoor environments: proceedings of a symposium held at the National Bureau of Standards, Gaithersburg, Maryland, February 11, 1977	000027076	3275492		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 13.10:491	C 13.10:491		0247			1977		FALSE		FALSE								
Title statement	245	Anesthesiology research: a workshop report : Bethesda, Maryland, June 22-23, 1976	000027388	3410382		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.3452:AN 3/2	HE 20.3452:AN 3/2		497-C-1			1977		FALSE		FALSE								
Title statement	245	Symposium on Biological Effects and Measurement of Radio Frequency/Microwaves: proceedings of a conference held in Rockville, Maryland, February 16-18, 1977	000027405	3369386		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.4102:B 11/14	HE 20.4102:B 11/14		498-B-2			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Rockville, Maryland, Montgomery County.	000027549	3390864		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:R 59/2	HH 10.9:R 59/2		594-C-23			1977		FALSE		FALSE								
