MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	ONLINE_EQUIV_IN_CGP	ONLINE_EQUIV_CGP_SYS_NO	ONLINE_EQUIV_PURL	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Main entry; General note; Title statement	110; 500; 245	Grid connected integrated community energy system: phase II, final stage 2 report / University of Minnesota Physical Plant.	000057859	4395589		Language material	a	No attempt to code	|	Monograph/item	m	E			Department of Energy			E 1.28:COO/4210-3/7	E 1.28:COO/4210-3/7		429-T-4			1978-		FALSE		FALSE								
Main entry; General note	110; 500	Study of the potential economic impact of foot-and-mouth disease in the United States	000070022	5223635		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 1.36:1597	A 1.36:1597		16			1979		FALSE		FALSE								
Main entry	110	Grid connected integrated community energy system: Phase II, stage 1, final report	000081742	4922419		Language material	a	No attempt to code	|	Monograph/item	m	E			Department of Energy			E 1.28:COO-4210-2/-	E 1.28:COO-4210-2/1		429-T-4 (microfiche)			1978-		FALSE		FALSE								
Main entry; Subject added entry--topical term	110; 650	Detroit Lakes energy systems study	000087378	4681831		Language material	a	No attempt to code	|	Monograph/item	m	E			Department of Energy			E 1.28:COO-4709-78-	E 1.28:COO-4709-78-2		429-T-4 (microfiche)			1978-		FALSE		FALSE								
Main entry; Subject added entry--topical term; Title statement	110; 650; 245	Physicians Health Plan of Minnesota: a case study of utilization controls in an IPA	000094386	6372101		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.2:H 34/8	HE 20.2:H 34/8		485			1980		FALSE		FALSE								
Main entry; Subject added entry--topical term	110; 650	Police practices in the Twin Cities: a report	000117233	7845341		Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:P 75/18	CR 1.2:P 75/18		288-A (microfiche)			1981		FALSE		FALSE								
Main entry; Subject added entry--topical term; Title statement	110; 650; 245	Stereotyping of minorities by the news media in Minnesota	000425844	31262687		Language material	a	Microfiche	b	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:ST 4/2			0288-A (MF)			1994	94-0584-M.	FALSE		FALSE								
Main entry; Subject added entry--topical term; Title statement	110; 650; 245	Status of equal opportunity for minorities in Moorhead, Minnesota	000532726	46790006		Language material	a	Electronic	s	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:2001038832			0288-A (online)			2001		NA		FALSE			https://purl.fdlp.gov/GPO/LPS13248					
Main entry; Subject added entry--topical term; Title statement	110; 650; 245	Briefing on civil rights issues facing Muslims and Arab Americans in Minnesota post-September 11 before the Minnesota Advisory Committee to the U.S. Commission on Civil Rights, February 12, 2002	000572301	53712129		Language material	a	Electronic	s	Monograph/item	m	CR			Civil Rights Commission			CR 1.8/2:M 91/5			0288-A-11 (online)			2002		NA		FALSE			https://purl.fdlp.gov/GPO/LPS24855					
Main entry; Subject added entry--topical term; Subject added entry--corporate name; Name of publisher, distributor, etc.	110; 650; 610; 260/264$b	Fiscal year ... annual report	000631352	298539799		Language material	a	Electronic	s	Serial	s	Y			Congress			Y 3.F 31/20:1/11			1061-E-11 (online)			2007		NA		FALSE			https://purl.fdlp.gov/GPO/LPS107758					
Main entry; Subject added entry--topical term; Subject added entry--corporate name; Name of publisher, distributor, etc.	110; 650; 610; 260/264$b	Annual accomplishments report	000631353	298522391		Language material	a	Electronic	s	Serial	s	Y			Congress			Y 3.F 31/20:1/11			1061-E-11 (online)			199u		NA		FALSE			https://purl.fdlp.gov/GPO/LPS104748					
Main entry; Subject added entry--topical term; Title statement	110; 650; 245	Bridging gap: Twin Cities native American community, report of Minnesota Advisory Committee.	000680193			Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:N 21			0288-A			1975		FALSE		FALSE								
Main entry; Subject added entry--topical term	110; 650	Report on police-community relations in Minneapolis and St. Paul	000680444			Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:P 75/2						1965		FALSE		FALSE								
Main entry; Subject added entry--topical term; Subject added entry--corporate name; Title statement	110; 650; 610; 245	Accomplishments report: a report by the Minnesota USDA Natural Resources Conservation Service.	000788482	757338223		Language material	a	No attempt to code	|	Serial	s	A			Department of Agriculture			A 57.1/5:						2007		TRUE	711624566	TRUE	000807539	https://purl.fdlp.gov/GPO/gpo5854						
Main entry; Subject added entry--topical term; Subject added entry--corporate name	110; 650; 610	Accomplishments report	000807539	711624566		Language material	a	Online	o	Serial	s	A			Department of Agriculture			A 57.81/23			0119-D (online)	0120-C-23 (online)		2007		NA		FALSE			https://purl.fdlp.gov/GPO/gpo5854			http://www.mn.nrcs.usda.gov/news/		
Main entry; Subject added entry--topical term; Subject added entry--corporate name; Title statement	110; 650; 610; 245	Annual report by the Minnesota USDA Natural Resources Conservation Service	000807547	711627712		Language material	a	Online	o	Serial	s	A			Department of Agriculture			A 57.81/23:			0119-D (online)	0120-C-23 (online)		2010		NA		FALSE			https://purl.fdlp.gov/GPO/gpo3447			http://www.mn.nrcs.usda.gov/news/		
Main entry; Subject added entry--topical term; Subject added entry--corporate name; Title statement	110; 650; 610; 245	Minnesota	000807556	711633013		Language material	a	Online	o	Serial	s	A			Department of Agriculture			A 57.81/23:			0119-D (online)	0120-C-23 (online)		200u		NA		FALSE			https://purl.fdlp.gov/GPO/gpo3467			http://www.mn.nrcs.usda.gov/news/		
Subject added entry--geographic name; Main entry; Subject added entry--corporate name; General note	651; 110; 610; 500	Alteration of the text of House Bill No. 342. August 3, 1854. -- Laid on the table, and ordered to be printed	001145535	1065753472		Language material	a	Online	o	Monograph/item	m	Y			Congress			33-1:H.RP.352	Y 1.1/2:744					1854		NA		FALSE			https://purl.fdlp.gov/GPO/gpo180374			https://www.govinfo.gov/content/pkg/SERIALSET-00744_00_00-087-0352-0000/pdf/SERIALSET-00744_00_00-087-0352-0000.pdf		
Main entry; Subject added entry--geographic name; Subject added entry--corporate name	110; 651; 610	Interpolation of joint resolution fixing the compensation of the employees of the legislative department of the government. August 3, 1854. -- Laid on the table, and ordered to be printed	001145687	1065834643		Language material	a	Online	o	Monograph/item	m	Y			Congress			33-1:H.RP.351	Y 1.1/2:744					1854		NA		FALSE			https://purl.fdlp.gov/GPO/gpo180373			https://www.govinfo.gov/content/pkg/SERIALSET-00744_00_00-086-0351-0000/pdf/SERIALSET-00744_00_00-086-0351-0000.pdf		
Subject added entry--topical term; Title statement	650; 245	Artificial recharge through a well in fissured carbonate rock, West St. Paul, Minnesota	000000813	1959096		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.13:2004	I 19.13:2004					1976		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Establish a national wildlife recreation area in the Minnesota Valley: hearing before the Subcommittee on the Environment of the Committee on Commerce, United States Senate, Ninety-fourth Congress, first session, on S. 2097 and amendment no. 1023 ... November 10, 1975.	000001175	2043123		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.C 73/2:94-48	Y 4.C 73/2:94-48					1975		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of Pipestone County, Minnesota	000001610	2172131		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:P 66	A 57.38:P 66					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Minnesota's energy outlook: hearing before the Joint Economic Committee, Congress of the United States, Ninety-fourth Congress, first session, October 14, 1975.	000003636	2186435		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.EC 7:EN 2/10	Y 4.EC 7:EN 2/10					1976		FALSE		FALSE								
Title statement	245	Additional funds for land acquisition in the Boundary Waters Canoe Area, Superior National Forest, State of Minnesota: report to accompany S. 1526.	000004365	2237154		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:S.RP.759	94-2:S.RP.759					1976		FALSE		FALSE								
Title statement	245	Nomination of Eugene E. Berg: hearing before the Committee on Armed Services, United States Senate, Ninety-third Congress, first session, on nomination of Eugene E. Berg, of Minnesota, to be Assistant Secretary of the Army for Installations and Logistics, November 1, 1973.	000005741	868898		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.AR 5/3:B 45	Y 4.AR 5/3:B 45					1973		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Digital models of a glacial outwash aquifer in the Pearl-Sallie Lakes area, west-central Minnesota	000006809	2328284		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:40-75	I 19.42/4:40-75					1975		TRUE	623020173	FALSE	None	None						
Subject added entry--topical term; Title statement	650; 245	Public forum before the Committee on Urban Indians in Minneapolis-St. Paul, Minnesota, of the National Council on Indian Opportunity, March 18-19, 1969	000007162	2400342		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.IN 2/9:2 P 96/MI	Y 3.IN 2/9:2 P 96/MI					1969?] probable date		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Minnesota Valley National Wildlife Refuge act: report of the Senate Committee on Commerce on S. 2097 ... June 8, 1976.	000007464	2377952		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:S.RP.934	94-2:S.RP.934					1976		FALSE		FALSE								
Title statement	245	Estimating red pine site index in nothern Minnesota	000007554	2437274		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.78:NC-130	A 13.78:NC-130					1976		FALSE		FALSE								
Title statement	245	Agassiz National Wildlife Refuge, Minnesota	000008292	2460226		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 49.44/2:AG 1	I 49.44/2:AG 1					1976		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Environmental impacts of advanced wastewater treatment at Ely, Minnesota	000009295	2536931	1225657624	Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.23:600/3-76-092			0431-I-11			1976		TRUE	629754980	FALSE	None	None						
Subject added entry--topical term; Title statement	650; 245	Waterfowl production areas, Minnesota	000009475	2513709		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 49.2:W 29/2	I 49.2:W 29/2					1976		FALSE		FALSE								
Varying form of title; Title statement	246; 245	Public Law 94-384: 94th Congress, S. 1526, August 13, 1976 : an act to make additional funds available for purposes of certain public lands in northern Minnesota, and for other purposes.	000009903	2510061		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:PUB.LAW 384	94-2:PUB.LAW 384					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Biomass estimation for five shrubs from northeastern Minnesota	000010050	2561604		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.78:NC-133	A 13.78:NC-133					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Impact of pulpwood rail freight costs on the Minnesota-Wisconsin pulpwood market	000010056	2589604		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.79:NC-215	A 13.79:NC-215					1976		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	Estimates of the population of Minnesota counties and metropolitan areas: July 1, 1974 and 1975.	000010116	49505586		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.186:P-26/75-23			0142-C			1976		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Tertiary treatment for phosphorus removal at Ely, Minnesota AWT Plant April, 1973 thru March, 1974.	000011728	2155953	1013434568; 1017251910; 1053260108; 1060569159; 1176125268; 1225683782	Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.23/2:600/2-76-082			0431-I-12			1976		TRUE	796088323	FALSE	None	None						
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Appraisal of ground water for irrigation in the Appleton area, west-central Minnesota	000012091	2092413		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.13:2039-B	I 19.13:2039-B					1976		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Minnesota River Valley National Wildlife Refuge: report to accompany H.R. 13374.	000012661	2650799		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.RP.1470	94-2:H.RP.1470					1976		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Public Law 94-466, 94th Congress: Minnesota Valley National Widlife Refuge act.	000012808	2609642		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:PUB.LAW 466	94-2:PUB.LAW 466					1976		FALSE		FALSE								
Title statement	245	Iowa and Cedar Rivers, Iowa and Minnesota, at Evansdale, Iowa: Communication from the Assistant Secretary of the Army (Civil Works) transmitting a letter from the Chief of Engineers, Department of the Army, dated November 14, 1975, submitting a report on Iowa and Cedar Rivers, Iowa and Minnesota, at Evansdale, Iowa, requested by a resolution of the House Commit	000013208	2673130		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.22:IO 9/3	D 103.22:IO 9/3					1976		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Minnesota River at Chaska, Minnesota: Communication from the Assistant Secretary of the Army (Civil Works) transmitting a letter from the Chief of Engineers, Department of the Army, submitting a report on the Minnesota River at Chaska, Minnesota, in partial response to a resolution of the House Committee on Public Works adopted May 10,	000013216	2664610		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.22:M 66/3	D 103.22:M 66/3					1976		FALSE		FALSE								
Title statement	245	Iowa and Cedar Rivers, Iowa and Minnesota, at Evansdale, Iowa: Communication from the Assistant Secretary of the Army (Civil Works) transmitting a letter from the Chief of Engineers, Department of the Army, dated November 14, 1975, submitting a report on Iowa and Cedar Rivers, Iowa and Minnesota, at Evansdale, Iowa, requested by a resolution of the House Commit	000014256	2673148		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.DOC.563	94-2:H.DOC.563					1976		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Minnesota River at Chaska, Minnesota: Communication from the Assistant Secretary of the Army (Civil Works) transmitting a letter from the Chief of Engineers, Department of the Army, submitting a report on the Minnesota River at Chaska, Minnesota, in partial response to a resolution of the House Committee on Public Works adopted May 10,	000014288	2664693		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.DOC.644	94-2:H.DOC.644					1976		FALSE		FALSE								
Title statement	245	Proceedings: symposium : river recreation management and research, January 24-27, 1977, Minneapolis, Minnesota	000019685	3078141		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.88:NC-28	A 13.88:NC-28		83-B			1977		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of Benton County, Minnesota	000019707	3064226		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:B 44/5	A 57.38:B 44/5		102 (Rev. 1957)			1977		FALSE		FALSE								
Title statement	245	Address by Secretary of Commerce Frederick B. Dent prepared for delivery before the White House Conference on Domestic and Economic Affairs, Radisson Hotel, Minneapolis, Minnesota, 9:30 a.m. Tuesday, November 26, 1974	000019783	3101677		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 1.18:D 43/52	C 1.18:D 43/52					1974		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	School desegregation in Minneapolis, Minnesota: a staff report of the U.S. Commission on Civil Rights.	000020149	3027161		Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:D 45/9	CR 1.2:D 45/9		288-A			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: Brown County, Minnesota, unicorporated areas.	000023631	3126105		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:B 81	HH 10.9:B 81		594-C-26			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Burnsville, Minnesota, Dakota County.	000023634	3162765		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:B 93	HH 10.9:B 93		594-C-26			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Champlin, Minnesota, Hennepin County.	000023637	3161520		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:C 35	HH 10.9:C 35		594-C-26			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Chaska, Minnesota, Carver County.	000023639	3137374		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:C 38/2	HH 10.9:C 38/2		594-C-26			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Cold Spring, Minnesota, Stearns County.	000023642	3137716		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:C 67	HH 10.9:C 67		594-C-26			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Crookston, Minnesota, Polk County.	000023644	3137818		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:C 88/2	HH 10.9:C 88/2		594-C-26			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of East Grand Forks, Minnesota, Polk County.	000023647	3138157		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:EA 7 G/2	HH 10.9:EA 7 G/2		594-C-26			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Marshall, Minnesota, Lyon County.	000023675	3161407		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:M 35/2	HH 10.9:M 35/2		594-C-26			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Robbinsdale, Minnesota, Hennepin County.	000023683	3139923		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:R 53	HH 10.9:R 53		594-C-26			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Sauk Rapids, Minnesota, Benton County.	000023685	3127278		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:SA 8	HH 10.9:SA 8		594-C-26			1977		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Legal status of homemakers in Minnesota	000024121	3130845		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.W 84:9/24	Y 3.W 84:9/24		1089			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Elk River, Minnesota, Sherburne County.	000025036	3196882		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:EL 5 R	HH 10.9:EL 5 R		594-A-2			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Mora, Minnesota, Kanabec County.	000025123	3179833		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:M 79	HH 10.9:M 79		594-C-26			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Summary of the final report for the I-35W urban corridor demonstration project: [Minneapolis/St. Paul, Minnesota].	000025572	3172815		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 7.2:UR 1/2	TD 7.2:UR 1/2					1975		FALSE		FALSE								
Title statement	245	Status, distribution, and movements of martens in northeastern Minnesota	000025929	3262380		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.78:NC-143	A 13.78:NC-143		83-B			1977		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Minnesota: county subdivisions, townships, unorganized territories, and place.	000025970	3289007		Cartographic material	e	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.62/6:M 66/970	C 3.62/6:M 66/970					1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Excelsior, Minnesota, Hennepin County.	000026342	3290660		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:EX 2/2	HH 10.9:EX 2/2		594-C-26			1977		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Soil survey of Goodhue County, Minnesota	000027033	2613636		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:G 61/ERRATUM	A 57.38:G 61/ERRATUM		102 (Rev. 1957)			1976		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Waconia, Minnesota, Carver County.	000027562	3393685		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:W 11/2	HH 10.9:W 11/2		594-C-18			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Dayton, Minnesota, Hennepin and Wright Counties.	000028963	3488467		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:D 33	HH 10.9:D 33		594-C-26			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Jack pine and aspen forest floors in northeastern Minnesota	000030833	3469975		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.79:NC-222	A 13.79:NC-222		83-B			1977		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Monthly normals of temperature, precipitation, and heating and cooling degree days 1941-1970: Minnesota.	000031024	2106011		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.286:M 66/941-70	C 55.286:M 66/941-70					1973		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Monthly averages of temperature and precipitation for state climatic divisions 1941-1970: Minnesota.	000031068	3522971		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.286/2:M 66/941-70	C 55.286/2:M 66/941-70					1973		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Duluth Missabe and Iron Range Railway, Duluth, Minnesota: November 7, 1973.	000032152	3521635		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 3.110/3:99	TD 3.110/3:99					l975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Biomass estimation for some shrubs from northeastern Minnesota	000032992	3576515		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.79:NC-226	A 13.79:NC-226		83-B			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Some individual plant biomass values from northeastern Minnesota	000032993	3576526		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.79:NC-227	A 13.79:NC-227		83-B			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Survey of soil invertebrates in 529 aspen forests in northern Minnesota	000033013	3644254		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.88:NC-40	A 13.88:NC-40		83-B			1977		FALSE		FALSE								
