MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	ONLINE_EQUIV_IN_CGP	ONLINE_EQUIV_CGP_SYS_NO	ONLINE_EQUIV_PURL	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Main entry; Subject added entry--topical term	110; 650	Desegregating Cabrini-Green	000512502	42587721		Language material	a	Microfiche	b	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:D 45/33	CR 1.2:D 45/33		0288-A (MF)			1988	99-0920-M.	FALSE		FALSE								
Main entry; Subject added entry--topical term	110; 650	Race relations and equal education opportunities at Proviso West High School	000512507	42587951		Language material	a	Microfiche	b	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:R 11/11	CR 1.2:R 11/11		0288-A (MF)			1996	99-0920-M.	FALSE		FALSE								
Main entry; Subject added entry--topical term	110; 650	Police protection of the African American community in Chicago	000524638	44689124		Language material	a	Microfiche	b	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:P 75/24/999			0288-A (MF)			1999	2000-0794-M.	FALSE		FALSE								
Main entry; Added entry--corporate name; General note	110; 710; 500	Third census of the United States, Illinois territory: 1810 (presumably covering the county of Randolph, population, 7,275).	000561503	55154299		Language material	a	Electronic	s	Monograph/item	m	C			Department of Commerce			C 3.223/29-3:C 33/IL/RANDOL.			0154-A-13 (online)			1929		NA		FALSE			https://purl.fdlp.gov/GPO/LPS48037					
Subject added entry--corporate name; Title statement; Name of publisher, distributor, etc.; Main entry; Subject added entry--topical term	610; 245; 260/264$b; 110; 650	Illinois annual report	000578103	60745468		Language material	a	Electronic	s	Serial	s	A			Department of Agriculture			A 114.1/13:			0034-B-13 (online)			19uu		NA		FALSE			https://purl.fdlp.gov/GPO/LPS60625					
Main entry	110	Memorandum of the Federal court decision concerning constitutionality of professional standards review legislation: printed for the use of the Committee on Finance, United States Senate, Russell B. Long, chairman.	000646909	1991746		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.F 49:C 76/7						1975		TRUE	609346305	FALSE	None	None						
Main entry; Subject added entry--corporate name; Name of publisher, distributor, etc.	110; 610; 260/264$b	Biennial report	000677330	144617937		Language material	a	Online	o	Serial	s	D			Department of Defense			D 12.1/6:			0355-A-03 (online)			198u		NA		FALSE			https://purl.fdlp.gov/GPO/LPS121403			http://www.il.ngb.army.mil/departments/PA/default.aspx		
Main entry; Subject added entry--topical term; General note	110; 650; 500	Educacion bilingue/bicultural: un privilegio o un derecho?	000679307			Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:ED 8/7/SPANISH						1974		FALSE		FALSE								
Main entry; Subject added entry--topical term; Title statement	110; 650; 245	Report of Jan. 1970 grand jury, United States District Court: Northern District of Illinois, Eastern Division.	000973554			Language material	a	No attempt to code	|	Monograph/item	m	JU			Judiciary			JU 4.2:G 76						1970		FALSE		FALSE								
Main entry; Title statement	110; 245	Report of the select committee to which was referred, on the 3d ultimo, a memorial of the General Assembly of Illinois upon the subject of a canal communication between the Illinois River and Lake Michigan, accompanied with a bill to aid the State of Illinois in the accomplishment of the same. Febru	001140624	1065966382		Language material	a	Online	o	Monograph/item	m	Y			Congress			18-2:H.RP.53	Y 1.1/2:122					1825		NA		FALSE			https://purl.fdlp.gov/GPO/gpo166926			https://www.govinfo.gov/content/pkg/SERIALSET-00122_00_00-053-0053-0000/pdf/SERIALSET-00122_00_00-053-0053-0000.pdf		
Main entry	110	Report of the select committee, to whom was referred the resolution of the 12th of January, on the subject of aiding the State of Indiana in opening a canal to connect the waters of the Wabash River with those of Lake Erie, accompanied by a bill to accomplish that object. February 21, 1825. Read, an	001140761	1066030791		Language material	a	Online	o	Monograph/item	m	Y			Congress			18-2:H.RP.78	Y 1.1/2:122					1825		NA		FALSE			https://purl.fdlp.gov/GPO/gpo167020			https://www.govinfo.gov/content/pkg/SERIALSET-00122_00_00-078-0078-0000/pdf/SERIALSET-00122_00_00-078-0078-0000.pdf		
Main entry; Subject added entry--topical term; Varying form of title; Title statement	110; 650; 246; 245	Examining equal access to post-secondary education in Illinois: a report of the Illinois Committee to the U.S. Commission on Civil Rights.	001255071	1418726016		Language material	a	Online	o	Monograph/item	m	CR			Civil Rights Commission			CR 1.8/2-2:IL 6/ED 8			0288-A-17 (online)			2022		NA		FALSE			https://purl.fdlp.gov/GPO/gpo221990			https://www.usccr.gov/files/2022-12/illinois-advisory-committee-report.pdf		
Main entry; Subject added entry--topical term; Varying form of title; Title statement	110; 650; 246; 245	Civil rights and fair housing in Illinois: a briefing report of the Illinois Advisory Committee to the U.S. Commission on Civil Rights.	001255076	1418728906		Language material	a	Online	o	Monograph/item	m	CR			Civil Rights Commission			CR 1.8/2-2:IL 6/H 81			0288-A-17 (online)			2020		NA		FALSE			https://purl.fdlp.gov/GPO/gpo222005			https://www.usccr.gov/files/2022-06/il-fair-housing-report.pdf		
Added entry--corporate name; Title statement	710; 245	Siskyou National Forest: the Rogue-Illinois planning unit, alternatives for land use planning.	000000046	2070878		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.2:R 63	A 13.2:R 63					1975?		FALSE		FALSE								
Added entry--corporate name; General note; Title statement	710; 500; 245	Business-consumer relations: proceedings of a seminar held in Chicago, Illinois, September 24, 1975.	000001874	2289669		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 57.502:B 96	C 57.502:B 96					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Port of Chicago, Illinois	000002148	761619		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.8:46/2	D 103.8:46/2					1975		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Flood plain information, West Branch DuPage River, Kress Creek & Klein Creek, DuPage County, Illinois	000002192	2232446		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:D 92	D 103.47:D 92					1975		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	State government wage survey, Illinois, spring 1975	000003038	1577536		Language material	a	No attempt to code	|	Monograph/item	m	L			Department of Labor			L 2.71/4:75-3	L 2.71/4:75-3					1975		FALSE		FALSE								
Title statement	245	American agriculture in the 1970's: remarks, before the Farm Bureau Young Farmers Committee, Princeton, Illinois, February 25, 1976.	000006268	2415333		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 1.40:B 41/3	A 1.40:B 41/3					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Wood procurement practices and problems of Illinois pulpmills	000006314	2419498		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.78:NC-124	A 13.78:NC-124					1976		FALSE		FALSE								
Title statement	245	Preliminary economic analysis of SRC liquid fuels process producing 50,000 barrels per day of liquid fuels from two coal seams: Wyodak and Illinois no. 6	000006555	2380208		Language material	a	No attempt to code	|	Monograph/item	m	ER			Energy Research and Development Administration			ER 1.11:ERDA 76-55	ER 1.11:ERDA 76-55					1976		FALSE		FALSE								
Title statement	245	Preliminary economic analysis of H-coal process producing 50,000 barrels per day of liquid fuels from two coal seams: Wyodak and Illinois	000006556	2380785		Language material	a	No attempt to code	|	Monograph/item	m	ER			Energy Research and Development Administration			ER 1.11:ERDA 76-56	ER 1.11:ERDA 76-56					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Mineral resources of the Illinois-Kentucky mining district	000006806	2091630		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:970	I 19.16:970					1976		FALSE		FALSE								
Title statement	245	Future of America's foreign policy: speech, July 6, 1976, Chicago, Illinois	000006987	2392578		Language material	a	No attempt to code	|	Monograph/item	m	S			Department of State			S 1.106:K 64/53	S 1.106:K 64/53					1976		FALSE		FALSE								
Title statement	245	Bountiful harvest, the hope for peace: address by Secretary of Agriculture Earl L. Butz before the Economic Club of Chicago, Chicago, Illinois, December 9, 1975.	000007522	2453677		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 1.40:B 98/108	A 1.40:B 98/108					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Federal outlays in Illinois;: a report of the Federal Government's impact by state, county and large city.	000007753	1937059		Language material	a	No attempt to code	|	Serial	s	CSA			Community Services Administration			CSA 1.10:IL 6/975	CSA 1.10:IL 6/975					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Implementation plan review for Illinois as required by the Energy supply and environmental coordination act	000007955	2487871		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.58:450/3-75-004	EP 1.58:450/3-75-004					1975		FALSE		FALSE								
Title statement	245	Proceedings of the Symposium on Macroscopic Features of Heavy-Ion Collisions, Argonne National Laboratory, Argonne, Illinois, 1-3 April 1976	000007960	2433523		Language material	a	No attempt to code	|	Monograph/item	m	ER			Energy Research and Development Administration			ER 1.11:ANL/PHY-76-2/V.1-2	ER 1.11:ANL/PHY-76-2/V.1-2					1976		FALSE		FALSE								
Title statement	245	Remarks of Philip C. Jackson Jr. to the Mortgage Bankers Association of America 62nd Annual Convention, Chicago, Illinois, October 20, 1975	000008003	2475885		Language material	a	No attempt to code	|	Monograph/item	m	FR			Federal Reserve System Board of Governors			FR 1.23:J 12/7	FR 1.23:J 12/7					1975		FALSE		FALSE								
Title statement	245	Role of the Federal Reserve in the Payments mechanism: remarks of George W. Mitchell at the first annual Payments Policy Conference, Chicago, Illinois, December 1-3, 1974.	000008007	2456153		Language material	a	No attempt to code	|	Monograph/item	m	FR			Federal Reserve System Board of Governors			FR 1.23:M 69/75	FR 1.23:M 69/75					1974		FALSE		FALSE								
Title statement	245	Health effects of occupational lead and arsenic exposure: a symposium, Chicago, Illinois, February 24-25, 1975	000008208	2177189		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.7102:L 46/3	HE 20.7102:L 46/3					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Noise and vibrations in residential structures from quarry production blasting: measurements at six sites in Illinois	000008272	2484100		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 28.23:8168	I 28.23:8168					1976		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Illinois waterway: the connecting link between the Great Lakes and the Mississippi River.	000009221	2515327		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.2:IL 6	D 103.2:IL 6					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Studies of the impact of navigational improvements in the Upper Mississippi and Illinois waterways on fish and wildlife and the relationship of such improvements to a sound transportation policy: report to accompany S. 3425.	000009999	2540537		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:S.RP.1199	94-2:S.RP.1199					1976		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Varying form of title; Title statement	650; 651; 246; 245	Estimates of the population of Illinois counties and metropolitan areas: July 1, 1974 and 1975.	000010111	43064649		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.186:P-26/75-13			0142-C-04			1976		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Leachate damage assessment: case study of the Fox Valley Solid Waste Disposal Site in Aurora, Illinois	000010363	2545841		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.17:514	EP 1.17:514					1976		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Leachate damage assessment: case study of the Peoples Avenue Solid Waste Disposal Site in Rockford, Illinois	000010364	2545911		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.17:517	EP 1.17:517					1976		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; General note; Title statement	650; 246; 500; 245	Index to water resources data for Illinois	000010710	2557812		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:76-87	I 19.42/4:76-87					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Out of the ivory tower: a university's approach to deliquency prevention : the Adolescent Diversion Project, Urbana and Champaign, Illinois : [brochure]	000010753	2552950		Language material	a	No attempt to code	|	Monograph/item	m	J			Department of Justice			J 1.10:IV 7/DESC.	J 1.10:IV 7/DESC.					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Locks and dam 26: Hearings before the Subcommittee on Water Resources of the Committee on Public Works, United States Senate, Ninety-fourth Congress, second session, on S. 1825 a bill to authorize the construction of a lock and dam project on the Mississippi River near Alton, Illinois and Missouri, S. 3425 a bill to	000011082	2562540		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.P 96/10:94-H 45	Y 4.P 96/10:94-H 45		1045			1976		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Rogue-Illinois Planning Unit: draft environmental statement.	000011409	2631947		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.92/2:77-2	A 13.92/2:77-2					1976		FALSE		FALSE								
Title statement	245	Accepting a portrait of Leslie C. Arends of the State of Illinois: report to accompany H. Res. 1544.	000012760	2613378		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			94-2:H.RP.1727	94-2:H.RP.1727					1976		FALSE		FALSE								
Title statement	245	Computers and testing: steps toward the inevitable conquest, a symposium held at the 83rd annual convention of the American Psychological Association, Chicago, Illinois, August 31, 1975.	000014578	2607274		Language material	a	No attempt to code	|	Monograph/item	m	CS			Civil Service Commission			CS 1.71/2:76-1	CS 1.71/2:76-1		290-J			1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Flood plain information: Salt Creek, Kickapoo Creek, Brainard Branch, Salt Spring Branch, Logan County, Illinois.	000014651	2740047		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.47:L 82/3	D 103.47:L 82/3					1976		FALSE		FALSE								
Title statement	245	National Conference on Polychlorinated Biphenyls, November 1975, Chicago, Illinois: conference proceedings	000014720	2759867		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.2:P 76/5	EP 1.2:P 76/5		431-I-1			1976		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Determination of radium removal efficiencies in Illinois water supply treatment processes	000014791	2714550		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 6.10/7:76-2	EP 6.10/7:76-2		431-I-61			1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Water resources development in Illinois	000016924	2829381		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.35:IL 6/977	D 103.35:IL 6/977		334-A-6			1977		FALSE		FALSE								
Title statement	245	Proceedings of the Second International Conference on Stable Isotopes, October 20-23, 1975, Oak Brook, Illinois	000016987	2541109		Language material	a	No attempt to code	|	Monograph/item	m	ER			Energy Research and Development Administration			ER 1.11:CONF-751027	ER 1.11:CONF-751027					1976		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	University's approach to delinquency prevention: the Adolescent diversion project, Urbana and Campaign, Illinois	000018320	2788366		Language material	a	No attempt to code	|	Monograph/item	m	J			Department of Justice			J 1.10:AD 7	J 1.10:AD 7		717-0			1977		FALSE		FALSE								
Title statement	245	Address by Secretary of Commerce Frederick B. Dent prepared for delivery at the Conference on Productivity and the Quality of Worklife, Kirkland Fine Arts Center, Millikin, University, Decatur, Illinois, Tuesday, January 7, 1975	000019786	3101536		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 1.18:D 43/55	C 1.18:D 43/55					1975		FALSE		FALSE								
Title statement	245	Address by Secretary of Commerce Frederick B. Dent prepared for delivery before the Rotary Club of Chicago, LaSalle Hotel, Chicago, Illinois, Tuesday, February 18, 1975, 1:00 p.m	000019790	3101573		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 1.18:D 43/61	C 1.18:D 43/61					1975		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	School desegregation in Peoria, Illinois: a staff report of the U.S. Commission on Civil Rights.	000020151	3042018		Language material	a	No attempt to code	|	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:D 45/11	CR 1.2:D 45/11		288-A			1977		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Energy Conservation Workshop for Community College Leaders, Chicago, Illinois, November 3-5, 1976	000020690	3093702		Language material	a	No attempt to code	|	Monograph/item	m	ER			Energy Research and Development Administration			ER 1.11:ERDA 76-156	ER 1.11:ERDA 76-156					1976		FALSE		FALSE								
Title statement	245	Medical education and the contemporary world: proceedings of a symposium conducted by the University of Illinois College of Medicine, September 13-14, 1976	000021107	2934808		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.3702:M 46	HE 20.3702:M 46		507-C-1			1976		FALSE		FALSE								
Title statement	245	Proceedings of the Urban Signage Forum, April 22 and 23, 1976, Chicago, Illinois	000021300	2897510		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 1.2:UR 1/16	HH 1.2:UR 1/16		582			1977		FALSE		FALSE								
Subject added entry--topical term; General note; Title statement	650; 500; 245	Legal status of homemakers in Illinois	000022409	2936743		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.W 84:9/14	Y 3.W 84:9/14		1089			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Grafton, Illinois, Jersey County.	000023660	3140870		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:G 75	HH 10.9:G 75		594-C-16			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: village of Deerfield, Lake and Cook Counties Illinois.	000025016	3176183		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:D 36	HH 10.9:D 36		594-C-16			1977		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: village of Homewood, Illinois, Cook County.	000025072	3210615		Language material	a	No attempt to code	|	Monograph/item	m	HH			Department of Housing and Urban Development			HH 10.9:H 75/2	HH 10.9:H 75/2		594-C-16			1977		FALSE		FALSE								
Title statement	245	Proposed waterway user charges and replacement of locks and dam 26: Hearings before the Subcommittee on Water Resources of the Committee on Environment and Public Works, United States Senate, Ninety-fifth Congress, first sesson, on S. 712 a bill to authorize the construction of a replacement lock and dam for locks and dam 26, Mississippi River near Alton, Illinois a	000025729	3217222		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.P 96/10:95-H 15	Y 4.P 96/10:95-H 15		1045			1977		FALSE		FALSE								
Title statement	245	Address by Secretary of Commerce Rogers C. B. Morton prepared for delivery before the Protestant Foundation of Greater Chicago annual dinner, Palmer House, Chicago, Illinois, 6:30 p.m. Thursday, December 4, 1975	000025947	3318592		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 1.18:M 84/28	C 1.18:M 84/28					1975		FALSE		FALSE								
